household_id,community,building_value,income,damage_level,population_scaled,age,race
dqcnc6tb,dqcnc6,0.588707908822242,0.0,0.0,0.5714285714285714,0.1543063250663172,0.0
dqcnc7bc,dqcnc7,0.5488766880295896,0.9510591874914045,0.0,0.8571428571428571,0.20130337912606155,0.0
dqcp1z6r,dqcp1z,0.890929256006433,0.0,0.0,0.7142857142857143,0.8550573247411642,0.0
dqcncdq7,dqcncd,0.5071139882888732,0.023539634513248038,0.25,0.8571428571428571,0.4847360817690216,1.0
dqcp1ys8,dqcp1y,0.4061109042774832,0.7787482322920857,0.25,0.7142857142857143,0.5703052800253221,0.5
dqcp4kgx,dqcp4k,0.6660211140391771,0.3204884233047769,0.25,0.42857142857142855,0.4716187317127034,0.25
dqcnc78q,dqcnc7,0.6055772155087306,0.7870993964712454,0.0,0.2857142857142857,0.1707716116371789,0.5
dqcnf794,dqcnf7,0.6911557731872657,0.07808702892938929,0.0,1.0,0.6195347394610565,0.0
dqcncwc5,dqcncw,0.5309935135381102,0.7096216438506545,0.0,0.7142857142857143,0.7556423414866431,0.25
dqcnc0y3,dqcnc0,0.47248018623950394,0.32417275311017424,0.0,0.2857142857142857,0.8430901288420694,0.5
dqcp1rzr,dqcp1r,0.5316478350376005,0.18181901765602188,0.0,0.2857142857142857,0.81777531177733,0.0
dqcncf6c,dqcncf,0.38034484049593564,0.10050730256621898,0.0,0.7142857142857143,0.1874856259877904,0.0
dqcnfffs,dqcnff,0.3555313080843395,0.0,0.0,0.5714285714285714,0.8159903804869426,1.0
dqcng4te,dqcng4,0.5560205898911873,0.15335880099041113,0.0,0.14285714285714285,0.8210975764366104,1.0
dqcnc0gn,dqcnc0,0.39581064198005794,0.35614259074443355,0.0,0.42857142857142855,0.7840127883982886,1.0
dqcnfqc3,dqcnfq,0.5209702839782088,0.16062262344859685,0.5,0.5714285714285714,0.8259014366243528,0.0
dqcncx6x,dqcncx,0.5548154132136323,0.0,0.75,0.7142857142857143,0.2651358815528385,1.0
dqcne1qu,dqcne1,0.48267952094538324,0.0,0.75,0.8571428571428571,0.7275233190882666,0.0
dqcn9xvx,dqcn9x,0.45238323532593355,0.1175848449348209,0.0,0.14285714285714285,0.30186940071071333,0.0
dqcp1wg8,dqcp1w,0.5129679431823253,0.7019676854006414,0.5,0.42857142857142855,0.8368820649696496,0.25
dqcp1gxv,dqcp1g,0.6123038996013631,0.45000967786799484,0.0,0.14285714285714285,0.22048891294824133,0.0
dqcn9r0y,dqcn9r,0.4660205647080457,0.4003980993478777,0.0,0.42857142857142855,0.13279715355287758,1.0
dqcnenmf,dqcnen,0.3240935919350886,0.13862544095883084,0.25,0.7142857142857143,0.8285225107967702,0.0
