home,dqcp176g,dqcnc7hq,dqcnc29k,dqcngqhc,dqcnbbdq,dqcncsjm,dqcnbchm,dqcng43b,dqcnfpuz,dqcp473c,dqchf7jt,dqcncu6f,dqcncvkb,dqcnfk5z,dqcp1rx0,dqcp1yv9,dqcnctbb,dqcne6ct,dqcngjkj,dqcner94,dqcnf6cg,dqcncf4c,dqcnf6cj,dqcncfq5,dqcne4gy,dqcng06w,dqcnf3uz,dqcnc6tb,dqcnc7bc,dqcp1z6r,dqcncdq7,dqcp1ys8,dqcp4kgx,dqcnc78q,dqcnf794,dqcncwc5,dqcnc0y3,dqcp1rzr,dqcncf6c,dqcnfffs,dqcng4te,dqcnc0gn,dqcnfqc3,dqcncx6x,dqcne1qu,dqcn9xvx,dqcp1wg8,dqcp1gxv,dqcn9r0y,dqcnenmf
dqchf7jt,2.577433285454744e-29,1.272284827191077e-23,5.318416185246199e-22,4.392069757122452e-25,1.45003562975374e-21,2.664444583564106e-24,3.1774068215541325e-22,4.9510030230998414e-23,9.423511279972317e-27,4.7763354549500693e-29,1.0,2.616159211485251e-24,9.889849669888224e-25,1.095686110208432e-23,3.0504420867361126e-32,1.1117704738612723e-31,6.41098787408856e-25,5.256527842379621e-18,6.41913958503527e-25,2.946212298412119e-21,1.2434090353132012e-23,9.382434746119771e-23,2.513193803254021e-23,1.2975656241789653e-22,7.16225956604539e-18,3.156532848668441e-21,6.605857362585424e-22,1.4154175369593652e-23,4.229159747941484e-24,1.4592988208036487e-32,1.2222269357520032e-22,1.849394124597594e-31,1.9418375818491476e-30,1.407649762753244e-23,4.7690880866111766e-24,5.817269004348387e-26,1.6001524893419168e-22,1.9341356205213931e-32,2.457947961370674e-22,4.905583852432883e-23,2.7424805582340313e-23,2.98360614421002e-22,2.24484744655416e-26,1.6692699461332466e-26,7.695888605693612e-17,1.174891344377121e-20,3.296573216531753e-32,2.2251785684627293e-29,2.492947256137663e-20,1.401290544457392e-20
dqcncu6f,0.3995670273386689,0.4611918005733433,0.6523465979159585,0.0888446028158984,0.07695761537491656,0.06695762459002098,0.28633186972431696,0.43182575765223274,0.7985697595396256,0.23134004108666958,2.616159211485251e-24,1.0,0.7883644036330948,0.537062781435685,0.08140490044525117,0.061240003542874226,0.16343172964858182,0.10018422307126172,0.24191296947731467,0.2805132513938312,0.023505290134474704,0.417827802764459,0.040167040301615886,0.3471190649493986,0.009985943882680662,0.128204422068203,0.1847528157522868,0.02371778394082253,0.2010507003399484,0.15697730506238097,0.04166937984066958,0.05619121238408733,0.08688896608827801,0.2249001848700115,0.34257762558821747,0.19061238701022024,0.2702001581213088,0.03617695917340511,0.5158464269946097,0.26606790140426784,0.3627321444054888,0.03639847050394201,0.3724407615672246,0.08350881563439752,0.021925756989162406,0.25842468206523395,0.0068324005845722974,0.06968723972179562,0.1009043327541854,0.09759829370981542
dqcncvkb,0.40069979205001893,0.5007255176608519,0.5403177701739169,0.09245615648708226,0.1369709400846894,0.2118577967400766,0.41911810717984205,0.39732842794792184,0.7061057745231374,0.305444853835074,9.889849669888224e-25,0.7883644036330948,1.0,0.45681860072165636,0.17960132150922614,0.05192082875260898,0.28371622981083855,0.0776367404447934,0.2947842032066039,0.20827987558505795,0.11177807463402097,0.4749612007268913,0.16376230633326805,0.37582101559597253,0.022923602767701355,0.2591871644009301,0.2525941005306447,0.10645527783464595,0.25443710779633427,0.12934714062704147,0.14625187140880297,0.047432641601806186,0.13572606314169475,0.45986891697732596,0.439136791271268,0.36506519320655195,0.3037692798303755,0.08541168185547961,0.6655831716155733,0.30876774651426764,0.3530743271363421,0.12176803092930556,0.49196620799197127,0.12117111955277511,0.029776290207331496,0.2691143312252267,0.04014574412012985,0.2132220176503344,0.17564242300539365,0.1181728364501453
dqcnfk5z,0.2891221705074323,0.33028802295761517,0.2962247387040385,0.4838974716229936,0.1035207068089046,0.03126925623476272,0.10882589583851102,0.3848723566503544,0.5888328581313614,0.3791675258408885,1.095686110208432e-23,0.537062781435685,0.45681860072165636,1.0,0.06625308727033036,0.15297623341793354,0.29371485007797327,0.20495605300297823,0.47779880514245515,0.29469479710002916,0.016863227900101724,0.3762716853145836,0.03341653822061879,0.58285856060604,0.0456374463545442,0.23148363457876595,0.606204683879992,0.011363187301427297,0.21503275979289224,0.12377996934520599,0.046216974382377964,0.1525609457465767,0.19268785091596702,0.18710870218855016,0.27216178111946787,0.21148148752557144,0.11812894306812742,0.05770004173654564,0.6146569540632825,0.564862203610686,0.35824390489575836,0.017530093722610867,0.24600492422765283,0.19830087742002805,0.08708436114314655,0.5010368388083306,0.005901169923948388,0.09167369210753777,0.16263664741988015,0.15163051028745933
dqcp1rx0,0.41084510090312776,0.06007993916020575,0.02844884889131524,0.019212923571659966,0.03739532458818903,0.08181392231406548,0.0596541513439758,0.013663414273280747,0.17812393609372876,0.2454356154246076,3.0504420867361126e-32,0.08140490044525117,0.17960132150922614,0.06625308727033036,1.0,0.18466630618570964,0.14136128741053747,0.0005783676504280269,0.033501788081359174,0.003500287840819263,0.023932706959338846,0.03516527966883152,0.040545844381509245,0.04113405610937415,0.0005762586517251309,0.01606308821709199,0.03856520697124872,0.030428473308541683,0.047668334887085384,0.2962137817716788,0.0573759445211672,0.16874552154983247,0.18911845918650272,0.14654880431316986,0.032144561350658,0.17662040394836928,0.016566313247091347,0.7904553713513732,0.0895642404748664,0.02370396268933667,0.012885574540032212,0.03094365563340673,0.07292824414927053,0.07473109398334872,0.0003186546300947612,0.031054665360989383,0.3210938108367301,0.3894018640757867,0.026592401616255312,0.0018118531713879032
dqcp1yv9,0.29005906774079265,0.02147648721145025,0.012200365055343096,0.08982929074451922,0.00962732048536449,0.00305023580717402,0.00745359602882231,0.010844735247378608,0.16550197533669822,0.19367285279587723,1.1117704738612723e-31,0.061240003542874226,0.05192082875260898,0.15297623341793354,0.18466630618570964,1.0,0.05296738864823977,0.0012675981305547957,0.0317333909013195,0.005520674764232077,0.0004069916493310503,0.013570329208584373,0.0012783988888612028,0.036332171621850325,0.0002201440877327434,0.004495146386609547,0.04849858133030282,0.0003694385386220734,0.01687726471783018,0.5316304002423734,0.003563026495151411,0.9936328482548353,0.13668918756839799,0.018192924702971885,0.008513873462591236,0.03145269968557272,0.0027471583344626815,0.2491346107822064,0.04477650679994372,0.02395651641692375,0.00990147346265959,0.0008148648693854183,0.017269026441147993,0.050914108173843405,0.00033545956047321794,0.042981363068558695,0.0063479897874177925,0.038095120615842984,0.008449828175740349,0.0009325719528987286
dqcnctbb,0.2791662143479879,0.5301780386834886,0.21433632411358913,0.10603341959026566,0.44161720657083525,0.051216308130775184,0.16486524102852199,0.06109164553494536,0.17375200175773922,0.37505286518732733,6.41098787408856e-25,0.16343172964858182,0.28371622981083855,0.29371485007797327,0.14136128741053747,0.05296738864823977,1.0,0.022784427443132776,0.18992889280784886,0.020728526497245943,0.059835676379437014,0.4679552282466739,0.07610789493607266,0.6354493561785648,0.05789356601408574,0.13159217749467797,0.47588943152233015,0.0811101405597106,0.6942694715471536,0.03214265876891134,0.13562595690957743,0.055602579380811756,0.3143235046793605,0.6141049419324704,0.2798464332137741,0.8399526649946677,0.2538033558522469,0.17644352595989957,0.5762642857117322,0.29773516897719376,0.060740492328637374,0.07381314757766014,0.23465487727720674,0.75589217238914,0.03898982771844346,0.3433844079640644,0.060957491195260165,0.4130295247809865,0.43056663419722335,0.06811294820277282
dqcne6ct,0.005883076928161446,0.05628281968966736,0.0860062641540319,0.13639208057552923,0.012041211937848378,0.005610108446591032,0.018159961193624573,0.38816697736011707,0.05869949840177127,0.018646603303753125,5.256527842379621e-18,0.10018422307126172,0.0776367404447934,0.20495605300297823,0.0005783676504280269,0.0012675981305547957,0.022784427443132776,1.0,0.206686452713914,0.5817107635880703,0.009212927770674896,0.12877621364809314,0.01466265069489648,0.15081881448084544,0.17523072017609445,0.3002919135002349,0.19373815396405974,0.003068173565563681,0.026481779306055345,0.0012636106635553579,0.009897854832148502,0.0012598524188921544,0.006564363796831639,0.022564679344393546,0.1179889253225338,0.01678760578545684,0.03810608657336654,0.0003539607079257481,0.1501021727769109,0.3117766452019041,0.37432249910927645,0.0039163632404284636,0.0538791982384399,0.010573497229372788,0.5009556706755538,0.12541798294127443,8.8357299880091e-05,0.0037037005458915124,0.04017273369490159,0.4428109944309462
dqcngjkj,0.11514032495828568,0.22002404557044744,0.12006455058970777,0.5136434300535557,0.022974161087265414,0.015322836842290457,0.026461532355938393,0.5779388729904433,0.35306536379847236,0.4619912102432975,6.41913958503527e-25,0.24191296947731467,0.2947842032066039,0.47779880514245515,0.033501788081359174,0.0317333909013195,0.18992889280784886,0.206686452713914,1.0,0.30480123558414207,0.03434650011095172,0.37826868113962037,0.0415985547515742,0.4170470186930855,0.08373154041182637,0.37530118178537997,0.3586714661626684,0.012113454210902055,0.16092895990098913,0.03622782201151205,0.021867591984271007,0.02966601506907924,0.3149740753182314,0.09521959426045977,0.5367369283435026,0.21389678286274724,0.10054697448875881,0.025491203098612976,0.3138274402371191,0.864779010029513,0.6458015627259303,0.006946908448103562,0.5173430811101876,0.1672617093959183,0.11639947696784134,0.11063105780089498,0.007583179835541609,0.15078180766001334,0.047056774109363105,0.4572531735094132
dqcner94,0.023466394615077768,0.06947678804236845,0.12638727304760883,0.15218489058280268,0.007012784201590211,0.014863365288330257,0.030619466549521943,0.7891162793639551,0.22131415970043153,0.04739649439596652,2.946212298412119e-21,0.2805132513938312,0.20827987558505795,0.29469479710002916,0.003500287840819263,0.005520674764232077,0.020728526497245943,0.5817107635880703,0.30480123558414207,1.0,0.012941705169034251,0.13203809603946765,0.022029298156953474,0.1199446603947026,0.03810718010657846,0.27509241424576536,0.12648884951876632,0.004103442141503102,0.022781280952633237,0.01219288364096799,0.010939754115853255,0.0049839264557146636,0.014971721291218458,0.02692228284903128,0.1666645877519245,0.02162116936104062,0.04140169021626742,0.0014132308205138373,0.16570744114512864,0.2946180292293063,0.7367516021545123,0.00506356059430663,0.12865729278914428,0.008926988665296103,0.12075397813418104,0.0880188682071034,0.0003545438160438584,0.008491729725833974,0.02048145623692505,0.2947545222453748
dqcnf6cg,0.008371774029841753,0.03918220206368005,0.02671957589814985,0.005698801783009869,0.05055673595059124,0.40731810961633946,0.09724785886162235,0.03236498543702905,0.019373346183832227,0.017384526886850025,1.2434090353132012e-23,0.023505290134474704,0.11177807463402097,0.016863227900101724,0.023932706959338846,0.0004069916493310503,0.059835676379437014,0.009212927770674896,0.03434650011095172,0.012941705169034251,1.0,0.05452362418908587,0.8807597603818453,0.03354375075656435,0.06165250906005589,0.26033247075280896,0.04878864727997314,0.6950185636264414,0.027049345066413464,0.0009739558468914146,0.43648969080438593,0.0003728261308972805,0.010107157812553785,0.21250521127925998,0.06872261061800511,0.0969684347458391,0.03689295805324266,0.012003618625421143,0.10234000808750131,0.03928662762825603,0.03326785743245427,0.35974954827980293,0.05712763999517991,0.011770176142931488,0.020974409801510382,0.02580412551558493,0.11750851299482633,0.1380155782330108,0.08122919849322459,0.03573254403695504
dqcncf4c,0.19985698549393063,0.884642635718585,0.614281892117205,0.09654060180634691,0.17834874900862246,0.03533332519607718,0.19759050951542623,0.30383887561995965,0.30105549311839813,0.2773125728082471,9.382434746119771e-23,0.417827802764459,0.4749612007268913,0.3762716853145836,0.03516527966883152,0.013570329208584373,0.4679552282466739,0.12877621364809314,0.37826868113962037,0.13203809603946765,0.05452362418908587,1.0,0.058044237367053296,0.8115954949443379,0.0770531696294052,0.22253734000469583,0.34437454563395675,0.05714189495689335,0.7251934823800548,0.019747730834975604,0.05395966741076988,0.013283856792707098,0.16131645592360305,0.3988862959566114,0.812133735103165,0.5530364650032569,0.7253931361367397,0.023511221290753392,0.6513725345446867,0.5683277283031254,0.2931868598425516,0.045025911709580466,0.5929008674926963,0.34801479143795305,0.09915365979935103,0.27097653390004534,0.00924527488645611,0.15030722201762237,0.23778289104592185,0.34709627391058223
dqcnf6cj,0.014312532880419733,0.04502366409054249,0.03720061342228918,0.010962627425172273,0.08097857854912095,0.6241499976017154,0.1550266865038071,0.04358188572046639,0.03379762919455321,0.02307564753522727,2.513193803254021e-23,0.040167040301615886,0.16376230633326805,0.03341653822061879,0.040545844381509245,0.0012783988888612028,0.07610789493607266,0.01466265069489648,0.0415985547515742,0.022029298156953474,0.8807597603818453,0.058044237367053296,1.0,0.044390737748829574,0.06622039899608516,0.3266306072465702,0.08345276772259666,0.6272282745679109,0.028232844013506977,0.0025118126736170246,0.6622623181408235,0.0011916834841036563,0.012003252849089454,0.2712633137943554,0.061744393172025715,0.0997452352437722,0.03349732819463763,0.02194202804672097,0.1566663220806863,0.04827682030609032,0.04261470649282926,0.47424833658856724,0.052653741487604856,0.013608572096747712,0.02692402127704127,0.05567120980144511,0.12563872704070025,0.14045373762462388,0.12963414749130486,0.03226118076049279
dqcncfq5,0.2184742862384337,0.71910975228915,0.43974195941093436,0.21985048794224293,0.25267725097862564,0.026384511698548725,0.1484032998505473,0.2357299029739908,0.29169102820086285,0.34485588225759656,1.2975656241789653e-22,0.3471190649493986,0.37582101559597253,0.58285856060604,0.04113405610937415,0.036332171621850325,0.6354493561785648,0.15081881448084544,0.4170470186930855,0.1199446603947026,0.03354375075656435,0.8115954949443379,0.044390737748829574,1.0,0.11098620737507091,0.23151393597159595,0.6369775666810468,0.032896476502642776,0.6958965507208428,0.027294359882406197,0.06039741446256573,0.03750558291710318,0.22043176327272485,0.3782476960701817,0.5361932980412031,0.5297493252044411,0.40822054421246556,0.040149863655173104,0.7439547420116479,0.6689508858304991,0.22965095255139067,0.03318076408987653,0.3712751238995882,0.517836393010601,0.14328171454698216,0.4785312165669235,0.008416694373265421,0.15166915265678538,0.340926598509017,0.27082289418871613
dqcne4gy,0.0014144609392237391,0.0312288013379014,0.017696092438273938,0.05434000407472322,0.04197463160979243,0.01008627100671792,0.011641619941819064,0.0447628579715653,0.0065804297463023,0.010214482023135647,7.16225956604539e-18,0.009985943882680662,0.022923602767701355,0.0456374463545442,0.0005762586517251309,0.0002201440877327434,0.05789356601408574,0.17523072017609445,0.08373154041182637,0.03810718010657846,0.06165250906005589,0.0770531696294052,0.06622039899608516,0.11098620737507091,1.0,0.37815687693404343,0.23974489481050584,0.024596524101066757,0.034563470987742304,8.557040484895282e-05,0.05422493230402385,0.00024002767672860796,0.006727433878621037,0.05026742426329599,0.06149667164825655,0.03778326651079124,0.022574676928482612,0.0007063864852851528,0.10586830222430765,0.17080448357445868,0.0503232647628119,0.016948311049432004,0.021108042096904513,0.024103422058358772,0.7259932126378186,0.08350844993780246,0.0009538849810586191,0.014376316267686201,0.11880750209152856,0.2392623058608057
dqcng06w,0.024589044464542242,0.11643520094084865,0.09601815124879,0.1778561402837468,0.06214943840221078,0.1172800776074491,0.07858311907803572,0.3598201784510066,0.1163841319367018,0.08663213769235953,3.156532848668441e-21,0.128204422068203,0.2591871644009301,0.23148363457876595,0.01606308821709199,0.004495146386609547,0.13159217749467797,0.3002919135002349,0.37530118178537997,0.27509241424576536,0.26033247075280896,0.22253734000469583,0.3266306072465702,0.23151393597159595,0.37815687693404343,1.0,0.4024720322856649,0.09921490087681745,0.07358367805546091,0.005149361872216083,0.18826500432738094,0.004322124056177267,0.045145669735972956,0.18042536397882172,0.2574075127086869,0.13043557703725514,0.07134861429251561,0.01084857909849119,0.3678873223460587,0.43779086125196703,0.37714649144026596,0.07491434908623519,0.17194874208941419,0.0456342642442177,0.34791761496530893,0.17590864029471193,0.013465953157553825,0.09787637857212368,0.15110163007256427,0.3933603040592397
dqcnf3uz,0.10238330395996635,0.26208693470742556,0.16390572979220322,0.4149862728830258,0.25062687043443765,0.04413621225268837,0.10086545918355388,0.17571111660755048,0.1845949236978783,0.22358280391180813,6.605857362585424e-22,0.1847528157522868,0.2525941005306447,0.606204683879992,0.03856520697124872,0.04849858133030282,0.47588943152233015,0.19373815396405974,0.3586714661626684,0.12648884951876632,0.04878864727997314,0.34437454563395675,0.08345276772259666,0.6369775666810468,0.23974489481050584,0.4024720322856649,1.0,0.03329472008771743,0.2540397730788054,0.020786811350677312,0.13425111554585425,0.0517958010758635,0.14245935963770376,0.2948377324024859,0.21301564346133142,0.2825476525657404,0.10101239443076067,0.049301450383503954,0.654732476502005,0.5585274499894418,0.17469274815194705,0.04279599688278229,0.13835498909297467,0.2787711723690287,0.25878806768477236,0.6399888340194331,0.011056931421663523,0.1290833839640555,0.4144000878130366,0.1831275513701782
dqcnc6tb,0.012277636988507784,0.05914500986504341,0.04388093406677462,0.0016449739060322016,0.12816037148221898,0.47351690392328644,0.22266006780319025,0.01208507386631553,0.014727519188316362,0.011594840737077691,1.4154175369593652e-23,0.02371778394082253,0.10645527783464595,0.011363187301427297,0.030428473308541683,0.0003694385386220734,0.0811101405597106,0.003068173565563681,0.012113454210902055,0.004103442141503102,0.6950185636264414,0.05714189495689335,0.6272282745679109,0.032896476502642776,0.024596524101066757,0.09921490087681745,0.03329472008771743,1.0,0.045205272924476854,0.0009192773360319394,0.5174843653078081,0.0003493186050740627,0.006416495789408809,0.35687261321136343,0.04860319128593799,0.12720641422562462,0.06543181000156258,0.015467386190994525,0.10807085940504028,0.01822897230277625,0.011260932962404826,0.6964690003103878,0.03881758382774752,0.015168125753120154,0.007790614505104033,0.03246126030420568,0.1338553668528506,0.11855959436928523,0.14311883341791146,0.012655358363808199
