household_id,community,building_value,income,damage_level,population_scaled,age,race,latitude,longitude
dqcnfk5z,dqcnfk,0.7830986030917009,0.46127915334590935,0.0,0.5714285714285714,0.8763976614495064,0.5,39.17853355407715,-77.23955154418945
dqcp1rx0,dqcp1r,0.4625949390371719,0.08440179479139318,0.25,0.2857142857142857,0.8586027672265668,0.0,39.24050331115723,-77.27903366088867
dqcp1yv9,dqcp1y,0.5365779247758015,0.858853875780434,0.0,0.7142857142857143,0.17221806443660928,1.0,39.236555099487305,-77.25912094116211
dqcnctbb,dqcnct,0.4136885825674134,0.3502337663452493,0.0,0.8571428571428571,0.19485615469668288,0.0,39.18694496154785,-77.27663040161133
dqcne6ct,dqcne6,0.503508683637476,0.15285574183722853,0.0,0.14285714285714285,0.28336794981853786,0.0,39.12737846374512,-77.19869613647461
dqcngjkj,dqcngj,0.3236082596923937,0.5930818905619168,0.0,1.0,0.26712848375558623,0.5,39.18505668640137,-77.20624923706055
dqcner94,dqcner,0.5507093109412239,0.5194969701137884,0.75,0.5714285714285714,0.5327886613778777,0.5,39.15295600891113,-77.19938278198242
dqcnf6cg,dqcnf6,0.7944804276532381,0.22883060630464938,1.0,0.2857142857142857,0.20356432586561043,0.5,39.17098045349121,-77.2422981262207
dqcncf4c,dqcncf,0.318950298524752,0.09704658183164454,0.25,0.2857142857142857,0.2563181454248359,0.0,39.16651725769043,-77.26289749145508
dqcnf6cj,dqcnf6,0.7492243481887517,0.32851952387370037,0.5,0.14285714285714285,0.28359435888442297,0.5,39.17132377624512,-77.24332809448242
dqcncfq5,dqcncf,0.3683781429311294,0.0,0.0,0.14285714285714285,0.18624381434126555,0.0,39.16823387145996,-77.2584342956543
dqcne4gy,dqcne4,0.525676514701326,0.0,0.25,0.7142857142857143,0.17835586929312294,0.0,39.12755012512207,-77.20659255981445
dqcng06w,dqcng0,0.6283638709309495,0.2385748596545562,0.75,0.7142857142857143,0.7343593718362945,0.0,39.15776252746582,-77.20830917358398
dqcnf3uz,dqcnf3,0.6177176894361079,0.08627482796563421,0.0,1.0,0.8896665207727632,0.0,39.16617393493652,-77.23817825317383
dqcnc6tb,dqcnc6,0.32657870921651133,0.1579747366749207,0.0,0.7142857142857143,0.35831798232072276,1.0,39.16909217834473,-77.2807502746582
dqcnc7bc,dqcnc7,0.48235612440813225,0.25303878323992085,0.0,0.7142857142857143,0.4680192407395337,0.0,39.176130294799805,-77.28761672973633
dqcp1z6r,dqcp1z,0.949428941319931,0.33516522660576287,0.0,0.8571428571428571,0.34939824083097154,0.0,39.24033164978027,-77.26358413696289
dqcncdq7,dqcncd,0.6622205688377207,0.0,0.25,0.14285714285714285,0.5081378294122888,0.0,39.16823387145996,-77.26907730102539
dqcp1ys8,dqcp1y,0.5688362780500742,0.8840805780221803,0.0,0.5714285714285714,0.05940776459416053,1.0,39.23501014709473,-77.26049423217773
dqcp4kgx,dqcp4k,0.5706956534908726,0.007956064034324329,0.0,0.2857142857142857,0.23447371787822324,1.0,39.22659873962402,-77.23989486694336
dqcnc78q,dqcnc7,0.516277825364337,0.4143535938605906,0.0,0.7142857142857143,0.6215960302181036,0.0,39.175615310668945,-77.28830337524414
dqcnf794,dqcnf7,0.5689541775861112,0.24035395317638675,0.0,0.7142857142857143,0.7905711284244615,0.0,39.17492866516113,-77.24332809448242
dqcncwc5,dqcncw,0.47493168559581966,0.5070996982099311,0.0,0.42857142857142855,0.13802783944226382,0.5,39.19295310974121,-77.27628707885742
dqcnc0y3,dqcnc0,0.587427453333837,0.036618181933791044,0.0,0.2857142857142857,0.3728228780535964,0.25,39.159650802612305,-77.29104995727539
dqcp1rzr,dqcp1r,0.5203016306326023,0.38970161150505417,0.75,0.42857142857142855,0.837839236678868,0.0,39.24307823181152,-77.27869033813477
dqcncf6c,dqcncf,0.2600910417894411,0.15370053425963184,0.25,0.7142857142857143,0.13686364303291237,0.5,39.167890548706055,-77.26289749145508
dqcnfffs,dqcnff,0.6294629584988414,0.025912488675349125,0.0,0.42857142857142855,0.19627197010644823,0.0,39.171152114868164,-77.21929550170898
dqcng4te,dqcng4,0.3717105218038481,0.22119735764711812,0.25,0.14285714285714285,0.196997081032442,0.0,39.169607162475586,-77.20418930053711
dqcnc0gn,dqcnc0,0.4643156956110096,0.0,0.0,0.7142857142857143,0.5583561934458082,1.0,39.16050910949707,-77.29551315307617
dqcnfqc3,dqcnfq,0.5048402123015239,0.4031750332884605,0.75,0.7142857142857143,0.33131463115265175,0.25,39.192609786987305,-77.24298477172852
dqcncx6x,dqcncx,0.5500101604881732,0.28387255245661214,0.0,0.42857142857142855,0.4552669434383363,0.0,39.19638633728027,-77.27422714233398
dqcne1qu,dqcne1,0.5344941959657219,0.2869443405284838,0.0,0.2857142857142857,0.6368694716474815,0.0,39.118967056274414,-77.20247268676758
dqcn9xvx,dqcn9x,0.5104827834584436,0.0,0.75,0.2857142857142857,0.7636141295442511,0.0,39.15518760681152,-77.27010726928711
dqcp1wg8,dqcp1w,0.808198625932612,0.5562127342202929,0.0,0.7142857142857143,0.5615952525888575,0.0,39.23638343811035,-77.27285385131836
dqcp1gxv,dqcp1g,0.6367233025261596,0.1255957334995894,0.75,0.7142857142857143,0.5306852497207658,0.0,39.21938896179199,-77.25603103637695
dqcn9r0y,dqcn9r,0.3473175030708771,0.5403479724807476,0.5,0.7142857142857143,0.8323839310631954,1.0,39.150896072387695,-77.28761672973633
dqcnenmf,dqcnen,0.48941516749564645,0.12747632630932954,0.25,0.42857142857142855,0.19643161542954254,0.5,39.14608955383301,-77.2038459777832
