household_id,community,building_value,income,damage_level,population_scaled,age,race,latitude,longitude
dqcnfk5z,dqcnfk,0.615486482200852,0.35439863066472377,0.5,1.0,0.43529476239056997,0.0,39.17853355407715,-77.23955154418945
dqcp1rx0,dqcp1r,0.4342750233946341,0.9168629015015148,0.0,0.42857142857142855,0.8332060272458772,0.5,39.24050331115723,-77.27903366088867
dqcp1yv9,dqcp1y,0.7593127384446824,0.6783296116016491,0.0,0.42857142857142855,0.8122181711938509,0.25,39.236555099487305,-77.25912094116211
dqcnctbb,dqcnct,0.8873898887779523,0.7744832607604013,0.0,0.14285714285714285,0.7446635416943534,0.25,39.18694496154785,-77.27663040161133
dqcne6ct,dqcne6,0.512826732263935,0.3622776596674434,0.0,0.5714285714285714,0.8146636840013352,0.0,39.12737846374512,-77.19869613647461
dqcngjkj,dqcngj,0.45579121510666715,0.7455976748630152,0.0,1.0,0.11447341232602778,0.0,39.18505668640137,-77.20624923706055
dqcner94,dqcner,0.3510136289074373,0.5513927790952989,0.0,0.5714285714285714,0.7968713113442846,1.0,39.15295600891113,-77.19938278198242
dqcnf6cg,dqcnf6,0.634903287342735,0.5435372313276838,0.0,0.2857142857142857,0.5376513445247872,0.0,39.17098045349121,-77.2422981262207
dqcncf4c,dqcncf,0.5055543155634227,0.39430538610281113,0.0,0.5714285714285714,0.7148448794350191,0.25,39.16651725769043,-77.26289749145508
dqcnf6cj,dqcnf6,0.6555370332352846,0.4272798343094963,0.0,0.2857142857142857,0.5324452389053211,0.0,39.17132377624512,-77.24332809448242
dqcncfq5,dqcncf,0.5637400583772738,0.4660172852460168,0.0,0.8571428571428571,0.813314289102348,0.0,39.16823387145996,-77.2584342956543
dqcne4gy,dqcne4,0.6257334753360224,0.08773667677501995,1.0,0.7142857142857143,0.7385256937623538,0.5,39.12755012512207,-77.20659255981445
dqcng06w,dqcng0,0.3229106238580681,0.0648189637941719,0.0,0.8571428571428571,0.5747795739262662,0.0,39.15776252746582,-77.20830917358398
dqcnf3uz,dqcnf3,0.3599029506919529,0.0,0.25,0.8571428571428571,0.15532829760555242,0.25,39.16617393493652,-77.23817825317383
dqcnc6tb,dqcnc6,0.34841752144368887,0.0,0.0,0.14285714285714285,0.21488016634110613,1.0,39.16909217834473,-77.2807502746582
dqcnc7bc,dqcnc7,0.919548288798078,0.16449454335221578,0.0,0.8571428571428571,0.31902657743348484,0.0,39.176130294799805,-77.28761672973633
dqcp1z6r,dqcp1z,0.8891961874019407,0.19349778305778148,0.0,0.42857142857142855,0.44183578088993636,0.0,39.24033164978027,-77.26358413696289
dqcncdq7,dqcncd,0.2514514102771319,0.33636609492736247,0.5,0.5714285714285714,0.430020743963637,0.0,39.16823387145996,-77.26907730102539
dqcp1ys8,dqcp1y,0.8315877105840428,0.7282394295644983,0.0,0.2857142857142857,0.8389720780337028,0.25,39.23501014709473,-77.26049423217773
dqcp4kgx,dqcp4k,0.36687574981090254,0.16851152312029338,0.0,0.42857142857142855,0.8217180265319985,0.25,39.22659873962402,-77.23989486694336
dqcnc78q,dqcnc7,0.947127263362394,0.1915638039053551,0.0,0.42857142857142855,0.36410454494422595,0.0,39.175615310668945,-77.28830337524414
dqcnf794,dqcnf7,0.5284768280303912,0.0,0.0,1.0,0.48608910281178525,0.0,39.17492866516113,-77.24332809448242
dqcncwc5,dqcncw,0.46843155924595,0.0,0.0,1.0,0.7526209006608023,0.0,39.19295310974121,-77.27628707885742
dqcnc0y3,dqcnc0,0.5054034339755228,0.06359277570908291,0.0,1.0,0.32267329077178775,0.0,39.159650802612305,-77.29104995727539
dqcp1rzr,dqcp1r,0.50009724524032,0.8507248389152109,1.0,0.8571428571428571,0.8544086712086615,0.0,39.24307823181152,-77.27869033813477
dqcncf6c,dqcncf,0.4898312212835677,0.39820176181039957,0.0,1.0,0.7955627801357392,0.0,39.167890548706055,-77.26289749145508
dqcnfffs,dqcnff,0.49581962875740987,0.019213441906137316,0.0,0.7142857142857143,0.7214111257038187,0.0,39.171152114868164,-77.21929550170898
dqcng4te,dqcng4,0.30132910290192694,0.9372861209983708,0.0,1.0,0.20492058453932468,1.0,39.169607162475586,-77.20418930053711
dqcnc0gn,dqcnc0,0.45664110132581126,0.12123721013636025,0.0,1.0,0.36096937897224135,0.0,39.16050910949707,-77.29551315307617
dqcnfqc3,dqcnfq,0.2755527617401905,0.14814814538193022,1.0,0.42857142857142855,0.24066297490724128,1.0,39.192609786987305,-77.24298477172852
dqcncx6x,dqcncx,0.2566488303903246,0.09844343000018509,0.0,1.0,0.7001485057630221,0.0,39.19638633728027,-77.27422714233398
dqcne1qu,dqcne1,0.6216789627143113,0.49195543653639795,0.0,0.42857142857142855,0.31496184681057815,0.0,39.118967056274414,-77.20247268676758
dqcn9xvx,dqcn9x,0.45677524824376303,0.0,0.0,0.7142857142857143,0.8201441194483096,0.0,39.15518760681152,-77.27010726928711
dqcp1wg8,dqcp1w,0.4961863035832927,0.031125400853012696,0.5,0.8571428571428571,0.6210359192548207,1.0,39.23638343811035,-77.27285385131836
dqcp1gxv,dqcp1g,0.6315619960914698,0.0003061634196457211,0.5,0.42857142857142855,0.6086646475380804,0.0,39.21938896179199,-77.25603103637695
dqcn9r0y,dqcn9r,0.5186075527070165,0.0,0.75,0.14285714285714285,0.23831202144677252,0.0,39.150896072387695,-77.28761672973633
dqcnenmf,dqcnen,0.48558359619063135,0.0,0.0,0.7142857142857143,0.5266943236531236,0.5,39.14608955383301,-77.2038459777832
