household_id,community,building_value,income,damage_level,population_scaled,age,race
dqcncfq5,dqcncf,0.535186629632799,0.09213024246342146,0.0,0.8571428571428571,0.25981663774170727,0.0
dqcne4gy,dqcne4,0.4701312823423306,0.520133587474823,0.0,0.5714285714285714,0.5309184310885625,0.25
dqcng06w,dqcng0,0.4565467969513185,0.011421956411913254,0.0,0.14285714285714285,0.5178047307557522,0.0
dqcnf3uz,dqcnf3,0.6869453792952128,0.7119946574169119,0.25,1.0,0.306024244603838,0.0
dqcnc6tb,dqcnc6,0.5362903131984398,0.4141415158967133,0.0,0.7142857142857143,0.5071318950917807,1.0
dqcnc7bc,dqcnc7,0.6734795494757908,0.5235008325214873,0.0,0.14285714285714285,0.854468552829887,1.0
dqcp1z6r,dqcp1z,0.30927475849119646,0.03967474060391651,0.75,0.42857142857142855,0.8584376290329164,0.0
dqcncdq7,dqcncd,0.48298758055121843,0.0,0.0,0.14285714285714285,0.6147397773068999,0.5
dqcp1ys8,dqcp1y,0.36160344798382027,0.4680046558823294,0.5,0.14285714285714285,0.16439085964662675,0.5
dqcp4kgx,dqcp4k,0.5757188509648353,0.24393875302564408,0.5,1.0,0.19568716156824706,1.0
dqcnc78q,dqcnc7,0.812263000476142,0.4215951050560385,0.0,1.0,0.7559832911296637,0.0
dqcnf794,dqcnf7,0.5452697803153627,0.4699967831280504,0.25,1.0,0.8355147293565733,0.0
dqcncwc5,dqcncw,0.6759085925856558,0.0,0.0,0.7142857142857143,0.42693318538779973,0.0
dqcnc0y3,dqcnc0,0.5333371386359158,0.2604339045367904,0.0,0.7142857142857143,0.8435617412823256,0.0
dqcp1rzr,dqcp1r,0.3712909077275622,0.5947069785462955,0.0,0.5714285714285714,0.5489678842703921,0.5
dqcncf6c,dqcncf,0.4911181710158835,0.0722492618080423,0.5,0.2857142857142857,0.18147925172926221,0.0
dqcnfffs,dqcnff,0.638783525274821,0.08205391787693654,0.0,0.14285714285714285,0.4519795178142026,0.0
dqcng4te,dqcng4,0.6910372025088296,0.48145616945838476,0.0,0.42857142857142855,0.8121283465625033,1.0
dqcnc0gn,dqcnc0,0.5245213963724238,0.07118858141049757,0.25,0.14285714285714285,0.8627451496728925,0.0
dqcnfqc3,dqcnfq,0.2394051789878876,0.20088410041639185,0.0,0.7142857142857143,0.09462655721745934,0.5
dqcncx6x,dqcncx,0.4637464550015225,0.0,0.0,0.42857142857142855,0.5041046949766094,0.25
dqcne1qu,dqcne1,0.7270580381163768,0.6213694637443462,0.0,1.0,0.8031912618226669,0.5
dqcn9xvx,dqcn9x,0.4984270980376218,0.0,0.5,0.7142857142857143,0.8646426101203104,0.25
dqcp1wg8,dqcp1w,0.7865446300944346,0.11024447490774522,1.0,0.2857142857142857,0.5155903011713815,0.0
dqcp1gxv,dqcp1g,0.4708166724054681,0.0,0.0,1.0,0.5433122113532662,0.0
dqcn9r0y,dqcn9r,0.5094639768010176,0.10919464634037727,0.0,0.5714285714285714,0.7614117765863232,1.0
dqcnenmf,dqcnen,0.8713945797677055,0.021861562185758243,0.0,0.5714285714285714,0.8397216322022971,0.25
