household_id,community,building_value,income,damage_level,population_scaled,age,race,latitude,longitude
dqcnf794,dqcnf7,0.5452697803153627,0.4699967831280504,0.25,1.0,0.8355147293565733,0.0,39.17492866516113,-77.24332809448242
dqcncwc5,dqcncw,0.6759085925856558,0.0,0.0,0.7142857142857143,0.42693318538779973,0.0,39.19295310974121,-77.27628707885742
dqcnc0y3,dqcnc0,0.5333371386359158,0.2604339045367904,0.0,0.7142857142857143,0.8435617412823256,0.0,39.159650802612305,-77.29104995727539
dqcp1rzr,dqcp1r,0.3712909077275622,0.5947069785462955,0.0,0.5714285714285714,0.5489678842703921,0.5,39.24307823181152,-77.27869033813477
dqcncf6c,dqcncf,0.4911181710158835,0.0722492618080423,0.5,0.2857142857142857,0.18147925172926221,0.0,39.167890548706055,-77.26289749145508
dqcnfffs,dqcnff,0.638783525274821,0.08205391787693654,0.0,0.14285714285714285,0.4519795178142026,0.0,39.171152114868164,-77.21929550170898
dqcng4te,dqcng4,0.6910372025088296,0.48145616945838476,0.0,0.42857142857142855,0.8121283465625033,1.0,39.169607162475586,-77.20418930053711
dqcnc0gn,dqcnc0,0.5245213963724238,0.07118858141049757,0.25,0.14285714285714285,0.8627451496728925,0.0,39.16050910949707,-77.29551315307617
dqcnfqc3,dqcnfq,0.2394051789878876,0.20088410041639185,0.0,0.7142857142857143,0.09462655721745934,0.5,39.192609786987305,-77.24298477172852
dqcncx6x,dqcncx,0.4637464550015225,0.0,0.0,0.42857142857142855,0.5041046949766094,0.25,39.19638633728027,-77.27422714233398
dqcne1qu,dqcne1,0.7270580381163768,0.6213694637443462,0.0,1.0,0.8031912618226669,0.5,39.118967056274414,-77.20247268676758
dqcn9xvx,dqcn9x,0.4984270980376218,0.0,0.5,0.7142857142857143,0.8646426101203104,0.25,39.15518760681152,-77.27010726928711
dqcp1wg8,dqcp1w,0.7865446300944346,0.11024447490774522,1.0,0.2857142857142857,0.5155903011713815,0.0,39.23638343811035,-77.27285385131836
dqcp1gxv,dqcp1g,0.4708166724054681,0.0,0.0,1.0,0.5433122113532662,0.0,39.21938896179199,-77.25603103637695
dqcn9r0y,dqcn9r,0.5094639768010176,0.10919464634037727,0.0,0.5714285714285714,0.7614117765863232,1.0,39.150896072387695,-77.28761672973633
dqcnenmf,dqcnen,0.8713945797677055,0.021861562185758243,0.0,0.5714285714285714,0.8397216322022971,0.25,39.14608955383301,-77.2038459777832
