time_step,dimension,dimension_name,household_i,household_j,p_ji_value
1,0,vacant,133,12,0.0
1,2,sell,136,12,0.0
1,2,sell,33,12,0.0
1,2,sell,71,12,0.0
1,2,sell,85,12,0.0
1,2,sell,10,12,0.0
1,2,sell,134,12,0.0
1,2,sell,195,12,0.0
1,2,sell,130,12,0.0
1,2,sell,159,12,0.0
1,2,sell,173,12,0.0
1,2,sell,89,12,0.0
1,2,sell,133,12,0.0
1,1,repair,72,13,0.0
1,1,repair,117,13,0.0
1,0,vacant,72,13,0.0
1,0,vacant,117,13,0.0
1,2,sell,72,13,0.0
1,2,sell,117,13,0.0
1,1,repair,139,14,0.0
1,0,vacant,139,14,0.0
1,2,sell,139,14,0.0
1,1,repair,111,15,0.0
1,1,repair,175,15,0.0
1,1,repair,156,15,0.0
1,1,repair,7,15,0.0
1,0,vacant,111,15,0.0
1,0,vacant,175,15,0.0
1,0,vacant,156,15,0.0
1,0,vacant,7,15,0.0
1,2,sell,111,15,0.0
1,2,sell,175,15,0.0
1,2,sell,156,15,0.0
1,2,sell,7,15,0.0
1,1,repair,4,16,0.0
1,1,repair,35,16,0.0
1,1,repair,117,16,0.0
1,1,repair,8,16,0.0
1,1,repair,24,16,0.0
1,1,repair,19,16,0.0
1,0,vacant,4,16,0.0
1,0,vacant,35,16,0.0
1,0,vacant,117,16,0.0
1,0,vacant,8,16,0.0
1,0,vacant,24,16,0.0
1,0,vacant,19,16,0.0
1,2,sell,4,16,0.0
1,2,sell,35,16,0.0
1,2,sell,117,16,0.0
1,2,sell,8,16,0.0
1,2,sell,24,16,0.0
1,2,sell,19,16,0.0
1,1,repair,149,17,0.0
1,1,repair,112,17,0.0
1,0,vacant,149,17,0.0
1,0,vacant,112,17,0.0
1,2,sell,149,17,0.0
1,2,sell,112,17,0.0
1,1,repair,117,19,0.0
1,1,repair,72,19,0.0
1,1,repair,16,19,0.0
1,1,repair,189,19,0.0
1,1,repair,195,19,0.0
1,0,vacant,117,19,0.0
1,0,vacant,72,19,0.0
1,0,vacant,16,19,0.0
1,0,vacant,189,19,0.0
1,0,vacant,195,19,0.0
1,2,sell,117,19,0.0
1,2,sell,72,19,0.0
1,2,sell,16,19,0.0
1,2,sell,189,19,0.0
1,2,sell,195,19,0.0
1,1,repair,118,20,0.0
1,1,repair,49,20,0.0
1,0,vacant,118,20,0.0
1,0,vacant,49,20,0.0
1,2,sell,118,20,0.0
1,2,sell,49,20,0.0
1,1,repair,112,21,0.0
1,0,vacant,112,21,0.0
1,2,sell,112,21,0.0
1,1,repair,132,22,0.0
1,1,repair,49,22,0.0
1,1,repair,90,22,0.0
1,1,repair,178,22,0.0
1,1,repair,93,22,0.0
1,1,repair,73,22,0.0
1,0,vacant,132,22,0.0
1,0,vacant,49,22,0.02385408536563779
1,0,vacant,90,22,0.0
1,0,vacant,178,22,0.0
1,0,vacant,93,22,0.02715018920609898
1,0,vacant,73,22,0.0
1,2,sell,132,22,0.0
1,2,sell,49,22,0.0
1,2,sell,90,22,0.0
1,2,sell,178,22,0.0
1,2,sell,93,22,0.0
1,2,sell,73,22,0.0
1,1,repair,186,23,0.0
1,1,repair,72,23,0.0
1,0,vacant,186,23,0.0
1,0,vacant,72,23,0.0
1,2,sell,186,23,0.0
1,2,sell,72,23,0.0
1,1,repair,72,24,0.0
1,1,repair,34,24,0.0
1,1,repair,158,24,0.0
1,1,repair,16,24,0.0
1,1,repair,4,24,0.0
1,1,repair,171,24,0.0
1,0,vacant,72,24,0.0
1,0,vacant,34,24,0.0
1,0,vacant,158,24,0.0
1,0,vacant,16,24,0.0
1,0,vacant,4,24,0.0
1,0,vacant,171,24,0.0
1,2,sell,72,24,0.0
1,2,sell,34,24,0.0
1,2,sell,158,24,0.0
1,2,sell,16,24,0.0
1,2,sell,4,24,0.0
1,2,sell,171,24,0.0
1,1,repair,95,25,0.0
1,1,repair,129,25,0.0
1,1,repair,167,25,0.0
1,0,vacant,95,25,0.0
1,0,vacant,129,25,0.0
1,0,vacant,167,25,0.0
1,2,sell,95,25,0.0
1,2,sell,129,25,0.0
1,2,sell,167,25,0.0
1,1,repair,131,27,0.09068103239287068
1,1,repair,158,27,0.0
1,1,repair,187,27,0.0
1,1,repair,43,27,0.0
1,1,repair,126,27,0.0
1,1,repair,94,27,0.0
1,1,repair,87,27,0.11925484220061564
1,1,repair,147,27,0.0
1,1,repair,122,27,0.0
1,0,vacant,131,27,0.0
1,0,vacant,158,27,0.0
1,0,vacant,187,27,0.0
1,0,vacant,43,27,0.0
1,0,vacant,126,27,0.0
1,0,vacant,94,27,0.0
1,0,vacant,87,27,0.0
1,0,vacant,147,27,0.0
1,0,vacant,122,27,0.0
1,2,sell,131,27,0.0
1,2,sell,158,27,0.0
1,2,sell,187,27,0.0
1,2,sell,43,27,0.0
1,2,sell,126,27,0.0
1,2,sell,94,27,0.0
1,2,sell,87,27,0.0
1,2,sell,147,27,0.0
1,2,sell,122,27,0.0
1,1,repair,66,28,0.0
1,1,repair,121,28,0.0
1,1,repair,187,28,0.0
1,1,repair,104,28,0.0
1,1,repair,148,28,0.0
1,1,repair,88,28,0.0
1,1,repair,111,28,0.0
1,0,vacant,66,28,0.0
1,0,vacant,121,28,0.0
1,0,vacant,187,28,0.0
1,0,vacant,104,28,0.0
1,0,vacant,148,28,0.0
1,0,vacant,88,28,0.0
1,0,vacant,111,28,0.0
1,2,sell,66,28,0.0
1,2,sell,121,28,0.0
1,2,sell,187,28,0.0
1,2,sell,104,28,0.0
1,2,sell,148,28,0.0
1,2,sell,88,28,0.0
1,2,sell,111,28,0.0
1,0,vacant,135,29,0.0
1,0,vacant,70,29,0.0
1,0,vacant,154,29,0.0
1,0,vacant,182,29,0.0
1,0,vacant,148,29,0.0
1,0,vacant,66,29,0.0
1,0,vacant,89,29,0.0
1,0,vacant,84,29,0.0
1,0,vacant,199,29,0.0
1,0,vacant,79,29,0.0
1,0,vacant,186,29,0.0
1,2,sell,135,29,0.0
1,2,sell,70,29,0.0
1,2,sell,154,29,0.0
1,2,sell,182,29,0.0
1,2,sell,148,29,0.0
1,2,sell,66,29,0.0
1,2,sell,89,29,0.0
1,2,sell,84,29,0.0
1,2,sell,199,29,0.0
1,2,sell,79,29,0.0
1,2,sell,186,29,0.0
1,1,repair,195,30,0.0
1,1,repair,191,30,0.0
1,1,repair,123,30,0.0
1,1,repair,174,30,0.0
1,1,repair,130,30,0.0
1,2,sell,195,30,0.0
1,2,sell,191,30,0.0
1,2,sell,123,30,0.0
1,2,sell,174,30,0.0
1,2,sell,130,30,0.0
1,1,repair,43,31,0.0
1,1,repair,44,31,0.0
1,1,repair,92,31,0.0
1,1,repair,139,31,0.0
1,1,repair,89,31,0.0
1,1,repair,71,31,0.0
1,0,vacant,43,31,0.0
1,0,vacant,44,31,0.0
1,0,vacant,92,31,0.0
1,0,vacant,139,31,0.0
1,0,vacant,89,31,0.0
1,0,vacant,71,31,0.0
1,1,repair,140,32,0.0
1,1,repair,87,32,0.03513003774273
1,1,repair,104,32,0.0
1,1,repair,118,32,0.0
1,1,repair,54,32,0.0
1,1,repair,121,32,0.0
1,1,repair,69,32,0.0
1,0,vacant,140,32,0.0
1,0,vacant,87,32,0.0
1,0,vacant,104,32,0.0
1,0,vacant,118,32,0.0
1,0,vacant,54,32,0.0
1,0,vacant,121,32,0.0
1,0,vacant,69,32,0.0
1,2,sell,140,32,0.0
1,2,sell,87,32,0.0
1,2,sell,104,32,0.0
1,2,sell,118,32,0.0
1,2,sell,54,32,0.0
1,2,sell,121,32,0.0
1,2,sell,69,32,0.0
1,1,repair,12,33,0.0
1,1,repair,134,33,0.0
1,0,vacant,12,33,0.0
1,0,vacant,134,33,0.0
1,2,sell,12,33,0.0
1,2,sell,134,33,0.0
1,1,repair,24,34,0.0
1,0,vacant,24,34,0.0
1,2,sell,24,34,0.0
1,1,repair,16,35,0.0
1,1,repair,72,35,0.0
1,1,repair,117,35,0.0
1,0,vacant,16,35,0.0
1,0,vacant,72,35,0.0
1,0,vacant,117,35,0.0
1,2,sell,16,35,0.0
1,2,sell,72,35,0.0
1,2,sell,117,35,0.0
1,0,vacant,158,36,0.0
1,2,sell,158,36,0.0
1,1,repair,51,37,0.0
1,0,vacant,51,37,0.0
1,2,sell,51,37,0.0
1,1,repair,118,38,0.0
1,2,sell,118,38,0.0
1,1,repair,84,40,0.0
1,1,repair,148,40,0.0
1,1,repair,161,40,0.0
1,1,repair,54,40,0.0
1,1,repair,157,40,0.0
1,1,repair,121,40,0.0
1,1,repair,116,40,0.0
1,1,repair,3,40,0.0
1,1,repair,186,40,0.0
1,0,vacant,84,40,0.0
1,0,vacant,148,40,0.0
1,0,vacant,161,40,0.11004250025151865
1,0,vacant,54,40,0.0
1,0,vacant,157,40,0.0
1,0,vacant,121,40,0.0
1,0,vacant,116,40,0.0
1,0,vacant,3,40,0.0
1,0,vacant,186,40,0.0
1,2,sell,84,40,0.0
1,2,sell,148,40,0.0
1,2,sell,161,40,0.0
1,2,sell,54,40,0.0
1,2,sell,157,40,0.0
1,2,sell,121,40,0.0
1,2,sell,116,40,0.0
1,2,sell,3,40,0.0
1,2,sell,186,40,0.0
1,1,repair,51,41,0.0
1,1,repair,195,41,0.0
1,1,repair,192,41,0.0
1,1,repair,140,41,0.0
1,1,repair,130,41,0.0
1,1,repair,136,41,0.0
1,1,repair,189,41,0.0
1,1,repair,171,41,0.0
1,0,vacant,51,41,0.0
1,0,vacant,195,41,0.0
1,0,vacant,192,41,0.0
1,0,vacant,140,41,0.0
1,0,vacant,130,41,0.0
1,0,vacant,136,41,0.0
1,0,vacant,189,41,0.0
1,0,vacant,171,41,0.0
1,2,sell,51,41,0.12055943385695754
1,2,sell,195,41,0.0
1,2,sell,192,41,0.0
1,2,sell,140,41,0.0
1,2,sell,130,41,0.0
1,2,sell,136,41,0.0
1,2,sell,189,41,0.0
1,2,sell,171,41,0.0
1,1,repair,95,42,0.0
1,1,repair,113,42,0.13723981928616663
1,1,repair,58,42,0.0
1,1,repair,124,42,0.0
1,1,repair,153,42,0.0
1,1,repair,142,42,0.11258009934325613
1,1,repair,186,42,0.0
1,1,repair,46,42,0.0
1,1,repair,53,42,0.0
1,1,repair,149,42,0.0
1,1,repair,185,42,0.0
1,0,vacant,95,42,0.0
1,0,vacant,113,42,0.0
1,0,vacant,58,42,0.13830557313659445
1,0,vacant,124,42,0.0
1,0,vacant,153,42,0.0
1,0,vacant,142,42,0.0
1,0,vacant,186,42,0.0
1,0,vacant,46,42,0.0
1,0,vacant,53,42,0.0
1,0,vacant,149,42,0.0
1,0,vacant,185,42,0.0
1,2,sell,95,42,0.0
1,2,sell,113,42,0.0
1,2,sell,58,42,0.0
1,2,sell,124,42,0.0
1,2,sell,153,42,0.0
1,2,sell,142,42,0.0
1,2,sell,186,42,0.0
1,2,sell,46,42,0.0
1,2,sell,53,42,0.0
1,2,sell,149,42,0.0
1,2,sell,185,42,0.0
1,1,repair,31,43,0.0
1,1,repair,192,43,0.0
1,1,repair,44,43,0.0
1,1,repair,27,43,0.0
1,1,repair,170,43,0.0
1,0,vacant,31,43,0.0
1,0,vacant,192,43,0.0
1,0,vacant,44,43,0.0
1,0,vacant,27,43,0.0
1,0,vacant,170,43,0.0
1,2,sell,31,43,0.2007649412710304
1,2,sell,192,43,0.0
1,2,sell,44,43,0.0
1,2,sell,27,43,0.0
1,2,sell,170,43,0.0
1,1,repair,31,44,0.0
1,1,repair,43,44,0.0
1,1,repair,191,44,0.0
1,1,repair,81,44,0.0
1,0,vacant,31,44,0.0
1,0,vacant,43,44,0.0
1,0,vacant,191,44,0.0
1,0,vacant,81,44,0.0
1,2,sell,31,44,0.0
1,2,sell,43,44,0.0
1,2,sell,191,44,0.0
1,2,sell,81,44,0.0
1,1,repair,161,45,0.0
1,1,repair,67,45,0.0
1,1,repair,192,45,0.0
1,2,sell,161,45,0.0
1,2,sell,67,45,0.0
1,2,sell,192,45,0.0
1,1,repair,70,46,0.056628960230178334
1,1,repair,112,46,0.0
1,1,repair,147,46,0.0
1,1,repair,42,46,0.0
1,0,vacant,70,46,0.0
1,0,vacant,112,46,0.0
1,0,vacant,147,46,0.0
1,0,vacant,42,46,0.0
1,2,sell,70,46,0.0
1,2,sell,112,46,0.0
1,2,sell,147,46,0.0
1,2,sell,42,46,0.0
1,1,repair,86,47,0.0
1,1,repair,185,47,0.0
1,1,repair,53,47,0.0
1,1,repair,106,47,0.0
1,1,repair,147,47,0.0
1,1,repair,132,47,0.0
1,1,repair,135,47,0.0
1,1,repair,63,47,0.0
1,0,vacant,86,47,0.0
1,0,vacant,185,47,0.0
1,0,vacant,53,47,0.0
1,0,vacant,106,47,0.0
1,0,vacant,147,47,0.0
1,0,vacant,132,47,0.0
1,0,vacant,135,47,0.0
1,0,vacant,63,47,0.0
1,2,sell,86,47,0.0
1,2,sell,185,47,0.0
1,2,sell,53,47,0.0
1,2,sell,106,47,0.0
1,2,sell,147,47,0.0
1,2,sell,132,47,0.0
1,2,sell,135,47,0.0
1,2,sell,63,47,0.0
1,1,repair,132,48,0.0
1,1,repair,138,48,0.0
1,1,repair,171,48,0.0
1,1,repair,97,48,0.0
1,1,repair,164,48,0.03888398268251353
1,1,repair,168,48,0.0
1,1,repair,151,48,0.05110192434297431
1,0,vacant,132,48,0.0
1,0,vacant,138,48,0.0
1,0,vacant,171,48,0.0
1,0,vacant,97,48,0.0
1,0,vacant,164,48,0.0
1,0,vacant,168,48,0.0
1,0,vacant,151,48,0.0
1,2,sell,132,48,0.0
1,2,sell,138,48,0.0
1,2,sell,171,48,0.0
1,2,sell,97,48,0.0
1,2,sell,164,48,0.0
1,2,sell,168,48,0.0
1,2,sell,151,48,0.0
1,1,repair,157,49,0.0
1,1,repair,73,49,0.0
1,1,repair,22,49,0.0
1,1,repair,113,49,0.11601911527566547
1,1,repair,20,49,0.0
1,1,repair,105,49,0.0
1,1,repair,91,49,0.0
1,1,repair,200,49,0.0
1,2,sell,157,49,0.0
1,2,sell,73,49,0.0
1,2,sell,22,49,0.0
1,2,sell,113,49,0.0
1,2,sell,20,49,0.0
1,2,sell,105,49,0.0
1,2,sell,91,49,0.0
1,2,sell,200,49,0.0
1,1,repair,153,50,0.0
1,1,repair,189,50,0.0
1,1,repair,140,50,0.0
1,1,repair,187,50,0.0
1,1,repair,157,50,0.0
1,1,repair,82,50,0.0
1,1,repair,170,50,0.0
1,1,repair,81,50,0.0
1,0,vacant,153,50,0.0
1,0,vacant,189,50,0.0
1,0,vacant,140,50,0.0
1,0,vacant,187,50,0.0
1,0,vacant,157,50,0.0
1,0,vacant,82,50,0.0
1,0,vacant,170,50,0.0
1,0,vacant,81,50,0.0
1,2,sell,153,50,0.0
1,2,sell,189,50,0.0
1,2,sell,140,50,0.0
1,2,sell,187,50,0.0
1,2,sell,157,50,0.0
1,2,sell,82,50,0.0
1,2,sell,170,50,0.0
1,2,sell,81,50,0.0
1,1,repair,41,51,0.0
1,1,repair,164,51,0.23935203606102498
1,1,repair,158,51,0.0
1,1,repair,97,51,0.0
1,1,repair,151,51,0.10925022176296888
1,1,repair,191,51,0.0
1,1,repair,37,51,0.0
1,1,repair,171,51,0.0
1,1,repair,174,51,0.0
1,1,repair,168,51,0.0
1,1,repair,79,51,0.0
1,1,repair,156,51,0.0
1,1,repair,81,51,0.0
1,1,repair,136,51,0.0
1,1,repair,163,51,0.0
1,0,vacant,41,51,0.0
1,0,vacant,164,51,0.0
1,0,vacant,158,51,0.0
1,0,vacant,97,51,0.0
1,0,vacant,151,51,0.0
1,0,vacant,191,51,0.0
1,0,vacant,37,51,0.0
1,0,vacant,171,51,0.0
1,0,vacant,174,51,0.0
1,0,vacant,168,51,0.0
1,0,vacant,79,51,0.0
1,0,vacant,156,51,0.0
1,0,vacant,81,51,0.0
1,0,vacant,136,51,0.0
1,0,vacant,163,51,0.0
1,1,repair,195,52,0.0
1,1,repair,134,52,0.0
1,0,vacant,195,52,0.0
1,0,vacant,134,52,0.0
1,2,sell,195,52,0.0
1,2,sell,134,52,0.0
1,1,repair,102,53,0.0
1,1,repair,106,53,0.0
1,1,repair,95,53,0.0
1,1,repair,47,53,0.0
1,1,repair,147,53,0.0
1,1,repair,113,53,0.050501172958665755
1,1,repair,153,53,0.0
1,1,repair,42,53,0.0
1,1,repair,86,53,0.0
1,1,repair,63,53,0.0
1,0,vacant,102,53,0.0
1,0,vacant,106,53,0.0
1,0,vacant,95,53,0.0
1,0,vacant,47,53,0.0
1,0,vacant,147,53,0.0
1,0,vacant,113,53,0.0
1,0,vacant,153,53,0.0
1,0,vacant,42,53,0.0
1,0,vacant,86,53,0.0
1,0,vacant,63,53,0.0
1,2,sell,102,53,0.0
1,2,sell,106,53,0.0
1,2,sell,95,53,0.0
1,2,sell,47,53,0.0
1,2,sell,147,53,0.0
1,2,sell,113,53,0.0
1,2,sell,153,53,0.0
1,2,sell,42,53,0.0
1,2,sell,86,53,0.0
1,2,sell,63,53,0.0
1,1,repair,69,54,0.0
1,1,repair,40,54,0.0
1,1,repair,118,54,0.0
1,1,repair,87,54,0.05708387393262946
1,1,repair,32,54,0.0
1,1,repair,185,54,0.0
1,1,repair,178,54,0.0
1,1,repair,163,54,0.0
1,0,vacant,69,54,0.0
1,0,vacant,40,54,0.0
1,0,vacant,118,54,0.0
1,0,vacant,87,54,0.0
1,0,vacant,32,54,0.0
1,0,vacant,185,54,0.0
1,0,vacant,178,54,0.0
1,0,vacant,163,54,0.0
1,2,sell,69,54,0.0
1,2,sell,40,54,0.0
1,2,sell,118,54,0.0
1,2,sell,87,54,0.0
1,2,sell,32,54,0.0
1,2,sell,185,54,0.0
1,2,sell,178,54,0.0
1,2,sell,163,54,0.0
1,1,repair,147,55,0.0
1,1,repair,63,55,0.0
1,0,vacant,147,55,0.0
1,0,vacant,63,55,0.0
1,2,sell,147,55,0.0
1,2,sell,63,55,0.0
1,1,repair,189,57,0.0
1,1,repair,7,57,0.0
1,1,repair,81,57,0.0
1,1,repair,128,57,0.0
1,1,repair,195,57,0.0
1,1,repair,174,57,0.0
1,1,repair,191,57,0.0
1,1,repair,123,57,0.0
1,0,vacant,189,57,0.0
1,0,vacant,7,57,0.0
1,0,vacant,81,57,0.0
1,0,vacant,128,57,0.0
1,0,vacant,195,57,0.0
1,0,vacant,174,57,0.0
1,0,vacant,191,57,0.0
1,0,vacant,123,57,0.0
1,2,sell,189,57,0.0
1,2,sell,7,57,0.0
1,2,sell,81,57,0.0
1,2,sell,128,57,0.0
1,2,sell,195,57,0.0
1,2,sell,174,57,0.0
1,2,sell,191,57,0.0
1,2,sell,123,57,0.0
1,1,repair,42,58,0.0
1,2,sell,42,58,0.0
1,1,repair,153,59,0.0
1,1,repair,189,59,0.0
1,1,repair,157,59,0.0
1,0,vacant,153,59,0.0
1,0,vacant,189,59,0.0
1,0,vacant,157,59,0.0
1,2,sell,153,59,0.0
1,2,sell,189,59,0.0
1,2,sell,157,59,0.0
1,1,repair,177,60,0.0
1,1,repair,192,60,0.0
1,1,repair,66,60,0.0
1,0,vacant,177,60,0.0
1,0,vacant,192,60,0.0
1,0,vacant,66,60,0.0
1,2,sell,177,60,0.0
1,2,sell,192,60,0.0
1,2,sell,66,60,0.0
1,0,vacant,195,61,0.0
1,0,vacant,158,61,0.0
1,0,vacant,134,61,0.0
1,2,sell,195,61,0.0
1,2,sell,158,61,0.0
1,2,sell,134,61,0.0
1,0,vacant,104,62,0.0
1,0,vacant,112,62,0.0
1,2,sell,104,62,0.0
1,2,sell,112,62,0.0
1,1,repair,113,63,0.11931115002692025
1,1,repair,86,63,0.0
1,1,repair,156,63,0.0
1,1,repair,158,63,0.0
1,1,repair,159,63,0.0
1,1,repair,191,63,0.0
1,1,repair,47,63,0.0
1,1,repair,73,63,0.0
1,1,repair,182,63,0.0
1,1,repair,106,63,0.0
1,1,repair,147,63,0.0
1,1,repair,102,63,0.0
1,1,repair,55,63,0.0
1,1,repair,53,63,0.0
1,1,repair,163,63,0.0
1,0,vacant,113,63,0.0
1,0,vacant,86,63,0.0
1,0,vacant,156,63,0.0
1,0,vacant,158,63,0.0
1,0,vacant,159,63,0.0
1,0,vacant,191,63,0.0
1,0,vacant,47,63,0.0
1,0,vacant,73,63,0.0
1,0,vacant,182,63,0.0
1,0,vacant,106,63,0.0
1,0,vacant,147,63,0.0
1,0,vacant,102,63,0.0
1,0,vacant,55,63,0.0
1,0,vacant,53,63,0.0
1,0,vacant,163,63,0.0
1,2,sell,113,63,0.0
1,2,sell,86,63,0.0
1,2,sell,156,63,0.0
1,2,sell,158,63,0.0
1,2,sell,159,63,0.0
1,2,sell,191,63,0.0
1,2,sell,47,63,0.0
1,2,sell,73,63,0.0
1,2,sell,182,63,0.0
1,2,sell,106,63,0.0
1,2,sell,147,63,0.0
1,2,sell,102,63,0.0
1,2,sell,55,63,0.0
1,2,sell,53,63,0.0
1,2,sell,163,63,0.0
1,1,repair,88,65,0.0
1,1,repair,177,65,0.0
1,1,repair,93,65,0.0
1,1,repair,79,65,0.0
1,1,repair,73,65,0.0
1,1,repair,97,65,0.0
1,1,repair,192,65,0.0
1,1,repair,156,65,0.0
1,1,repair,159,65,0.0
1,1,repair,163,65,0.0
1,2,sell,88,65,0.0
1,2,sell,177,65,0.0
1,2,sell,93,65,0.0
1,2,sell,79,65,0.0
1,2,sell,73,65,0.0
1,2,sell,97,65,0.0
1,2,sell,192,65,0.0
1,2,sell,156,65,0.0
1,2,sell,159,65,0.0
1,2,sell,163,65,0.0
1,1,repair,28,66,0.0
1,1,repair,192,66,0.0
1,1,repair,93,66,0.0
1,1,repair,177,66,0.0
1,1,repair,72,66,0.0
1,1,repair,29,66,0.04253276368061693
1,1,repair,186,66,0.0
1,1,repair,60,66,0.0
1,0,vacant,28,66,0.0
1,0,vacant,192,66,0.0
1,0,vacant,93,66,0.0367215895336048
1,0,vacant,177,66,0.0
1,0,vacant,72,66,0.0
1,0,vacant,29,66,0.0
1,0,vacant,186,66,0.0
1,0,vacant,60,66,0.0
1,2,sell,28,66,0.0
1,2,sell,192,66,0.0
1,2,sell,93,66,0.0
1,2,sell,177,66,0.0
1,2,sell,72,66,0.0
1,2,sell,29,66,0.0
1,2,sell,186,66,0.0
1,2,sell,60,66,0.0
1,1,repair,45,67,0.0
1,1,repair,161,67,0.0
1,1,repair,164,67,0.06381651556044998
1,1,repair,140,67,0.0
1,0,vacant,45,67,0.12957570580954236
1,0,vacant,161,67,0.050548987727786765
1,0,vacant,164,67,0.0
1,0,vacant,140,67,0.0
1,2,sell,45,67,0.0
1,2,sell,161,67,0.0
1,2,sell,164,67,0.0
1,2,sell,140,67,0.0
1,1,repair,178,69,0.0
1,1,repair,54,69,0.0
1,1,repair,87,69,0.06026074219288072
1,1,repair,32,69,0.0
1,1,repair,104,69,0.0
1,1,repair,185,69,0.0
1,1,repair,163,69,0.0
1,0,vacant,178,69,0.0
1,0,vacant,54,69,0.0
1,0,vacant,87,69,0.0
1,0,vacant,32,69,0.0
1,0,vacant,104,69,0.0
1,0,vacant,185,69,0.0
1,0,vacant,163,69,0.0
1,2,sell,178,69,0.0
1,2,sell,54,69,0.0
1,2,sell,87,69,0.0
1,2,sell,32,69,0.0
1,2,sell,104,69,0.0
