household_id,building_value,income,damage_level,population_scaled,age,race,latitude,longitude,agent_type,community_0,community_1,community_2,community_3,community_4,community_5,community_6,community_7,community_8,community_9,community_10,community_11,community_12,community_13,community_14,community_15,community_16,community_17,community_18,community_19
66,0.6930753417083015,0.0907911880245553,0.0,0.1428571428571428,0.4693034170836517,0.25,38.817837677787935,-76.65583078761432,resistant,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
67,0.5730014355880604,0.1233234012635988,0.0,0.8571428571428571,0.4685364450805782,0.0,39.16121058679498,-76.62004430644218,resistant,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
68,0.9877967984855336,0.1379699138497775,0.25,0.1428571428571428,0.6283357473136992,0.5,38.90619281314639,-76.68982059454885,isolated,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
69,0.3373075049396434,0.515328728774038,0.0,0.2857142857142857,0.2265158336230235,0.0,38.9364803976217,-76.53665629445192,resistant,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
70,0.4346596882618633,0.7953320102605115,0.25,0.5714285714285714,0.640659227101124,0.5,39.10849536074903,-76.79474209116387,early_adopter,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71,0.496258753539067,0.4662828763109955,0.0,1.0,0.8064298759646307,1.0,39.10024517037914,-76.4914007824961,social_follower,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
72,0.6766898389543868,0.3949524057873965,0.0,0.7142857142857143,0.5513535176091403,0.0,38.8126659927024,-76.67012224515666,social_follower,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
73,0.6844285096541615,0.9863825504924304,0.5,1.0,0.3260286470664343,0.0,38.98257306647013,-76.57448271632039,resistant,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
74,0.6792386605186345,0.4019713762146135,0.25,0.2857142857142857,0.5166799165786282,0.0,38.94359640739447,-76.76739453245735,isolated,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
75,0.6739936856847686,0.4130515218714293,0.25,0.4285714285714285,0.3889300824077672,0.5,38.92739322502946,-76.79286492378178,isolated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
76,0.5785892845237305,0.5741176538543289,0.0,0.8571428571428571,0.682113834272351,0.0,39.01687485653175,-76.6529159727871,resistant,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
77,0.4349010513325788,0.4378682244816873,0.0,1.0,0.5261098690412278,0.0,38.839532210391205,-76.68314319795442,isolated,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
78,0.6218327714123503,0.4424532915526254,0.5,0.7142857142857143,0.7831455983703373,0.5,38.875962744795046,-76.46044276143252,isolated,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
79,0.3634556171824433,0.7897808649363997,0.0,1.0,0.6352611113896197,0.0,38.99846583992375,-76.58536921168479,social_follower,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
80,0.5198256841248503,0.1396677019172421,0.0,0.2857142857142857,0.6266314222259944,0.0,39.04603205483758,-76.52404621049415,isolated,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
81,0.5146829646885407,0.126779926044409,1.0,0.4285714285714285,0.6144277845419565,0.0,39.02337667782847,-76.60244695236662,social_follower,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
82,0.693092055132464,0.6153954970894883,0.0,0.7142857142857143,0.5676459122598893,0.0,38.98126766685193,-76.28900109242804,social_follower,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
83,0.5882890070458356,0.1451100342212677,0.0,0.8571428571428571,0.500998639252344,0.0,39.13919006661194,-76.60285060790773,isolated,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
84,0.4776024918013903,0.56079424996638,0.0,0.4285714285714285,0.197680761076269,0.25,38.82559535928637,-76.67394644751626,resistant,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
85,0.5799237550551956,0.0558730998393284,0.0,0.2857142857142857,0.7157646461502152,0.0,38.93109060385153,-76.72883047182751,early_adopter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
86,0.4594329472184134,0.6327648411986668,0.25,0.4285714285714285,0.5690064003635117,0.0,38.85938582409285,-76.79416829147223,social_follower,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
87,0.4362156786691477,0.1570617884666147,1.0,0.7142857142857143,0.4481282776832145,0.0,39.00531214561904,-76.72255359097989,social_follower,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
88,0.6725634087602759,0.391172518673632,1.0,0.2857142857142857,0.2507379426821666,1.0,38.98305963504558,-76.80798630346357,resistant,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
89,0.5853959833150066,0.6228511975687703,0.0,1.0,0.7706555251179613,0.0,39.15501002874202,-76.49747592705688,social_follower,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
90,0.4593707626819204,0.1519523824240717,0.0,0.8571428571428571,0.4400887909358909,0.0,38.960739879251285,-76.49275101836697,resistant,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
91,0.3933391631610572,0.1044645398061395,0.0,0.4285714285714285,0.8216229099894147,0.0,38.89536482317904,-76.67469404868594,isolated,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92,0.3640799028588156,0.1276777005816514,0.0,0.4285714285714285,0.2405290663234342,0.0,39.07973842844317,-76.70754797907206,isolated,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
93,0.3560195467802733,0.0145361819115811,0.0,0.2857142857142857,0.4312264985316619,0.0,38.904695321078954,-76.46261846257349,social_follower,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
94,0.5488725312116595,0.2284578789240983,0.0,0.2857142857142857,0.547498441652056,0.0,39.11372030789134,-76.78716584822828,social_follower,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95,0.7542315188244952,0.5787624622877601,0.25,0.7142857142857143,0.6542598440226937,1.0,38.8805122093552,-76.54575524338719,social_follower,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
96,0.8290739087771212,0.515053291165619,0.0,0.4285714285714285,0.4376911895929001,0.0,39.0155036938215,-76.71388182799028,isolated,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
97,0.6201000423210998,0.5526518299036086,0.0,0.4285714285714285,0.3382668631257686,0.0,39.01336656772854,-76.6164162354795,social_follower,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
98,0.230938687478172,0.4143167223714916,0.25,1.0,0.4064442778895472,0.0,39.222910207623784,-76.70278507676852,resistant,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
99,0.5188485305356725,0.1210352329691343,0.0,0.4285714285714285,0.5098282746145432,0.0,39.24562008788861,-76.5744260448938,isolated,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100,0.8546928408987363,0.417211830085319,0.5,0.2857142857142857,0.447885372251122,0.0,38.997820161593594,-76.49792861331017,isolated,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
101,0.6045429660591972,0.0019790023428244,0.0,0.7142857142857143,0.8429810626618445,0.0,38.95838129488775,-76.56500108758375,resistant,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
102,0.991720319368052,0.4677536936088442,0.5,0.2857142857142857,0.8932274091022503,0.0,38.91866676267777,-76.6143881327923,resistant,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
103,0.7441567922371356,0.5404884809067387,0.5,0.8571428571428571,0.7035578961214534,1.0,38.91685280737319,-76.42163810372543,resistant,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
104,0.3895018443769809,0.4933660511333665,0.0,0.7142857142857143,0.6243561376606953,0.25,38.95499774630272,-76.64108633850697,social_follower,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
105,0.4222283878669087,0.3196010988271726,0.0,0.5714285714285714,0.3877126452590482,0.25,38.96039157994853,-76.65826373768616,social_follower,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
106,0.7822020419209391,0.4709709246599055,0.75,1.0,0.3409266379936155,0.0,39.18671032207005,-76.55059021635546,social_follower,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
107,0.365093591874068,0.5696676699060724,0.0,0.7142857142857143,0.5428113947826204,0.25,39.049140085460586,-76.42642101905088,isolated,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
108,0.5574716442637422,0.0630658188599772,0.0,1.0,0.4961074788658673,0.0,38.80802503473574,-76.43942254748661,early_adopter,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
109,0.5201346377444019,0.6667043396482047,0.0,0.2857142857142857,0.2523423617289141,0.0,38.96291954017071,-76.54893085240347,early_adopter,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110,0.4821197923045497,0.0503937199252138,0.5,0.7142857142857143,0.7036530486937927,0.0,39.02812634351335,-76.71961709562936,isolated,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
111,0.4214289717101792,0.2788851714975663,0.0,0.8571428571428571,0.3922724813234339,0.0,38.92888632715977,-76.64230831705108,early_adopter,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
112,0.2833312044962983,0.5199987729498444,0.75,0.5714285714285714,0.4106942841500813,0.25,38.89841293867243,-76.74376046087491,social_follower,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
113,0.4859707663184012,0.2473551995114688,0.0,0.7142857142857143,0.5628490737231491,0.0,38.90524593780098,-76.60216709400552,early_adopter,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
114,0.0677749071435694,0.600971286189211,0.0,0.5714285714285714,0.6393934039528586,1.0,39.08840414950819,-76.69808830856459,isolated,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
115,0.4383484281908652,0.1652067756276721,0.0,0.7142857142857143,0.1336539998731529,0.0,39.0766512388455,-76.67448682663125,resistant,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
116,0.4579539255813569,0.4370352480925639,0.0,0.1428571428571428,0.4969598185553269,0.0,38.96142312938123,-76.81375513138913,early_adopter,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
117,0.7253085918547174,0.5656431509697968,1.0,0.2857142857142857,0.2547281985866153,0.0,39.069085606827414,-76.43975529757,resistant,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
118,0.4420028160696791,0.1976703542105312,0.0,0.4285714285714285,0.4317564857454052,0.0,38.8587910479521,-76.48961762746164,social_follower,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
119,0.5664854858831331,0.4172030589222378,0.0,0.2857142857142857,0.8908075825634052,0.0,38.92600476716977,-76.81613603192969,isolated,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
120,0.384941303723141,0.4734010620737802,0.5,1.0,0.7463032694095785,0.0,39.07308532918333,-76.79469955197216,isolated,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
121,0.5609293454189068,0.6694102346221227,0.75,0.2857142857142857,0.775968515849155,0.0,38.977780225271346,-76.69856229936755,resistant,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
122,0.5754590447685801,0.0242710621357481,1.0,1.0,0.3562291512057687,0.0,39.04937878260814,-76.64842620404424,resistant,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
123,0.2094825027097313,0.4147973536256457,0.0,0.1428571428571428,0.5054904181277046,0.0,39.07363562375178,-76.58666867844683,social_follower,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
124,0.7539813945425892,0.5952786679632862,0.0,1.0,0.843420021766287,0.0,38.96750389456937,-76.60806611496962,isolated,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
125,0.3506531956631571,0.6342928838617985,0.0,0.5714285714285714,0.3027652075547498,0.0,39.012018153465704,-76.596202045372,isolated,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
126,0.4476011140344277,0.1143317270376551,0.0,0.1428571428571428,0.3578512699474885,0.0,39.09826711692874,-76.72442530550411,resistant,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
127,0.3590577163634557,0.6660844772346998,0.75,0.4285714285714285,0.2708434210070481,0.5,38.96583231853136,-76.48213599946752,isolated,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
128,0.7070908723529563,0.0166247489932262,0.0,0.4285714285714285,0.2618283350576491,0.0,39.018893358049986,-76.6436462097342,early_adopter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
129,0.4426308109169119,0.0304323941154047,0.0,0.4285714285714285,0.6972047481200848,0.0,38.97806986319065,-76.52605089453908,social_follower,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
