"Record Number","Address","Description","Status","Related Records","Submittal Type",
"ROF2023-07619","5555 WILLIAMSON WAY, FORT MYERS FL 33919","Shingle Re-roof *Inspections Done By Private Provider – eAtlantic Engineering*","Closed-CC Issued","0","ePlan",
"RES2023-03272","13540 SIESTA PINES CT, FORT MYERS FL 33908","driveway was battered and pitted due to hurricaine ian.  need to resurface for safety","Closed-Withdrawn","0","ePlan",
"RES2023-03271","2514 THIRD ST, MATLACHA FL 33993","Replace boxes and wiring by new ones, install new devices and new breakers in the existing panel.","Closed-Voided","0","ePlan",
"ROF2023-07618","10 BLAIR ST, NORTH FORT MYERS FL 33903","Roof reshingled without permit after hurricane","Permit Expired","0","ePlan",
"ROF2023-07617","1709 INLET DR, NORTH FORT MYERS FL 33903","RE ROOF SHINGLE TO SHINGLE ON 3400 SQ FT. RE ROOF ON 700 SQ FT OF FLAT ROOF WITH CERTAINTEED FINLASTIC FL2533-R24","Closed-CC Issued","0","ePlan",
"ROF2023-07616","6864 BABCOCK ST, FORT MYERS FL 33966","RE-ROOF: SHINGLE OFF TO SHINGLE ON100% REPLACEMENTHURRICANE DAMAGE REPAIR","Closed-CC Issued","0","ePlan",
"FNC2023-00554","6343 MARK LN, FORT MYERS FL 33966","6ft privacy fence with self locking/latching gates.","Closed-CC Issued","0","ePlan",
"ROF2023-07615","11406 ARGENTINE CT, BOKEELIA FL 33922","Re Roof Shingle","Closed-CC Issued","0","ePlan",
"DEM2023-01352","19681 SUMMERLIN RD, 377, FORT MYERS FL 33908","Demo","Closed-CC Issued","0","ePlan",
"ROF2023-07614","10391 VIA ANACAPRI CT, MIROMAR LAKES FL 33913","Remove existing tile roof and replace with concrete roof tile","Closed-CC Issued","0","ePlan",
"ROF2023-07613","5484 AVENUE E, BOKEELIA FL 33922","Reroof-remove and replace fiberglass shingles including flat roof","Closed-CC Issued","0","ePlan",
"RES2023-03270","4302 26TH ST SW, LEHIGH ACRES FL 33976","Single driveway for residential new construction.","Payment Required","0","ePlan",
"MEC2023-01689","4896 29TH ST SW, LEHIGH ACRES FL 33973","4898 AC Replacement","Closed-CC Issued","0","ePlan",
"ROF2023-07612","198 SWAN LAKE DR, NORTH FORT MYERS FL 33917","HURRICANE DAMAGE: TEAR OFF EXISTING ROOF AND INSTALL PEEL AND STICK AND NEW SHINGLE ROOF.ACTUAL LOCATION FOR JOB IS STIRLEY RD LOT 17 IN SWAN LAKE MOBILE HOME PARK","Closed-CC Issued","0","ePlan",
"RES2023-03269","12090 SHAWNEE RD, FORT MYERS FL 33913","Convert garage to Family Room, convert lanai to dining room, install windows and sliding glass door","Closed-Voided","0","ePlan",
"ROF2023-07611","883 BETHANY CT S, FORT MYERS FL 33919","Re-Roof due to Hurricane Ian","Closed-CC Issued","0","ePlan",
"ROF2023-07610","27 GARDEN DR, FORT MYERS FL 33908","Re-Roof due ti Hurricane Ian","Closed-CC Issued","0","ePlan",
"ROF2023-07609","232 PALM CIR, NORTH FORT MYERS FL 33917","Re-roof, tear-off - Metal","Closed-CC Issued","0","ePlan",
"ROF2023-07608","14025 CLEAR WATER LN, FORT MYERS FL 33907","Remove existing tile roof and install new tile roof system.","Closed-CC Issued","0","ePlan",
"ROF2023-07607","120 DAMFIWILL ST, BOCA GRANDE FL 33921","Metal Reroof","Closed-CC Issued","0","ePlan",
"ROF2023-07606","1436 CARMELLE DR, FORT MYERS FL 33919","Reroof House","Closed-CC Issued","0","ePlan",
"RES2023-03268","2324 SAPODILLA LN, SAINT JAMES CITY FL 33956","SIDING AND SOFFIT REPLACEMENT","Permit Expired","0","ePlan",
"SOL2023-00228","691 CAMELLIA DR, NORTH FORT MYERS FL 33903","SOLAR PHOTOVOLTAIC SYSTEM","Closed-CC Issued","0","ePlan",
"RES2023-03267","2505 31ST ST SW, LEHIGH ACRES FL 33976","single family home","Closed-CO Issued","2","ePlan",
"COM2023-00919","6308 PANTHER LN BLDG O, FORT MYERS FL 33919","R&R Sheathing-OSB-1/2""; R&R Soffit-box framing-2"" overhang;  R&R Fascia-fiber cement-6""; Prime and Paint exterior fascia-wood, 4""-6"" wide; R&R Gutter/downspout-aluminum-6""; R&R Window screen, 10-16 SF; R&R Soffit-vinyl; R&R Drip edge/gutter apron;  R&R Continuous ridge vent-aluminum; Remove Laminated-comp shingle sfg.- with felt; Laminated-comp.shingle rfg.- with felt; Laminated - comp, shingle rfg.- with felt; Sheathing- plywood- 1/2"" CDX","Permit Expired","0","ePlan",
"ROF2023-07605","7900 SUMMERLIN LAKES DR, FORT MYERS FL 33907","Remove existing tile roof and install new tile roof system.","Closed-CC Issued","0","ePlan",
"COM2023-00918","6308 PANTHER LN BLDG L, FORT MYERS FL 33919","2"" x 4"" x 20' #2 $ better Fir/Larch; 2"" x 4"" x 92 5/8"" pre-cut stud (for 8' wall,mat only; 2"" x 4"" x 8' #2 & Better Fir/Larch (material only); 2"" x 4"" x 116 5/8"" precut stud (for 10' wall, mat only); 2"" x 4"" x 104 5/8"" precut stud (for 9' wall, mat only);  R&R Sheathing-OSB-1/2""; R&R Truss-6/12 slope; R&R Sheathing-OSB-1/2""; R&R Soffit-box framing-2"" overhang; R&R Framing/truss hurricane strap; R&R Fascia-fiber cement-6""; Prime and Paint exterior fascia-wood, 4""-6"" wide; R&R Gutter/downspout-aluminum-6""; R&R Window screen, 10-16 SF; R&R Soffit-vinyl; R&R Drip edge/gutter apron; R&R Flashing-pipe jack-lead; R&R Continuous ridge vent-aluminum; Remove Laminated-comp shingle sfg.- with felt; Laminated-comp.shingle rfg.- with felt;","Permit Expired","0","ePlan",
"SOL2023-00227","4120 PRESTWICK CT, NORTH FORT MYERS FL 33903","SOLAR PHOTOVOLTAIC SYSTEM","Closed-CC Issued","0","ePlan",
"ELE2023-01337","3609 3RD ST SW, LEHIGH ACRES FL 33976","Installing a 50A / 240 V feeder for hot tub and connecting a hot tub.","Closed-CC Issued","0","ePlan",
"COM2023-00917","6308 PANTHER LN, BLDG F, FORT MYERS FL 33919","R&R Sheathing- OSB-1/2"", R&R Truss - 6/12 Slope, R&R Soffit - box framing- 2"" overlap, R&R Framing/truss hurricane strap, R&R Fascia- fiber cement- 6"", Prime and Paint exterior fascia- wood 4""-6"" wide, R&R Gutter/downspout- aluminum-6"", R&R Window screen- 10-16 SF, R&R Soffit- vinyl, Seal and Paint siding","Permit Expired","0","ePlan",
"RES2023-03266","1600 MOORE AVE, LEHIGH ACRES FL 33972","Single-Family Home","Closed-CO Issued","2","ePlan",
"ROF2023-07604","6523 PLANTATION PINES BLVD, FORT MYERS FL 33966","Remove existing shingle roof and install new metal roof system.","Closed-CC Issued","0","ePlan",
"ELE2023-01336","16260 FAIRWAY WOODS DR, FORT MYERS FL 33908","REPLACE 200A METERCAN, 100A PANEL, AND UPDATE GROUNDING FOR IRRIGATION ELECTRICAL","Closed-CC Issued","0","ePlan",
"ROF2023-07603","2324 CALADIUM RD, FORT MYERS FL 33905","Remove and replace full roof system","Closed-CC Issued","0","ePlan",
"RES2023-03265","6482 ROYAL WOODS DR, FORT MYERS FL 33908","Exterior wall batt insulation, Install drywall ,  kitchen cabinets and granite counter tops, interior trim, baseboards, doors and casings, bathroom vanities and tops (2), install new water heater and replace electrical outlets below 48"" A.F.F.","Closed-CC Issued","0","ePlan",
"ROF2023-07602","717 JACK AVE S, LEHIGH ACRES FL 33973","Reroof House","Closed-CC Issued","0","ePlan",
"ROF2023-07601","18221 APPLE RD, FORT MYERS FL 33967","Tear off excisting Shingles renail decking to code install synthetic felt ( 2 layer) and install dimentional shingels","Closed-CC Issued","0","ePlan",
"ROF2023-07600","13480 PALMETTO GROVE DR, FORT MYERS FL 33905","Roof Replacement","Closed-CC Issued","0","ePlan",
"ROF2023-07599","45 SERENDIPITY BLVD, NORTH FORT MYERS FL 33903","Tear off and reroof","Closed-CC Issued","0","ePlan",
"RES2023-03264","16278 ASHEBORO CT, FORT MYERS FL 33908","Rebuild hurricane damaged screen room with elite roof existing concrete, same footprint","Closed-CC Issued","0","ePlan",
"ROF2023-07598","17110 TERRAVERDE CIR, FORT MYERS FL 33908","We will remove the old asphalt shingles down to deck, remove and replace all damaged decking, re-nail entire deck, cover entire deck surface with peel and stick, add new drip edge, add starter shingles and install new GAF TL HDZ fiberglass shingles with new off ridge vents and hips and ridge topped with premium shingles","Closed-CC Issued","0","ePlan",
"RES2023-03263","4213 27TH ST SW, LEHIGH ACRES FL 33976","Construction of New Residential Single Family Home","Closed-CO Issued","2","ePlan",
"SOL2023-00226","3104 26TH ST SW, LEHIGH ACRES FL 33976","8.00 KW PV SOLAR PANELS INSTALLATION ROOF MOUNTED.  SOW: New 200A main breaker enclosure outside by meter. Interconnect via LINE SIDE TAP in new main breaker enclosure. Route feeders from meter to MBE then to existing main service panel. MBE should go to the right of meter","Closed-CC Issued","2","ePlan",
"ROF2023-07597","9321 TERABELLA PL, FORT MYERS FL 33912","Tear off and reroof","Closed-CC Issued","0","ePlan",
"ROF2023-07596","2797 BREEZEWOOD DR, NORTH FORT MYERS FL 33917","TPO ROOF-OVER MOBILE HOME FL12772.1 18SQ AT SITE ADDRESS 2797 BREEZEWOOD DR N FT MYERS FL 33917 (LAUREL ESTATES)","Closed-CC Issued","0","ePlan",
"ROF2023-07595","513 PECK AVE, FORT MYERS FL 33919","Roof Replacement - like for like - Hurricane Ian Damage","Closed-CC Issued","0","ePlan",
"ROF2023-07594","17779 COURTSIDE LANDINGS CIR, PUNTA GORDA FL 33955","TILE REROOF DUE TO HURRICANE IAN DAMAGES - REPLACING LIKE FOR LIKE ***R1 - Replacing Solar Vents***","Closed-CC Issued","1","ePlan",
"ROF2023-07593","15142 SEA BREEZE COVE CIR, FORT MYERS FL 33908","Tile to Tile Re-Roof","Closed-CC Issued","0","ePlan",
"ROF2023-07592","445 SNEAD DR, NORTH FORT MYERS FL 33903","TPO ROOF-OVER MOBILE HOME FL12772.1 12SQ AT SITE ADDRESS 445 SNEAD N FT MYERS FL 33903 (SIX LAKES)","Closed-CC Issued","0","ePlan",
"ROF2023-07591","3612 9TH ST SW, LEHIGH ACRES FL 33976","SHINGLE ROOF REPLACEMENT","Closed-CC Issued","0","ePlan",
"MEC2023-01688","5049 GREENBRIAR DR, FORT MYERS FL 33919","3.5 ton package unit changout","Closed-CC Issued","0","ePlan",
"ROF2023-07590","212 PATIO CIR, LEHIGH ACRES FL 33974","SHINGLE RE ROOF: 31SQS","Closed-CC Issued","0","ePlan",
"ROF2023-07589","304 SHRUB LN S, NORTH FORT MYERS FL 33917","TPO ROOF-OVER MOBILE HOME FL12772.1 14SQ AT SITE ADDRESS 304 SHRUB LN N FT MYERS FL 33917 (FOREST PARK)","Closed-CC Issued","0","ePlan",
"RES2023-03262","443 REDWING ST, LEHIGH ACRES FL 33974","New Single Family Residential Build","Closed-Withdrawn","0","ePlan",
"ELE2023-01335","3406 SUNDIAL CT, FORT MYERS FL 33908","LIKE FOR LIKE DEVICE REPLACEMENT of Outlets and switches*Inspections Done By Private Provider – eAtlantic Engineering*","Permit Expired","0","ePlan",
"RES2023-03261","3580 GONDOLA LN, SAINT JAMES CITY FL 33956","tear off and put back shingles","Closed-Withdrawn","0","ePlan",
"ROF2023-07588","8630 MANDERSTON CT, FORT MYERS FL 33912","Remove and replace shingle roof","Closed-CC Issued","0","ePlan",
"RES2023-03260","15235 S TAMIAMI TRL, FORT MYERS FL 33908","Site Address is 199 Imbert CtRemove and replace hurricane damaged carport roof over drive way, shed and open porch area","Closed-Withdrawn","0","ePlan",
"MEC2023-01687","13151 GRAY HERON DR, NORTH FORT MYERS FL 33903","Replace Air Handler and Condenser - Like for Like","Closed-CC Issued","0","ePlan",
"RES2023-03259","865 NORTH TOWN AND RIVER DR, FORT MYERS FL 33919","Interior Remodel","Closed-CC Issued","0","Paper Submittal",
"ROF2023-07587","8336 STRINGFELLOW RD, SAINT JAMES CITY FL 33956","Install modified bitumen Certainteed Flintlastic Ply-base and cap roof system. Replace all bad wood. Install flashing and all roof accessories.","Closed-CC Issued","0","ePlan",
"ROF2023-07586","6369 BETHANY AVE, FORT MYERS FL 33919","Tear off and reroof","Closed-CC Issued","0","ePlan",
"ROF2023-07585","17100 TERRAVERDE CIR, FORT MYERS FL 33908","Re-roof, tear-off - Shingle","Closed-CC Issued","0","ePlan",
"RES2023-03258","3019 34TH ST SW, LEHIGH ACRES FL 33976","tear off and put back shingles","Closed-Withdrawn","0","ePlan",
"DEM2023-01351","19681 SUMMERLIN RD, 28, FORT MYERS FL 33908","Demolish and remove hurricane damaged mobile home. No concrete or tree removal","Closed-CC Issued","0","ePlan",
"ROF2023-07584","13631 FERN TRAIL DR, NORTH FORT MYERS FL 33903","Removal of shingles and reinstallation of underlayment and shingles.","Closed-CC Issued","0","ePlan",
"ROF2023-07583","1483 CHARMONT PL, FORT MYERS FL 33919","Remove and replace full roof system","Closed-Withdrawn","0","ePlan",
"FIR2023-00448","812 CAPE VIEW DR, FORT MYERS FL 33919","Install 500gal WC Underground LP Tank and lines w/two stage regulation. 6 outlets for: 1 26kw LPV Generator, 1 Tankless WH, 1 dryer, 1 cook-top, 1 gas pool heater, 1 outdoor grill.","Closed-CC Issued","7","ePlan",
"ROF2023-07582","2961 RAIN DANCE LN, NORTH FORT MYERS FL 33917","Metal reroofTear off existing roof, install self-adhered underlayment, install 1 in snap lock metal panels as per code.","Closed-CC Issued","0","ePlan",
"RES2022-10119-R01","6248 PLUMOSA AVE, FORT MYERS FL 33908","Replace 6 windows","Closed-Revision Approved","1","Paper Submittal",
"ROF2023-07581","7 GALINA CT, FORT MYERS FL 33908","TPO ROOF-OVER MOBILE HOME FL12772.1 11SQ AT SITE ADDRESS 7 GALENA CT FT MYERS FL 33912 (JAMAICA BAY)","Closed-CC Issued","0","ePlan",
"ROF2023-07580","18110 DORAL DR, FORT MYERS FL 33967","TEAR OFF/REPLACE SHINGLE ROOF","Closed-CC Issued","0","Paper Submittal",
"FIR2023-00447","7548 MORGAN RD, FORT MYERS FL 33967","BURY 500 GALLON LP TANK & RUN LINE TO GENERATOR","Closed-CC Issued","0","ePlan",
"MEC2023-01686","8101 SOUTH WOODS CIR, 14, FORT MYERS FL 33919","Like for Like Replacement of Air Conditioning Equipment","Closed-CC Issued","0","ePlan",
"ROF2023-07579","412 CAVILLER CT, NORTH FORT MYERS FL 33903","TPO ROOF-OVER MOBILE HOME FL12772.1 20SQ AT SITE ADDRESS 412 CAVILLER CT N FT MYERS FL 33917 (BUCCANEER EST)","Closed-CC Issued","0","ePlan",
"ELE2023-01334","13501 STRATFORD PLACE CIR, 103, FORT MYERS FL 33919","-Replace/New 125A MLO panel-New smoke detectors-New outlets within 5ft-New SPD","Closed-CC Issued","0","ePlan",
"ELE2023-01333","18056 SAN CARLOS BLVD, FORT MYERS BEACH FL 33931","REMOVE AND REPLACE (1) 6 GANG METER AND (6) 125 AMP DISCONNECT, UPDATE GROUNDING LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"RES2023-03257","3509 71ST ST W, LEHIGH ACRES FL 33971","Construction of New Single Family Home","Payment Required","3","ePlan",
"ROF2023-07578","8635 EXETER ST, FORT MYERS FL 33907","Re roof with shingles","Closed-CC Issued","1","ePlan",
"POL2023-00201","20060 HARTFORD BLVD, ESTERO FL 33928","New construction pool and spa, fill on site, paver deck, cage, alarms","Closed-CC Issued","1","ePlan",
"ELE2023-01332","18054 SAN CARLOS BLVD, FORT MYERS BEACH FL 33931","REMOVE AND REPLACE (1) 6 GANG METER AND (6) 125 AMP DISCONNECT, UPDATE GROUNDING LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"RES2023-03256","1152 HARBOR DR, NORTH FORT MYERS FL 33917","tear off and put back shingle roof","Closed-Withdrawn","0","ePlan",
"ELE2023-01331","18052 SAN CARLOS BLVD, FORT MYERS BEACH FL 33931","18052 SAN CARLOS BLVD- REMOVE AND REPLACE (1) 4 GANG METER AND (4) 125 AMP DISCONNECT, UPDATE GROUNDING LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"ROF2023-07577","18165 DUPONT DR, FORT MYERS FL 33967","HURRICANE IAN - RE-ROOF - TEAR OFF - REPLACE WITH FIBERGLASS SHINGLES","Closed-CC Issued","0","Paper Submittal",
"MEC2023-01685","9555 DUNKIRK DR, FORT MYERS FL 33919","CHANGE OUT 3 TON 16 SEER 10 KW SPLIT SYSTEM","Closed-CC Issued","0","ePlan",
"ELE2023-01330","18050 SAN CARLOS BLVD, FORT MYERS BEACH FL 33931","REMOVE AND REPLACE (1) 6 GANG METER AND (6) 125 AMP DISCONNECT, UPDATE GROUNDING LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"RES2023-03255","18191 PARKRIDGE CIR, FORT MYERS FL 33908","DRYWALL IN FIRST FLOOR GARAGE AREA, REPLACE WINDOWS SIZE/SIZE IMPACT, 1 DOOR SIZE/SIZE IMPACT, 4-DOOR SIZE FOR SIZE NON-IMPACT","Closed-CC Issued","0","Paper Submittal",
"COM2023-00916","18008 SAN CARLOS BLVD, FORT MYERS BEACH FL 33931","Repair / Replacement of Existing finishes due to Hurricane Ian-*Inspections Done By Private Provider – Sands Engineering, LLC*R01- Emergency Hurricane Milton- Remediation and Repair and Replacement of existing finishes in all required areas due to hurricane damage- see attached scope of work REVISION *R02 - Revising scope of work per fire inspectors request to make it clear that no work was required on the 2nd floors/or stairs part of the units - Revised scope of work still matches the FEMA packet previously submitted and no additional items were added to the scope accept to be more clear of the work being completed and that all work was on the ground/first floor only*","Inspections Ongoing","2","ePlan",
"COM2023-00915","2921 SANIBEL BLVD, SAINT JAMES CITY FL 33956","Build L shaped tiki hut at Nauti Dolphin Marina","Waiting on Applicant","0","ePlan",
"ROF2023-07575","8925 WELLINGTON LAKES CT, FORT MYERS FL 33908","Tear off and re-roof asphalt shingles.","Closed-CC Issued","0","ePlan",
"ELE2023-01329","18048 SAN CARLOS BLVD, FORT MYERS BEACH FL 33931","18048 SAN CARLOS BLVD- REMOVE AND REPLACE (1) 6 GANG METER AND (6) 125 AMP DISCONNECT, UPDATE GROUNDING LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"RES2023-03254","8530 EBBTIDE WAY, BOKEELIA FL 33922","Interior remodel due to storm damage.","Closed-CC Issued","1","ePlan",
"FNC2023-00553","3026 38TH ST SW, LEHIGH ACRES FL 33976","6 foot Metal fence with gates","Closed-CC Issued","0","Paper Submittal",
"ROF2023-07574","5625 NINTH AVE, FORT MYERS FL 33907","RE-ROOF","Closed-CC Issued","0","ePlan",
"ELE2023-01328","18046 SAN CARLOS BLVD, FORT MYERS BEACH FL 33931","REMOVE AND REPLACE (1) 6 GANG METER AND (6) 125 AMP DISCONNECT, UPDATE GROUNDING LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"ELE2023-01327","8125 BANYAN BREEZE WAY, FORT MYERS FL 33908","125 amp 3 phase meter and panel change out like for like for Irrigation pump controller.","Closed-CC Issued","0","ePlan",
"COM2023-00914","18016 SAN CARLOS BLVD, FORT MYERS BEACH FL 33931","Repair / Replacement of Existing finishes due to Hurricane Ian- *Inspections Done By Private Provider – Sands Engineering, LLC*  **REV** Remediation and Repair and Replacement of existing Finishing in all required areas due to hurricane MiltonR01 - Remediation and Repair and Replacement of existing Finishing in all required areas due to hurricane Milton  REVISION *R02 - Revising scope of work per fire inspectors request to make it clear that no work was required on the 2nd floors/or stairs part of the units - Revised scope of work still matches the FEMA packet previously submitted and no additional items were added to the scope accept to be more clear of the work being completed and that all work was on the ground/first floor only*","Inspections Ongoing","2","ePlan",
"ROF2023-07573","8821 WOODGATE MANOR CT, FORT MYERS FL 33908","Shingle Roof Replacement","Closed-CC Issued","0","ePlan",
"ELE2023-01326","18044 SAN CARLOS BLVD, FORT MYERS BEACH FL 33931","REMOVE AND REPLACE (1) 6 GANG METER AND (6) 125 AMP DISCONNECT, UPDATE GROUNDING LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"ROF2023-07572","13432 SECOND ST, FORT MYERS FL 33905","REROOF , NEW UNDERLAYMENT AND NEW SHINGLES","Closed-CC Issued","0","ePlan",
"ROF2023-07571","1818 FLAGLER AVE, LEHIGH ACRES FL 33936","Reroof project, tear off shingle, install new shingles25 SQ Pitch 4/12. Single ply tear off and new installation 3 SQ pitch 1/12 Liberty system self adhered base and cap sheet","Closed-CC Issued","0","ePlan",
"OPN2023-01182","8282 PRESERVE POINT DR, FORT MYERS FL 33912","1 ELECTRIC ROLLDOWN HURRICANE SHUTTER","Closed-CC Issued","0","ePlan",
"ROF2023-07570","2012 S OLGA DR, 24, FORT MYERS FL 33905","Urethane roof","Closed-CC Issued","0","ePlan",
"OPN2023-01181","16411 MILLSTONE CIR, 207, FORT MYERS FL 33908","2 ELECTRIC ROLLDOWN HURRICANE SHUTTERS","Closed-CC Issued","0","ePlan",
"COM2023-00913","18024 SAN CARLOS BLVD, FORT MYERS BEACH FL 33931","Repair / Replacement of Existing Finishes Due to Hurricane Ian on 1st floor of units-*Inspections Done By Private Provider – Sands Engineering, LLC*","Permit Issued","2","ePlan",
