Description,Status,Related Records,Submittal Type,Unnamed: 6,lon,lat,record_date
REPLACING INSTALL OF ELECTRIC FABRIC ROLL DOWN HURRICANE SHUTTERS **Revision - Adding opening 13**,Closed-CC Issued,1,ePlan,,-81.907888476261,26.50014886974,2022-12-01
"Kitchen, Master Bath, and Guest Bath Remodel",Closed-CC Issued,0,ePlan,,-81.802734236129,26.536728198859,2022-12-01
Interior Remodel- Hurricane Ian.,Closed-CO Issued,0,ePlan,,-81.948688138338,26.492099284036,2022-12-01
"Replace drywall, taping and painting along with new flooring and kitchen cabinets",Closed-Voided,1,ePlan,,-81.859797300114,26.48748446686,2022-12-01
supplemental riprap,Closed-CC Issued,0,ePlan,,-81.922869706741,26.553288249914,2022-12-01
"Replacing 8 SXS Single Hung Impact Windows &  1 SXS Alum Impact PW *Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,,,2022-12-01
Replacement of 1 system,Closed-CC Issued,0,ePlan,,-81.906427189424,26.486437677468,2022-12-01
Replace 600A MDP and associated breakers due to Hurricane Ian. Like for like replacement due to panel being submerged from hurricane storm surge.,Closed-CC Issued,0,ePlan,,,,2022-12-01
"Interior remodel, setbacks existing",Closed-CC Issued,0,ePlan,,-81.940347211347,26.49541587533,2022-12-01
Install Site Built 8x10 ft storage shed on grass / no other Trades,Closed-CO Issued,0,ePlan,,-82.148609363322,26.694942979708,2022-12-01
Shingles to Shingles Re-roof,Closed-CC Issued,0,ePlan,,-81.621701748333,26.535522696272,2022-12-01
Electric to two boat lifts at Scanlon Dock,Closed-CC Issued,0,ePlan,,-81.930179096175,26.541701439857,2022-12-01
"Drywall ( 4' from floor), insulation, roof (FL# 15216.1, FL# 39780.1), electric, plumbing. a/c ( duct work only)",Permit Expired,0,ePlan,,,,2022-12-01
Replace weather head and 200A meter enclosure due to hurricane Ian damage.,Closed-CC Issued,0,ePlan,,-81.89267215292,26.539864386725,2022-12-01
Shingles to Shingles Re-roof,Closed-CC Issued,0,ePlan,,-81.600540177773,26.575920162905,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.94643883596,26.491311365116,2022-12-01
"Installing 12 Standard Alum RD MOT*Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,,,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.945577888021,26.488404337951,2022-12-01
"REMOVE EXISTING ROOF MATERIAL, REPLACE WITH 26GA RESIDENTIAL METAL",Closed-CC Issued,0,ePlan,,-81.921605537121,26.739735813333,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-Withdrawn,0,ePlan,,-81.950794129987,26.487935920513,2022-12-01
reroof due to hurricane,Closed-CC Issued,0,ePlan,,-82.07266223941,26.633236596599,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-Withdrawn,0,ePlan,,-81.950789302256,26.487723500106,2022-12-01
REPLACE WINDOWS SIZE 4 SIZE WITH IMPACT WINDOWS.,Closed-CC Issued,0,ePlan,,-81.907370064884,26.531732981566,2022-12-01
Replace damaged 100A meter and panel due to Hurricane Ian for irrigation equipment.,Closed-CC Issued,0,ePlan,,-81.80176093311,26.478893156236,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.950363876705,26.492993834459,2022-12-01
Full shingle roof replacement,Closed-CC Issued,0,ePlan,,-81.814080013127,26.490833855749,2022-12-01
Tear down existing mobile home - remove & dispose debris,Closed-CC Issued,0,ePlan,,-81.94777844552,26.488431568786,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.947488142425,26.492762238003,2022-12-01
replace shingle roof (re-shingle) to match existing shingles,Closed-CC Issued,0,ePlan,,-81.795519981404,26.45984970187,2022-12-01
REPLACE CONDENSER ONLY,Closed-CC Issued,0,ePlan,,-81.889159022869,26.492159031238,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.949073139967,26.492147678331,2022-12-01
"Repair water damage caused by Ian- Â Drywall ( 4' up from floor), Insulation, Electric, Plumbing, A/C ( duct work only), roof replacement",Closed-CC Issued,1,ePlan,,,,2022-12-01
"Ian Damage. drywall , cabinets, flooring",Closed-Voided,0,ePlan,,-81.78193181199,26.709908828701,2022-12-01
"Replace drywall on lower floor only, 4â from the floor only, that was damaged during hurricane Ian.",Closed-Voided,0,ePlan,,,,2022-12-01
Replace Water HeaterReplace Exterior Wall InsulationReplace Drywall removed up 2 ftReplace CabinetsReplace Interior Doors&TrimPaint & Flooring,Closed-CC Issued,1,ePlan,,-81.845877345809,26.483041964895,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.946435027493,26.491118656387,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.947164774868,26.487324877493,2022-12-01
replace package unit,Closed-CC Issued,0,ePlan,,-81.926380977627,26.752429018704,2022-12-01
Replace package unit,Closed-CC Issued,0,ePlan,,-82.071841853296,26.630022844673,2022-12-01
Replace 3 split system units.,Waiting on Applicant,0,ePlan,,-81.896015520294,26.650889912473,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.950779287219,26.487499052492,2022-12-01
"Replace Carport, lanai, front of the house overhang",Waiting on Applicant,0,ePlan,,-81.865865086211,26.679165790419,2022-12-01
A/C Change Out,Closed-Voided,0,ePlan,,-82.072553888699,26.629868632369,2022-12-01
Installation of a 10.5 KW battery,Closed-CC Issued,1,ePlan,,,,2022-12-01
New Sidewalk,Waiting on Applicant,0,ePlan,,-81.895124352843,26.549128853806,2022-12-01
Mfg & install new pylon sign with EMC on existing pole.,Closed-CC Issued,0,ePlan,,-81.872046388573,26.562399062838,2022-12-01
REPALCING 13 WINDOWS  & 7 DOO W/ IMPACT,Closed-CC Issued,0,ePlan,,-81.81323516562,26.513961975025,2022-12-01
Remove existing entry doors to Impact door and sidelite size for size,Closed-CC Issued,0,ePlan,,-81.833552321448,26.478529317988,2022-12-01
replace split system,Closed-CC Issued,0,ePlan,,,,2022-12-01
Shingle Re-Roof,Closed-CC Issued,0,ePlan,,-81.623407459773,26.591875697031,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.947532277431,26.489909892559,2022-12-01
Install 18 impact windows size for size,Closed-CC Issued,0,ePlan,,-81.742769966,26.573777854929,2022-12-01
Reroof with Versico TPO membrane/FL16443-R23/24 SQUARES,Closed-CC Issued,0,ePlan,,-81.886031611794,26.695847885018,2022-12-01
Re-roof shingle to shingle,Closed-CC Issued,0,ePlan,,,,2022-12-01
REPLACE SPLIT SYSTEM,Permit Expired,0,ePlan,,-82.121379610541,26.637216721078,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.946398568059,26.490471490622,2022-12-01
Interior Remodel- Hurricane Ian.,Closed-CC Issued,0,ePlan,,,,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.945439771276,26.487890997554,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.946638274056,26.488971877072,2022-12-01
Shed 8 X6,Waiting on Applicant,0,ePlan,,-81.887182138473,26.590199442981,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.946220937609,26.489680075176,2022-12-01
Change out front double doors to impact entry door and sidelite size for size,Closed-Voided,0,ePlan,,-81.833552321448,26.478529317988,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-Withdrawn,0,ePlan,,-81.950236960738,26.493060815043,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.949607282023,26.491886195214,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.947669246422,26.488609468583,2022-12-01
Trane Replacement Like for Like 15 seer2 5 ton 10kw,Closed-CC Issued,0,ePlan,,-81.759111960739,26.677808145619,2022-12-01
Tile roof Replacement,Closed-CC Issued,0,ePlan,,-81.946948545916,26.528724121174,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.950562431493,26.487270877584,2022-12-01
TEAR-OFF AND RE-ROOF FIBERGLASS SHINGLES,Closed-CC Issued,0,ePlan,,-81.939911663055,26.509476180631,2022-12-01
RE ROOF SHINGLE TO SHINGLE ATLAS PINNACLE PRISTINE FL16305.1-R9,Closed-CC Issued,0,ePlan,,-81.630896974098,26.632105425732,2022-12-01
"REPLACE HURRICANE DAMAGED DRYWALL, INSULATION,DOORS,CABINETS, AC,DUCKS ROOF REPAIR",Closed-Voided,0,ePlan,,,,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-Withdrawn,0,ePlan,,-81.946035859228,26.488412198389,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.947370584737,26.493464167546,2022-12-01
Replacing 2 SXS Impact HR Windows *****Remove PP*****,Closed-CC Issued,1,ePlan,,,,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.950215899292,26.491669204374,2022-12-01
Shingle Re Roof and Modified Bitumen over base sheet on flat,Closed-CC Issued,0,ePlan,,-81.895557107888,26.57986888506,2022-12-01
Roof replacement Shingle to 5v 26g Metal and Modified flat roof.,Closed-CC Issued,0,ePlan,,-81.661153372528,26.60324882966,2022-12-01
Complete Tear-off/Re-roof with Eagle tile roofing system and MTS Self Adhered Underlayment,Closed-CC Issued,0,ePlan,,-81.952785266779,26.524780515011,2022-12-01
REPLACE SPLIT SYSTEM,Closed-CC Issued,0,ePlan,,-81.946612516187,26.49987289152,2022-12-01
REROOFING HURRICANE IAN DAMAGES,Closed-CC Issued,0,ePlan,,-81.665255325614,26.658116845104,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.950343556347,26.491642893514,2022-12-01
construction of generator\chiller enclosure,Closed-CO Issued,0,ePlan,,,,2022-12-01
Shingle Re Roof back 535sf of shingle roof and 330sf back flat deck roof.,Closed-Voided,0,ePlan,,-81.87987090616,26.519437680976,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.946446452895,26.491696782573,2022-12-01
Roof replacement Shingle to Shingle,Closed-CC Issued,0,ePlan,,-81.845818244906,26.553250235439,2022-12-01
"Install New 2 Ton 16 Seer system, also a new 5 KW heater Like For Like.",Closed-CC Issued,0,ePlan,,-81.883271863657,26.553798368624,2022-12-01
"Replacing 5 SXS Single Hung Impact Windows *Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,-81.905319362592,26.48968946735,2022-12-01
Roof replacement Shingle to Shingle,Closed-CC Issued,0,ePlan,,-81.719721530234,26.628883428573,2022-12-01
REPLACE 3 SPLIT SYSTEMS,Closed-CC Issued,0,ePlan,,-81.850444123902,26.480663973414,2022-12-01
RE ROOFING - HURRICANE IAN DAMAGES,Closed-Voided,0,ePlan,,-81.906665492553,26.647140872777,2022-12-01
Plumbing roughing/ remodel,Closed-Voided,0,ePlan,,-81.977475669671,26.498735688296,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.95035763754,26.492591029048,2022-12-01
Shingle Re Roof,Closed-CC Issued,0,ePlan,,-81.844297025945,26.562778646681,2022-12-01
"Replacing 2 entry doors, size for size",Closed-Withdrawn,0,ePlan,,-81.824544461701,26.678938421722,2022-12-01
construction of dumpster enclosure,Closed-CC Issued,0,ePlan,,,,2022-12-01
Re Roof and Modified Bitumen over bay sheet on flat roof,Closed-CC Issued,0,ePlan,,-81.737838337736,26.711470461703,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.94778110405,26.488475877653,2022-12-01
TEMPORARY OUTDOOR DINING TO SPREAD OUT,Waiting on Applicant,0,ePlan,,-81.868691046546,26.550607063148,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.948521250238,26.490564948828,2022-12-01
Replace 400 AMP 240volt service and upgrading grounding system,Closed-CC Issued,0,ePlan,,-81.953142690523,26.463248433047,2022-12-01
Replace shingles and vents to roof.,Permit Expired,0,ePlan,,-81.90926900311,26.703202129106,2022-12-01
Re-Roof Shingle Hurricane Ian Damage,Closed-CC Issued,0,ePlan,,-81.817702750286,26.472547326996,2022-12-01
Reroof with Versico TPO membrane/FL16443-R23/16 SQUARES,Closed-CC Issued,0,ePlan,,-81.85907223872,26.520482332458,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.950199752356,26.490867947223,2022-12-01
Relocate Billboard with New Foundation,Closed-CC Issued,0,ePlan,,,,2022-12-01
Billboard Rebuild - Hurricane Ian,Permit Expired,0,ePlan,,,,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.950346041263,26.49181021155,2022-12-01
"6' coated galvanized metal fence no gate, 6' chain link fence with 1 gate",Closed-CC Issued,0,ePlan,,-81.598394210824,26.587506357478,2022-12-01
replace split system,Closed-CC Issued,0,ePlan,,-81.679324339737,26.604090432404,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.949732492885,26.491715936158,2022-12-01
replace 3 mini split systems,Closed-CC Issued,0,ePlan,,-81.930913350992,26.505280411071,2022-12-01
Reroof with Versico TPO membrane/FL16443-R23/15 SQUARES,Closed-CC Issued,0,ePlan,,-81.888838310901,26.699779161254,2022-12-01
***CLOSED/WITHDRAWN***reroof shingle,Closed-Withdrawn,0,ePlan,,-81.687471331556,26.590836010128,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.948353098552,26.488375380565,2022-12-01
REPLACING 2 SPLIT AC SYSTEM,Closed-CC Issued,1,ePlan,,-81.9531727164,26.463139023692,2022-12-01
Reroof with Versico TPO membrane/FL16443-R23/17 SQUARES,Closed-CC Issued,0,ePlan,,-81.884549437128,26.701515362378,2022-12-01
Demolition of home due to massive destruction and damage from Hurricane Ian,Closed-CC Issued,0,ePlan,,-81.854955303213,26.484307467539,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.949653095263,26.4883712573,2022-12-01
Billboard rebuild - Hurricane Ian,Ready-Documents Required,0,ePlan,,-81.814698024242,26.639003102524,2022-12-01
re roof*Inspections Done By Private Provider â eAtlantic Engineering*,Closed-CC Issued,0,ePlan,,-81.802871268857,26.566036188494,2022-12-01
replace split system,Permit Expired,0,ePlan,,-81.876224940458,26.546029452708,2022-12-01
Roof Replacement/Asphalt Shingles,Permit Expired,0,ePlan,,-81.915579957584,26.746344812623,2022-12-01
Reroof with Versico TPO membrane/FL16443-R23/17 SQUARES,Closed-CC Issued,0,ePlan,,-81.908164468537,26.695446731004,2022-12-01
Install 475 LF of 4' H Aluminum picket with gate.,Closed-CC Issued,0,ePlan,,,,2022-12-01
Replace meter 200 AMP and upgrade grounding system,Closed-CC Issued,0,ePlan,,-81.877113787701,26.573591575946,2022-12-01
"Tear down existing mobile home, remove and dispose debris",Closed-CC Issued,0,ePlan,,-81.946860252024,26.489578711688,2022-12-01
"Remodel, reroof, insulation, electrical, plumbing due Hurricane Ian",Closed-CC Issued,0,ePlan,,,,2022-12-01
replace split system,Permit Expired,0,ePlan,,-81.671303705446,26.585198492124,2022-12-01
Replace two split systems,Closed-CC Issued,0,ePlan,,,,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.945371516905,26.489950308938,2022-12-01
TEMP POWER POLE,Permit Issued,0,ePlan,,,,2022-12-01
INSTALL NEW GROUNDING SYSTEM,Closed-CC Issued,0,ePlan,,-81.9653425344,26.516001028738,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.947321360847,26.490629688594,2022-12-01
Replacing 10 SXS Single Hung Impact Windows FL16412.3Replacing 3 SXS Vinyl Impact PW FL14608.3Replacing 4 SXS Alum Impact PW FL17162.1,Closed-CC Issued,0,ePlan,,-81.936745588259,26.5343416165,2022-12-01
Repair from Hurricane Ian damage,Closed-Voided,0,ePlan,,,,2022-12-01
"Remove and replace, like for like, 2.5 ton, 14 seer, 7.5 kw package air conditioning system.",Closed-CC Issued,0,ePlan,,-81.939917247317,26.482133254944,2022-12-01
Reroof with Versico TPO membrane/FL16443-R23/18 SQUARES,Closed-CC Issued,0,ePlan,,-81.908189216773,26.69369060761,2022-12-01
Reroof with Versico TPO membrane/FL16443-R23/17 SQUARES,Closed-CC Issued,0,ePlan,,-81.913129675859,26.691367938055,2022-12-01
Replacement of old water heater,Closed-Withdrawn,0,ePlan,,-81.81598064423,26.488467874221,2022-12-01
shingle to shingle reroof,Closed-CC Issued,0,ePlan,,,,2022-12-01
Reroof with Versico TPO membrane/FL16443-R23/9 SQUARES,Closed-CC Issued,0,ePlan,,-81.88515996843,26.701172281906,2022-12-01
REPLACE PACKAGE UNIT,Closed-CC Issued,0,ePlan,,-82.074926986711,26.636034589678,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-Withdrawn,0,ePlan,,-81.948033275137,26.486433877734,2022-12-01
Full plumbing repipe. Replace all existing plumbing pipes with new.,Closed-CC Issued,0,ePlan,,-81.898751071304,26.570489039738,2022-12-01
REPLACE PACKAGE UNIT,Permit Expired,0,ePlan,,-81.94477331435,26.503525288985,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.951073277372,26.482795041158,2022-12-01
Replace shingle roof,Closed-CC Issued,0,ePlan,,-81.653891977468,26.547993855742,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.949827702393,26.48414061471,2022-12-01
Verify to reconnect service,Closed-CC Issued,0,ePlan,,,,2022-12-01
replace split system,Permit Expired,0,ePlan,,-81.773773360283,26.650873341808,2022-12-01
"NEW SCOPE OF WORK IS: REPLACE 24 WINDOWS AND 3 DOORS SIZE/SIZE W/ IMPACT***R02-replace 28 windows and 3 doors size/size with impact. Single hung 239.2, Fixed 243.5, Patio Door 251.4, French Door 253.6, Mullion 261.1",Closed-CC Issued,4,ePlan,,,,2022-12-01
"POOL, DECK",Closed-CC Issued,0,ePlan,,,,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.949369774748,26.486548469133,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.946609203551,26.486475190859,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.947983776541,26.484262973658,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.949353712398,26.485749152489,2022-12-01
Replace split system,Permit Expired,0,ePlan,,-81.949578656822,26.510814411173,2022-12-01
Repair water damage and wind damage,Closed-Voided,1,ePlan,,-81.955722443825,26.491787258505,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.950954878913,26.483607306053,2022-12-01
Replace 200amp service like for like AND add 20amp circuit for uplights for Lamar Billboard Sign,Closed-Voided,0,ePlan,,-81.814698024242,26.639003102524,2022-12-01
REPLACE 11 WINDOWS SIZE/SIZE W/ IMPACT,Closed-CC Issued,0,ePlan,,-81.865432257832,26.550452505315,2022-12-01
"POOL, DECK",Closed-Withdrawn,0,ePlan,,,,2022-12-01
Bonrud-Brew Mobile home Roofover,Closed-Withdrawn,0,ePlan,,-81.913329767758,26.691375485405,2022-12-01
mena new cage due to ian,Closed-CO Issued,0,ePlan,,-81.761735466051,26.583363999297,2022-12-01
Re-roof TPO to TPO*Inspections Done By Private Provider â Universal Engineering*,Closed-Withdrawn,0,ePlan,,,,2022-12-01
Installation of a roof mounted PV Solar System,Permit Expired,0,ePlan,,-81.613695046948,26.562125498683,2022-12-01
Replacement mobile home installation.,Closed-Withdrawn,0,ePlan,,-81.859925808285,26.700712414015,2022-12-01
Replace shingle roof,Closed-CC Issued,0,ePlan,,-81.820030830441,26.67984110565,2022-12-01
Replace roof shingles to metal,Closed-CC Issued,0,ePlan,,-81.822704737284,26.679100333494,2022-12-01
REPLACE SPLIT SYSTEM,Closed-Voided,0,ePlan,,-81.858573340369,26.480069962029,2022-12-01
"Tear down existing mobile home, remove & dispose debris",Closed-CC Issued,0,ePlan,,-81.951068551127,26.482244918613,2022-12-01
Replace storm damaged pan roof carport on existing,Closed-CO Issued,0,ePlan,,-81.862071751879,26.521424220338,2022-12-01
