Description,Status,Related Records,Submittal Type,Unnamed: 6,lon,lat,record_date
New single family home,Closed-CO Issued,2,ePlan,,-81.601680257106,26.590168868032,2023-05-01
"Interior Remodel kitchen, laundry room, master bathroom.",Closed-CC Issued,0,ePlan,,-81.756971813871,26.695143475321,2023-05-01
***CLOSED/VOIDED****New single family home,Closed-Voided,0,ePlan,,-81.601772455741,26.590114079906,2023-05-01
REVISION - Change to stone coated metal NOA 19-0325.01****,Closed-Revision Approved,1,ePlan,,-81.73350046315,26.606367199865,2022-05-01
REVISION - Tech didnt need to replace bonding for pool. Tech re-attached wire to pool pump. We need to update scope of work to reflect that.,Closed-Revision Approved,1,ePlan,,-81.886675756458,26.564004857093,2022-05-01
"Changed scope of work to: Replace pool sub-panel, replace pool light transformer, GFCI protect pool pump.",Closed-Revision Approved,1,ePlan,,-81.950784442299,26.506442777243,2022-05-01
demo of mobile home from hurricane damage,Closed-CC Issued,0,ePlan,,,,2023-05-01
Re-roof shingle to shingle,Closed-CC Issued,0,ePlan,,-81.724803626028,26.631374613329,2023-05-01
"REPLACE PANEL, METER, RISER AND UPGRADE GROUNDING",Closed-CC Issued,0,ePlan,,-81.86226007284,26.558278416177,2023-05-01
INSTALL 4 ELECTRIC ROLLING HURRICANE SCREENS & 11 MANUAL ACCORDION SHUTTERS,Closed-CC Issued,0,ePlan,,-81.827031888837,26.523029997763,2023-05-01
Installing 1 Storm Catcher Rolldown Screen MOT FL11291.1**R01**Adding 7 windows 16412.3 & 14608.3,Closed-CC Issued,1,ePlan,,-81.802917665312,26.537335988976,2023-05-01
6' vinyl with gates,Closed-Withdrawn,0,ePlan,,-81.673138730392,26.585051922987,2023-05-01
"Hurricane IAN ROOF REPLACEMENT *Inspections Done By Private Provider â Sands Engineering, LLC*",Closed-CC Issued,0,ePlan,,,,2023-05-01
Screen pool enclosure on existing deck (Hurricane Ian replacement0 (Pool POL2005-01380),Closed-CC Issued,0,ePlan,,-81.949004917121,26.50532420836,2023-05-01
Installing 260' LF of precast concrete wall.,Closed-CC Issued,0,ePlan,,,,2023-05-01
Shingle re-roof,Closed-CC Issued,0,ePlan,,-81.649950994815,26.626298601295,2023-05-01
Replace 75' Cap,Closed-CC Issued,0,ePlan,,-81.880883950712,26.66252401471,2023-05-01
Screen pool enclosure on existing deck (Hurricane Ian replacement S4S) (Pool 41158)(Old Cage 501886),Closed-CC Issued,0,ePlan,,-81.922111462186,26.64511560498,2023-05-01
"REMOVE EXISTING ROOF MATERIAL, REPLACE WITH ARCHITECTURAL SHINGLES.",Closed-CC Issued,0,ePlan,,-81.828536636209,26.530012689918,2023-05-01
"Installing 1 Deluxe Alum Shutter*Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,-81.951453983318,26.505085879919,2023-05-01
"New 4260 SF Dental Office *Plan Review & Inspections Done By Private Provider â ECS Florida, LLCA",Closed-CO Issued,8,ePlan,,-81.784721206134,26.490432853043,2023-05-01
Bought a prefabricated shed from Premier  sheds for storage,Ready-Documents Required,0,ePlan,,-81.865804899363,26.717435179791,2023-05-01
Composite roof (Open walls NO screen) on existing concrete deck (Hurricane Ian replacement),Closed-CO Issued,0,ePlan,,-81.804299216493,26.723878993379,2023-05-01
Red Roof Inn demo**R01**Demo to include the pool,Closed-CC Issued,1,ePlan,,-81.88248109012,26.658100214644,2023-05-01
Full Shingle Re-roof. Remove current system. Re-nail decking. Install new underlayment and shingle.,Closed-CC Issued,0,ePlan,,-81.798737610059,26.459936092218,2023-05-01
ROOF REPLACEMENT,Closed-CC Issued,0,ePlan,,-81.849346261344,26.556564969522,2023-05-01
"Remove shingle roof, replace with metal roof.Remove and replace small flat deck roof, base and cap sheet.",Closed-Withdrawn,0,ePlan,,-82.072702811531,26.63144218848,2023-05-01
"remove existing roof material, replace with 26ga residential metal.",Closed-Withdrawn,0,ePlan,,-81.705425492827,26.621791430003,2023-05-01
Reroof - tear off existing metal / shingle replace with standing seam panels and high test under layment,Closed-CC Issued,0,ePlan,,,,2023-05-01
Rafael Cervantes  ASPHALT SHINGLES RE ROOF,Closed-CC Issued,0,ePlan,,-81.828461047884,26.484752139748,2023-05-01
"REMOVE EXISTING ROOF MATERIAL, REPLACE WITH 26GA RESIDENTIAL METAL.",Closed-CC Issued,0,ePlan,,-81.828935556071,26.70725320563,2023-05-01
24x52 Mobile home install,Payment Required,1,ePlan,,-81.941636917593,26.458735748344,2023-05-01
Install new screen enclosure,Closed-CC Issued,0,ePlan,,,,2023-05-01
Constructions of a Finger Pier with two slips for personal use,Closed-CC Issued,1,ePlan,,-81.943859729734,26.48446642863,2023-05-01
Metal Re Roof,Closed-CC Issued,1,ePlan,,,,2023-05-01
HURRICANE IAN: (DUPLEX) REMOVE EXISTING SHINGLES DOWN TO SHEATHING AND INSTALL A NEW SHINGLE ROOF.,Closed-CC Issued,0,ePlan,,-81.72856839607,26.596810888091,2023-05-01
Screen Enclosure & Handrail replacement. Units Damaged during Ian. Per attached EngineeringNorth Tower 501 Balcony505 Balcony601 Balcony701 Balcony702 Lanai901 Balcony903 Lanai1001 Balcony1002 Lanai1101 Balcony1105 Lanai1201 Balcony1405 Lanai1605 Lanai1801 Lanai2001 Lanai2005 Lanai2103 PH2104 Ph2202 PH2201 PH Central 401 Lanai402 Lanai South Tower 601 Lanai605 Lanai805 Balcony1201 Lanai1405 Lanai1701 Balcony1705 Lanai1805 Lanai1805 Balcony1905 Lanai2001 Lanai2002 Lanai2005 Balcony2103 PH2104 PH2202 PH2201 PH,Closed-Withdrawn,0,ePlan,,-81.874219414078,26.534518371263,2023-05-01
Replacing existing carport due to hurricane damage.,Permit Expired,0,ePlan,,-81.888313941177,26.698828877455,2023-05-01
Installation of photo voltaic solar panels on rooftop,Closed-CC Issued,0,ePlan,,,,2023-05-01
Felix Paz  ASPHALT SHINGLES RE ROOF,Closed-CC Issued,0,ePlan,,-81.842890792538,26.550936876038,2023-05-01
Rebuild of deck and stairs,Waiting on Applicant,0,ePlan,,-81.878451515746,26.516754059249,2023-05-01
"TILE RE-ROOF. TILE OFF, TILE ON.",Closed-CC Issued,0,ePlan,,-81.739656632552,26.583283007908,2023-05-01
Reroof with Eagle Capistrano tile,Closed-CC Issued,0,ePlan,,-81.896136506095,26.49449935637,2023-05-01
"REPLACE EXISTING WATER HEATER, LIKE FOR LIKE",Closed-CC Issued,0,ePlan,,-81.917643827538,26.521155631684,2023-05-01
A/C CHANGEOUT,Closed-CC Issued,0,ePlan,,-81.892063496388,26.524657438289,2023-05-01
Replacing insulated roof panels on carport and Florida room,Permit Expired,0,ePlan,,-81.888853737076,26.698335519617,2023-05-01
"Replace 4 gang meter bank, and (4) 200-Amp main disconnects like for like, update grounding. (This is for 4230 Steamboat Bend units, 101-104 Ft Myers FL 33919)",Closed-CC Issued,0,ePlan,,-81.919609183279,26.555272622088,2023-05-01
wire boat lift 120/240v 20a gfi protectedWall dock 56 A/B,Closed-CC Issued,0,ePlan,,-81.84879604117,26.686242932408,2023-05-01
REPLACE AC SYSTEM,Closed-CC Issued,0,ePlan,,-81.951255123674,26.522345268525,2023-05-01
Shingle to Shingle,Closed-CC Issued,0,ePlan,,-81.716859640744,26.601652363727,2023-05-01
New single-family residence,Closed-CO Issued,1,ePlan,,-81.61477658695,26.550450854238,2023-05-01
Shingle to Shingle,Closed-CC Issued,0,ePlan,,-81.728706825371,26.633137255525,2023-05-01
Alexander Cornwell ALSPHALT SHINGLES RE ROOF,Closed-CC Issued,0,ePlan,,,,2023-05-01
"Remove and replace windows, and SGD size for size",Closed-CC Issued,0,ePlan,,-82.160592587795,26.703678877274,2023-05-01
REPLACE (4)  AC SYSTEMS LIKE FOR LIKE,Closed-CC Issued,0,ePlan,,,,2023-05-01
CONSTRUCTION OF NEW SFRMASTER: RESMSTR2021-00140,Closed-Voided,0,ePlan,,,,2023-05-01
shingle to shingle,Permit Expired,0,ePlan,,-81.892403367589,26.709665273598,2023-05-01
New single family home,Closed-CO Issued,269,ePlan,,,,2023-05-01
"SHINGLE RE-ROOF ON BACK LEFT SECTION OF ROOF.SHINGLE OFF, SHINGLE ON.",Closed-CC Issued,0,ePlan,,-81.867258565119,26.495927333923,2023-05-01
Shingle Re-roof,Closed-CC Issued,0,ePlan,,-81.808917360366,26.468071131521,2023-05-01
replace windows and doors with impact products. size for size.,Closed-CC Issued,0,ePlan,,-81.83801404268,26.705262554855,2023-05-01
REPLACING 2 WINDOWS W/IMPACT SIZE FOR SIZE,Closed-CC Issued,0,ePlan,,-81.656711020039,26.603607051619,2023-05-01
New Construction Single Family Home *Plan Review & Inspections Done By Private Provider â Nova Engineering*,Closed-Withdrawn,2,ePlan,,,,2023-05-01
CONSTRUCTION OF NEW SINGLE FAMILY RESIDENCE,Closed-CO Issued,457,ePlan,,,,2023-05-01
REPLACE AC SYSTEM LIKE FOR LIKE,Closed-CC Issued,0,ePlan,,-81.799143552693,26.560751371641,2023-05-01
Video production company specializing in corporate videos and small business promotional videos.,Closed-Cert of Use Issued,0,Paper Submittal,,-81.871016966996,26.573497038735,2023-05-01
Temporary housing permit to place an RV during reconstruction after Ian,Permit Issued,0,Paper Submittal,,-81.850626812424,26.687615082949,2023-05-01
Carport and Screen Room,Closed-CC Issued,0,ePlan,,-81.872147433872,26.688492825924,2023-05-01
Single Family Residence,Closed-CO Issued,269,ePlan,,,,2023-05-01
Tear off and reroof.,Closed-CC Issued,0,ePlan,,-81.672801506258,26.67554106965,2023-05-01
Shingle off Shingle backre-using skylights,Closed-CC Issued,0,ePlan,,-81.941195863646,26.50844850505,2023-05-01
CONSTRUCTION OF NEW SINGLE FAMILY RESIDENCE,Closed-CO Issued,458,ePlan,,,,2023-05-01
"Re-move hurricane damaged shake from the Mansard wall. Replace any damaged decking, install self adhered underlayment and Roser Metal to mfr's specifications.*Inspections Done By Private Provider â Inspected.com*",Closed-CC Issued,0,ePlan,,-81.880183214044,26.56713112465,2023-05-01
Install 4 windows size for size. Impact products.,Closed-CC Issued,0,ePlan,,-81.828314583172,26.575864597802,2023-05-01
Install solar pool heat with auto control,Closed-CC Issued,0,ePlan,,-81.894383708928,26.578885840371,2023-05-01
"Upgrade all windows and sliders on the second and third floor, all sliders on the first floor, and four largest windows on the first floor with PGT Miami Certified 7700 series Hurricane Impact Windows.  Most of these windows were damaged during Hurricane Ian.",Closed-Withdrawn,0,ePlan,,,,2023-05-01
New single family home,Closed-CO Issued,269,ePlan,,,,2023-05-01
CONSTRUCTION OF NEW SINGLE FAMILY RESIDENCE,Closed-CO Issued,457,ePlan,,,,2023-05-01
INSTALL NEW ICE AND WATER SHIELD AND NEW TAMKO SHINGLES,Closed-CC Issued,0,ePlan,,-81.889703780441,26.680597055726,2023-05-01
A/C Changeout,Closed-CC Issued,0,ePlan,,-81.892252157044,26.524468092593,2023-05-01
RE-PIPE,Closed-CC Issued,0,Paper Submittal,,-81.818498248236,26.477512446305,2023-05-01
14' X 40' PREFAB SHED,Closed-CO Issued,0,Paper Submittal,,-81.706116763444,26.590365846417,2023-05-01
Set and anchor to ground a 10x10 DCA Shed for storage.,Closed-CO Issued,0,ePlan,,-81.712844999562,26.630913873172,2023-05-01
Roof replacement,Closed-CC Issued,0,Paper Submittal,,-81.635741898528,26.555392639936,2023-05-01
Reroof. Tear off Shingles. Install new shingles 36 SQ Pitch 4/12,Closed-CC Issued,0,ePlan,,-81.743417237282,26.605202683514,2023-05-01
6 foot wood fence - no gate,Permit Expired,0,Paper Submittal,,-81.683874270221,26.625078837295,2023-05-01
CONSTRUCTION OF NEW SINGLE FAMILY RESIDENCE,Closed-CO Issued,457,ePlan,,,,2023-05-01
Shingle Re-Roof,Closed-CC Issued,0,ePlan,,-81.567460222545,26.572160779733,2023-05-01
POWER POLE FOR RV HOOKUP,Closed-CC Issued,0,Paper Submittal,,-81.723122287986,26.486046627365,2023-05-01
Construction of a new single family residenceMASTER# RESMSTR2021-00274,Closed-CO Issued,10,ePlan,,-81.670589882302,26.644113548261,2023-05-01
"Replace 6"" backflow",Closed-CC Issued,0,ePlan,,-81.911069138939,26.508311949422,2023-05-01
11391 azalea ln demolition,Closed-CC Issued,0,ePlan,,-81.941496887229,26.48560587779,2023-05-01
Above ground pool - VIO2023-03414,Waiting on Applicant,1,Paper Submittal,,-81.683874270221,26.625078837295,2023-05-01
CONSTRUCTION OF NEW SINGLE FAMILY RESIDENCE,Closed-CO Issued,457,ePlan,,,,2023-05-01
DESIGN AND BUILD NEW POOL ENCLOSURE DUE TO HURRICANE IAN,Closed-CC Issued,0,ePlan,,-81.925941431519,26.546342453868,2023-05-01
INSTALLING 440'LF 6' BLK CHAIN-LINK WITH GATES,Closed-CC Issued,0,ePlan,,-81.698850134971,26.681477085679,2023-05-01
CONSTRUCTION OF NEW Single Family Residence,Closed-CO Issued,457,ePlan,,,,2023-05-01
6 foot aluminum privacy fence with gates,Closed-CC Issued,0,Paper Submittal,,-81.814885141357,26.483719498012,2023-05-01
"Thrift Store - clothing, home, decor, appliances M-S  9:30a-6:30p",Closed-Cert of Use Issued,0,Paper Submittal,,-81.916375184349,26.667335022121,2023-05-01
like for like replacement 2.5 ton 15 seer split system,Closed-CC Issued,0,ePlan,,-81.914461137087,26.640576869832,2023-05-01
Temporary use of a 20' container for storage of building materials during construction,Ready-Documents Required,0,ePlan,,-81.696753771887,26.577466585133,2023-05-01
New Single Family Residence,Closed-CO Issued,457,ePlan,,,,2023-05-01
FREE STANDING DECK,Closed-CC Issued,0,Paper Submittal,,-81.790929786543,26.657832520036,2023-05-01
"GAS PIPING AND FINAL CONNECTIONS FOR 2 WATER HEATERS, RANGE, FIREPLACE, BBQ, POOL HEATER.",Closed-CC Issued,0,ePlan,,,,2023-05-01
Shingle Off Shingle back on,Closed-Withdrawn,0,ePlan,,-81.841032797974,26.705788277088,2023-05-01
New commercial construction of express carwash and all relevant structures *Plan Review & Inspections Done By Private Provider â Universal Engineering*,Closed-CO Issued,9,ePlan,,,,2023-05-01
Install above ground pool,Permit Expired,0,ePlan,,-81.632207399402,26.580733438513,2023-05-01
AC REPLACEMENT LIKE FOR LIKE (SPLIT SYSTEM),Closed-CC Issued,0,ePlan,,-81.838641818531,26.473285408503,2023-05-01
A/C CHANGE OUT A/H ONLY LIKE FOR LIKE,Closed-CC Issued,0,ePlan,,-81.75348724104,26.56330682603,2023-05-01
"install 250 gal ug tank and lines to future generator, future grill and range",Closed-CC Issued,2,ePlan,,,,2023-05-01
SHINGLE TO SHINGLE REROOF,Closed-CC Issued,0,ePlan,,,,2023-05-01
REROOF,Closed-CC Issued,2,ePlan,,-81.642766700731,26.596454180237,2023-05-01
"Faith and Wine Lee County Florida, Inc 2COP sign off for a one day event Nov 30, 2023 from 6:00pm to 8:30pm no outdoor consumption.",Closed-Completed,0,Paper Submittal,,-81.817755073749,26.473341262167,2023-05-01
Remove and replace SGD size for size,Closed-CC Issued,0,ePlan,,-81.911495054956,26.645957323586,2023-05-01
"Interior remodel permit. Bearing wall replacement. *Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,1,ePlan,,-81.821666969491,26.67573198144,2023-05-01
Replace Missing roof trusses,Closed-CC Issued,0,ePlan,,,,2023-05-01
"RE WIRE RESIDENCE LIKE FOR LIKE DUE TO HURRICANE IAN, NEW PANEL, NEW GROUNDING SYSTEM,",Permit Expired,0,ePlan,,-81.896385640324,26.668921059748,2023-05-01
New single family home,Closed-CO Issued,269,ePlan,,,,2023-05-01
"Re-Roofing Shingle to Shingle 3,200 SQFT",Permit Expired,0,ePlan,,-81.647936742778,26.643750948369,2023-05-01
Add new service door at existing garage,Closed-CC Issued,0,Paper Submittal,,-81.741456310695,26.63476767259,2023-05-01
install 175' 6' white vinyl1 walk gate,Closed-CC Issued,0,ePlan,,-81.905072964807,26.566107625616,2023-05-01
Reroof Home,Closed-CC Issued,0,ePlan,,-81.830546083924,26.57813455812,2023-05-01
AC change out 2.5 ton,Closed-CC Issued,0,ePlan,,-81.889031334762,26.572104641913,2023-05-01
"Faith and Wine Lee County Florida, Inc 2COP sign off for a one day event Mar 21, 2024 from 6:00pm to 8:30pm no outdoor consumption.",Closed-Completed,0,Paper Submittal,,,,2023-05-01
30x40x12 Metal garage with lap siding on slab,Closed-CC Issued,0,ePlan,,-81.646761443074,26.577902979179,2023-05-01
Hurricane destroyed our fence trying to place it back,Closed-Withdrawn,0,ePlan,,-81.827033861774,26.461932624603,2023-05-01
"Faith and Wine Lee County Florida, Inc 2COP sign off for a one day event Jan 25, 2024 from 6:00pm to 8:30pm no outdoor consumption.",Closed-Completed,0,Paper Submittal,,,,2023-05-01
Tear off and haul away current shingle roof and install new.,Closed-CC Issued,0,ePlan,,,,2023-05-01
SWITCHING ELECTRIC RANGE TO PROPANE AND INSTALLING 10 FT OF WARDFLEX TO STOVE,Closed-Voided,0,ePlan,,-81.902864569746,26.717517020248,2023-05-01
Remodel all interior,Permit Issued,1,Paper Submittal,,-81.946370291543,26.461002531297,2023-05-01
ATF Shed Addition w/Garage Door and Service Door,Closed-Withdrawn,0,Paper Submittal,,-81.794953739078,26.665252616383,2023-05-01
"Scope of work: Install new ATS with pigtail connections for temporary standby generator, intercept panel feeder and route to new 400A fused disconnect to feed ATS. Refeed panel D1 from ATS. System voltage is 120/208v.",Closed-CC Issued,0,ePlan,,,,2023-05-01
"Hurricane Ian destroyed carport. Replacing carport only, per engineered plan as submitted.",Closed-Voided,0,ePlan,,-81.911185295235,26.696936968841,2023-05-01
ac change out split system like for like 2.5 ton 14 seer 5kw,Permit Expired,0,ePlan,,-81.68897514438,26.621748703191,2023-05-01
"Pebblebrook Ridge Bldg HH (4 Plex) COM2020-02321, low voltage",Closed-CC Issued,5,ePlan,,-81.74200765192,26.690865472499,2023-05-01
removing split system and installing new 2.5 ton split system seer 2 15,Closed-CC Issued,0,ePlan,,-81.756093879201,26.69857683484,2023-05-01
New Single Family Residence,Inspections Ongoing,2,ePlan,,-81.8033475964,26.475246877218,2023-05-01
install of hood,Permit Expired,0,ePlan,,-81.864724840246,26.529213203822,2023-05-01
Construction of New Single-Family Home,Closed-CO Issued,2,ePlan,,-81.61267929496,26.643885985702,2023-05-01
Pebblebrook Ridge Bldg FF (4 Plex) COM2021-01223 low voltage,Closed-CC Issued,7,ePlan,,-81.741552920693,26.690336326406,2023-05-01
Replacement ac system,Closed-CC Issued,0,ePlan,,,,2023-05-01
REROOF,Closed-CC Issued,0,ePlan,,-81.690248134426,26.58029158316,2023-05-01
install 258' 6' galvanized chain link fence with gates,Closed-CC Issued,0,ePlan,,-81.659245358366,26.611569883014,2023-05-01
Shingle reroof,Closed-CC Issued,0,ePlan,,-81.700822685413,26.622518515981,2023-05-01
"Sealcoating and line striping 40,668 SQF parking lot.NO CHANGES TO THE SIZE OF THE PARKING LOT, NO CHANGES TO THE POSITIONS OF PARKING SPACES.",Closed-Voided,0,ePlan,,-81.792544838461,26.494807776151,2023-05-01
Replacement of french doors size for size with impact,Closed-CC Issued,0,ePlan,,,,2023-05-01
Replace 3 windows with vinyl impact windows,Closed-CC Issued,0,ePlan,,-81.959048511331,26.499449198015,2023-05-01
Fountain Construction,Closed-CC Issued,1,ePlan,,,,2023-05-01
New single family home,Closed-CO Issued,2,ePlan,,-81.666322408235,26.626257689281,2023-05-01
BUILD NEW 110sf DOCK WITH 10K LIFT,Closed-CC Issued,0,ePlan,,,,2023-05-01
CHANGE OUT 3.5 TON 14 SEER 10 KW PACKAGE UNIT,Closed-CC Issued,0,ePlan,,-81.860143782217,26.523859744673,2023-05-01
Residential-photovoltaic  (solar) roof installation of a whole home photovoltaic system.,Closed-CC Issued,0,ePlan,,-81.749803585036,26.611233888409,2023-05-01
Install 70' of 5' black aluminum picket fence with walk gates.,Closed-CC Issued,0,ePlan,,-81.947798537039,26.480285958869,2023-05-01
New single-family residence,Inspections Ongoing,2,ePlan,,-81.655942842309,26.575913122843,2023-05-01
SINGLE-FAMILY HOME NEW CONSTRUCTION ON VACANT LOT,Closed-CO Issued,2,ePlan,,-81.679188516269,26.58126655196,2023-05-01
INSTALL POOL ENCLOSURE DESTROYED BY IAN ON SAME FOOTPRINT,Permit Expired,0,ePlan,,,,2023-05-01
"Install Screen Enclosure.  This is a ""like for like"" replacement due to Hurricane Ian damage.",Closed-CC Issued,0,ePlan,,-81.971355285874,26.507814661688,2023-05-01
TEAR OFF/REPLACE SHINGLE ROOF,Closed-CC Issued,0,Paper Submittal,,-81.66361624276,26.634807071003,2023-05-01
Shingle re-roof,Closed-CC Issued,0,ePlan,,-81.916230007507,26.517252457288,2023-05-01
Replacing screen enclosure due to hurricane Ian,Closed-CO Issued,0,ePlan,,-81.904065048174,26.561830332488,2023-05-01
replacing 2 windows w/impact  size for size,Closed-CC Issued,0,ePlan,,-81.808512217243,26.647114029036,2023-05-01
New Single Family Residence,Closed-CO Issued,2,ePlan,,-81.697703478361,26.597671435809,2023-05-01
Tile Roof Replacement,Closed-CC Issued,0,ePlan,,-81.892552778485,26.508099578952,2023-05-01
"remove existing roof material, replace with architectural shingles.",Closed-CC Issued,0,ePlan,,-81.917411045119,26.542780423701,2023-05-01
RE ROOF TILE TO TILE NOA'S 20-1008.03 & 21-0712.03,Closed-CC Issued,0,ePlan,,,,2023-05-01
install 10 accordion storm shutters,Closed-CC Issued,0,ePlan,,-81.658211703707,26.599482843057,2023-05-01
Approved 2COP sign off in conjunction with full service restaurant. Hours for sale of alcohol is limited to 7:00AM- 2:00AM 7 days per week.,Closed-Completed,0,Paper Submittal,,-81.862929651015,26.512373501743,2023-05-01
Install 6 accordion storm shuttersinstall 2 aht screen storm shutters,Closed-CC Issued,0,ePlan,,,,2023-05-01
install 191' 6'  vinyl fence with gates,Closed-CC Issued,0,ePlan,,-81.813154559881,26.481008909682,2023-05-01
TEAR OFF/REPLACE SHINGLE ROOF,Closed-CC Issued,0,Paper Submittal,,-81.758355925715,26.611371842405,2023-05-01
"Installing 10 Storm Catcher Slide Screens & 1 Storm Catcher Rolldown Screen *Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,-81.957000903773,26.521552813167,2023-05-01
***CLOSED/WITHDRAWN***add a single driveway,Closed-Withdrawn,0,ePlan,,-81.586316443146,26.651952678447,2023-05-01
INSTALLATION OF 2 IMPACT SGD,Closed-CC Issued,0,ePlan,,-81.675684786889,26.591335389479,2023-05-01
30 X 40 Carport.,Closed-CC Issued,0,ePlan,,-81.878200354349,26.725531941392,2023-05-01
Reroof Shingle Off/Shingle On (25.2sq),Closed-CC Issued,0,ePlan,,-81.809426336295,26.471465933905,2023-05-01
Gas connection to generator,Closed-CC Issued,0,ePlan,,-81.746490268751,26.476232034296,2023-05-01
AC CHANGEOUT 5 TON SPLIT SYSTEM LIKE FOR LIKE,Closed-CC Issued,0,ePlan,,-81.759981136477,26.586844054678,2023-05-01
Shingle reroof,Closed-Withdrawn,0,ePlan,,-81.697640008439,26.603937024893,2023-05-01
