Description,Status,Related Records,Submittal Type,Unnamed: 6,lon,lat,record_date
Replacement water distribution system w pex water piping,Closed-CC Issued,0,ePlan,,-81.755554155327,26.569323923307,2022-08-01
Shingle Re-roof,Closed-CC Issued,0,ePlan,,-81.750781911426,26.609952756107,2022-08-01
"6'h of PVC fence with gates and 4' high chain link fence, color black.",Closed-CC Issued,0,ePlan,,-81.818981205168,26.484350835222,2022-08-01
replacement  water distribution system w / pex water piping,Closed-CC Issued,0,ePlan,,-81.907405800728,26.504376360445,2022-08-01
16' X 25' CARPORT WITH COMPOSITE ROOF,Closed-Withdrawn,0,ePlan,,-81.961026872607,26.504383286555,2022-08-01
Install ten (10) new awnings for Jared,Closed-Voided,1,ePlan,,-81.87048522535,26.547913939539,2022-08-01
Golf Cart Garage Addition,Waiting on Applicant,0,ePlan,,-81.903354604134,26.494612466083,2022-08-01
#235Reroof. Tear off existing shingles & replace with new.,Permit Expired,0,ePlan,,,,2022-08-01
REPLACE EXISTING 2 DOORS SIZE FOR SIZE,Closed-CC Issued,0,ePlan,,-81.809807417423,26.46397227069,2022-08-01
"REplace meter base,upgrade grounding system and replace 150amp FPE W/P panel with aQO SquareD brand panel.",Permit Expired,0,ePlan,,,,2022-08-01
Reroof. Tear off existing shingles & flat & replace with new.,Closed-CC Issued,0,ePlan,,-81.596087794714,26.64009570473,2022-08-01
TPO ROOF-OVER MOBILE HOME FL12772.1 10SQ,Closed-CC Issued,0,ePlan,,-81.902866173351,26.694306749687,2022-08-01
Install meter and NEMA 3R panel and circuit for RV hookup.,Closed-Withdrawn,0,ePlan,,-81.699423856999,26.612532729166,2022-08-01
AC CHANGE OUT 3 TON 14 SEER 8 KW RUUD SPLIT SYSTEM,Closed-CC Issued,0,ePlan,,-81.668103461245,26.663444660175,2022-08-01
Installing pv solar panels,Closed-CC Issued,0,ePlan,,,,2022-08-01
Air conditioning change out / like for like / 14 Seer 8 KW 3 Ton,Permit Expired,0,ePlan,,-81.873792157896,26.534836612353,2022-08-01
"***R01*** UPGRADED THE EQUIPMENT, SEER RATING AND CAPACITY - INCOMPLETE",Closed-Voided,4,ePlan,,-81.750654427098,26.466254264307,2021-08-01
Tear off and reroof,Closed-CC Issued,0,ePlan,,-81.835649963032,26.705266412326,2022-08-01
Revision uploaded,Closed-Revision Approved,4,ePlan,,-81.750654427098,26.466254264307,2021-08-01
New construction pool spa.,Closed-CC Issued,1,ePlan,,,,2022-08-01
"replace meter base,upgrade grounding system,replacing 150amp FPE W/P feed thru panel with a QO brand panel.",Closed-Withdrawn,0,ePlan,,,,2022-08-01
Pool Spa and Deck,Closed-CC Issued,7,ePlan,,,,2022-08-01
Remove and Replace size for size 3 windows w/impact,Closed-CC Issued,0,ePlan,,-81.811941485984,26.489833465188,2022-08-01
150 amp panel change out,Permit Expired,0,ePlan,,,,2022-08-01
Replaced A/C @ Crystal Lakes- FM,Closed-CC Issued,0,ePlan,,-81.797318901217,26.667221784286,2022-08-01
**R02*** PLANS SHOW LOCAITONS OF 2 EXISTING OPENINGS IN CMU FIRE WALL - SHOW THE OPENINGS TO BE FILLED WITH NEW CMU INFILL WALL TO MAINTAIN FIRE WALL,Closed-Revision Approved,2,ePlan,,-81.861322993777,26.532760907729,2021-08-01
DOCK AND LIFT,Closed-CC Issued,0,ePlan,,-82.077461246968,26.63768971084,2022-08-01
Install 6.3 kw PV solar system roof mount,Closed-CC Issued,0,ePlan,,-81.914454330325,26.768816966151,2022-08-01
Replace existing 200 amp panel inside home and install 40 amp 240 volt circuits for tankless water heater.,Closed-CC Issued,0,ePlan,,-81.819647190338,26.556784448746,2022-08-01
Kamta - Install new screen room,Closed-CO Issued,27,Paper Submittal,,-81.851282946519,26.695980823588,2022-08-01
***R01***REVISION TO REFLECT CURRENT SITE CONDITIONS - CONSTRUCTION VALUE $1700.00,Closed-Revision Approved,2,ePlan,,-81.8261426606,26.48702198664,2020-08-01
"Installing 1 Mot Rd Screen*Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,-81.650786522448,26.63960768366,2022-08-01
"Installing 1 Mot Rd Screen *Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,-81.838340410054,26.568335368637,2022-08-01
Interior Remodel.,Closed-CC Issued,1,ePlan,,-81.863018293444,26.557220876931,2022-08-01
FULL PV SYSTEM ROOF MOUNTED Canadian 450 (x38)Enphase IQ7+,Closed-CC Issued,0,ePlan,,-81.655326053223,26.567481818554,2022-08-01
re-roof shingle,Closed-CC Issued,0,ePlan,,-81.70432285147,26.626626837381,2022-08-01
REPLACE PANEL (UPGRADE) AND METER BOX (UPGRADE) MAIN HOUSE,Closed-CC Issued,0,Paper Submittal,,-81.869987445051,26.708441516065,2022-08-01
"Grills and Ductwork. Demo one existing kitchen hood and install one new kitchen hood. Equipment provided by Publix, Duct fabricated and installed by Cox. Master Permit COM2022-00066.",Closed-Withdrawn,0,ePlan,,-81.907388987343,26.506612702965,2022-08-01
"Install Underground Fireline. Install 40 LF of 6"" DR-14 w/ fittings, 110 LF 8"" DR-14 w/ fittings, (1) 6"" PIV, (1) check valve, (1) FDC, (1)  building riser.",Closed-CC Issued,4,ePlan,,,,2022-08-01
"POOL , SPA, AND DECK",Closed-CC Issued,1,ePlan,,-81.893214135829,26.566011991862,2022-08-01
Provide career camps and other programs for students with disabilities. Mon - Fri 7:30AM - 6:00PM during school vacations Mon - Fri 10AM - 3:00PM the rest of the year,Closed-Cert of Use Issued,0,Paper Submittal,,-81.916362982018,26.520194828447,2022-08-01
"Reroofing of property, SFR, like to like",Closed-CC Issued,0,ePlan,,-81.612550094823,26.608668615762,2022-08-01
T/O & RE-ROOF SHINGLE,Closed-CC Issued,0,ePlan,,-81.786481056297,26.670950329275,2022-08-01
Roof replacement shingle and modified bitumen on flat roof,Closed-CC Issued,0,ePlan,,-81.801225329427,26.466629238575,2022-08-01
200 amp service to metal building,Closed-CC Issued,0,ePlan,,-81.867381405058,26.577285559429,2022-08-01
***R01*** UPDATE ELECTRICAL DETAILS FOR JOB,Closed-Revision Approved,1,ePlan,,-81.817502952264,26.519292342262,2022-08-01
AC Replacement Like for Like,Closed-CC Issued,0,ePlan,,-81.914591946623,26.551081349905,2022-08-01
"Construct accessory 13'4"" x 13' pergola structure, non-roofed, above portions of existing pool patio.R01  	Pergola is being changed from wood to aluminum, columns are changed from wood to masonry. Plans have been updated accordingly.",Closed-CC Issued,1,ePlan,,-81.919923326131,26.541269462258,2022-08-01
***R01*** Bld 24  TO ADDRESS FIELD CONDITIONS FOR ARCH AND STRUCTURAL PER NARRATIVE LETTER,Closed-Revision Approved,6,ePlan,,,,2022-08-01
"Construct accessory structure above a portion of existing pool patio, 19' x 10' roofed structure.",Closed-CC Issued,0,ePlan,,-81.919923326131,26.541269462258,2022-08-01
Add a 6 Ft vinyl privacy fence with a gate in a small section of our side yard,Waiting on Applicant,0,ePlan,,-81.901311230156,26.528781280793,2022-08-01
"Phone, data and camera wiring",Closed-CC Issued,4,ePlan,,-81.790067357254,26.529660241815,2022-08-01
***R01***Bldg 10  ARCH AND STRUCTURAL CHANGES TO ADDRESS FIELD CONDITIONS AS PER NARRATIVE LETTER,Closed-Revision Approved,6,ePlan,,,,2022-08-01
DOCK AND RE-INSTALL LIFT,Permit Expired,0,ePlan,,,,2022-08-01
AC Replacement Like for Like,Closed-CC Issued,0,ePlan,,,,2022-08-01
Shed 10x12,Closed-CO Issued,0,ePlan,,-81.753372303261,26.610894015814,2022-08-01
***R01***FOR ARCH AND STRUCTURAL CHANGES IN THE FIELD PER ATTACHED NARRATIVE,Closed-Revision Approved,6,ePlan,,,,2022-08-01
6FT PVC FENCE WITH GATES,Closed-CC Issued,0,Paper Submittal,,-81.719364308438,26.590777017418,2022-08-01
REMOVE & DISPOSE OF PILINGS - NEW DOCK AND PILING FOR FUTURE LIFT,Closed-CC Issued,0,ePlan,,-82.070985422973,26.626587268488,2022-08-01
New Pool with paver deck with footers,Closed-CC Issued,1,ePlan,,,,2022-08-01
NEW POOL CONSTRUCTION,Permit Expired,0,ePlan,,-81.608047507241,26.634153526354,2022-08-01
Replace and relocate from LCEC pole 150 amp meter can and disconnect.,Closed-CC Issued,0,ePlan,,-81.90459416577,26.703716618951,2022-08-01
AC CHANGEOUT 2 TON SPLIT SYSTEM LIKE FOR LIKE,Closed-CC Issued,0,ePlan,,-81.950152504653,26.497454257148,2022-08-01
***R01*** BUILDING 16  ARCH AND STRUCTURAL CHANGES PER NARRATIVE LETTER,Closed-Revision Approved,6,ePlan,,,,2022-08-01
***R01*** SCOPE OF WORK CHANGED TO REPLACMENT SCREEN ENCLOSURE ON EXISTING PAVER DECK,Closed-Revision Approved,1,ePlan,,-81.90859375079,26.500046046098,2022-08-01
AC CHANGE OUT 4 TON 14 SEER 5 KW RUUD SPLIT SYSTEM,Closed-CC Issued,0,ePlan,,-81.848870729681,26.569205744174,2022-08-01
INSTALL NEW 200 AMP SERVICE FOR EXISTING BUILDING,Closed-Withdrawn,0,ePlan,,-81.728681443701,26.616009464024,2022-08-01
New modular residence *Inspections Done By Private Provider â Bristol Engineering Services*,Closed-CO Issued,3,ePlan,,,,2022-08-01
SHINGLE AND PLY RE ROOF,Closed-CC Issued,0,ePlan,,-81.831347342041,26.475957126711,2022-08-01
Replace old Federal Pacific panel with a new 125 amp panel including new breakers and panel schedule.,Closed-CC Issued,0,ePlan,,-81.795515089606,26.675759442416,2022-08-01
New Modular residence*Inspections Done By Private Provider â Bristol Engineering Services*,Permit Issued,1,ePlan,,-81.599108506201,26.581097459057,2022-08-01
Replace old system with a new 2 ton 14 seer split system.,Closed-CC Issued,0,ePlan,,-81.947259653884,26.520970304688,2022-08-01
location of existing bathroom,Waiting on Applicant,3,ePlan,,-81.896574585112,26.685734721086,2021-08-01
SFR,Closed-CO Issued,1,Paper Submittal,,-81.602662127167,26.639915044266,2022-08-01
"location of existing bathroom**R01-change location of kitchen, bath and provide serial numbers",Waiting on Applicant,3,ePlan,,-81.896650357979,26.685734047551,2021-08-01
"***R01 CORRECTION ON THE LAYOUT OF THE FENCE, SEPTCI TANK IN THE WAY",Closed-Revision Approved,1,ePlan,,-82.133906263979,26.661561344064,2022-08-01
"Modification to a twin home converting it to a single family. Upgrade of windows, garage area and site work***R01- add electric panel, stairs, window & door locations***",Closed-CO Issued,1,ePlan,,-82.158844054482,26.705720115541,2022-08-01
2.5 TON SPLIT SYSTEM LIKE FOR LIKE,Closed-CC Issued,0,ePlan,,-81.583274248989,26.655209323437,2022-08-01
Provide & install (2) electric hurricane storm tex screens and (2) electric hurricane 55mm shutters,Closed-CC Issued,0,ePlan,,-81.900939775337,26.762769233602,2022-08-01
Replace 2 Existing A/C System Like for Like,Closed-CC Issued,0,ePlan,,,,2022-08-01
***R01*** ADDED PICTURE WINDOW,Closed-Revision Approved,1,ePlan,,-81.843131227015,26.559819219528,2022-08-01
New modular residence*Inspections Done By Private Provider â Bristol Engineering Services*,Permit Issued,2,ePlan,,-81.597003832514,26.552814030366,2022-08-01
roof replacement,Closed-CC Issued,0,ePlan,,-81.661135971765,26.667160937956,2022-08-01
Install 28' of 6' high black chain link,Closed-CC Issued,0,ePlan,,-81.856237259185,26.477488430226,2022-08-01
"New Pool, Travertine deck",Closed-CC Issued,2,ePlan,,-81.916185178013,26.525074183852,2022-08-01
Tear off and reroof shingles,Closed-CC Issued,0,ePlan,,-81.626663448594,26.57245784431,2022-08-01
Roof replacement Tile to Tile,Closed-CC Issued,0,ePlan,,-81.732213409837,26.603726068843,2022-08-01
Location of existing bathroom & kitchen,Closed-Revision Approved,3,ePlan,,-81.896270850143,26.685736418561,2021-08-01
Replace existing electrical panel inside garage of main house.,Closed-CC Issued,0,ePlan,,,,2022-08-01
Reroof. Tear off existing tile & replace with new.,Closed-CC Issued,0,ePlan,,-81.745980053886,26.570757484148,2022-08-01
Location of existing bathroom,Closed-Revision Approved,3,ePlan,,-81.896346626762,26.685736418563,2021-08-01
Install 5 motorized roll down hurricane Screens,Closed-CC Issued,0,ePlan,,-81.868464289044,26.502118463425,2022-08-01
AC Replacement Like For Like,Closed-CC Issued,0,ePlan,,-81.842557987678,26.483311325526,2022-08-01
25' x 24' mono slab,Permit Expired,0,ePlan,,-81.906804061719,26.504939930917,2022-08-01
"Electrical work being done-  Kitchen, Living Room, Bedrooms",Closed-CC Issued,0,ePlan,,-81.914719887637,26.551074607984,2022-08-01
LIKE FOR LIKE REPLACEMENT OF 2G PEDESTAL,Closed-CC Issued,0,ePlan,,-81.927355669452,26.742715202605,2022-08-01
AC Changeout,Closed-CC Issued,0,ePlan,,-81.67419482565,26.663405022787,2022-08-01
Replacement of 4 ton split system with same.,Closed-CC Issued,0,ePlan,,-81.922588619974,26.658308942315,2022-08-01
EMERGENCY PERMIT TO REPLACE PANEL DUE TO OUTAGE,Waiting on Applicant,0,ePlan,,-81.643697400724,26.628838543464,2022-08-01
New modular residence*Inspections Done By Private Provider â Bristol Engineering Services*,Closed-CO Issued,2,ePlan,,-81.602536022126,26.599213554211,2022-08-01
Construction of a new Single Family Residence,Closed-CO Issued,3,ePlan,,-81.663028818365,26.562945669815,2022-08-01
INSTALL RESIDENTIAL ROOF MOUNTED SOLAR PHOTOVOLTAIC SYSTEM,Permit Expired,0,ePlan,,-81.692360822886,26.608478073138,2022-08-01
"Demo existing dock, New 220sqft dock, Install One new IM M Platinum 7000# lift with 11' cradle on 4 new piles.",Closed-CC Issued,0,ePlan,,-82.072107197294,26.628068605814,2022-08-01
DISCONNECT & RECONNECT PLUMBING IN KITCHEN,Closed-CC Issued,0,ePlan,,-81.931554793962,26.498959923786,2022-08-01
"Installing 2 Easy Screens and 1 Strap and Buckle Screen *Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,-81.898028308124,26.588029641353,2022-08-01
Install 4 ton 16 seer 10kw split system,Closed-CC Issued,0,ePlan,,,,2022-08-01
Upgrade Fire Alarm system.,Closed-CC Issued,0,ePlan,,-81.801536668541,26.548808060222,2022-08-01
Reroof. Tear off existing shingle & replace with new.,Closed-CC Issued,0,ePlan,,-81.941027780146,26.506602914178,2022-08-01
"Shell only: Concrete Tilt Wall and steel supported structure with TPO Roof 480,000 SF Warehouse *Inspections Done By Private Provider â ECS Florida, LLC*",Closed-CO Issued,15,ePlan,,-81.801299743954,26.508031113302,2022-08-01
Install and anchor to concrete a 10 X 12 DCA Storage Shed,Closed-CO Issued,0,ePlan,,-81.895661233734,26.687772374645,2022-08-01
Saw cut existing overhead door opening install new roll up overhead door,Waiting on Applicant,0,ePlan,,-81.824343868702,26.487161400705,2022-08-01
"Installing 3 Mot Rd Screens *Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,-81.746898405233,26.690547941914,2022-08-01
INSTALL RESIDENTIAL ROOF MOUNTED SOLAR PHOTOVOLTAIC SYSTEM,Closed-Withdrawn,1,ePlan,,-81.660160218564,26.596616143847,2022-08-01
New single family modular residence*Inspections Done By Private Provider â Bristol Engineering Services*,Permit Issued,2,ePlan,,-81.595130258474,26.592722276565,2022-08-01
61G FA,Closed-Revision Approved,8,ePlan,,,,2021-08-01
"Replace 200 amp panel like for like, replace meter, riser and weather head and update main grounding system",Closed-CC Issued,0,ePlan,,-81.649083996361,26.612266426125,2022-08-01
New Single Family Home Construction,Ready-Documents Required,1,ePlan,,-81.601882821147,26.541662806933,2022-08-01
Tear off old shingle roof and reroof with new dimensional shingles at GAZEBO.,Closed-Withdrawn,0,ePlan,,-81.899389796869,26.739882182075,2022-08-01
REPLACE EXISTING 1 DOOR SIZE FOR SIZE,Closed-CC Issued,0,ePlan,,-81.894538600979,26.528727811815,2022-08-01
Tear off and re roof shingle,Closed-CC Issued,0,ePlan,,,,2022-08-01
New Modular residence*Inspections Done By Private Provider â Bristol Engineering Services*,Permit Issued,2,ePlan,,-81.574348484726,26.537105862455,2022-08-01
REMOVE EXISTING 3 TON SPLIT SYSTEM/ INSTALL 3 TON SPLIT SYSTEM/ LIKE FOR LIKE,Closed-CC Issued,0,ePlan,,-81.568529768866,26.556005460704,2022-08-01
Tear off old shingle roof and reroof with new dimensional shingles.,Closed-CC Issued,0,ePlan,,-81.909845406843,26.749935452873,2022-08-01
REMOVE OLD ROOF/REPLACE WITH NEW SHINGLES,Closed-CC Issued,0,Paper Submittal,,-81.842885221135,26.549501636083,2022-08-01
Install 125 AMP Automatic Transfer Switch for generator,Closed-CC Issued,0,ePlan,,-81.755748431017,26.677943438277,2022-08-01
Package unit AC change out,Permit Expired,0,ePlan,,,,2022-08-01
Trane Split System Like for like 15.5 SEER 3Ton 10KW,Closed-CC Issued,0,ePlan,,-81.90870935064,26.531814601557,2022-08-01
install kitchen new cabinets and add drywall,Closed-CC Issued,0,ePlan,,-81.910621906316,26.523784638127,2022-08-01
SELLING WHOLESALE ROOFING MATERIAL,Permit Expired,0,Paper Submittal,,-81.813467512965,26.504333937662,2022-08-01
"Install driveway, carport, & shed.",Closed-CO Issued,2,ePlan,,,,2022-08-01
Replace (10) windows and (3) doors size for size Impact*Inspections Done By Private Provider â Skytec Engineering Services,Closed-CC Issued,1,ePlan,,-81.807946462337,26.484928466315,2022-08-01
Air conditioning change out / like for like / 16 Seer 8 KW 3 Ton,Permit Expired,0,ePlan,,-81.845385390047,26.565950427333,2022-08-01
Roof Mounted Solar Panel Installation,Permit Expired,0,ePlan,,-81.676473946484,26.60594243327,2022-08-01
Move and anchor a Used 12 X 30 DCA Storage Building to conform to setbacks,Closed-Withdrawn,0,ePlan,,-81.878590539445,26.664913674983,2022-08-01
Remove Tile and replace tile,Closed-CC Issued,0,ePlan,,-81.914276889407,26.532789448234,2022-08-01
Mounting existing cutout sign over the entrance,Closed-CC Issued,0,ePlan,,-81.886274146037,26.663127143975,2022-08-01
Package Unit AC change outOwner- Tom Chen,Closed-Withdrawn,0,ePlan,,,,2022-08-01
Replaced A/C @ Old Bridge,Closed-CC Issued,0,ePlan,,-81.8632975241,26.680678831811,2022-08-01
2- Hurricane stands on roof for ste-7,Closed-Withdrawn,0,ePlan,,-81.788241932966,26.541228761587,2022-08-01
"AC CHange Out, Like for Like",Closed-CC Issued,0,ePlan,,-81.775170942414,26.707562559839,2022-08-01
CHANGING LAYOUT AND ADDING 6 FOOT METAL FENCE WITH GATES,Closed-Revision Approved,1,Paper Submittal,,-81.669163513818,26.593294763791,2022-08-01
Installation of 4' 2-Rail Aluminum fence with 2 gates,Closed-Withdrawn,0,ePlan,,,,2022-08-01
4FT CHAINLINK FENCE WITH GATE AND 6FT CHAINLINK FENCE,Permit Expired,0,Paper Submittal,,-81.605000494078,26.581716056311,2022-08-01
"replace existing 33 windows, 2 SGD 1 entry door, 2 french doors size for size and 1 existing entry door size for size",Closed-CC Issued,1,ePlan,,,,2022-08-01
New Single Family Home,Closed-CO Issued,25,ePlan,,,,2022-08-01
Shingle + Flat Reroof,Closed-CC Issued,0,ePlan,,-81.71631692111,26.586154149978,2022-08-01
Shingle re-roof,Closed-CC Issued,0,ePlan,,-81.752885724701,26.611623283055,2022-08-01
"Replacing windows & sliding glass doors with impact, size 4 size.",Closed-CC Issued,0,ePlan,,-82.153971535284,26.703936828636,2022-08-01
Residential Reroofing,Closed-CC Issued,0,ePlan,,-81.830358978443,26.467836033542,2022-08-01
reroof and flat roof,Closed-CC Issued,0,ePlan,,-81.852176376575,26.755373203575,2022-08-01
"Installing new meter can, riser and wire and upgrade grounding and install utility ground.",Closed-CC Issued,0,ePlan,,-81.880053328046,26.686663048118,2022-08-01
Installation of 4' Chain link fence with 2 gatesInstallation of 6' Vinyl Fence with 1 gates,Closed-Withdrawn,0,ePlan,,-81.780912191264,26.71092061517,2022-08-01
Ferrar AC Replacement,Closed-CC Issued,0,ePlan,,-81.585093959402,26.580209428994,2022-08-01
Single Family Residence,Closed-CO Issued,3,Paper Submittal,,-82.113938722179,26.645316131044,2022-08-01
"Replacing 7 size for size window &  1 size for size sliding glass door*Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,-81.901120642984,26.658474447604,2022-08-01
"Like-for-Like Replacement, 2.5 TON 16 SEER SPLIT SYSTEM",Closed-CC Issued,0,ePlan,,-81.731381552514,26.603404702639,2022-08-01
Shingle reroof,Closed-CC Issued,0,ePlan,,-81.916174860053,26.517367705401,2022-08-01
"AC change out, Like for Like",Closed-CC Issued,0,ePlan,,-81.827490235931,26.549437304182,2022-08-01
4' Chain Link Fence with 1 gate,Closed-CC Issued,0,ePlan,,-81.598338507516,26.566634131575,2022-08-01
Perimeter footings and foundation for future building,Closed-CC Issued,19,ePlan,,,,2022-08-01
Shingle re-roof,Closed-CC Issued,0,ePlan,,-81.715872060781,26.613070432406,2022-08-01
"Like-for-Like Replacement, 2.5 ton 16 seer split system",Closed-CC Issued,0,ePlan,,-81.900487928218,26.658359455567,2022-08-01
"LIKE FOR LIKE AC CHANGE OUT SPLIT SYSTEM4 TON, 16 SEER, 9 KW",Closed-CC Issued,0,ePlan,,-81.970006420756,26.507754346131,2022-08-01
"Lee County Homeless Coalition Annual Candlelight Vigil on December 21, 2022 from 4:00PM until 7:30PM",Permit Expired,0,Paper Submittal,,-81.869793729781,26.641921538329,2022-08-01
3 foot vinyl privacy fence no gates,Closed-CC Issued,1,Paper Submittal,,-81.867061317054,26.55990555338,2022-08-01
REMOVE EXISTING 2-TON & 3-TON SPLIT SYSTEM AND INSTALL NEW RHEEM 2-TON & 3TON SPLIT SYSTEM. LIKE FOR LIKE.,Closed-CC Issued,0,ePlan,,-81.828946661121,26.575765393058,2022-08-01
Shingle re-roof,Closed-CC Issued,0,ePlan,,-81.755287675878,26.611328118342,2022-08-01
"like for like ac changeout split system 2 ton, 14 seer, 5 kw",Closed-CC Issued,0,ePlan,,-81.902858542382,26.563585780428,2022-08-01
"Gas Piping Inside Home To:TANKED W/H, DRYER, COOKTOP, POOL HEATER & FUTURE ODK(WBL 17500)",Closed-CC Issued,4,ePlan,,-81.742737713867,26.456761400365,2022-08-01
Remove existing shingles & replace with shingles ***REVISED TO INCLUDE FLAT ROOF,Closed-CC Issued,1,ePlan,,-81.814702272004,26.672400103848,2022-08-01
Like-for-Like Replacement Split System,Closed-CC Issued,0,ePlan,,-81.806625448196,26.540796840214,2022-08-01
"Gas Piping Inside Home To:TANKED W/H, DRYER, COOKTOP, POOL HEATER & FUTURE ODK(VV 32600)",Closed-CC Issued,4,ePlan,,,,2022-08-01
"Replacing 10 size for size windows*Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,-81.899266883709,26.723836668931,2022-08-01
"Like-for-Like Replacement, 2 ton 14.5 seer split system",Closed-CC Issued,0,ePlan,,-81.797681764949,26.551911403467,2022-08-01
"LIKE FOR LIKE AC CHANGE OUT SPLIT SYSTEM    Job site of 1010 Albert Ave2.5 TON, 14.5 SEER, 7.5 KW",Permit Expired,0,ePlan,,-81.744175302552,26.629105034191,2022-08-01
"Gas Piping Inside Home To:TANKED W/H, DRYER, COOKTOP & POOL HEATER(DWOC 10500)",Closed-CC Issued,4,ePlan,,,,2022-08-01
A/C CHANGEOUT - LIKE FOR LIKE EQUIPMENT,Closed-CC Issued,0,ePlan,,-81.897466369009,26.512902870014,2022-08-01
"Gas Piping Inside Home To:TANKLESS W/H, DRYER, COOKTOP, POOL HEATER & FUTURE ODK(CSE 03600)",Closed-CC Issued,4,ePlan,,,,2022-08-01
REVISE TO IMPACT,Closed-Revision Approved,3,Paper Submittal,,-81.64504149533,26.647419279563,2018-08-01
AC CHANGE OUT 4 TON 17 SEER 10 KW RUUD SPLIT SYSTEM,Closed-CC Issued,0,ePlan,,-81.753976708475,26.582947358588,2022-08-01
"Gas Piping Inside Home To:TANKED W/H, DRYER & RANGE(VV 21500)",Closed-CC Issued,3,ePlan,,,,2022-08-01
LIKE FOR LIKE AC CHANGE OUT SPLIT SYSTEM,Closed-CC Issued,0,ePlan,,-81.639283781241,26.628618719747,2022-08-01
"Gas Piping Inside Home To:TANKED W/H, DRYER & RANGE",Closed-CC Issued,2,ePlan,,,,2022-08-01
