Description,Status,Related Records,Submittal Type,Unnamed: 6,lon,lat,record_date
"INSTALL (1) HURRICANE-RATED FABRIC ELECTRIC ROLL DOWN (FL16380-R3), (1) ALUMINUM ELECTRIC ROLL DOWN (FL22558-R6), AND (4) HURRICANE-RATED BAHAMA SHUTTERS (FL8523-R9)",Closed-CC Issued,0,ePlan,,-81.91484050798,26.640176013092,2022-07-01
"INSTALL (2) ALUMINUM ELECTRIC ROLL DOWNS (FL22558-R6), (2) HURRICANE-RATED FABRIC ELECTRIC ROLL DOWNS (FL16380-R3) AND (1) MANUALLY ATTACHED FABRIC SHUTTER (FL14110-R5)",Closed-CC Issued,0,ePlan,,-81.74936377802,26.697728938272,2022-07-01
INSTALL (2) HURRICANE-RATED FABRIC ELECTRIC ROLL DOWN SHUTTERS (FL16380-R3),Permit Expired,0,ePlan,,,,2022-07-01
INSTALL (3) HURRICANE-RATED FABRIC ELECTRIC ROLL DOWN SHUTTERS (FL16380-R3),Closed-CC Issued,0,ePlan,,-81.759332711418,26.583507906198,2022-07-01
Test - Fence Easement Disclosure,Closed-Voided,0,Paper Submittal,,-81.871327882364,26.64279423164,2022-07-01
Test Record - Easement Disclosure,Closed-Voided,0,ePlan,,-81.871327882364,26.64279423164,2022-07-01
CHANGE OUT 4 IMPACT WINDOWS. SIZE FOR SIZE.,Closed-CC Issued,0,ePlan,,-81.809739228143,26.473967659557,2022-07-01
shed 10x8,Closed-CO Issued,0,ePlan,,-81.68463871031,26.663162824919,2022-07-01
garage 20x25 lap siding,Closed-CO Issued,0,ePlan,,-81.650721386967,26.628973015267,2022-07-01
pool enclosure,Closed-CO Issued,5,ePlan,,-81.738366722914,26.467322117428,2022-07-01
REPLACE SIZE FOR SIZE 1 (ONE) DOOR,Permit Expired,0,ePlan,,-81.884430986003,26.590455530429,2022-07-01
Tear off and install new shingles roof,Closed-CC Issued,0,ePlan,,-81.89967389485,26.725388543543,2022-07-01
Replace 3 Tons Split System,Closed-CC Issued,0,ePlan,,-81.735746779061,26.709428756666,2022-07-01
12x32 Shed w/ Lap Siding,Closed-CO Issued,0,ePlan,,-81.63803758984,26.639858526188,2022-07-01
Install new mobile home,Permit Expired,1,ePlan,,-81.865968013714,26.698160729043,2022-07-01
Master bath remodel,Closed-CC Issued,0,ePlan,,,,2022-07-01
Lanai Enclosure,Waiting on Applicant,0,ePlan,,-81.636088124095,26.58235646612,2022-07-01
REPLACE AC SYSTEM,Closed-CC Issued,0,ePlan,,-81.961211730355,26.497505942545,2022-07-01
23.20 Kw Pv Solar panel roof mounted,Closed-CC Issued,0,ePlan,,-81.599711964735,26.581092955649,2022-07-01
Remove acrylic shower and install acrylic tub in its footprint utilizing existing drain and supply. No tile or drywall.,Closed-Withdrawn,0,ePlan,,-82.149325171519,26.658386389175,2022-07-01
re-roof,Closed-CC Issued,0,ePlan,,-81.952002092102,26.517625471131,2022-07-01
Installation of 31 PV solar panels on existing roof.,Closed-CC Issued,2,ePlan,,-81.820946419694,26.466049008908,2022-07-01
New Commercial Building for Warehouse-Shell Building Only,Closed-Withdrawn,5,ePlan,,,,2022-07-01
Repipe interior potable water system with cpvc,Closed-CC Issued,0,ePlan,,,,2022-07-01
Remove one slash pine tree from S/W corner of lot,Closed-Voided,0,ePlan,,-81.924223410703,26.733169292743,2022-07-01
New Commercial Building for Warehouses-Shell Building Only,Closed-Withdrawn,5,ePlan,,,,2022-07-01
11.60 Kw Pv Solar panel roof mounted,Closed-CC Issued,0,ePlan,,-81.703916682201,26.629532158328,2022-07-01
Installation of PV solar panels on existing roof with batteries installed,Closed-CC Issued,1,ePlan,,-81.942146825841,26.509582194489,2022-07-01
SFR*Inspections Done By Private Provider â Nova Engineering*,Closed-CO Issued,2,ePlan,,-81.583804993611,26.562108158985,2022-07-01
INGROUND POOL,Closed-CC Issued,0,Paper Submittal,,-81.623660815332,26.622058718066,2022-07-01
"22159 Miiler -Lyons Housing Residential pool with spa, paver deck and fence by others",Closed-CC Issued,0,ePlan,,,,2022-07-01
replace AC,Closed-CC Issued,0,ePlan,,-81.665126786308,26.618299429943,2022-07-01
ASPHALT SHINGLE RE-ROOF,Closed-CC Issued,0,ePlan,,-81.894321300918,26.514725979046,2022-07-01
INSTALL IMPACT WINDOWS AND DOOR SIZE FOR SIZE,Closed-CC Issued,0,Paper Submittal,,-81.71464688549,26.705936518231,2022-07-01
"Replace PVC conduit and wire feed from main panel to sub panel, like for like",Closed-CC Issued,0,ePlan,,-82.157869129443,26.70471798992,2022-07-01
Reroof Shingle Off/On (57.3) + Flat Roof (3.7) Duplex,Closed-CC Issued,0,ePlan,,,,2022-07-01
LIKE FOR LIKE - replace 200 amp overhead service and indoor 200 amp 30 space panel for the lift station at Sunseeker RV Resort.,Closed-CC Issued,0,ePlan,,-81.921065972835,26.751189781416,2022-07-01
replacement of windows size for size,Permit Expired,0,ePlan,,-81.918545402765,26.55644058908,2022-07-01
Reroof Shingle Off/On (57.3) + Flat Roof(3.7) Duplex,Closed-CC Issued,0,ePlan,,,,2022-07-01
TEAR OFF AND RE-ROOF SHINGLES,Closed-CC Issued,0,ePlan,,-81.79648645607,26.456913989035,2022-07-01
Remove existing set of channel letters on building front and replace with new rebranding set of channel letters,Closed-CC Issued,0,ePlan,,-81.907327473056,26.506669192141,2022-07-01
SHINGLE RE-ROOF,Closed-CC Issued,0,ePlan,,-81.809419575428,26.48336461602,2022-07-01
Install of roof mounted solar pv system,Permit Expired,0,ePlan,,-81.879826503657,26.687964316649,2022-07-01
Renovate existing wet pipe fire sprinkler system for 2nd floor interior renovation.,Closed-CC Issued,4,ePlan,,-81.909344511937,26.510883548967,2022-07-01
Re-RoofTear off existing roof to deck and cover with new shingle,Closed-CC Issued,0,ePlan,,-81.73428844348,26.633386121526,2022-07-01
INSTALL4 TON 10 KW 16 SEER SPLIT REPLACEMENT,Closed-CC Issued,0,ePlan,,-81.962261146464,26.504817001143,2022-07-01
6 FOOT CHAINLINK FENCE WITH GATES,Closed-CC Issued,0,Paper Submittal,,-81.658701151346,26.548594020928,2022-07-01
INSTALLING (2) 200AMP ATS,Closed-CC Issued,0,ePlan,,-81.742655540563,26.478839618187,2022-07-01
Installation of photovoltaic solar panels on rooftop,Closed-CC Issued,0,ePlan,,-81.814012286362,26.483625181945,2022-07-01
"Replace 200A panel,  add surge protection. Upgrade grounding.",Closed-CC Issued,1,ePlan,,-81.897836615128,26.570393877139,2022-07-01
Air conditioning change out / like for like / 15 seer 5 kw 3 ton,Waiting on Applicant,0,ePlan,,,,2022-07-01
AC CHANGE OUT SAME ELEVATION SAME LOCATION #1508,Closed-CC Issued,0,ePlan,,-81.878459341346,26.560915971693,2022-07-01
REPLACE EXISTING 2 SLIDING GLASS DOOR SIZE FOR SIZE,Closed-Withdrawn,0,ePlan,,-81.715826196594,26.720955845676,2022-07-01
"10"" X 24"" SLAB FOR LANAI EXTENSION",Closed-CC Issued,1,ePlan,,-81.63418443825,26.674252415354,2022-07-01
LAP SIDED SHED 12' x 24',Closed-CO Issued,0,ePlan,,-81.670766937973,26.616310083277,2022-07-01
"REPLACE EXSITING 2-doors.2-SGD,14-windows SIZE FOR SIZE",Closed-CC Issued,0,ePlan,,-81.721993508231,26.717906369715,2022-07-01
AC CHANGE OUT SAME ELEVATION SAME LOCATION,Closed-CC Issued,0,ePlan,,-81.899583999129,26.559397989178,2022-07-01
Winkler Commons Monument Sign: installing new non-lit monument sign within property lines,Closed-CC Issued,2,ePlan,,-81.898172999721,26.544093291314,2022-07-01
Install 1000 gal UG LP Tank - Hook up to 22kw Generator,Closed-Withdrawn,0,ePlan,,,,2022-07-01
INSTALL 121LF OF 4' HIGH ALUMINUM PICKET FENCE WITH 1 GATE,Closed-CC Issued,0,ePlan,,,,2022-07-01
Install (1) 200 amp ATS - Hook up to 22kw Generator,Closed-Withdrawn,0,ePlan,,,,2022-07-01
LIKE FOR LIKE,Closed-CC Issued,0,ePlan,,-81.591558886712,26.577785950801,2022-07-01
A/C CHANGEOUT - LIKE FOR LIKE EQUIPMENT,Closed-CC Issued,0,ePlan,,-81.884629652087,26.532061102523,2022-07-01
C/O SPLIT SYSTEM,Permit Expired,0,ePlan,,-81.60099364408,26.616648459423,2022-07-01
"Install underground 500gal LP tank with line to generator, and two lines for future use fireplaces to be installed by others.",Closed-Withdrawn,0,ePlan,,-81.898603103843,26.588269383198,2022-07-01
C/O SPLIT SYSTEM,Closed-CC Issued,0,ePlan,,-81.665182284712,26.65199620694,2022-07-01
Remove existing shingles and replace with shingles including flat roof,Closed-CC Issued,0,ePlan,,-81.862576747118,26.556748841018,2022-07-01
Install dual 200amp ats and modules to control generator load,Closed-Withdrawn,0,ePlan,,-81.898603103843,26.588269383198,2022-07-01
replace size for size 10 windows,Closed-CC Issued,0,ePlan,,-81.626841307989,26.599010811501,2022-07-01
Install 8 motorized aluminum roll down hurricane shutters,Closed-CC Issued,0,ePlan,,-81.812003051911,26.526472385295,2022-07-01
New Pool Enclosure,Closed-CO Issued,4,ePlan,,-81.741539810566,26.695959662225,2022-07-01
Remove and replace existing A/C system with same,Closed-CC Issued,0,ePlan,,-81.918944837614,26.509268730843,2022-07-01
6 FOOT WOOD PRIVACY FENCE WITH GATES,Closed-CC Issued,0,Paper Submittal,,,,2022-07-01
REROOF METAL***VIO2022-04737***,Closed-CC Issued,0,ePlan,,-81.814255399315,26.677106393875,2022-07-01
Power to boat lift,Permit Expired,0,ePlan,,-81.921496798522,26.54523535545,2022-07-01
REPLACING  SPLIT AC SYSTEM,Closed-CC Issued,0,ePlan,,-81.851197591783,26.565980320959,2022-07-01
Replace outdated 3g cellular communicator with new 4g cellular communicator.,Closed-CC Issued,0,ePlan,,-81.921541686059,26.534334110543,2022-07-01
Shingle reroof,Closed-CC Issued,0,ePlan,,-81.803016236101,26.478681083983,2022-07-01
"A/C change out, like for like, 2.5 Ton 16 Seer Ameristar with 10kw heat.",Closed-CC Issued,0,ePlan,,-81.922252340659,26.64857127562,2022-07-01
Replace outdated 3g cellular communicator with new 4g cellular communicator.,Closed-CC Issued,0,ePlan,,-81.921669099405,26.534345813712,2022-07-01
Reroof Shingle Off/On (55.7sq)+Flat Roof (3.7sq) Duplex,Closed-CC Issued,0,ePlan,,,,2022-07-01
AC CHANGE OUT SAME LOCATION SAME ELEVATION,Closed-CC Issued,0,ePlan,,-81.900458759065,26.56030916869,2022-07-01
Replace outdated 3g cellular communicator with new 4g cellular communicator.,Closed-CC Issued,0,ePlan,,-81.921515607463,26.534561366832,2022-07-01
Tear off old shingle roof and reroof with 5-V Metal - Mill Finish,Closed-CC Issued,0,ePlan,,-81.7332178138,26.597738669834,2022-07-01
Replace outdated 3g cellular communicator with new 4g cellular communicator.,Closed-CC Issued,0,ePlan,,-81.921643020809,26.534573070001,2022-07-01
Tornado Damage roof repair.,Closed-CC Issued,0,ePlan,,,,2022-07-01
"inground pool, paver deck",Permit Expired,1,ePlan,,-81.676521116807,26.608485165403,2022-07-01
Remodel,Closed-CO Issued,0,ePlan,,-81.871942894169,26.557912435485,2022-07-01
LIKE FOR LIKE,Closed-CC Issued,0,ePlan,,-81.759142071341,26.69735504838,2022-07-01
Replace outdated 3g cellular communicator with new 4g cellular communicator.,Closed-CC Issued,0,ePlan,,-81.921616512368,26.534800433798,2022-07-01
"Totally Bare BLDG Sign: installing new channel letter sign onto facade of building. Sign to be on a raceway, using existing electric",Closed-CC Issued,0,ePlan,,-81.845246034567,26.491465647213,2022-07-01
Technology provider for businesses Mon - Fri 9am-5pm,Closed-Cert of Use Issued,0,Paper Submittal,,-81.892579612607,26.557013060576,2022-07-01
Replace outdated 3g cellular communicator with new 4g cellular communicator.,Closed-CC Issued,0,ePlan,,-81.921363373841,26.534929749357,2022-07-01
Replace outdated 3g cellular communicator with new 4g cellular communicator,Closed-CC Issued,0,ePlan,,-81.92144641814,26.535016991559,2022-07-01
AC CHANGE OUT MESSIANIC SYNAGOGUE UNIT #11,Closed-CC Issued,0,ePlan,,-81.954124334349,26.510231334708,2022-07-01
Reroof Shingle Off/On (55.7) + Flat Roof (3.7sq) Duplex,Closed-CC Issued,0,ePlan,,,,2022-07-01
"AGRICULTURAL BUILDING ROUGHIN DOMESTIC HOT AND COLD WATER, DRAINAGE PIPING FOR UTLITY SINK,WATER CLOSET, LAV SINK, SHOWER, AND WATER HEATER.",Closed-Withdrawn,0,ePlan,,,,2022-07-01
Installation of Dish antennas and associated telecommunication equipment at existing cell tower,Closed-CC Issued,0,ePlan,,-81.598122568648,26.640317389354,2022-07-01
Remove and replace existing main electrical panel with like 40 circuit panel.,Closed-CC Issued,0,ePlan,,-81.862950802079,26.55827331856,2022-07-01
6 foot vinyl privacy fence with gates,Closed-CC Issued,0,Paper Submittal,,-81.687709707105,26.635234501008,2022-07-01
Replace old system with a new 4 ton 14 seer split system,Closed-CC Issued,0,ePlan,,-81.746284714882,26.570815118383,2022-07-01
"Outdoor music venue for Island Hopper Songwriter Fest September 15, 2022 through September 18, 2022 from 9:00am until 12:00am.",Permit Expired,0,Paper Submittal,,,,2022-07-01
****VOID*******R02- PLEASE FIND CHANGES TO RETAINING WALL AND PRIVACY WALL ON PAGES 1 AND 2***,Closed-Voided,5,Paper Submittal,,,,2021-07-01
Replace old system with a new 4 ton 16 seer split system,Closed-CC Issued,0,ePlan,,-81.861600446397,26.478353639777,2022-07-01
Replace outdated 3g cellular communicator with new 4g cellular communicator.,Closed-CC Issued,0,ePlan,,-81.921209330147,26.535146355213,2022-07-01
"Install 1 motorized roll shutter, 2 motorized roll screens, 1 impact single hung window size/size, and 8 manual roll shutters",Closed-CC Issued,0,ePlan,,-81.799478334562,26.53537766573,2022-07-01
Replace outdated 3g cellular communicator with new 4g cellular communicator,Closed-CC Issued,0,ePlan,,-81.920930687295,26.535082822147,2022-07-01
Replace outdated 3g cellular communicator with new 4g cellular communicator,Closed-CC Issued,0,ePlan,,-81.92068467543,26.53509814679,2022-07-01
Hook up existing natural gas system with 5' line to new generator,Closed-CC Issued,0,ePlan,,-81.853471958205,26.49083848165,2022-07-01
BURY 500 GALLO LP TANK & RUN LINE TO GENERATOR,Closed-CC Issued,0,ePlan,,-81.615755052128,26.564031303287,2022-07-01
"Install 10 accordions, 2 motorized and 1 manual aluminum roll down shutter",Closed-CC Issued,0,ePlan,,-81.891731707341,26.721642996479,2022-07-01
"Construction of pool, sandset paver deck",Closed-CC Issued,3,ePlan,,,,2022-07-01
Replace outdated 3g cellular communicator with new 4g cellular communicator.,Closed-CC Issued,0,ePlan,,-81.920429340003,26.535100521998,2022-07-01
Install 200AMP ATS and modules to control generator load.,Closed-CC Issued,0,ePlan,,-81.853471958205,26.49083848165,2022-07-01
Reroof Shingle Off/On (55.7sq)+Flat Roof (3.7sq) Duplex,Closed-CC Issued,0,ePlan,,,,2022-07-01
replace like for like 2.5 ton 14.5 seer split system,Closed-CC Issued,0,ePlan,,-81.815967008496,26.533897644227,2022-07-01
BURY 500 GALLON LP TANK & RUN LINE TO GENERATOR,Closed-CC Issued,0,ePlan,,,,2022-07-01
R01- REVISED TO IMPACT,Closed-Revision Approved,3,ePlan,,-81.594490165014,26.546691726982,2021-07-01
SOLAR POOL HEATER REPLACEMENT ROOF ONLY NO CHANGES BELOW ROOF EXISTING PLUMBING & VALVES,Closed-CC Issued,0,ePlan,,-81.725344487059,26.608060129386,2022-07-01
4' ALUMINUM PICKET FENCE WITH 2 GATES,Closed-CC Issued,0,ePlan,,-81.890465607418,26.56276445588,2022-07-01
Correct issues from previous installation of DUAL 200amp ats for new generator,Closed-Withdrawn,0,ePlan,,-81.9346714462,26.527760029387,2022-07-01
Run gas line from existing LP tank to pool features and interior appliances,Permit Expired,8,ePlan,,,,2022-07-01
R01- REVISED TO ALL IMPACT WINDOWS,Closed-Revision Approved,3,ePlan,,-81.594489642137,26.54664759607,2021-07-01
"Re-roof existing home, alternative address is 13600 Waterfront Drive.  Ms. Carey bought this property July 6, 2022.  Auto populated owner info is not correct.  Owner says auto population of historic is not correct.",Closed-Voided,0,ePlan,,-82.149325171519,26.658386389175,2022-07-01
Installing 7 ManualCrank Rd Screens FL11291.1 AND 1 Mot Rd Screen FL11291.1,Closed-Voided,0,ePlan,,-81.833814126408,26.558089899683,2022-07-01
BURY 500 GALLON LP TANK & RUN LINE TO GENERATOR,Closed-CC Issued,0,ePlan,,-81.765005562138,26.736104203823,2022-07-01
CHANGE TO NUMBER OF OPENINGS,Waiting on Applicant,2,ePlan,,-81.731679700749,26.465745994037,2022-07-01
BURY 500 GALLON LP AND RUN LINE TO GENERATOR,Closed-Withdrawn,0,ePlan,,,,2022-07-01
"Installing 1 Mot Rd Screen ***INSPECTIONS DONE BY PRIVATE PROVIDER-INNOVATIVE CONSTRUCTION INSPECTION, INC***",Closed-CC Issued,0,ePlan,,,,2022-07-01
6 FOOT CHAINLINK FENCE WITH GATES,Closed-CC Issued,1,ePlan,,-81.871876762227,26.555032601124,2022-07-01
Replace pool cage over existing concrete same footprint.,Closed-Withdrawn,0,ePlan,,-81.855370564777,26.482655405738,2022-07-01
Change out like for like,Closed-CC Issued,0,ePlan,,-81.732981558278,26.694815726584,2022-07-01
6' WOOD FENCE WITH NO GATES,Closed-CC Issued,1,Paper Submittal,,-81.813472749861,26.684528435418,2022-07-01
"Modify existing dock per drawing, repair frame as needed, re-deck and add boat lift.",Closed-CC Issued,0,ePlan,,-82.064517286455,26.639119676039,2022-07-01
Shingle Re-Roof and Flat Deck Replacement,Closed-CC Issued,0,ePlan,,-81.886876471739,26.571932037727,2022-07-01
INSTALL SCREEN ENCLOSURE ON EXISTING DECK.,Closed-CO Issued,3,ePlan,,,,2022-07-01
REPLACING 16 SIZE FOR SIZE IMPACT WINDOWS AND 4 SLIDING GLASS DOORS,Closed-CC Issued,0,ePlan,,-81.841891606602,26.560827916414,2022-07-01
VIRTUAL OFFICE FOR ADMINISTRATIVE PURPOSES,Closed-Cert of Use Issued,0,Paper Submittal,,-81.887578937073,26.5237812204,2022-07-01
SHINGLES 20-0701.02 UNDERLAYMENT 19-1203.01,Closed-CC Issued,0,Paper Submittal,,-81.734387215704,26.617721814156,2022-07-01
"Installing 2 Mot Rd Screens ***INSPECTIONS DONE BY PRIVATE PROVIDER-INNOVATIVE CONSTRUCTION INSPECTION, INC***",Closed-CC Issued,0,ePlan,,,,2022-07-01
reroof4/12Fl#30310Fl#6785,Closed-CC Issued,0,ePlan,,-81.900840888776,26.50446169991,2022-07-01
INSTALL POOL ENCLOSURE ON EXISTING DECK. POOL PERMIT POL2022-00898,Closed-CO Issued,5,ePlan,,,,2022-07-01
install 211' 4ft high 2 rail  aluminum fence with (2)5ft wide gates,Closed-Withdrawn,0,ePlan,,-81.900894333846,26.670182909782,2022-07-01
ADD FLAT ROOF,Closed-Revision Approved,1,ePlan,,-81.860248879333,26.49601720473,2022-07-01
"RESIDENTIAL SWIMMING POOL, SPA, EQUIPMENT",Closed-CC Issued,5,ePlan,,-81.737338446051,26.471504516953,2022-07-01
GAS STATION WITH CONVENIENCE STORE.  HOURS OF OPERATION:  6AM-10PM  DAILY,Permit Expired,0,Paper Submittal,,-81.867110459845,26.705779412927,2022-07-01
6' VINYL FENCE WITH GATES,Closed-CC Issued,0,Paper Submittal,,-81.861451591356,26.555874775609,2022-07-01
"Installing 4 Mot Rd Screens ***INSPECTIONS DONE BY PRIVATE PROVIDER-INNOVATIVE CONSTRUCTION INSPECTION, INC***",Closed-Withdrawn,0,ePlan,,-81.803043620045,26.491157572184,2022-07-01
"Provides ABA, Speech, Occupational and Physical Therapy to children under 21",Closed-Cert of Use Issued,0,Paper Submittal,,-81.689508847521,26.616996839429,2022-07-01
"Installing 2 Manual Rd Screens , 1 Roll Down Manual shutter , 1 Motorized Screen and 6 Accordions *Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,,,2022-07-01
ADD NEW SERVICE DOOR AT EXISTING GARAGE,Closed-CC Issued,0,Paper Submittal,,-81.697411110947,26.630979151605,2022-07-01
Tile Re-roof,Closed-CC Issued,0,ePlan,,-81.947872899739,26.526909538269,2022-07-01
E/C/O OF A 2 TON SPLIT SYSTEM,Closed-CC Issued,0,ePlan,,-81.64573175746,26.60022056232,2022-07-01
Pool enclosure,Closed-CO Issued,1,ePlan,,-81.805145065228,26.487472968766,2022-07-01
REPLACEMENT OF ONE 3 TON AC SPLIT SYSTEM. LIKE FOR LIKE .....,Permit Expired,0,ePlan,,-81.906835934426,26.529663930356,2022-07-01
"Construct an approximate  605 square foot dockConstruct an approximate  60 square foot kayak dockInstall a new 10,000# IMM Platinum series lift",Closed-CC Issued,0,ePlan,,,,2022-07-01
Rough in of water and sewer lines.,Closed-Withdrawn,0,ePlan,,,,2022-07-01
RE-ROOF - 8.1 SQUARES - ALL FLAT ROOF - MODIFIED (NO METAL),Permit Expired,1,ePlan,,-81.874581932481,26.674477420846,2022-07-01
***R01- Change Metal Roof to Shingle Roof Change the Top of the Tie Beam. Change the height by two cinder blocks higher***,Closed-Revision Approved,3,ePlan,,-81.568185619031,26.524739295638,2021-07-01
"MOVED DOOR AND ADDED TWO WINDOWS Hurricane Damage: Add scope of work for drywall, insulation, interior doors, cabinets, plumbing and infill 2 windows***",Closed-CC Issued,1,Paper Submittal,,-81.944822620217,26.50167275261,2022-07-01
"FINE/MIRAVI WEDDING MAY 20, 2023 FROM 1:30 PM UNTIL 5:30PM",Permit Expired,0,Paper Submittal,,,,2022-07-01
New Construction Pool & All Related Items ***REVISION-R01*** RO1: Add spa to permit and required engineering plans to support,Closed-CC Issued,1,ePlan,,-81.857787054716,26.478894349933,2022-07-01
INSTALL 200A SE AUTOMATIC TRANSFER SWITCH,Closed-CC Issued,0,ePlan,,-81.809601868635,26.538930861549,2022-07-01
Install a dry standpipe system,Closed-CC Issued,1,Paper Submittal,,,,2022-07-01
"DUE TO MATERIAL SHORTAGES AND SHIPMENT DELAYS OF THE ZIP SYSTEM ROOF SHEATHING, WE ARE SWITCHING TO TRI-BUILT GRANULAR UNDERLAYMENT SELF-ADHERED (PEEL & STICK) ROOF SHEATHING ON ALL PROJECTS BEING CONSTRUCTED IN LEE COUNTY. FL #34539. / NOA #20-0414.13",Closed-Revision Approved,3,ePlan,,-81.624168134951,26.658560434203,2022-07-01
4 FOOT WOOD/WIRE COMBO WITH GATES,Closed-CC Issued,0,Paper Submittal,,-81.808718578386,26.65369803361,2022-07-01
A/C changeout split system like for like,Permit Expired,0,ePlan,,-81.739217021224,26.707909641115,2022-07-01
"CS-0, E-1, E-2 &S-0: UPDATED SYSTEM SIZE",Closed-Revision Approved,2,ePlan,,-81.629299929191,26.625581379808,2022-07-01
Installation of electric roll screen at 2 openings.,Closed-CC Issued,0,ePlan,,-81.746091173613,26.586174215473,2022-07-01
"Ac change out like for like, package unit",Closed-CC Issued,0,ePlan,,-81.924361327121,26.726184987873,2022-07-01
Installation of electric roll screens at 4 openings.,Closed-CC Issued,0,ePlan,,-81.896615488019,26.511601545299,2022-07-01
REROOF MOBILE HOME AND ADDITION WITH SINGLE PLY MEMBRANE.IB SYSTEMSFL23802.1840sf,Closed-CC Issued,0,ePlan,,-81.920228127278,26.740493986433,2022-07-01
3.5 Ton split system changeout like for like,Closed-CC Issued,0,ePlan,,-81.912503081606,26.658884812309,2022-07-01
Installation of electric roll shutters at 3 openings and accordion shutter at 1 opening.,Closed-CC Issued,0,ePlan,,-81.961137088015,26.521262653557,2022-07-01
A/C CHANGE OUT,Closed-CC Issued,0,ePlan,,-81.756830881777,26.566323611042,2022-07-01
"ADMINISTRATIVE OFFICE  M-F, 9AM-6PM",Permit Expired,0,Paper Submittal,,-81.886391326679,26.55774415303,2022-07-01
Installation of electric roll screen at 2 openings.,Closed-CC Issued,0,ePlan,,,,2022-07-01
3 TON SPLIT SYSTEM LIKE FOR LIKE,Closed-CC Issued,0,ePlan,,-81.891714069935,26.721211956523,2022-07-01
replace like for like 3 ton 14.5 seer split system,Closed-CC Issued,0,ePlan,,-81.917967013219,26.523360867887,2022-07-01
pool enclosure,Closed-CC Issued,4,ePlan,,-81.732916293202,26.48025213208,2022-07-01
Installation of accordion shutters at 6 openings.,Permit Expired,0,ePlan,,-81.908653713691,26.519872282,2022-07-01
pool enclosure,Closed-CO Issued,4,ePlan,,-81.733266606682,26.480892084674,2022-07-01
New Construction Pool & All Related Items,Closed-CC Issued,1,ePlan,,-81.674366794712,26.594057026685,2022-07-01
pool enclosure,Closed-CO Issued,4,ePlan,,-81.73886153698,26.468372558213,2022-07-01
