Description,Status,Related Records,Submittal Type,Unnamed: 6,lon,lat,record_date
Residential culvert installation,Closed-Voided,0,ePlan,,-81.873155450483,26.72111179855,2023-08-01
Install and anchor to ground a 10x12DCA shed,Closed-CO Issued,0,ePlan,,-81.827033928218,26.460932961548,2023-08-01
New single family home,Ready-Documents Required,1,ePlan,,-81.615704268484,26.53623235875,2023-08-01
Rebuild upper level of back porch,Closed-Revision Approved,2,ePlan,,,,2023-08-01
"Reroofing of property, SFR, tile to tile",Closed-CC Issued,0,ePlan,,-81.752176204214,26.599367937674,2023-08-01
Construction of New Single Family Residence,Closed-Withdrawn,0,ePlan,,,,2023-08-01
REMOVE THE HVAC. NO HVAC WORK WAS DONE,Closed-Revision Approved,1,Paper Submittal,,-81.858694043764,26.497425763268,2022-08-01
HURRICANE REPLACEMENT  INSTALL & SET  UP NEW MOB ILE HOME,Closed-CO Issued,1,ePlan,,,,2023-08-01
Single Family Residence,Closed-CO Issued,584,ePlan,,,,2023-08-01
REROOF,Closed-CC Issued,0,ePlan,,-81.898860302322,26.663308424171,2023-08-01
AC REPLACEMENT LIKE FOR LIKE (SPLIT SYSTEM),Closed-CC Issued,0,ePlan,,,,2023-08-01
Remove and Replace Tile Roof,Closed-CC Issued,0,ePlan,,-81.818304815486,26.513097642839,2023-08-01
REPLACING 1 WINODW W/IMPACT SIZE FOR SIZE,Closed-CC Issued,0,ePlan,,-81.615537402983,26.63969769269,2023-08-01
New single family home,Inspections Ongoing,2,ePlan,,-81.897561563116,26.504581221855,2023-08-01
HURRICANE REPLACEMENT  INSTALL & SET UP NEW MOBILE HOME,Closed-CO Issued,1,ePlan,,,,2023-08-01
"DRYWALL, INSULATION, INTERIOR DOORS, CABINETS, ELECTRIC OUTLETS***R01- Discovered mold behind primary shower enclosure, need to remove and replace affected area for additional cost of $15,959.70",Permit Expired,1,ePlan,,-81.861275621222,26.488745465313,2023-08-01
New single family home,Permit Issued,3,ePlan,,-81.696204848941,26.607537620633,2023-08-01
INSTALLING A 3 TON 15 SEER 7.5 KW SPLIT SYSTEM,Closed-CC Issued,0,ePlan,,,,2023-08-01
Construct new offices and showroom in existing warehouse space.,Waiting on Applicant,0,ePlan,,,,2023-08-01
Revised energy calculations and revised NOA,Closed-Revision Approved,3,ePlan,,-81.681044621209,26.652341754476,2023-08-01
replace wires and riser for fpl,Permit Expired,0,Paper Submittal,,-81.782427231621,26.68489825566,2023-08-01
Installing 232' of new fence continuing from the existing fence down to the river to close the fence around the trevi community,Closed-CC Issued,0,ePlan,,-81.912552515017,26.564993943261,2023-08-01
"Extend garage forward, add flat roof over existing slab areas",Closed-Revision Approved,1,ePlan,,,,2022-08-01
REPLACING SPLIT AC SYSTEM *Inspections Done By Private Provider â eAtlantic Engineering*,Closed-CC Issued,0,ePlan,,-81.99488366598,26.517900999944,2023-08-01
Replacing (3) HVAC System Carrier / 4 Ton / 16 Seer / 10 KW-24TPA748W003-FV4CNB006L00Carrier / 4 Ton / 16 Seer / 10 KW-24TPA748W003-FV4CNB006L00Carrier / 2 Ton / 16 Seer / 5 KW-24TPA724W003-FV4CNF002L00,Closed-CC Issued,0,ePlan,,,,2023-08-01
AC change out/split system,Closed-CC Issued,0,ePlan,,-81.893798311765,26.76408139913,2023-08-01
"CHANGING 2 WINDOW OPENINGS, DRYWALL REPLACEMENT IN BATHROOM",Closed-CC Issued,0,Paper Submittal,,-81.635896399543,26.602920411725,2023-08-01
*R01 - Changing to 4' picket fence w/ gates,Closed-Revision Approved,1,Paper Submittal,,-81.783096045233,26.681864456118,2023-08-01
"Extension of existing slab for existing pool cage. 27x3 ft with a footer 12""x12"" with 2 #5 rebar continuous dowel to existing footer.",Closed-Withdrawn,0,ePlan,,-81.912943402641,26.560773730302,2023-08-01
"Installing 3 Storm Catcher Rolldown Screens MOT *Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,-81.95781219393,26.500959494379,2023-08-01
RESURFACE & ADD NEW NON-SKID CAP TILE TO SPA,Closed-CC Issued,0,ePlan,,,,2023-08-01
Roof,Closed-CC Issued,0,Paper Submittal,,-81.741574470598,26.607694110394,2023-08-01
FULL PV SOLAR SYSTEM ROOF MOUNTED,Closed-CC Issued,1,ePlan,,-81.719715090033,26.629645372654,2023-08-01
Remove and Replace like for like,Closed-CC Issued,0,ePlan,,-81.736395505406,26.614035461052,2023-08-01
Roof Mounted Solar PV,Closed-CC Issued,0,ePlan,,-81.799399166583,26.470494207353,2023-08-01
Single Family Residence,Closed-CO Issued,369,ePlan,,,,2023-08-01
SET/INSTALL 500GALLON UG LP TANK. CONNECT TO GENERATOR.,Closed-CC Issued,1,ePlan,,-81.722482143393,26.682075824055,2023-08-01
HVAC SAME SIZE CHANGEOUT- 3 TON/ 15.10 SEER/ SC,Closed-CC Issued,0,ePlan,,-81.611188566286,26.651495216423,2023-08-01
"Installing 4 Storm Catcher Rolldown Screens MOT &  1 Lexan Panel *Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,-81.917474332396,26.638600548712,2023-08-01
Mobile Home Replacement due to Hurricane IAN,Closed-Withdrawn,0,ePlan,,,,2023-08-01
"CONCRETE POOL, ELECTRIC HEATER*Inspections Done By Private Provider â Apex Engineering Services*",Closed-CC Issued,0,ePlan,,,,2023-08-01
Remove and Replace Roof,Closed-CC Issued,0,ePlan,,-81.894717544565,26.729341760092,2023-08-01
SET/INSTALL 26KW GENERATOR. INSTALL/WIRE 200AMP ATS.,Closed-CC Issued,1,ePlan,,-81.722482143393,26.682075824055,2023-08-01
New Construction SFR,Closed-CO Issued,369,ePlan,,,,2023-08-01
Solar Photovoltaic System,Closed-CC Issued,0,ePlan,,-81.730308897837,26.680561416008,2023-08-01
Installation of clear panels at 12 openings and accordion shutters at 9 openings,Permit Expired,0,ePlan,,-81.845730974392,26.578504312932,2023-08-01
RE ROOF; remove current roof system and replace with new underlayment and new metal roof. *Inspections done by Private Provider- Coastal Code Services*,Closed-CC Issued,0,ePlan,,-81.719614668547,26.634296831872,2023-08-01
Installed a Rheem 2 ton air handler and condenser unit,Closed-CC Issued,0,ePlan,,,,2023-08-01
New Duplex Construction,Closed-CO Issued,43,ePlan,,-81.735884610895,26.594454928627,2023-08-01
New duplex construction,Closed-CO Issued,43,ePlan,,-81.744260435439,26.603068112259,2023-08-01
Remove 4 openings from permit,Closed-Revision Approved,1,ePlan,,-82.073266775984,26.630451644145,2023-08-01
Alteration to and existing restaurant and all other related work.,Closed-Withdrawn,0,ePlan,,,,2023-08-01
"Install new 4"" DIP Fireline. Install 1 fire hydrant.",Closed-CC Issued,6,ePlan,,-81.905248265545,26.55643701199,2023-08-01
RE-ROOFING SHINGLES TO SHUNGLES.,Permit Expired,0,ePlan,,-81.801394455458,26.471304878153,2023-08-01
REPAIR CARPORT,Closed-Voided,0,ePlan,,-81.873951418135,26.685776398368,2023-08-01
Add electrical,Closed-Revision Approved,1,ePlan,,-81.861981640365,26.486936103254,2023-08-01
"Prefab storage shed with 4"" lap aluminum siding",Closed-CO Issued,0,Paper Submittal,,-81.632702458059,26.603854432784,2023-08-01
"Installing 4 Aluminum Panels *Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,-81.821306245281,26.543476693641,2023-08-01
Installation of electric roll shutter at 1 opening,Closed-CC Issued,0,ePlan,,-81.726890056278,26.456740634185,2023-08-01
Replace 200 Amp back-to-back panel & grounding,Closed-CC Issued,0,ePlan,,-81.896221622939,26.588042661369,2023-08-01
Installation of grid-tied solar PV system,Closed-CC Issued,0,ePlan,,,,2023-08-01
Add electrical,Closed-Revision Approved,2,ePlan,,-81.861979864791,26.48690059176,2023-08-01
INSTALL SIZE FOR SIZE POOL ENCLOSURE REPLACEMENT ON EXISTING DECK DUE TO HURRICANE IAN.,Closed-CO Issued,0,ePlan,,,,2023-08-01
"Installing 6 Storm Catcher Slide Screens & 2 Aluminum Panels *Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,-81.819245033695,26.476970324095,2023-08-01
Adding mini split,Closed-Revision Approved,1,Paper Submittal,,-81.868890300645,26.617232147501,2022-08-01
INSTALL 3 TON 10 KW 13.4 SEER PKG REPLACEMENT,Closed-CC Issued,0,ePlan,,-81.905959808112,26.701819463355,2023-08-01
Single Family Residence,Closed-CO Issued,369,ePlan,,,,2023-08-01
Shingle to Shingle - reroof,Closed-CC Issued,0,ePlan,,-81.90016763507,26.737890126802,2023-08-01
"Installation of clear panels at 7 openings, accordion shutters at 1 opening, and electric roll shutters at 5 openings.",Closed-CC Issued,0,ePlan,,,,2023-08-01
Single Family Residence,Closed-CO Issued,369,ePlan,,,,2023-08-01
FIRE ALARM INSTALLATION,Closed-CC Issued,20,ePlan,,-81.759124640552,26.52603457831,2023-08-01
SHINGLE RE-ROOF-EMERGENCY PERMIT,Closed-CC Issued,1,ePlan,,-81.868255170828,26.694756824284,2023-08-01
HVAC SAME SIZE CHANGEOUT- 4 TON/ 16 SEER/ SC,Closed-CC Issued,0,ePlan,,-81.863491098943,26.538212465487,2023-08-01
Demolition of kitchen and bath.,Closed-Withdrawn,0,ePlan,,-81.99275241056,26.492257806851,2023-08-01
New Construction SFR,Closed-CO Issued,369,ePlan,,,,2023-08-01
Shingle Re roof,Closed-CC Issued,0,ePlan,,-81.717111836941,26.597900010262,2023-08-01
"Solid Fence 7' tall around the property, entry gate 20' and 4' side gate.",Waiting on Applicant,0,ePlan,,-81.586173588611,26.491462191252,2023-08-01
6' Metal Privacy Fence with Gates,Closed-CC Issued,0,Paper Submittal,,,,2023-08-01
Installation of electric roll screen at 1 opening,Closed-CC Issued,0,ePlan,,-81.936356208335,26.536439634811,2023-08-01
REMOVE AND REPLACE ROOF TO STONE COATED STEEL,Closed-CC Issued,0,ePlan,,-81.917250954643,26.76962824753,2023-08-01
"Replace 125A  panel main breaker,  relocate panel from the closet to exterior.  New weatherhead and riser. Dual grounding.",Closed-CC Issued,0,ePlan,,-81.96721599274,26.51195579313,2023-08-01
New Construction SFR,Closed-CO Issued,370,ePlan,,,,2023-08-01
"Installation of electric roll shutters at 3 openings, manual roll shutter at 1 opening, and accordion shutters at 3 openings.**R01**opening #5 changed from manual roll shutter to electric",Closed-CC Issued,1,ePlan,,-81.740541629393,26.582527300628,2023-08-01
REMOVE AND REPLACE ROOF TILE TO TILE,Closed-CC Issued,0,ePlan,,-81.895540073103,26.503090772055,2023-08-01
"RERROOF SHINGLE ROO F, NEW UNDERLAYMENT AND NEW SHINGLERS",Permit Expired,0,ePlan,,-81.722899221681,26.59322017397,2023-08-01
FLAT REROOF,Closed-CC Issued,0,ePlan,,-81.922993948842,26.644571906013,2023-08-01
Drawings on site do not match install. Drawing shows a 15 amp breaker for meter. Plans have been updated and submitted.,Closed-Revision Approved,1,ePlan,,-81.841473641982,26.740739459288,2023-08-01
Remove and replace roof,Closed-Withdrawn,0,ePlan,,-81.893587497406,26.50636811742,2023-08-01
Installation of accordion shutters at 5 openings,Closed-CC Issued,0,ePlan,,-81.901363379385,26.659157510417,2023-08-01
REVISED SHINGLE PRODUCT APPROVAL,Closed-Revision Approved,1,Paper Submittal,,-81.850324809695,26.475817198502,2023-08-01
TPO ROOF-OVER MOBILE HOME FL12772.1 14SQ AT SITE ADDRESS 159 OVERLAND TRL N FT MYERS FL 33917 (CARRIAGE VILLAGE),Closed-CC Issued,0,ePlan,,-81.871556744972,26.688602957476,2023-08-01
REMOVE AND REPLACE ROOF TO STONE COATED STEEL,Closed-CC Issued,0,ePlan,,-81.799161421734,26.483397901955,2023-08-01
Tear off old shingle roof and reroof with dimensional shingle,Closed-CC Issued,0,ePlan,,-81.732985229106,26.629217558939,2023-08-01
New Single Family Residence,Closed-CO Issued,2,ePlan,,-81.676967064024,26.65107247653,2023-08-01
Replace size for size impact windows at 7 openings,Closed-CC Issued,0,ePlan,,-81.913634762025,26.534736964285,2023-08-01
Re-roof 979 square feet of flat roof,Permit Expired,0,ePlan,,-81.871790559231,26.573490137258,2023-08-01
New Duplex Construction,Closed-CO Issued,42,ePlan,,-81.655609744502,26.576199594945,2023-08-01
PV solar panel installation system,Closed-CC Issued,0,ePlan,,-81.828652210389,26.468751839006,2023-08-01
remove and dispose the existing wall and install 800' OF of 8'high precast concrete wall with foundation,Closed-CC Issued,0,ePlan,,-81.951278296524,26.478894082059,2023-08-01
Change service overhead to undergrounds.,Permit Expired,0,ePlan,,-81.895734135892,26.587937418237,2023-08-01
Permit was pulled for a shingle roof replacement however this was a metal roof that we installed,Closed-Revision Approved,1,ePlan,,-81.913047085582,26.564305273625,2023-08-01
Install Storage Shed 12'W x 20'Lno other trades,Permit Expired,0,ePlan,,-81.667116450778,26.641399824035,2023-08-01
Change out like for like,Closed-CC Issued,0,ePlan,,-81.757925103113,26.614719364791,2023-08-01
RE-ROOF STANDING SEAM METAL,Closed-Withdrawn,0,ePlan,,,,2023-08-01
"Shingle Re Roof w/ Flat Deck *Inspections Done By Private Provider â ECS Florida, LLC*",Closed-CC Issued,0,ePlan,,-81.872116997094,26.677995133805,2023-08-01
Hurricane IAN repair damaged attached carport,Closed-CC Issued,0,ePlan,,-81.909558620991,26.747083267462,2023-08-01
New Construction SFR,Closed-CO Issued,369,ePlan,,,,2023-08-01
"Replace exterior windows with impact, insulated, lo-E units, Size for size.",Closed-CC Issued,0,ePlan,,-81.823360969834,26.545806042244,2023-08-01
Add on-Tesla Powerwall 13.5kWH AC Coupled Energy Storage System,Closed-CC Issued,0,ePlan,,-81.889907408425,26.560943594236,2023-08-01
Shingle Re Roof w/ Flat Deck,Permit Expired,0,ePlan,,-81.91861115378,26.656172361825,2023-08-01
HVAC Change Out 3 Ton 15.2 Seer Rheem System W/7.5 KW Heat,Closed-CC Issued,0,ePlan,,-81.735271757237,26.627542429263,2023-08-01
"Change out like for like split system HVAC 13.30, 5 Ton, 10 K/w occupied single family residential property",Closed-CC Issued,0,ePlan,,-81.570063391769,26.474024492393,2023-08-01
Shingle Re Roof w/ Flat Deck,Closed-CC Issued,0,ePlan,,-81.900261983634,26.526940659857,2023-08-01
Addition to home,Closed-Voided,0,Paper Submittal,,-81.895496700013,26.530770818283,2023-08-01
AC CHANGE OUT SPLIT SYSTEM 3 TON 5 KW SEER 14.3,Closed-CC Issued,0,ePlan,,-81.895112185794,26.532061157792,2023-08-01
"Shingle Re Roof w. Flat Deck*R01 - Not doing the Flat Deck. Remove current Product approval numbers and change them to: NOA#22-1221.05 exp:3/28/2028, NOA#21-118.02 exp: 4/21/2026*",Closed-CC Issued,1,ePlan,,-81.626445533478,26.614467233074,2023-08-01
New service on pedestal and 50 amp RV outlet,Closed-Withdrawn,0,ePlan,,-81.978077087696,26.500644874894,2023-08-01
"REPLACING HURRICANE DAMAGED SCREEN ROOM ON EXISTING CONCRETE, SAME FOOTPRINT.",Closed-CC Issued,1,ePlan,,-81.871717209811,26.679151195879,2023-08-01
Addition of aluminum panels at 2 openings (12-13) FL#11964.2,Closed-Revision Approved,1,ePlan,,-81.82843547771,26.473791674148,2023-08-01
INSTAL LIKE FOR LIKE UNIT/ CHANGE OUT NEW UNT IS A YORK 3 1/2 TON SPLIT SYSTEM,Permit Expired,0,ePlan,,-81.960223914087,26.511396126976,2023-08-01
Shingle Roof Replacement *Inspections done by Private Provider - Legacy Engineering LLC*,Closed-CC Issued,0,ePlan,,-81.630881326311,26.553046385252,2023-08-01
Permanent Chain-link Fence with security mesh on the Garden Center and exterior Tool rental center storage areas. Plans approved under Master permit COM2022-00510),Waiting on Applicant,0,ePlan,,,,2023-08-01
Metal Re Roof,Closed-CC Issued,0,ePlan,,-82.148120064481,26.665296371585,2023-08-01
Shingle Re Roof,Closed-Withdrawn,0,ePlan,,-81.89630204386,26.569631826387,2023-08-01
"6' Chain Link Fence w/ Gates for Security, NO OPEN STORAGE PERMITTED",Closed-Withdrawn,0,ePlan,,-81.866674951382,26.58014266232,2023-08-01
4FT CHAINLINK FENCE WITH GATES AND 5FT CHAINLINK FENCE WITH GATES,Closed-CC Issued,0,Paper Submittal,,-81.723401265138,26.652955560445,2023-08-01
"Emergency Permit: Existing service needs power, 2 gang 2 meter service. LCEC requires inspection before reconnection.",Closed-CC Issued,0,ePlan,,,,2023-08-01
"DRYWALL, INSULATION, INTERIOR DOORS, BASE BOARDS, FINISH FLOORING, INSTALL MINI SPLIT, RE-WIRE AND ADD NEW ELECTRIC PANEL, PLUMBING RE-PIPE",Closed-CC Issued,0,Paper Submittal,,-81.81320877249,26.684140715018,2023-08-01
REMOVED HURRICANE DAMAGED SHINGLES. COVER EXISTING UNDERLAYMENT WITH 30# FELT WITH TIN TABS. *Inspections Done By Private Provider â Inspected.com*,Closed-CC Issued,0,ePlan,,-81.947204508163,26.501423403549,2023-08-01
"Install new manufactured home, and septic with drainfield",Permit Issued,1,ePlan,,-81.874045479258,26.715555067929,2023-08-01
remove shingle roof and replace new shingle roof,Closed-CC Issued,0,ePlan,,-81.816244632959,26.478541189578,2023-08-01
Remove existing shingles and install new metal roofing over synthetic felt,Closed-CC Issued,0,ePlan,,-81.896695636156,26.682964654935,2023-08-01
Roof Replacement,Closed-CC Issued,0,Paper Submittal,,-81.686302512663,26.5843981435,2023-08-01
50ft ++- of fence,Closed-Voided,0,ePlan,,-81.737418079301,26.714394866761,2023-08-01
Single Family Residence,Closed-CO Issued,66,ePlan,,,,2023-08-01
Single Family Residence,Closed-CO Issued,66,ePlan,,,,2023-08-01
tear off shingles to deck.  ensure all decking is fastened to code. install new underlayment and shingles,Closed-CC Issued,0,ePlan,,-81.806841488725,26.687316000015,2023-08-01
Replace 2 sliding glass doors size for size,Closed-CC Issued,0,ePlan,,,,2023-08-01
New Single Family Residence,Closed-CO Issued,1,ePlan,,-81.611804504744,26.552501013081,2023-08-01
"FOOTER, DECK EXTENSION, SCREEN ENCLOSURE *R01 - Door location has header beam",Closed-CO Issued,1,ePlan,,,,2023-08-01
Revised engineering,Closed-Revision Approved,1,ePlan,,,,2023-08-01
New Construction SFR,Closed-CO Issued,369,ePlan,,,,2023-08-01
REPLACE 3 TON A/C SPLIT SYSTEM SEER15 KW7.5,Closed-CC Issued,0,ePlan,,-81.874176290844,26.534528950999,2023-08-01
Single Family Residence,Closed-CO Issued,66,ePlan,,,,2023-08-01
Interior Remodel,Closed-CC Issued,0,Paper Submittal,,-81.94581369464,26.460858936197,2023-08-01
Placing Shed in backyard,Waiting on Applicant,0,Paper Submittal,,-81.634615890767,26.617765161978,2023-08-01
like for like replacement 3 ton split system,Closed-CC Issued,0,ePlan,,-81.884331265562,26.534123302712,2023-08-01
Install 128' of 4' high bronze two rail aluminum fence with one 5' wide gate,Closed-CC Issued,0,ePlan,,,,2023-08-01
New Construction SFR,Closed-CO Issued,369,ePlan,,,,2023-08-01
New single family residence,Closed-CO Issued,1,ePlan,,-81.610409171689,26.554439543714,2023-08-01
"Construction trailer for New construction of 10,860-SF commercial building for a free standing emergency room.",Closed-TMP,8,ePlan,,-81.902278333396,26.556473589817,2023-08-01
Remove Existing Shingle Roofing / Replace with Shingle Roofing / Direct to Deck,Closed-CC Issued,0,ePlan,,-81.862150740226,26.50405702688,2023-08-01
"Installing 7 Aluminum Panels *Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,-81.811498218835,26.679994834174,2023-08-01
needed to show all outlets an lights,Closed-Revision Approved,2,Paper Submittal,,-81.591856046214,26.584386112692,2023-08-01
Remove and replace tile with new,Closed-CC Issued,0,ePlan,,,,2023-08-01
New Construction SFR,Closed-CO Issued,370,ePlan,,,,2023-08-01
New single family residence,Closed-CO Issued,1,ePlan,,-81.604586028761,26.531862087551,2023-08-01
Foundation Repair,Closed-CC Issued,0,ePlan,,,,2023-08-01
Retail furniture and coastal decor,Closed-Cert of Use Issued,0,,,-81.940744336279,26.487503309539,2023-08-01
Remove and replace windows and sliding glass doors size for size.,Closed-CC Issued,0,ePlan,,,,2023-08-01
New single family residence,Closed-CO Issued,1,ePlan,,-81.6046007601,26.53172950553,2023-08-01
Re-roof. Shingle off shingle on. Roofing improvements. Modified Bitumen.,Closed-CC Issued,0,ePlan,,-81.94958239698,26.495333168938,2023-08-01
Access Control from com2022-00289,Closed-CC Issued,0,ePlan,,-81.851566671435,26.543218596601,2023-08-01
General Storage for Shaw Development 5:30am - 4:30pm,Closed-Cert of Use Issued,0,Paper Submittal,,,,2023-08-01
Uploaded incorrect site plan,Closed-Voided,5,ePlan,,-81.742266825638,26.629198597611,2023-08-01
DISCONNECT & RECONNECT PLUMBING IN KITCHEN FOR NEW SINK,Permit Expired,0,ePlan,,,,2023-08-01
New Single Family Residence,Ready-Documents Required,1,ePlan,,-81.604849691612,26.566117988854,2023-08-01
"DISCONNECT & RECONNECT PLUMBING IN MASTER BATHROOM, REPLACE SHOWER PAN IN MASTER BATHROOM",Closed-CC Issued,0,ePlan,,-81.88991332131,26.565056600498,2023-08-01
"AHRI #209430640 **** 15.2 SEER 2 QTY 1:Rheem RH2TZ3621STANNJ - RH2TZ 3 Ton, 21"" W, 2-Stage Air Handler Constant Torque Motor (ECM), R410A, 208-240/1/60QTY 1:Rheem RA14AZ36AJ1NA - Endeavorâ¢ Line RA14AZ 3 Ton 14.3 SEER2 Condenser, 208-230/1/60Rheem Endeavorâ¢ Line (Cooling Efficiency up to: 14.3 SEER2/11.7 EER2)RA14AZ",Closed-CC Issued,0,ePlan,,-81.893062049852,26.573344287307,2023-08-01
New single family home,Ready-Documents Required,1,ePlan,,-81.703816376449,26.683462016012,2023-08-01
"8'0"" x 10'0"" Storage Shed located on South Side of Pool Cage",Closed-CO Issued,0,ePlan,,-81.642304602081,26.63595072168,2023-08-01
Re-roof. Shingle off shingle on. Roofing improvements.,Closed-CC Issued,0,ePlan,,-81.94816292788,26.495564296566,2023-08-01
"appx 160 lf of 48"" tall aluminum mechanical railing w/(2) gates for pool protection",Closed-Withdrawn,0,ePlan,,,,2023-08-01
Install new wet type fire sprinkler system,Closed-CC Issued,3,ePlan,,,,2023-08-01
Fence,Closed-CC Issued,0,ePlan,,-81.601109339539,26.567719528053,2023-08-01
Temporary RV due to Ian,Permit Issued,0,Paper Submittal,,-81.968334540413,26.494411744866,2023-08-01
Replace existing 4.0 ton split system like for like,Closed-CC Issued,0,ePlan,,-81.583618275241,26.669292856709,2023-08-01
Full roof replacement,Closed-CC Issued,0,Paper Submittal,,-81.676463329084,26.627919413042,2023-08-01
Remove & Replace Size for Size 10 Windows & 1 Sliding Glass Door with Impact Product,Closed-CC Issued,0,ePlan,,-82.149402217229,26.695506971185,2023-08-01
