"Record Number","Address","Description","Status","Related Records","Submittal Type",
"OPN2022-04051","11668 MAHOGANY RUN, FORT MYERS FL 33913","Replace (10) windows size for size Impact*Inspections Done By Private Provider – Skytec Engineering Services*","Closed-CC Issued","0","ePlan",
"ROF2022-12209","5191 BARROW DR, SAINT JAMES CITY FL 33956","Primary Structure, Re-roof Shingles","Closed-CC Issued","0","ePlan",
"ROF2022-12208","227 PALM CIR, NORTH FORT MYERS FL 33903","Remove existing 1 layer Roof, install New TPO Roofing*REVISED TO METAL TO ROOFNOA 18-0830.03 AND NOA 20-0331.01","Closed-CC Issued","0","ePlan",
"ROF2022-12207","236 PALM CIR, NORTH FORT MYERS FL 33903","Remove existing 1 layer Roof, install New TPO Roofing*REVISED TO METAL TO ROOF- NOA 18-0830.03 AND NOA 20-0331.01","Permit Expired","0","ePlan",
"ROF2022-12206","15051 PUNTA RASSA RD, FORT MYERS FL 33908","Remove and Replace roof on main yacht club storage building","Closed-Withdrawn","0","ePlan",
"ROF2022-12205","241 PALM CIR, NORTH FORT MYERS FL 33903","Remove existing, new underlayment, new metal roof","Closed-CC Issued","0","ePlan",
"FNC2022-03161","1021 ANZA AVE, LEHIGH ACRES FL 33971","4ft chain link fence with gates","Closed-CC Issued","0","ePlan",
"ROF2022-12204","198 SWAN LAKE DR, NORTH FORT MYERS FL 33917","Remove existing, new underlayment, new metal roof","Permit Expired","0","ePlan",
"MEC2022-09140","2417 MAE AVE S, LEHIGH ACRES FL 33973","Replace ac system","Closed-CC Issued","0","ePlan",
"MRV2022-00382","14525 PAUL REVERE LOOP, NORTH FORT MYERS FL 33917","Re-Roof Slope Roof With Dimensional Shingles","Closed-Voided","0","ePlan",
"ROF2022-12203","19133 HARBOUR TREE CT, NORTH FORT MYERS FL 33903","Re-roof Asphalt Shingles","Closed-CC Issued","0","ePlan",
"ROF2022-12202","9875 LAKE FAIRWAYS BLVD, NORTH FORT MYERS FL 33903","Re-roof Asphalt Shingles","Permit Expired","0","ePlan",
"ROF2022-12201","190 NICKLAUS BLVD, NORTH FORT MYERS FL 33903","Re-Roof Home, Metal","Closed-CC Issued","0","ePlan",
"ROF2022-12200","19404 CEDAR CREST CT, NORTH FORT MYERS FL 33903","Re-roof Asphalt shingles","Closed-CC Issued","0","ePlan",
"ELE2022-04920","19090 SAN CARLOS BLVD, FORT MYERS BEACH FL 33931","Repairing electrical meter to return power.","Closed-CC Issued","0","ePlan",
"ROF2022-12199","1346 CURRIER CIR, FORT MYERS FL 33919","Shingle & Flat Re-Roof","Closed-CC Issued","0","ePlan",
"ROF2022-12198","10641 HABITAT TRL, BOKEELIA FL 33922","Re-roof","Closed-Voided","0","ePlan",
"ROF2022-12197","14633 PAUL REVERE LOOP, NORTH FORT MYERS FL 33917","INSTALL TPO SYSTEM OVER METAL DECK","Waiting on Applicant","0","ePlan",
"OPN2022-04050","5277 MARTIN CV, BOKEELIA FL 33922","Installing 1 Storm Catcher Rolldown Screen*Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"ROF2022-12196","5102 LEE BLVD, LEHIGH ACRES FL 33971","Remove and install shingle roof.","Closed-CC Issued","0","ePlan",
"OPN2022-04049","15800 KILMARNOCK DR, FORT MYERS FL 33912","Installing 6 Storm Catcher Rolldown Screens*Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"ROF2022-12195","12861 IONA RD, FORT MYERS FL 33908","SHINGLE REROOF OF A SINGLE FAMILY HOME","Closed-CC Issued","0","ePlan",
"OPN2022-04048","4980 DOCKSIDE DR, 201, FORT MYERS FL 33919","Installing 2 Storm Catcher Rolldown Screens *Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"ROF2022-12194","1628 JEAN LAFITTE DR, BOCA GRANDE FL 33921","Replace old tiles roof with new Flat Tiles Roof (Full Replacement)","Closed-CC Issued","0","ePlan",
"ROF2022-12193","4013 17TH ST SW, LEHIGH ACRES FL 33976","Remove existing roof covering to bare decking, haul away and dispose debris.Install one layer underlayment, Install shingles.","Closed-CC Issued","0","ePlan",
"ROF2022-12192","9463 PALM ISLAND CIR, NORTH FORT MYERS FL 33903","Re roof.","Closed-CC Issued","0","ePlan",
"ROF2022-12191","9320 PALM ISLAND CIR, NORTH FORT MYERS FL 33903","Re roof.","Closed-CC Issued","0","ePlan",
"RES2022-12787","7576 SAN CARLOS BLVD, FORT MYERS FL 33967","Re-Roof","Closed-Voided","0","ePlan",
"SGN2022-00613","19800 VILLAGE CENTER DR, FORT MYERS FL 33913","Install 1 wall sign, Rear, LED to connect to existing electric at 10952 Village Center Dr, #460","Closed-Withdrawn","0","ePlan",
"ROF2022-12190","9485 PALM ISLAND CIR, NORTH FORT MYERS FL 33903","Shingle Re-roof","Closed-CC Issued","0","ePlan",
"MEC2022-09139","12561 KELLY SANDS WAY, 9, FORT MYERS FL 33908","A/C CHANGE OUT SPLIT SYSTEM LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"ROF2022-12189","9479 PALM ISLAND CIR, NORTH FORT MYERS FL 33903","Shingle Re-roof","Closed-CC Issued","0","ePlan",
"SGN2022-00612","19800 VILLAGE CENTER DR, FORT MYERS FL 33913","Install 1 wall sign, front, LED to connect to existing electric at 10952 Village Center Drive, #460","Closed-Withdrawn","0","ePlan",
"DEM2022-01315","30 NEIBA CT, FORT MYERS FL 33908","Demolish all (mobile home, carport, shed, screen room)","Closed-CC Issued","0","ePlan",
"ROF2022-12188","2915 JANET DR, NORTH FORT MYERS FL 33903","Re-roof of metal roof main house only, does not include flat section.*R01 - Change type of roof from metal to shingle*","Closed-CC Issued","1","ePlan",
"MEC2022-09138","14300 RIVA DEL LAGO DR, 1602, FORT MYERS FL 33907","A/C Split System Change Out- 3 Ton, 16 Seer, 8 kw","Closed-CC Issued","0","ePlan",
"DEM2022-01314","2 ESPER CT, FORT MYERS FL 33908","Demolish all (mobile home, carport, shed, screen room)","Closed-CC Issued","0","ePlan",
"ROF2022-12187","314 PALISADES AVE, LEHIGH ACRES FL 33974","SHINGLE RE ROOF","Waiting on Applicant","0","ePlan",
"DSH2022-00712","4724 PINE ISLAND RD NW, MATLACHA FL 33993","Hurricane Ian - replace 65' of seawall","Closed-CC Issued","0","ePlan",
"COM2022-02348","15481 ADMIRALTY CIR, 2, NORTH FORT MYERS FL 33917","Storm Repair - Like for Like reinstatement. Drywall, flooring, baseboards, interior doors, paint, cabinets, countertops, shower tile","Closed-CC Issued","0","ePlan",
"ROF2022-12186","15061 STRINGFELLOW RD, BOKEELIA FL 33922","15006 2nd St, Bokeelia, FL 33922, Lot #17Cre-roof with shingle","Waiting on Applicant","0","ePlan",
"MEC2022-09137","1521 MAGNOLIA AVE, LEHIGH ACRES FL 33972","HVAC Change out","Closed-CC Issued","0","ePlan",
"ROF2022-12185","3613 5TH ST SW, LEHIGH ACRES FL 33976","Re-roof","Closed-CC Issued","0","ePlan",
"SGN2022-00611","19451 S TAMIAMI TRL, 106, FORT MYERS FL 33908","Install new panels to existing pole sign, face-change D/F, LED, to connect to existing electric","Closed-CC Issued","0","ePlan",
"RES2022-12786","9069 FLAMINGO CIR, NORTH FORT MYERS FL 33903","Reroof Shingle","Closed-Voided","0","ePlan",
"ROF2022-12184","2812 10TH ST SW, LEHIGH ACRES FL 33976","Re Roof","Closed-CC Issued","0","ePlan",
"COM2022-02347","15481 ADMIRALTY CIR, 3, NORTH FORT MYERS FL 33917","Storm Repair - Like for Like reinstatement. Drywall, flooring, baseboards, interior doors, paint, cabinets, counter-tops, shower tile","Closed-CC Issued","0","ePlan",
"RES2022-12785","6019 BIRNAM WOOD LN, FORT MYERS FL 33908","Interior Remodel including Re-Roof Shingle Tear Off-Drywall-Cabinets-Electric-HVAC","Closed-CC Issued","0","Paper Submittal",
"ROF2022-12183","3125 28TH ST SW, LEHIGH ACRES FL 33976","Shingle to Metal roof","Closed-CC Issued","0","Paper Submittal",
"ROF2022-12182","1880 STEVENSON RD, NORTH FORT MYERS FL 33917","RE-ROOFING OF PROPERTY, METAL TO METALPARTIAL REPLACEMENT OF 26.48 SQ","Closed-CC Issued","0","ePlan",
"TMP2022-00474","17880 CYPRESS CREEK RD, ALVA FL 33920","Locate a temporary RV on property","Permit Issued","0","ePlan",
"FNC2022-01008-R01","613 HAMILTON AVE, LEHIGH ACRES FL 33972","6' wood fence with gate","Closed-Revision Approved","1","Paper Submittal",
"OPN2022-04047","18581 WILDBLUE BLVD, FORT MYERS FL 33913","Installation of motorized Hurricane Screen System to existing Residential Structure with Electrical for Screens.","Closed-CC Issued","0","ePlan",
"COM2022-02346","15488 ADMIRALTY CIR, 5, NORTH FORT MYERS FL 33917","Storm Repair - Like for Like reinstatement. Drywall, paint - INSULATION","Closed-CC Issued","0","Paper Submittal",
"SGN2022-00610","19451 S TAMIAMI TRL, 106, FORT MYERS FL 33908","Install 1 wall sign, LED, to be connected to existing electric","Closed-CC Issued","0","ePlan",
"ROF2022-12181","1019 LOVELY LN, NORTH FORT MYERS FL 33903","SHINGLE & FLAT RE-ROOF","Closed-CC Issued","1","ePlan",
"ROF2022-12180","1302 HOMESTEAD RD N, LEHIGH ACRES FL 33936","Re-Roof; Remove the Existing Flat Roof; Install New Flat Roof. (Over The World Gym Section)","Closed-CC Issued","0","ePlan",
"ELE2022-04919","3436 FOURTH AVE, SAINT JAMES CITY FL 33956","Replace 200 amp meter main combo & 200 amp panel replacement w/ grounding update","Closed-CC Issued","0","ePlan",
"DSH2022-00711","4718 PINE ISLAND RD NW, MATLACHA FL 33993","Hurricane Ian - replace 45' of seawall","Closed-CC Issued","0","ePlan",
"ROF2022-12179","671 MIRROR LAKES CT, LEHIGH ACRES FL 33974","Reroofing of property, SFR, like to like","Closed-CC Issued","0","ePlan",
"RES2022-12784","14661 MARTIN DR, FORT MYERS FL 33908","Reroof Shingle","Closed-Voided","0","ePlan",
"COM2022-02345","15488 ADMIRALTY CIR, 1, NORTH FORT MYERS FL 33917","Storm Repair - Like for Like reinstatement. Drywall, flooring, baseboards, interior doors, paint, cabinets, counter-tops, shower tile","Closed-Voided","0","ePlan",
"DEM2022-01313","11122 STARDUST DR, FORT MYERS FL 33908","Remove damaged home and all debris from Hurricane Ian","Permit Expired","0","ePlan",
"RES2022-12783","2504 E 17TH ST, LEHIGH ACRES FL 33972","Single Family Residential New Construction","Permit Expired","84","ePlan",
"TMP2022-00473","9597 GULF RESEARCH LN, FORT MYERS FL 33912","Temporary tent for Christmas party","Closed-Administrative","0","ePlan",
"MEC2022-09136","8136 BRETON CIR, FORT MYERS FL 33912","Split System A/C Unit Change Out - Like for Like Replacement - Cross Creek Estates","Closed-CC Issued","0","ePlan",
"ROF2022-12178","971 HEARTY ST, NORTH FORT MYERS FL 33903","SHINGLE RE ROOF","Closed-CC Issued","0","ePlan",
"FNC2022-03160","4116 19TH ST SW, LEHIGH ACRES FL 33976","6 foot metal fence with gates","Closed-CC Issued","0","Paper Submittal",
"RES2022-12782","672 WENTWORTH DR, LEHIGH ACRES FL 33972","Single Family Residential New Contstruction","Permit Expired","85","ePlan",
"ROF2022-12177","15581 BEACHCOMBER AVE, FORT MYERS FL 33908","Re-roof","Closed-CC Issued","0","ePlan",
"ROF2022-12176","2091 KING TARPON DR, PUNTA GORDA FL 33955","Tile Reroof","Closed-CC Issued","0","ePlan",
"RES2022-12781","3105 51ST ST W, LEHIGH ACRES FL 33971","Single Family Residential New Construction","Permit Issued","84","ePlan",
"ROF2022-12175","17040 CORAL CAY LN, FORT MYERS FL 33908","Re-roof due to hurricane damage","Closed-CC Issued","0","ePlan",
"DEM2022-01312","1047 ONONDAGA TRL, FORT MYERS BEACH FL 33903","Tear down existing mobile home, remove & dispose debris","Closed-CC Issued","0","ePlan",
"MEC2022-09135","11621 SLIPPER SHELL DR, FORT MYERS FL 33908","AC REPLACEMENT LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"RES2022-12780","2506 E 17TH ST, LEHIGH ACRES FL 33972","Single Family Residential new Construction","Permit Expired","83","ePlan",
"POL2022-01562","4973 BILLYS CREEK DR, FORT MYERS FL 33905","Custom concrete pool with 2 nicheless LED lights, beach bubbler with LED light, (4) 2"" returns, 2"" wall fitting overflow, 2""skimmer","Closed-Voided","0","ePlan",
"RES2022-12779","6794 CANDLEWOOD DR, FORT MYERS FL 33919","Reroof Shingle","Closed-Voided","0","ePlan",
"ROF2022-12174","3009 32ND ST W, LEHIGH ACRES FL 33971","Roof replacement shingle to shingle","Closed-CC Issued","0","ePlan",
"RES2022-12778","1118 CATENARY ST E, LEHIGH ACRES FL 33974","Single Family Residential New Construction","Permit Expired","84","ePlan",
"RES2022-02232-R01","3014 5TH ST W, LEHIGH ACRES FL 33971","WALLS HAVE BEEN ADDED, DOOR HAS BEEN ADDED THAT ARE NOT ON THE PLANS, MISSI","Closed-Revision Approved","3","Paper Submittal",
"RES2022-12777","1116 CATENARY ST E, LEHIGH ACRES FL 33974","Single Family Residential New Construction","Permit Expired","84","ePlan",
"COM2022-02344","9924 GULF COAST MAIN ST, A120,A123, FORT MYERS FL 33913","Interior renovation of an existing space*Plan Review & Inspections Done By Private Provider – Universal Engineering*","Closed-CC Issued","3","ePlan",
"SOL2022-02275","918 HAMILTON AVE, LEHIGH ACRES FL 33972","Installation of a photovoltaic system","Closed-CC Issued","0","ePlan",
"ROF2022-12173","6561 EAST TOWN AND RIVER RD, FORT MYERS FL 33919","SHINGLE RE ROOF","Closed-CC Issued","0","ePlan",
"RES2022-12776","524 FAIRFAX AVE S, LEHIGH ACRES FL 33974","Single Family Residential New Construction","Permit Issued","84","ePlan",
"RES2022-12775","919 CREIGHTON DR, FORT MYERS FL 33919","Reroof Shingle","Closed-Voided","0","ePlan",
"ROF2022-12172","201 W PENN RD, LEHIGH ACRES FL 33936","Roof replacement shingle to shingle and modified flat roof","Closed-CC Issued","0","ePlan",
"ROF2022-12171","2613 7TH ST SW, LEHIGH ACRES FL 33976","Remove existing roof covering to bare decking, haul away and dispose debris.Install one layer underlayment, Install shingles.","Closed-CC Issued","0","ePlan",
"RES2022-12774","16889 WINDCREST DR, FORT MYERS FL 33908","DRYWALL, INSULATION, INTERIOR DOORS, CABINETS, ELECTRIC, MECHANICAL, WINDOWS","Permit Expired","0","Paper Submittal",
"RES2022-12773","778 HOMESTEAD RD S, LEHIGH ACRES FL 33974","Single Family Residential New Contruction","Permit Expired","84","ePlan",
"ROF2022-12170","14641 CALUSA PALMS DR, FORT MYERS FL 33919","Tear off reroof shingle","Closed-CC Issued","0","ePlan",
"MEC2022-09134","11681 BLUE WARBLER DR, FORT MYERS FL 33908","AC REPLACEMENT LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"OPN2022-04046","3091 BIG PASS LN, PUNTA GORDA FL 33955","Hurricane damage. this is just size for size replacement of front door","Permit Expired","0","ePlan",
"RES2022-12772","2113 ROBERT AVE, ALVA FL 33920","Single Family Residential","Closed-CO Issued","84","ePlan",
"RES2022-12771","1142 EBERT ST E, LEHIGH ACRES FL 33974","Single Family Residential New Contruction","Permit Issued","84","ePlan",
"RES2022-12770","13320 SHETLAND LN, FORT MYERS FL 33912","Reroof Shingle","Closed-Voided","0","ePlan",
"ELE2022-04918","14520 WOODLAND NEST CT, FORT MYERS FL 33912","Install 200AMP ATS and modules to control generator load.","Closed-CC Issued","0","ePlan",
"RES2022-12769","2640 ISLAND VIEW LN, MATLACHA FL 33993","Re-roof (Tear-off shingle to shingle).  Tear-off two (2) of the three (3) flat roofs (North flat roof to remain as is) to modified.","Closed-Voided","0","ePlan",
"MEC2022-09133","11227 CARAVEL CIR, FORT MYERS FL 33908","Replace A/C","Closed-CC Issued","0","ePlan",
"RES2022-12768","241 NOVIA AVE S, LEHIGH ACRES FL 33974","Single Family Residential New Constrution","Permit Issued","83","ePlan",
"ROF2022-12169","8873 BANYAN COVE CIR, FORT MYERS FL 33919","Re-roof","Closed-CC Issued","0","ePlan",
"FNC2022-03159","1122 SUMMA BLVD, LEHIGH ACRES FL 33974","4 foot chainlink with gate","Permit Expired","0","Paper Submittal",
"ROF2022-12168","9773 OAKCREST CT, LEHIGH ACRES FL 33936","RE-ROOF","Closed-CC Issued","0","ePlan",
"DEM2022-01311","17671 PEPPARD DR, FORT MYERS BEACH FL 33931","demolish and haul away the entire hurricane ian damaged mobile home","Closed-Withdrawn","0","ePlan",
"RES2022-12767","8311 BUCKINGHAM RD, FORT MYERS FL 33905","detached garage","Closed-CO Issued","0","Paper Submittal",
"ROF2022-12167","1013 AQUA LN, FORT MYERS FL 33919","Re-roof- remove metal and replace with 5V new metal roof system","Closed-Voided","0","ePlan",
"FIR2022-02680","14520 WOODLAND NEST CT, FORT MYERS FL 33912","Install underground 500gal LP tank with line to new generator","Closed-CC Issued","0","ePlan",
"MEC2022-09132","14811 REFLECTION KEY CIR, 126, FORT MYERS FL 33907","A/C Split System Change Out, 4 Ton, 16 Seer, 10kw","Closed-CC Issued","0","ePlan",
"MEC2022-09131","9180 SOUTHMONT CV, 308, FORT MYERS FL 33908","AC REPLACEMENT LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"ROF2022-12166","5558 SIR WALTER WAY, NORTH FORT MYERS FL 33917","SINGLE PLY ROOFING OVER METAL DECK","Waiting on Applicant","0","ePlan",
"MEC2022-09130","6421 PARK RD, FORT MYERS FL 33908","LIKE FOR LIKE AC CHANGE-OUT/ REPLACEMENT","Closed-CC Issued","0","ePlan",
"DEM2022-01310","1030 ONONDAGA TRL, FORT MYERS BEACH FL 33931","Tear down existing mobile home, remove & dispose debris","Closed-CC Issued","0","ePlan",
"ROF2022-12165","3634 GONDOLA LN, SAINT JAMES CITY FL 33956","re roof","Closed-CC Issued","0","ePlan",
"ROF2022-12164","6748 DABNEY ST, FORT MYERS FL 33966","reroof shingles","Closed-CC Issued","0","Paper Submittal",
"COM2022-02343","19170 SAN CARLOS BLVD, FORT MYERS BEACH FL 33931","Interior non structural. Drywall, Insulation, flooring, paint, carpentry, plumbing electrical*Plan Review & Inspections Done By Private Provider – Universal Engineering*","Closed-CC Issued","0","ePlan",
"ELE2022-04917","19241 SAN CARLOS BLVD, 26, FORT MYERS BEACH FL 33931","Inspected electrical for FPL power reconnect. There is a Four-Gang Meter Center all Single Phase, 100amp Service","Closed-CC Issued","0","ePlan",
"OPN2022-04045","10824 ESSEX SQUARE BLVD, FORT MYERS FL 33913","Replacing 11 SXS Single Hung Impact Windows *Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"DEM2022-01309","1049 ONONDAGA TRL, FORT MYERS BEACH FL 33931","Tear down existing mobile home, remove & dispose debris","Closed-CC Issued","0","ePlan",
"ROF2022-12163","7372 POMEGRANATE DR, BOKEELIA FL 33922","re-roof","Closed-Withdrawn","0","ePlan",
"ROF2022-12162","14721 EAGLES LOOKOUT CT, FORT MYERS FL 33912","Re roof","Closed-CC Issued","0","ePlan",
"ROF2022-12161","17740 EGLANTINE LN, FORT MYERS BEACH FL 33931","Remove and Replace Roof","Closed-CC Issued","0","ePlan",
"ROF2022-12160","19350 DEVONWOOD CIR, FORT MYERS FL 33967","REMOVE EXISTING ROOF AND REPLACE WITH NEW","Closed-CC Issued","0","ePlan",
"ROF2022-12159","3724 12TH ST W, LEHIGH ACRES FL 33971","RE-ROOF","Closed-CC Issued","0","ePlan",
"DEM2022-01308","1013 ONONDAGA TRL, FORT MYERS BEACH FL 33931","Tear down existing mobile home, remove & dispose debris","Closed-CC Issued","0","ePlan",
"MEC2022-09129","8341 ARBORFIELD CT, FORT MYERS FL 33912","A/C Replacement.","Closed-CC Issued","0","ePlan",
"ROF2022-12158","17159 PLANTATION DR, FORT MYERS FL 33967","REMOVE EXISTING ROOF AND REPLACE WITH NEW","Closed-CC Issued","0","ePlan",
"ROF2022-12157","505 MISTY LN, NORTH FORT MYERS FL 33903","1600 sf shingle reroof","Closed-CC Issued","0","ePlan",
"ROF2022-12156","1137 HOMER AVE S, LEHIGH ACRES FL 33973","Re roof shingle to shingle","Closed-Voided","0","ePlan",
"DEM2022-01307","11096 SUNGLOW LN, FORT MYERS FL 33908","Remove damaged home and all debris from Hurricane Ian","Closed-Withdrawn","0","ePlan",
"RES2022-12766","12567 PALMETTO DR, FORT MYERS FL 33908","DRYWALL, INSULATION, INTERIOR DOORS, CABINETS, ELECTRIC, MECHANICAL","Closed-Withdrawn","0","Paper Submittal",
"ROF2022-12155","3601 MANGO ST, SAINT JAMES CITY FL 33956","re-roof","Permit Expired","0","ePlan",
"ROF2022-12154","5241 BLUE CRAB CIR, BOKEELIA FL 33922","Re-roof due to hurricane damage","Closed-CC Issued","0","ePlan",
"ELE2022-04916","2481 YORK RD, SAINT JAMES CITY FL 33956","meter replacement due to hurricane","Permit Expired","0","Paper Submittal",
"SGN2022-00609","13121 N CLEVELAND AVE, NORTH FORT MYERS FL 33903","Install 1 wall sign, LED to connect to existing electric","Closed-CC Issued","0","ePlan",
"DEM2022-01306","1077 TETON TRL, FORT MYERS BEACH FL 33931","Tear down existing mobile home, remove & dispose debris","Closed-CC Issued","0","ePlan",
"ROF2022-12153","18244 DEEP PASSAGE LN, FORT MYERS BEACH FL 33931","SHINGLE RE ROOF","Closed-CC Issued","0","ePlan",
"ELE2022-04915","18080 SAN CARLOS BLVD, FORT MYERS BEACH FL 33931","18080 SAN CARLOS BLVD ASSOC. 5 BLDG. 7 : REMOVE & REPLACE PARALLEL SECONDARIES FOR A 120/240V METER, ADD TO GROUNDING","Closed-CC Issued","0","ePlan",
"ROF2022-12152","1016 ACTON AVE, LEHIGH ACRES FL 33971","TEAR OFF & RE-ROOF","Closed-CC Issued","0","ePlan",
"TMP2022-00472","5888 LITTLESTONE CT, 7, NORTH FORT MYERS FL 33903","Temporary Permit for a Storage Container requireded during reconstruction from Ian","Permit Expired","0","Paper Submittal",
"RES2022-12765","2137 SUNRISE BLVD, FORT MYERS FL 33907","REPLACEMENT SHED 10 X 12","Closed-CO Issued","0","Paper Submittal",
"ROF2022-12151","18257 SYCAMORE RD, FORT MYERS FL 33967","REMOVE EXISTING ROOF ADN REPLACE WITH NEW","Closed-CC Issued","0","ePlan",
"RES2022-12764","3401 19TH ST SW, LEHIGH ACRES FL 33976","Adding a family room, dining room, lanai, and storage room","Waiting on Applicant","0","ePlan",
"ROF2022-12150","5231 BLUE CRAB CIR, BOKEELIA FL 33922","Re-roof due to hurricane damage","Closed-CC Issued","0","ePlan",
"MEC2022-09128","7432 SIKA DEER WAY, FORT MYERS FL 33966","AC REPLACMENT LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"DEM2022-01305","1069 TETON TRL, FORT MYERS BEACH FL 33931","Tear down existing mobile home, remove & dispose debris","Closed-CC Issued","0","ePlan",
"ROF2022-12149","11704 ROYAL TEE CIR, CAPE CORAL FL 33991","Roof replacement from tiles to 24g SS metal","Closed-CC Issued","0","ePlan",
"MEC2022-09127","2286 DIXIE LEE CT, SAINT JAMES CITY FL 33956","Replace outdoor condenser only - like for like - 3.5T, 14S","Closed-Withdrawn","0","ePlan",
"MEC2022-09126","12633 STONE VALLEY LOOP, FORT MYERS FL 33913","Air conditioning change out / like for like / 15 Seer 10 KW 3 Ton","Permit Expired","0","ePlan",
"FIR2022-02679","11380 CANAL GRANDE DR, FORT MYERS FL 33913","SURFACE MOUNT WITHIN 10' OF 3/4"" GALVANIZED PIPE FROM EXISTING N.G. METER TO GENERATOR.","Permit Expired","0","ePlan",
"ROF2022-12148","500 PINE TREE CT, NORTH FORT MYERS FL 33917","TPO ROOF-OVER MOBILE HOME","Closed-CC Issued","0","ePlan",
"DEM2022-01304","1900 19TH ST W, BOCA GRANDE FL 33921","Complete demolition of existing residence, permit express","Closed-CC Issued","0","ePlan",
"RES2022-11156-R02","12090 SIESTA DR, FORT MYERS BEACH FL 33931","Add plumbing to replace pipes","Closed-Revision Approved","3","Paper Submittal",
"ROF2022-12147","4711 7TH ST W, LEHIGH ACRES FL 33971","RE ROOF","Closed-CC Issued","0","ePlan",
"MEC2022-09125","5317 FAIRFIELD WAY, FORT MYERS FL 33919","LIKE FOR LIKE AC CHANGEOUT/ REPLACEMENT","Closed-Withdrawn","0","ePlan",
"FIR2022-02678","13220 CORBEL CIR, BLDG 10, FORT MYERS FL 33907","Furnishing and installing an FACP and an LTE Communicator.","Closed-CC Issued","0","ePlan",
"ROF2022-12146","8963 BANYAN COVE CIR, FORT MYERS FL 33919","Re Roof.","Closed-CC Issued","0","ePlan",
"ELE2022-04914","11515 ISLAND AVE, MATLACHA FL 33993","Change out 200 amp panel and update ground system","Closed-CC Issued","0","ePlan",
"ROF2022-12145","8970 FALCON POINTE LOOP, FORT MYERS FL 33912","Re Roof","Closed-CC Issued","0","ePlan",
"MEC2022-09124","301 E 9TH ST, LEHIGH ACRES FL 33972","A/C Replacement.","Closed-CC Issued","0","ePlan",
"ROF2022-12144","3605 36TH ST SW, LEHIGH ACRES FL 33976","Remove existing roof covering, nail deck to current code, install new underlayment to current code, install new asphalt shingles","Closed-CC Issued","0","ePlan",
"ROF2022-12143","5221 BLUE CRAB CIR, BOKEELIA FL 33922","Re-roof due to hurricane damage","Closed-CC Issued","0","ePlan",
"RES2022-12763","2860 CHERYL ST, MATLACHA FL 33993","Repair of damage from Hurricane Ian.-Remove/Replace Roof-Remove/Replace windows/sliders-Remove replace front door-Remove/Replace drywall up to 2' in bottom floor","Closed-CC Issued","0","ePlan",
