"Record Number","Address","Description","Status","Related Records","Submittal Type",
"OPN2023-02933","15440 BLACKHAWK DR, FORT MYERS FL 33912","INSTALL 4 ELECTRIC ROLLING HURRICANE SCREENS & 11 MANUAL ACCORDION SHUTTERS","Closed-CC Issued","0","ePlan",
"OPN2023-02932","14044 HICKORY MARSH LN, FORT MYERS FL 33912","Installing 1 Storm Catcher Rolldown Screen MOT FL11291.1**R01**Adding 7 windows 16412.3 & 14608.3","Closed-CC Issued","1","ePlan",
"FNC2023-01646","3005 IRENE AVE S, LEHIGH ACRES FL 33976","6' vinyl with gates","Closed-Withdrawn","0","ePlan",
"ROF2023-16957","4470 SEAGRAPE BEND DR, UPPER CAPTIVA FL NA","Hurricane IAN ROOF REPLACEMENT *Inspections Done By Private Provider – Sands Engineering, LLC*","Closed-CC Issued","0","ePlan",
"RES2023-08399","11033 SEA TROPIC LN, FORT MYERS FL 33908","Screen pool enclosure on existing deck (Hurricane Ian replacement0 (Pool POL2005-01380)","Closed-CC Issued","0","ePlan",
"FNC2023-01645","2601 CRYSTAL DR, FORT MYERS FL 33966","Installing 260' LF of precast concrete wall.","Closed-CC Issued","0","ePlan",
"ROF2023-16956","18410 PINE NUT CT, LEHIGH ACRES FL 33972","Shingle re-roof","Closed-CC Issued","0","ePlan",
"DSH2023-00354","95 WEST NORTH SHORE AVE, NORTH FORT MYERS FL 33903","Replace 75' Cap","Closed-CC Issued","0","ePlan",
"RES2023-08398","5734 STONEHAVEN DR, NORTH FORT MYERS FL 33903","Screen pool enclosure on existing deck (Hurricane Ian replacement S4S) (Pool 41158)(Old Cage 501886)","Closed-CC Issued","0","ePlan",
"ROF2023-16955","7642 EAGLET CT, FORT MYERS FL 33912","REMOVE EXISTING ROOF MATERIAL, REPLACE WITH ARCHITECTURAL SHINGLES.","Closed-CC Issued","0","ePlan",
"OPN2023-02931","16245 COCO HAMMOCK WAY, 101, FORT MYERS FL 33908","Installing 1 Deluxe Alum Shutter*Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","0","ePlan",
"COM2023-01736","10070 UNIVERSITY PLAZA DR, FORT MYERS FL 33913","New 4260 SF Dental Office *Plan Review & Inspections Done By Private Provider – ECS Florida, LLCA","Closed-CO Issued","8","ePlan",
"RES2023-08397","8199 HART DR, NORTH FORT MYERS FL 33917","Bought a prefabricated shed from Premier  sheds for storage","Ready-Documents Required","0","ePlan",
"RES2023-08396","17891 WELLSWOOD RD, NORTH FORT MYERS FL 33917","Composite roof (Open walls NO screen) on existing concrete deck (Hurricane Ian replacement)","Closed-CO Issued","0","ePlan",
"DEM2023-02781","13000 N CLEVELAND AVE, NORTH FORT MYERS FL 33903","Red Roof Inn demo**R01**Demo to include the pool","Closed-CC Issued","1","ePlan",
"ROF2023-16954","9217 HAMLIN RD E, FORT MYERS FL 33967","Full Shingle Re-roof. Remove current system. Re-nail decking. Install new underlayment and shingle.","Closed-CC Issued","0","ePlan",
"ROF2023-16953","6343 SCOTT LN, FORT MYERS FL 33966","ROOF REPLACEMENT","Closed-CC Issued","0","ePlan",
"ROF2023-16952","11545 ISLAND AVE, MATLACHA FL 33993","Remove shingle roof, replace with metal roof.Remove and replace small flat deck roof, base and cap sheet.","Closed-Withdrawn","0","ePlan",
"ROF2023-16951","4010 9TH ST W, LEHIGH ACRES FL 33971","remove existing roof material, replace with 26ga residential metal.","Closed-Withdrawn","0","ePlan",
"ROF2023-16950","2808 SANIBEL BLVD, SAINT JAMES CITY FL 33956","Reroof - tear off existing metal / shingle replace with standing seam panels and high test under layment","Closed-CC Issued","0","ePlan",
"ROF2023-16949","7410 ALBANY RD, FORT MYERS FL 33967","Rafael Cervantes  ASPHALT SHINGLES RE ROOF","Closed-CC Issued","0","ePlan",
"ROF2023-16948","7851 DENI DR, NORTH FORT MYERS FL 33917","REMOVE EXISTING ROOF MATERIAL, REPLACE WITH 26GA RESIDENTIAL METAL.","Closed-CC Issued","0","ePlan",
"MRV2023-00352","61 DOUBLOON WAY, FORT MYERS BEACH FL 33931","24x52 Mobile home install","Payment Required","1","ePlan",
"RES2023-08395","11956 PRINCESS GRACE CT, CAPE CORAL FL 33991","Install new screen enclosure","Closed-CC Issued","0","ePlan",
"DSH2023-00353","17651 SAN CARLOS BLVD, FORT MYERS BEACH FL 33931","Constructions of a Finger Pier with two slips for personal use","Closed-CC Issued","1","ePlan",
"ROF2023-16947","4511 HIDDEN LN, UPPER CAPTIVA FL NA","Metal Re Roof","Closed-CC Issued","1","ePlan",
"ROF2023-16946","4752 LEONARD BLVD S, LEHIGH ACRES FL 33973","HURRICANE IAN: (DUPLEX) REMOVE EXISTING SHINGLES DOWN TO SHEATHING AND INSTALL A NEW SHINGLE ROOF.","Closed-CC Issued","0","ePlan",
"COM2023-01735","14382 RIVA DEL LAGO DR, FORT MYERS FL 33907","Screen Enclosure & Handrail replacement. Units Damaged during Ian. Per attached EngineeringNorth Tower 501 Balcony505 Balcony601 Balcony701 Balcony702 Lanai901 Balcony903 Lanai1001 Balcony1002 Lanai1101 Balcony1105 Lanai1201 Balcony1405 Lanai1605 Lanai1801 Lanai2001 Lanai2005 Lanai2103 PH2104 Ph2202 PH2201 PH Central 401 Lanai402 Lanai South Tower 601 Lanai605 Lanai805 Balcony1201 Lanai1405 Lanai1701 Balcony1705 Lanai1805 Lanai1805 Balcony1905 Lanai2001 Lanai2002 Lanai2005 Balcony2103 PH2104 PH2202 PH2201 PH","Closed-Withdrawn","0","ePlan",
"RES2023-08394","8 EVERGREEN DR, NORTH FORT MYERS FL 33917","Replacing existing carport due to hurricane damage.","Permit Expired","0","ePlan",
"SOL2023-00749","17323 GULF PRESERVE DR, FORT MYERS FL 33908","Installation of photo voltaic solar panels on rooftop","Closed-CC Issued","0","ePlan",
"ROF2023-16945","13209 BROOKSHIRE LAKE BLVD, FORT MYERS FL 33966","Felix Paz  ASPHALT SHINGLES RE ROOF","Closed-CC Issued","0","ePlan",
"RES2023-08393","15499 THORY CT, FORT MYERS FL 33908","Rebuild of deck and stairs","Waiting on Applicant","0","ePlan",
"ROF2023-16944","11031 LAKELAND CIR, FORT MYERS FL 33913","TILE RE-ROOF. TILE OFF, TILE ON.","Closed-CC Issued","0","ePlan",
"ROF2023-16943","8394 SUMNER AVE, FORT MYERS FL 33908","Reroof with Eagle Capistrano tile","Closed-CC Issued","0","ePlan",
"PLU2023-00474","15037 SANDPIPER PRESERVE BLVD, 102, FORT MYERS FL 33919","REPLACE EXISTING WATER HEATER, LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"MEC2023-04378","14871 HOLE IN ONE CIR, PH2, FORT MYERS FL 33919","A/C CHANGEOUT","Closed-CC Issued","0","ePlan",
"RES2023-08392","7 EVERGREEN DR, NORTH FORT MYERS FL 33903","Replacing insulated roof panels on carport and Florida room","Permit Expired","0","ePlan",
"ELE2023-02756","4230 STEAMBOAT BND, 101, FORT MYERS FL 33919","Replace 4 gang meter bank, and (4) 200-Amp main disconnects like for like, update grounding. (This is for 4230 Steamboat Bend units, 101-104 Ft Myers FL 33919)","Closed-CC Issued","0","ePlan",
"ELE2023-02755","15477 ADMIRALTY CIR, 6, NORTH FORT MYERS FL 33917","wire boat lift 120/240v 20a gfi protectedWall dock 56 A/B","Closed-CC Issued","0","ePlan",
"MEC2023-04377","11921 SEABREEZE COVE LN, 104, FORT MYERS FL 33908","REPLACE AC SYSTEM","Closed-CC Issued","0","ePlan",
"ROF2023-16942","1133 HAROLD AVE S, LEHIGH ACRES FL 33973","Shingle to Shingle","Closed-CC Issued","0","ePlan",
"RES2023-08391","661 TRINITY ST E, LEHIGH ACRES FL 33974","New single-family residence","Closed-CO Issued","1","ePlan",
"ROF2023-16941","5211 CENTENNIAL BLVD, LEHIGH ACRES FL 33971","Shingle to Shingle","Closed-CC Issued","0","ePlan",
"ROF2023-16940","2410 24TH ST W, BOCA GRANDE FL 33921","Alexander Cornwell ALSPHALT SHINGLES RE ROOF","Closed-CC Issued","0","ePlan",
"OPN2023-02930","16663 SEAGULL BAY CT, BOKEELIA FL 33922","Remove and replace windows, and SGD size for size","Closed-CC Issued","0","ePlan",
"MEC2023-04376","12651 MASTIQUE BEACH BLVD, FORT MYERS BEACH FL 33931","REPLACE (4)  AC SYSTEMS LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"RES2023-08390","3297 ALTIMIRA DR, FORT MYERS FL 33905","CONSTRUCTION OF NEW SFRMASTER: RESMSTR2021-00140","Closed-Voided","0","ePlan",
"ROF2023-16939","3149 GLENBROOK DR, NORTH FORT MYERS FL 33917","shingle to shingle","Permit Expired","0","ePlan",
"RES2023-08389","20070 CAROLINE CREEK PL, LEHIGH ACRES FL 33974","New single family home","Closed-CO Issued","269","ePlan",
"ROF2023-16938","6223 DEER RUN, FORT MYERS FL 33908","SHINGLE RE-ROOF ON BACK LEFT SECTION OF ROOF.SHINGLE OFF, SHINGLE ON.","Closed-CC Issued","0","ePlan",
"ROF2023-16937","8389 BLACKBERRY RD, FORT MYERS FL 33967","Shingle Re-roof","Closed-CC Issued","0","ePlan",
"OPN2023-02929","7286 PELAS CIR, NORTH FORT MYERS FL 33917","replace windows and doors with impact products. size for size.","Closed-CC Issued","0","ePlan",
"OPN2023-02928","1418 ALWYNNE DR S, LEHIGH ACRES FL 33936","REPLACING 2 WINDOWS W/IMPACT SIZE FOR SIZE","Closed-CC Issued","0","ePlan",
"RES2023-08388","1900 19TH ST W, BOCA GRANDE FL 33921","New Construction Single Family Home *Plan Review & Inspections Done By Private Provider – Nova Engineering*","Closed-Withdrawn","2","ePlan",
"RES2023-08387","14637 PALAMOS CIR, FORT MYERS FL 33905","CONSTRUCTION OF NEW SINGLE FAMILY RESIDENCE","Closed-CO Issued","457","ePlan",
"MEC2023-04375","9540 VIA LAGO WAY, FORT MYERS FL 33912","REPLACE AC SYSTEM LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"OCC2023-00357","2060 BEACON MANOR DR, FORT MYERS FL 33907","Video production company specializing in corporate videos and small business promotional videos.","Closed-Cert of Use Issued","0","Paper Submittal",
"TMP2023-00916","7186 COON RD, NORTH FORT MYERS FL 33917","Temporary housing permit to place an RV during reconstruction after Ian","Permit Issued","0","Paper Submittal",
"RES2023-08386","168 OVERLAND TRL, NORTH FORT MYERS FL 33917","Carport and Screen Room","Closed-CC Issued","0","ePlan",
"RES2023-08385","20111 CAROLINE CREEK PL, LEHIGH ACRES FL 33974","Single Family Residence","Closed-CO Issued","269","ePlan",
"ROF2023-16936","2803 64TH ST W, LEHIGH ACRES FL 33971","Tear off and reroof.","Closed-CC Issued","0","ePlan",
"ROF2023-16935","16030 SUNSET STRIP, FORT MYERS FL 33908","Shingle off Shingle backre-using skylights","Closed-CC Issued","0","ePlan",
"RES2023-08384","14635 PALAMOS CIR, FORT MYERS FL 33905","CONSTRUCTION OF NEW SINGLE FAMILY RESIDENCE","Closed-CO Issued","458","ePlan",
"ROF2023-16934","1661 PARK MEADOWS DR, 4, FORT MYERS FL 33907","Re-move hurricane damaged shake from the Mansard wall. Replace any damaged decking, install self adhered underlayment and Roser Metal to mfr's specifications.*Inspections Done By Private Provider – Inspected.com*","Closed-CC Issued","0","ePlan",
"OPN2023-02927","7557 KEY DEER CT, FORT MYERS FL 33966","Install 4 windows size for size. Impact products.","Closed-CC Issued","0","ePlan",
"SOL2023-00748","1346 CURRIER CIR, FORT MYERS FL 33919","Install solar pool heat with auto control","Closed-CC Issued","0","ePlan",
"RES2023-08383","4481 CONCH SHELL DR, UPPER CAPTIVA FL NA","Upgrade all windows and sliders on the second and third floor, all sliders on the first floor, and four largest windows on the first floor with PGT Miami Certified 7700 series Hurricane Impact Windows.  Most of these windows were damaged during Hurricane Ian.","Closed-Withdrawn","0","ePlan",
"RES2023-08382","20101 CAROLINE CREEK PL, LEHIGH ACRES FL 33974","New single family home","Closed-CO Issued","269","ePlan",
"RES2023-08381","14633 PALAMOS CIR, FORT MYERS FL 33905","CONSTRUCTION OF NEW SINGLE FAMILY RESIDENCE","Closed-CO Issued","457","ePlan",
"ROF2023-16933","173 FREDERICK AVE, NORTH FORT MYERS FL 33903","INSTALL NEW ICE AND WATER SHIELD AND NEW TAMKO SHINGLES","Closed-CC Issued","0","ePlan",
"MEC2023-04374","14831 HOLE IN ONE CIR, 406, FORT MYERS FL 33919","A/C Changeout","Closed-CC Issued","0","ePlan",
"PLU2023-00473","18210 OAK RD, FORT MYERS FL 33967","RE-PIPE","Closed-CC Issued","0","Paper Submittal",
"RES2023-08380","4103 24TH ST SW, LEHIGH ACRES FL 33976","14' X 40' PREFAB SHED","Closed-CO Issued","0","Paper Submittal",
"RES2023-08379","3926 18TH ST W, LEHIGH ACRES FL 33971","Set and anchor to ground a 10x10 DCA Shed for storage.","Closed-CO Issued","0","ePlan",
"ROF2023-16932","367 CLARIDGE CIR, LEHIGH ACRES FL 33974","Roof replacement","Closed-CC Issued","0","Paper Submittal",
"ROF2023-16931","2436 LOLA AVE S, LEHIGH ACRES FL 33973","Reroof. Tear off Shingles. Install new shingles 36 SQ Pitch 4/12","Closed-CC Issued","0","ePlan",
"FNC2023-01644","3305 13TH ST W, LEHIGH ACRES FL 33971","6 foot wood fence - no gate","Permit Expired","0","Paper Submittal",
"RES2023-08378","14629 PALAMOS CIR, FORT MYERS FL 33905","CONSTRUCTION OF NEW SINGLE FAMILY RESIDENCE","Closed-CO Issued","457","ePlan",
"ROF2023-16930","1249 CUMMINGS ST E, LEHIGH ACRES FL 33974","Shingle Re-Roof","Closed-CC Issued","0","ePlan",
"ELE2023-02754","17700 DEVORE LN, FORT MYERS FL 33913","POWER POLE FOR RV HOOKUP","Closed-CC Issued","0","Paper Submittal",
"RES2023-08377","2819 33RD ST W, LEHIGH ACRES FL 33971","Construction of a new single family residenceMASTER# RESMSTR2021-00274","Closed-CO Issued","10","ePlan",
"FIR2023-01269","16281 BASS RD, FORT MYERS FL 33908","Replace 6"" backflow","Closed-CC Issued","0","ePlan",
"DEM2023-02780","11391 AZALEA LN, FORT MYERS BEACH FL 33931","11391 azalea ln demolition","Closed-CC Issued","0","ePlan",
"POL2023-00614","3305 13TH ST W, LEHIGH ACRES FL 33971","Above ground pool - VIO2023-03414","Waiting on Applicant","1","Paper Submittal",
"RES2023-08376","14625 PALAMOS CIR, FORT MYERS FL 33905","CONSTRUCTION OF NEW SINGLE FAMILY RESIDENCE","Closed-CO Issued","457","ePlan",
"RES2023-08375","766 CAPE VIEW DR, FORT MYERS FL 33919","DESIGN AND BUILD NEW POOL ENCLOSURE DUE TO HURRICANE IAN","Closed-CC Issued","0","ePlan",
"FNC2023-01643","3750 KILARNEY ST, FORT MYERS FL 33905","INSTALLING 440'LF 6' BLK CHAIN-LINK WITH GATES","Closed-CC Issued","0","ePlan",
"RES2023-08374","14617 PALAMOS CIR, FORT MYERS FL 33905","CONSTRUCTION OF NEW Single Family Residence","Closed-CO Issued","457","ePlan",
"FNC2023-01642","17389 ARIZONA RD, FORT MYERS FL 33967","6 foot aluminum privacy fence with gates","Closed-CC Issued","0","Paper Submittal",
"OCC2023-00356","927 PONDELLA RD, NORTH FORT MYERS FL 33903","Thrift Store - clothing, home, decor, appliances M-S  9:30a-6:30p","Closed-Cert of Use Issued","0","Paper Submittal",
"MEC2023-04373","4324 S ATLANTIC CIR, NORTH FORT MYERS FL 33903","like for like replacement 2.5 ton 15 seer split system","Closed-CC Issued","0","ePlan",
"TMP2023-00915","3807 39TH ST SW, LEHIGH ACRES FL 33976","Temporary use of a 20' container for storage of building materials during construction","Ready-Documents Required","0","ePlan",
"RES2023-08373","14613 PALAMOS CIR, FORT MYERS FL 33905","New Single Family Residence","Closed-CO Issued","457","ePlan",
"RES2023-08372","10031 WILLOWOOD DR, FORT MYERS FL 33905","FREE STANDING DECK","Closed-CC Issued","0","Paper Submittal",
"FIR2023-01268","10491 VIA PARMA WAY, MIROMAR LAKES FL 33913","GAS PIPING AND FINAL CONNECTIONS FOR 2 WATER HEATERS, RANGE, FIREPLACE, BBQ, POOL HEATER.","Closed-CC Issued","0","ePlan",
"ROF2023-16929","7302 SEAN LN, NORTH FORT MYERS FL 33917","Shingle Off Shingle back on","Closed-Withdrawn","0","ePlan",
"COM2023-01734","17001 THREE OAKS MARKETPLACE DR, FORT MYERS FL 33912","New commercial construction of express carwash and all relevant structures *Plan Review & Inspections Done By Private Provider – Universal Engineering*","Closed-CO Issued","9","ePlan",
"POL2023-00613","449 RAYMER ST, LEHIGH ACRES FL 33974","Install above ground pool","Permit Expired","0","ePlan",
"MEC2023-04372","18265 CREEKSIDE PRESERVE LOOP, 201, FORT MYERS FL 33908","AC REPLACEMENT LIKE FOR LIKE (SPLIT SYSTEM)","Closed-CC Issued","0","ePlan",
"MEC2023-04371","11510 VILLA GRAND, 413, FORT MYERS FL 33913","A/C CHANGE OUT A/H ONLY LIKE FOR LIKE","Closed-CC Issued","0","ePlan",
"FIR2023-01267","11258 ROYAL TEE CIR, CAPE CORAL FL 33991","install 250 gal ug tank and lines to future generator, future grill and range","Closed-CC Issued","2","ePlan",
"ROF2023-16928","500 GULF BLVD, 5, BOCA GRANDE FL 33921","SHINGLE TO SHINGLE REROOF","Closed-CC Issued","0","ePlan",
"ROF2023-16927","36 ANDROS ST, LEHIGH ACRES FL 33936","REROOF","Closed-CC Issued","2","ePlan",
"COP2023-00226","8121 CYPRESS DR S, FORT MYERS FL 33967","Faith and Wine Lee County Florida, Inc 2COP sign off for a one day event Nov 30, 2023 from 6:00pm to 8:30pm no outdoor consumption.","Closed-Completed","0","Paper Submittal",
"OPN2023-02926","4531 GULF AVE, NORTH FORT MYERS FL 33903","Remove and replace SGD size for size","Closed-CC Issued","0","ePlan",
"RES2023-08371","372 MONTGOMERY AVE, FORT MYERS FL 33905","Interior remodel permit. Bearing wall replacement. *Inspections Done By Private Provider – Innovative Construction Inspection, Inc*","Closed-CC Issued","1","ePlan",
"COM2023-01733","2013 GULF BEACH VILLAS, CAPTIVA FL 33924","Replace Missing roof trusses","Closed-CC Issued","0","ePlan",
"ELE2023-02753","1251 DRIFTWOOD DR, NORTH FORT MYERS FL 33903","RE WIRE RESIDENCE LIKE FOR LIKE DUE TO HURRICANE IAN, NEW PANEL, NEW GROUNDING SYSTEM,","Permit Expired","0","ePlan",
"RES2023-08370","20081 CAROLINE CREEK PL, LEHIGH ACRES FL 33974","New single family home","Closed-CO Issued","269","ePlan",
"ROF2023-16926","1200 EUCLID AVE, LEHIGH ACRES FL 33972","Re-Roofing Shingle to Shingle 3,200 SQFT","Permit Expired","0","ePlan",
"RES2023-08369","5538 BECK ST, LEHIGH ACRES FL 33971","Add new service door at existing garage","Closed-CC Issued","0","Paper Submittal",
"FNC2023-01641","12191 MCGREGOR BLVD, FORT MYERS FL 33919","install 175' 6' white vinyl1 walk gate","Closed-CC Issued","0","ePlan",
"ROF2023-16925","7435 SIKA DEER WAY, FORT MYERS FL 33966","Reroof Home","Closed-CC Issued","0","ePlan",
"MEC2023-04370","5574 PENDLEWOOD LN, FORT MYERS FL 33919","AC change out 2.5 ton","Closed-CC Issued","0","ePlan",
"COP2023-00225","13060 PALOMINO LN, FORT MYERS FL 33912","Faith and Wine Lee County Florida, Inc 2COP sign off for a one day event Mar 21, 2024 from 6:00pm to 8:30pm no outdoor consumption.","Closed-Completed","0","Paper Submittal",
"RES2023-08368","386 PETITE AVE, LEHIGH ACRES FL 33974","30x40x12 Metal garage with lap siding on slab","Closed-CC Issued","0","ePlan",
"FNC2023-01640","7468 SAN CARLOS BLVD, FORT MYERS FL 33967","Hurricane destroyed our fence trying to place it back","Closed-Withdrawn","0","ePlan",
"COP2023-00224","13060 PALOMINO LN, FORT MYERS FL 33912","Faith and Wine Lee County Florida, Inc 2COP sign off for a one day event Jan 25, 2024 from 6:00pm to 8:30pm no outdoor consumption.","Closed-Completed","0","Paper Submittal",
"ROF2023-16924","3873 CHERRY LN, SAINT JAMES CITY FL 33956","Tear off and haul away current shingle roof and install new.","Closed-CC Issued","0","ePlan",
"PLU2023-00472","3238 CARRINGTON DR, NORTH FORT MYERS FL 33917","SWITCHING ELECTRIC RANGE TO PROPANE AND INSTALLING 10 FT OF WARDFLEX TO STOVE","Closed-Voided","0","ePlan",
"RES2023-08367","35 HELEN LN, FORT MYERS BEACH FL 33931","Remodel all interior","Permit Issued","1","Paper Submittal",
