household_id,building_value,income,damage_level,population_scaled,age,race,community_dqchf7,community_dqcn9r,community_dqcn9x,community_dqcnbb,community_dqcnbc,community_dqcnc0,community_dqcnc2,community_dqcnc6,community_dqcnc7,community_dqcncd,community_dqcncf,community_dqcncs,community_dqcnct,community_dqcncu,community_dqcncv,community_dqcncw,community_dqcncx,community_dqcne1,community_dqcne4,community_dqcne6,community_dqcnen,community_dqcner,community_dqcnf3,community_dqcnf6,community_dqcnf7,community_dqcnff,community_dqcnfk,community_dqcnfp,community_dqcnfq,community_dqcng0,community_dqcng4,community_dqcngj,community_dqcngq,community_dqcp17,community_dqcp1g,community_dqcp1r,community_dqcp1w,community_dqcp1y,community_dqcp1z,community_dqcp47,community_dqcp4k
47,0.791116839214769,0.7694821792739484,0.5,0.8571428571428571,0.7622106437886559,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18,0.4555757235530739,0.6019888341258595,0.0,0.8571428571428571,0.5893801205404554,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0.4214442435533135,0.6409880890595863,0.75,1.0,0.1933055910234688,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,0.5262376649456018,0.4772750553389302,0.75,0.8571428571428571,0.8140433290353059,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,0.4229452138138694,0.3754078317387303,0.5,0.5714285714285714,0.3660572981780878,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0.599254241078783,0.1792875463805417,0.0,0.2857142857142857,0.2297151259116483,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0.3284977274214299,0.0680874280150254,0.75,0.5714285714285714,0.5345726411086668,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0.513702595703863,0.0,1.0,0.1428571428571428,0.0967985307208913,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0.3986224018112958,0.0,1.0,0.1428571428571428,0.5217690456218268,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0.4410246778514493,0.2315596386646209,0.0,1.0,0.4217456078708636,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0.3896409421304206,0.0,0.0,0.4285714285714285,0.1695639994839526,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,0.4808203133522291,0.0062397231891327,0.5,0.8571428571428571,0.5740199934933314,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0.6544415729243495,0.2368373286795089,0.0,0.5714285714285714,0.4592272111045418,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0.5663006051203864,0.8030212445868253,0.0,0.4285714285714285,0.4679171954383673,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,0.7680304276913341,0.0821414095550003,0.0,0.7142857142857143,0.2814183945936534,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13,0.5334919914188385,0.6121291546793396,1.0,0.8571428571428571,0.8199188279407127,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0.8307959766161327,0.7133491461847526,0.25,0.5714285714285714,0.7856707107459097,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
50,0.3747747383379748,0.3736883198166387,0.0,0.7142857142857143,0.2003084001835252,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,0.4804453771862282,0.7155288273326709,0.0,0.8571428571428571,0.3512606608147006,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,0.2818398198569197,0.0129361985764362,0.0,0.7142857142857143,0.4255610177444596,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0.9223573199179148,0.2711080898291697,0.5,1.0,0.8497990887947051,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0.614742496192043,0.2249877923670769,0.0,1.0,0.5267886429795169,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0.5742421797996694,0.7962044631160562,0.0,0.4285714285714285,0.4752239626331939,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15,0.3527201781033791,0.0591393058607383,0.75,0.7142857142857143,0.5313543124137582,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0.1650487953455969,0.7654396332966116,0.0,1.0,0.5016751350758034,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0.6329254334390796,0.1709598331498882,0.0,1.0,0.5702203306301744,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,0.6030669364474549,0.2436020431186748,0.0,1.0,0.4984918708683404,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0.3776252315345433,0.0184423357928665,0.75,1.0,0.8212559561552504,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22,0.2376278836222954,0.0,1.0,1.0,0.8525145181625219,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.1327620958068807,0.1743136492163265,0.0,0.1428571428571428,0.7735228305065951,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0.6247200632897814,0.0,0.0,0.5714285714285714,0.3570040223723709,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,0.6497995988106708,0.3286848706554787,0.0,0.5714285714285714,0.7523274042009559,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42,0.4583861629857385,0.2624641120564215,0.0,0.2857142857142857,0.0610704185725768,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,0.9085995742470628,0.4000566307197552,0.0,0.5714285714285714,0.8713851444284182,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0.5340579300359463,0.0,0.5,0.4285714285714285,0.30581216170999,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
