household_id,community,building_value,income,damage_level,population_scaled,age,race
dqcnf6cg,dqcnf6,0.721778924619484,0.0,0.0,0.5714285714285714,0.7100896539806569,0.0
dqcncf4c,dqcncf,0.5352253655871897,0.0,0.0,1.0,0.7984309147906617,1.0
dqcnf6cj,dqcnf6,0.7649341121748123,0.0,0.0,0.2857142857142857,0.8210647482421058,0.25
dqcncfq5,dqcncf,0.6694570677203617,0.15983231351487748,0.0,0.5714285714285714,0.8042320230122368,1.0
dqcne4gy,dqcne4,0.2886674974692199,0.1090990463324385,1.0,1.0,0.48374920546276157,0.25
dqcng06w,dqcng0,0.8810020629544111,0.03386470287254509,0.5,0.5714285714285714,0.22645773885053228,0.0
dqcnf3uz,dqcnf3,0.7310811809086506,0.3556748920699051,0.0,1.0,0.7640088168108048,0.0
dqcnc6tb,dqcnc6,0.47621607643984,0.12940555312881552,1.0,0.5714285714285714,0.8495187843180044,0.0
dqcnc7bc,dqcnc7,0.603031674409459,0.4155402050274484,0.0,0.5714285714285714,0.28055066790411126,0.0
dqcp1z6r,dqcp1z,0.41155062989029867,0.0,0.0,0.7142857142857143,0.6502804993550823,0.0
dqcncdq7,dqcncd,0.4462330063527065,0.12404992358393051,0.0,0.14285714285714285,0.8566053276643106,0.0
dqcp1ys8,dqcp1y,0.5638350722799468,0.1159580078284681,0.0,0.5714285714285714,0.15762849618568708,1.0
dqcp4kgx,dqcp4k,0.4943403715108461,0.16432232927492946,0.0,0.2857142857142857,0.6248246120159202,0.5
dqcnc78q,dqcnc7,0.6982011726587947,0.2946778505778189,0.25,0.14285714285714285,0.17060333413956172,0.0
dqcnf794,dqcnf7,0.6407815842141327,0.25861067358446355,0.0,0.42857142857142855,0.4679738944172702,0.5
dqcncwc5,dqcncw,0.5749741827258523,0.0,0.0,0.2857142857142857,0.8141542452118359,0.0
dqcnc0y3,dqcnc0,0.7975194419798299,0.8330888853957114,0.0,1.0,0.78881262529251,0.5
dqcp1rzr,dqcp1r,0.6074810072598227,0.3753062624798381,0.0,0.8571428571428571,0.5040698832399771,0.0
dqcncf6c,dqcncf,0.6519434449284491,0.0,0.5,0.42857142857142855,0.8832478037541154,1.0
dqcnfffs,dqcnff,0.7191631595287291,0.0,0.0,0.2857142857142857,0.2823257549412377,0.0
dqcng4te,dqcng4,0.45658238758656394,0.4988452963533393,0.0,0.7142857142857143,0.2669411205004979,0.25
dqcnc0gn,dqcnc0,0.7781938983724315,0.7514841797535278,0.0,1.0,0.8204895231516658,0.5
dqcnfqc3,dqcnfq,0.2232490177076416,0.38621431335548284,0.75,0.7142857142857143,0.7697299619098635,0.0
dqcncx6x,dqcncx,0.7080680736710643,0.25640021075168967,0.0,0.7142857142857143,0.39928649951371,0.5
dqcne1qu,dqcne1,0.47626067886633233,0.0014729627840717463,0.0,0.42857142857142855,0.7929796091604377,0.0
dqcn9xvx,dqcn9x,0.4593999355300043,0.033346161849241794,1.0,0.14285714285714285,0.46491851849818605,0.0
dqcp1wg8,dqcp1w,0.3744993334807163,0.0675209658197278,0.0,0.5714285714285714,0.523840078855271,1.0
dqcp1gxv,dqcp1g,0.4393242983282313,0.2209212697082318,0.0,0.7142857142857143,0.8900767801990159,0.0
dqcn9r0y,dqcn9r,0.48340772864476017,0.7404313075162444,0.0,0.7142857142857143,0.6407178755926815,0.0
dqcnenmf,dqcnen,0.6759430064539489,0.7431180006898301,0.0,0.14285714285714285,0.29412704686780383,0.5
