household_id,community,building_value,income,damage_level,population_scaled,age,race,latitude,longitude
dqcnf6cj,dqcnf6,0.7649341121748123,0.0,0.0,0.2857142857142857,0.8210647482421058,0.25,39.17132377624512,-77.24332809448242
dqcncfq5,dqcncf,0.6694570677203617,0.15983231351487748,0.0,0.5714285714285714,0.8042320230122368,1.0,39.16823387145996,-77.2584342956543
dqcne4gy,dqcne4,0.2886674974692199,0.1090990463324385,1.0,1.0,0.48374920546276157,0.25,39.12755012512207,-77.20659255981445
dqcng06w,dqcng0,0.8810020629544111,0.03386470287254509,0.5,0.5714285714285714,0.22645773885053228,0.0,39.15776252746582,-77.20830917358398
dqcnf3uz,dqcnf3,0.7310811809086506,0.3556748920699051,0.0,1.0,0.7640088168108048,0.0,39.16617393493652,-77.23817825317383
dqcnc6tb,dqcnc6,0.47621607643984,0.12940555312881552,1.0,0.5714285714285714,0.8495187843180044,0.0,39.16909217834473,-77.2807502746582
dqcnc7bc,dqcnc7,0.603031674409459,0.4155402050274484,0.0,0.5714285714285714,0.28055066790411126,0.0,39.176130294799805,-77.28761672973633
dqcp1z6r,dqcp1z,0.41155062989029867,0.0,0.0,0.7142857142857143,0.6502804993550823,0.0,39.24033164978027,-77.26358413696289
dqcncdq7,dqcncd,0.4462330063527065,0.12404992358393051,0.0,0.14285714285714285,0.8566053276643106,0.0,39.16823387145996,-77.26907730102539
dqcp1ys8,dqcp1y,0.5638350722799468,0.1159580078284681,0.0,0.5714285714285714,0.15762849618568708,1.0,39.23501014709473,-77.26049423217773
dqcp4kgx,dqcp4k,0.4943403715108461,0.16432232927492946,0.0,0.2857142857142857,0.6248246120159202,0.5,39.22659873962402,-77.23989486694336
dqcnc78q,dqcnc7,0.6982011726587947,0.2946778505778189,0.25,0.14285714285714285,0.17060333413956172,0.0,39.175615310668945,-77.28830337524414
dqcnf794,dqcnf7,0.6407815842141327,0.25861067358446355,0.0,0.42857142857142855,0.4679738944172702,0.5,39.17492866516113,-77.24332809448242
dqcncwc5,dqcncw,0.5749741827258523,0.0,0.0,0.2857142857142857,0.8141542452118359,0.0,39.19295310974121,-77.27628707885742
dqcnc0y3,dqcnc0,0.7975194419798299,0.8330888853957114,0.0,1.0,0.78881262529251,0.5,39.159650802612305,-77.29104995727539
dqcp1rzr,dqcp1r,0.6074810072598227,0.3753062624798381,0.0,0.8571428571428571,0.5040698832399771,0.0,39.24307823181152,-77.27869033813477
dqcncf6c,dqcncf,0.6519434449284491,0.0,0.5,0.42857142857142855,0.8832478037541154,1.0,39.167890548706055,-77.26289749145508
dqcnfffs,dqcnff,0.7191631595287291,0.0,0.0,0.2857142857142857,0.2823257549412377,0.0,39.171152114868164,-77.21929550170898
dqcng4te,dqcng4,0.45658238758656394,0.4988452963533393,0.0,0.7142857142857143,0.2669411205004979,0.25,39.169607162475586,-77.20418930053711
dqcnc0gn,dqcnc0,0.7781938983724315,0.7514841797535278,0.0,1.0,0.8204895231516658,0.5,39.16050910949707,-77.29551315307617
dqcnfqc3,dqcnfq,0.2232490177076416,0.38621431335548284,0.75,0.7142857142857143,0.7697299619098635,0.0,39.192609786987305,-77.24298477172852
dqcncx6x,dqcncx,0.7080680736710643,0.25640021075168967,0.0,0.7142857142857143,0.39928649951371,0.5,39.19638633728027,-77.27422714233398
dqcne1qu,dqcne1,0.47626067886633233,0.0014729627840717463,0.0,0.42857142857142855,0.7929796091604377,0.0,39.118967056274414,-77.20247268676758
dqcn9xvx,dqcn9x,0.4593999355300043,0.033346161849241794,1.0,0.14285714285714285,0.46491851849818605,0.0,39.15518760681152,-77.27010726928711
dqcp1wg8,dqcp1w,0.3744993334807163,0.0675209658197278,0.0,0.5714285714285714,0.523840078855271,1.0,39.23638343811035,-77.27285385131836
dqcp1gxv,dqcp1g,0.4393242983282313,0.2209212697082318,0.0,0.7142857142857143,0.8900767801990159,0.0,39.21938896179199,-77.25603103637695
dqcn9r0y,dqcn9r,0.48340772864476017,0.7404313075162444,0.0,0.7142857142857143,0.6407178755926815,0.0,39.150896072387695,-77.28761672973633
dqcnenmf,dqcnen,0.6759430064539489,0.7431180006898301,0.0,0.14285714285714285,0.29412704686780383,0.5,39.14608955383301,-77.2038459777832
