household_id_1,household_id_2,link_type,time_step
dqcp1z6r,dqcp1ys8,2.0,0
dqcp1z6r,dqcnc78q,2.0,0
dqcp1z6r,dqcp1rzr,1.0,0
dqcp1z6r,dqcncf6c,2.0,0
dqcp1z6r,dqcp1gxv,2.0,0
dqcp1z6r,dqcn9r0y,2.0,0
dqcp1ys8,dqcp4kgx,2.0,0
dqcp1ys8,dqcncwc5,2.0,0
dqcp1ys8,dqcp1rzr,2.0,0
dqcp1ys8,dqcng4te,2.0,0
dqcp1ys8,dqcnfqc3,1.0,0
dqcp1ys8,dqcp1wg8,1.0,0
dqcp1ys8,dqcp1gxv,2.0,0
dqcnc78q,dqcnf794,2.0,0
dqcnc78q,dqcp1rzr,2.0,0
dqcnc78q,dqcn9xvx,2.0,0
dqcnc78q,dqcp1gxv,2.0,0
dqcnf794,dqcnc0y3,1.0,0
dqcnf794,dqcng4te,2.0,0
dqcnf794,dqcnc0gn,2.0,0
dqcnf794,dqcnfqc3,2.0,0
dqcncwc5,dqcnc0gn,2.0,0
dqcncwc5,dqcnenmf,2.0,0
dqcnc0y3,dqcne1qu,2.0,0
dqcnc0y3,dqcn9xvx,1.0,0
dqcncf6c,dqcne1qu,2.0,0
dqcncf6c,dqcp1wg8,2.0,0
dqcnfffs,dqcng4te,2.0,0
dqcnfffs,dqcne1qu,2.0,0
dqcng4te,dqcnfqc3,2.0,0
dqcng4te,dqcn9xvx,2.0,0
dqcnc0gn,dqcncx6x,2.0,0
dqcnc0gn,dqcn9r0y,2.0,0
dqcncx6x,dqcn9xvx,2.0,0
dqcncx6x,dqcp1gxv,2.0,0
dqcncx6x,dqcnenmf,2.0,0
dqcne1qu,dqcnenmf,2.0,0
dqcn9xvx,dqcn9r0y,2.0,0
dqcn9r0y,dqcnenmf,2.0,0
dqcp176g,dqcngqhc,2.0,1
dqcp176g,dqcnfpuz,2.0,1
dqcp176g,dqcncf4c,2.0,1
dqcp176g,dqcnf3uz,2.0,1
dqcp176g,dqcp1z6r,2.0,1
dqcp176g,dqcnf794,2.0,1
dqcp176g,dqcncwc5,2.0,1
dqcp176g,dqcncf6c,2.0,1
dqcp176g,dqcncx6x,2.0,1
dqcp176g,dqcne1qu,2.0,1
dqcp176g,dqcn9r0y,2.0,1
dqcnc7hq,dqcng43b,2.0,1
dqcnc7hq,dqcncvkb,2.0,1
dqcnc7hq,dqcnfk5z,2.0,1
dqcnc7hq,dqcne6ct,2.0,1
dqcnc7hq,dqcncf4c,1.0,1
dqcnc7hq,dqcnf3uz,2.0,1
dqcnc7hq,dqcp1rzr,2.0,1
dqcnc7hq,dqcnc0gn,1.0,1
dqcnc7hq,dqcnfqc3,2.0,1
dqcnc7hq,dqcn9xvx,2.0,1
dqcnc7hq,dqcp1gxv,2.0,1
dqcnc7hq,dqcn9r0y,2.0,1
dqcnc29k,dqcnbchm,2.0,1
dqcnc29k,dqcncvkb,2.0,1
dqcnc29k,dqcnfk5z,1.0,1
dqcnc29k,dqcncfq5,2.0,1
dqcnc29k,dqcncwc5,2.0,1
dqcnc29k,dqcncx6x,2.0,1
dqcnc29k,dqcn9r0y,2.0,1
dqcngqhc,dqcncsjm,2.0,1
dqcngqhc,dqcncu6f,2.0,1
dqcngqhc,dqcnc6tb,1.0,1
dqcngqhc,dqcnc78q,2.0,1
dqcngqhc,dqcp1gxv,2.0,1
dqcnbbdq,dqcp1rx0,2.0,1
dqcnbbdq,dqcp1yv9,2.0,1
dqcnbbdq,dqcnc6tb,2.0,1
dqcnbbdq,dqcncf6c,2.0,1
dqcncsjm,dqcnf6cj,1.0,1
dqcncsjm,dqcnf794,2.0,1
dqcncsjm,dqcncwc5,2.0,1
dqcncsjm,dqcnc0y3,2.0,1
dqcncsjm,dqcnfffs,2.0,1
dqcncsjm,dqcncx6x,1.0,1
dqcncsjm,dqcn9xvx,2.0,1
dqcncsjm,dqcp1wg8,2.0,1
dqcnbchm,dqcnfk5z,2.0,1
dqcnbchm,dqcp1rx0,2.0,1
dqcnbchm,dqcne6ct,2.0,1
dqcnbchm,dqcne4gy,2.0,1
dqcnbchm,dqcnc7bc,2.0,1
dqcng43b,dqcncvkb,2.0,1
dqcng43b,dqcner94,2.0,1
dqcng43b,dqcnf3uz,1.0,1
dqcng43b,dqcncdq7,2.0,1
dqcng43b,dqcnc0y3,2.0,1
dqcng43b,dqcncx6x,2.0,1
dqcnfpuz,dqcngjkj,2.0,1
dqcnfpuz,dqcner94,2.0,1
dqcnfpuz,dqcnf6cg,2.0,1
dqcnfpuz,dqcnc6tb,2.0,1
dqcnfpuz,dqcp1ys8,2.0,1
dqcnfpuz,dqcnf794,2.0,1
dqcnfpuz,dqcng4te,2.0,1
dqcnfpuz,dqcnc0gn,2.0,1
dqcnfpuz,dqcnfqc3,2.0,1
dqcnfpuz,dqcn9r0y,2.0,1
dqcp473c,dqchf7jt,2.0,1
dqcp473c,dqcnf6cg,2.0,1
dqcp473c,dqcng06w,2.0,1
dqchf7jt,dqcnf6cg,2.0,1
dqchf7jt,dqcnc7bc,2.0,1
dqchf7jt,dqcp1wg8,2.0,1
dqcncu6f,dqcp1z6r,2.0,1
dqcncu6f,dqcnc0y3,1.0,1
dqcncu6f,dqcncx6x,2.0,1
dqcncvkb,dqcnfk5z,2.0,1
dqcncvkb,dqcnf6cg,1.0,1
dqcncvkb,dqcnf3uz,2.0,1
dqcncvkb,dqcnc6tb,2.0,1
dqcncvkb,dqcnc0y3,2.0,1
dqcncvkb,dqcncf6c,2.0,1
dqcncvkb,dqcng4te,2.0,1
dqcncvkb,dqcne1qu,2.0,1
dqcncvkb,dqcn9xvx,2.0,1
dqcnfk5z,dqcp1rx0,2.0,1
dqcnfk5z,dqcner94,2.0,1
dqcnfk5z,dqcnf6cg,2.0,1
dqcnfk5z,dqcncfq5,1.0,1
dqcnfk5z,dqcncdq7,1.0,1
dqcp1rx0,dqcnctbb,1.0,1
dqcp1rx0,dqcnf3uz,2.0,1
dqcp1rx0,dqcncdq7,2.0,1
dqcp1rx0,dqcp1ys8,2.0,1
dqcp1rx0,dqcnf794,2.0,1
dqcp1rx0,dqcnfqc3,2.0,1
dqcp1rx0,dqcncx6x,1.0,1
dqcp1rx0,dqcn9xvx,2.0,1
dqcp1yv9,dqcne6ct,2.0,1
dqcp1yv9,dqcp1ys8,1.0,1
dqcp1yv9,dqcng4te,2.0,1
dqcp1yv9,dqcne1qu,2.0,1
dqcnctbb,dqcngjkj,2.0,1
dqcnctbb,dqcnc7bc,2.0,1
dqcnctbb,dqcp1ys8,1.0,1
dqcnctbb,dqcnf794,2.0,1
dqcnctbb,dqcncwc5,1.0,1
dqcnctbb,dqcnc0y3,2.0,1
dqcnctbb,dqcnc0gn,2.0,1
dqcnctbb,dqcncx6x,1.0,1
dqcnctbb,dqcne1qu,2.0,1
dqcnctbb,dqcp1wg8,2.0,1
dqcne6ct,dqcp1rzr,2.0,1
dqcngjkj,dqcp1z6r,2.0,1
dqcner94,dqcncwc5,2.0,1
dqcner94,dqcnfqc3,2.0,1
dqcner94,dqcp1wg8,2.0,1
dqcner94,dqcn9r0y,2.0,1
dqcnf6cg,dqcncfq5,2.0,1
dqcnf6cg,dqcnf3uz,2.0,1
dqcnf6cg,dqcncdq7,1.0,1
dqcnf6cg,dqcnc78q,2.0,1
dqcnf6cg,dqcnf794,2.0,1
dqcnf6cg,dqcnc0gn,2.0,1
dqcnf6cg,dqcncx6x,2.0,1
dqcncf4c,dqcnc0y3,1.0,1
dqcncf4c,dqcn9xvx,2.0,1
dqcncfq5,dqcnc6tb,2.0,1
dqcncfq5,dqcp1ys8,2.0,1
dqcncfq5,dqcncwc5,2.0,1
dqcncfq5,dqcn9r0y,2.0,1
dqcne4gy,dqcp1ys8,2.0,1
dqcne4gy,dqcnf794,2.0,1
dqcne4gy,dqcp1rzr,2.0,1
dqcne4gy,dqcng4te,2.0,1
dqcne4gy,dqcn9xvx,2.0,1
dqcne4gy,dqcn9r0y,2.0,1
dqcng06w,dqcnc7bc,2.0,1
dqcng06w,dqcnc78q,2.0,1
dqcng06w,dqcncwc5,1.0,1
dqcnf3uz,dqcnc7bc,1.0,1
dqcnf3uz,dqcnf794,2.0,1
dqcnf3uz,dqcng4te,2.0,1
dqcnf3uz,dqcn9r0y,1.0,1
dqcnc6tb,dqcnc0gn,2.0,1
dqcnc6tb,dqcn9xvx,2.0,1
dqcnc6tb,dqcn9r0y,2.0,1
dqcnc7bc,dqcp1z6r,2.0,1
dqcnc7bc,dqcnf794,1.0,1
dqcnc7bc,dqcnc0y3,2.0,1
dqcnc7bc,dqcng4te,2.0,1
dqcnc7bc,dqcnc0gn,2.0,1
dqcnc7bc,dqcncx6x,2.0,1
dqcnc7bc,dqcn9xvx,2.0,1
dqcp1z6r,dqcp1ys8,2.0,1
dqcp1z6r,dqcnc78q,2.0,1
dqcp1z6r,dqcp1rzr,1.0,1
dqcp1z6r,dqcncf6c,2.0,1
dqcp1z6r,dqcng4te,2.0,1
dqcp1z6r,dqcn9xvx,2.0,1
dqcncdq7,dqcnf794,2.0,1
dqcncdq7,dqcncf6c,1.0,1
dqcp1ys8,dqcp1rzr,2.0,1
dqcp1ys8,dqcng4te,2.0,1
dqcp1ys8,dqcne1qu,2.0,1
dqcp1ys8,dqcp1wg8,1.0,1
dqcp4kgx,dqcnc78q,1.0,1
dqcnc78q,dqcnf794,2.0,1
dqcnc78q,dqcp1rzr,2.0,1
dqcnc78q,dqcp1gxv,2.0,1
dqcnf794,dqcnc0gn,2.0,1
dqcnf794,dqcnfqc3,2.0,1
dqcnf794,dqcn9xvx,1.0,1
dqcnf794,dqcn9r0y,2.0,1
dqcnc0y3,dqcp1rzr,2.0,1
dqcnc0y3,dqcne1qu,2.0,1
dqcnc0y3,dqcn9xvx,1.0,1
dqcnc0y3,dqcp1wg8,2.0,1
dqcp1rzr,dqcn9xvx,2.0,1
dqcp1rzr,dqcn9r0y,2.0,1
dqcncf6c,dqcne1qu,2.0,1
dqcncf6c,dqcn9xvx,2.0,1
dqcnfffs,dqcng4te,2.0,1
dqcnfffs,dqcne1qu,2.0,1
dqcnc0gn,dqcncx6x,2.0,1
dqcnc0gn,dqcn9r0y,2.0,1
dqcncx6x,dqcn9xvx,2.0,1
dqcncx6x,dqcp1wg8,2.0,1
dqcncx6x,dqcp1gxv,2.0,1
dqcn9xvx,dqcp1gxv,2.0,1
dqcp176g,dqcnc29k,2.0,2
dqcp176g,dqchf7jt,2.0,2
dqcp176g,dqcncvkb,1.0,2
dqcp176g,dqcner94,2.0,2
dqcp176g,dqcncfq5,1.0,2
dqcp176g,dqcne4gy,2.0,2
dqcp176g,dqcnf3uz,2.0,2
dqcp176g,dqcnf794,2.0,2
dqcp176g,dqcnc0y3,2.0,2
dqcp176g,dqcncf6c,2.0,2
dqcp176g,dqcnfqc3,2.0,2
dqcp176g,dqcp1wg8,2.0,2
dqcnc7hq,dqcnc29k,2.0,2
dqcnc7hq,dqcnbchm,2.0,2
dqcnc7hq,dqcnfpuz,2.0,2
dqcnc7hq,dqcp473c,2.0,2
dqcnc7hq,dqcp1rx0,2.0,2
dqcnc7hq,dqcne6ct,2.0,2
dqcnc7hq,dqcnf3uz,2.0,2
dqcnc7hq,dqcnfffs,2.0,2
dqcnc7hq,dqcnc0gn,1.0,2
dqcnc7hq,dqcne1qu,2.0,2
dqcnc7hq,dqcn9xvx,2.0,2
dqcnc7hq,dqcp1gxv,2.0,2
dqcnc7hq,dqcn9r0y,2.0,2
dqcnc29k,dqcncvkb,2.0,2
dqcnc29k,dqcncf4c,2.0,2
dqcnc29k,dqcnf6cj,1.0,2
dqcnc29k,dqcncwc5,2.0,2
dqcnc29k,dqcncx6x,2.0,2
dqcngqhc,dqcp473c,2.0,2
dqcngqhc,dqcncu6f,2.0,2
dqcngqhc,dqcnctbb,2.0,2
dqcngqhc,dqcnfqc3,1.0,2
dqcngqhc,dqcn9xvx,2.0,2
dqcnbbdq,dqcncsjm,2.0,2
dqcnbbdq,dqcncu6f,2.0,2
dqcnbbdq,dqcp1yv9,2.0,2
dqcnbbdq,dqcnc6tb,2.0,2
dqcnbbdq,dqcnf794,2.0,2
dqcnbbdq,dqcncf6c,2.0,2
dqcnbbdq,dqcnc0gn,2.0,2
dqcnbbdq,dqcnfqc3,2.0,2
dqcncsjm,dqcne6ct,2.0,2
dqcncsjm,dqcnf6cj,1.0,2
dqcncsjm,dqcnc6tb,1.0,2
dqcncsjm,dqcnc7bc,2.0,2
dqcncsjm,dqcnc0y3,2.0,2
dqcncsjm,dqcp1rzr,2.0,2
dqcncsjm,dqcnfffs,2.0,2
dqcnbchm,dqcp1rx0,2.0,2
dqcnbchm,dqcne6ct,2.0,2
dqcnbchm,dqcnc6tb,2.0,2
dqcnbchm,dqcnc7bc,2.0,2
dqcnbchm,dqcnc0y3,2.0,2
dqcnbchm,dqcp1rzr,2.0,2
dqcnbchm,dqcncf6c,2.0,2
dqcnbchm,dqcncx6x,2.0,2
dqcng43b,dqcp473c,2.0,2
dqcng43b,dqcne6ct,2.0,2
dqcng43b,dqcnf794,2.0,2
dqcng43b,dqcnc0y3,2.0,2
dqcng43b,dqcp1rzr,2.0,2
dqcng43b,dqcncf6c,2.0,2
dqcng43b,dqcng4te,2.0,2
dqcnfpuz,dqcnctbb,2.0,2
dqcnfpuz,dqcngjkj,2.0,2
dqcnfpuz,dqcnc6tb,2.0,2
dqcnfpuz,dqcnc0y3,2.0,2
dqcnfpuz,dqcnc0gn,2.0,2
dqcnfpuz,dqcn9xvx,2.0,2
dqcnfpuz,dqcn9r0y,2.0,2
dqcp473c,dqchf7jt,2.0,2
dqcp473c,dqcp1rx0,2.0,2
dqcp473c,dqcne6ct,2.0,2
dqcp473c,dqcnf6cg,2.0,2
dqcp473c,dqcncwc5,1.0,2
dqcp473c,dqcp1gxv,2.0,2
dqchf7jt,dqcnf6cg,2.0,2
dqcncu6f,dqcp1rx0,2.0,2
dqcncu6f,dqcp1z6r,2.0,2
dqcncu6f,dqcnc0y3,1.0,2
dqcncu6f,dqcncf6c,2.0,2
dqcncvkb,dqcnfk5z,2.0,2
dqcncvkb,dqcnf6cg,1.0,2
dqcncvkb,dqcncf4c,2.0,2
dqcncvkb,dqcnf3uz,2.0,2
dqcncvkb,dqcnc6tb,2.0,2
dqcncvkb,dqcncdq7,1.0,2
dqcncvkb,dqcnc0y3,2.0,2
dqcncvkb,dqcncf6c,2.0,2
dqcncvkb,dqcncx6x,2.0,2
dqcnfk5z,dqcnctbb,2.0,2
dqcnfk5z,dqcnf6cg,2.0,2
dqcnfk5z,dqcncfq5,1.0,2
dqcnfk5z,dqcncdq7,1.0,2
dqcnfk5z,dqcnf794,2.0,2
dqcnfk5z,dqcng4te,2.0,2
dqcnfk5z,dqcnfqc3,2.0,2
dqcp1rx0,dqcp1ys8,2.0,2
dqcp1rx0,dqcnc0gn,2.0,2
dqcp1rx0,dqcnfqc3,2.0,2
dqcp1rx0,dqcncx6x,1.0,2
dqcp1rx0,dqcn9xvx,2.0,2
dqcp1yv9,dqcne6ct,2.0,2
dqcp1yv9,dqcnf3uz,2.0,2
dqcp1yv9,dqcp1ys8,1.0,2
dqcp1yv9,dqcncf6c,2.0,2
dqcp1yv9,dqcng4te,2.0,2
dqcp1yv9,dqcne1qu,2.0,2
dqcnctbb,dqcngjkj,2.0,2
dqcnctbb,dqcncwc5,1.0,2
dqcnctbb,dqcncx6x,1.0,2
dqcne6ct,dqcngjkj,2.0,2
dqcne6ct,dqcne4gy,2.0,2
dqcne6ct,dqcncwc5,2.0,2
dqcne6ct,dqcp1rzr,2.0,2
dqcngjkj,dqcncf4c,2.0,2
dqcngjkj,dqcne4gy,2.0,2
dqcngjkj,dqcnc7bc,2.0,2
dqcngjkj,dqcncdq7,2.0,2
dqcngjkj,dqcnfqc3,2.0,2
dqcngjkj,dqcne1qu,2.0,2
dqcngjkj,dqcp1gxv,2.0,2
dqcner94,dqcncf4c,2.0,2
dqcner94,dqcng06w,1.0,2
dqcner94,dqcncdq7,2.0,2
dqcner94,dqcnc78q,2.0,2
dqcner94,dqcncf6c,2.0,2
dqcner94,dqcne1qu,2.0,2
dqcner94,dqcn9r0y,2.0,2
dqcnf6cg,dqcnf3uz,2.0,2
dqcnf6cg,dqcncdq7,1.0,2
dqcnf6cg,dqcnf794,2.0,2
dqcnf6cg,dqcnfqc3,2.0,2
dqcncf4c,dqcne4gy,2.0,2
dqcncf4c,dqcnf3uz,2.0,2
dqcncf4c,dqcncx6x,2.0,2
dqcnf6cj,dqcncdq7,1.0,2
dqcnf6cj,dqcnf794,1.0,2
dqcncfq5,dqcp1gxv,1.0,2
dqcne4gy,dqcnf794,2.0,2
dqcne4gy,dqcng4te,2.0,2
dqcne4gy,dqcne1qu,2.0,2
dqcne4gy,dqcn9xvx,2.0,2
dqcne4gy,dqcn9r0y,2.0,2
dqcng06w,dqcncwc5,1.0,2
dqcnf3uz,dqcp1z6r,2.0,2
dqcnf3uz,dqcp1ys8,2.0,2
dqcnf3uz,dqcnf794,2.0,2
dqcnf3uz,dqcp1wg8,2.0,2
dqcnc6tb,dqcnc7bc,2.0,2
dqcnc6tb,dqcnc0gn,2.0,2
dqcnc6tb,dqcn9xvx,2.0,2
dqcnc6tb,dqcp1gxv,2.0,2
dqcnc7bc,dqcp1z6r,2.0,2
dqcnc7bc,dqcnc0y3,2.0,2
dqcnc7bc,dqcnc0gn,2.0,2
dqcnc7bc,dqcn9xvx,2.0,2
dqcnc7bc,dqcn9r0y,1.0,2
dqcp1z6r,dqcp1ys8,2.0,2
dqcp1z6r,dqcp1rzr,1.0,2
dqcp1z6r,dqcncf6c,2.0,2
dqcp1z6r,dqcn9xvx,2.0,2
dqcp1z6r,dqcp1gxv,2.0,2
dqcp1z6r,dqcn9r0y,2.0,2
dqcncdq7,dqcncwc5,2.0,2
dqcp1ys8,dqcnc0y3,2.0,2
dqcp1ys8,dqcp1rzr,2.0,2
dqcp1ys8,dqcng4te,2.0,2
dqcnc78q,dqcnf794,2.0,2
dqcnc78q,dqcp1rzr,2.0,2
dqcnc78q,dqcnc0gn,2.0,2
dqcnc78q,dqcp1wg8,2.0,2
dqcnf794,dqcnc0y3,1.0,2
dqcnf794,dqcn9r0y,2.0,2
dqcncwc5,dqcncf6c,1.0,2
dqcncwc5,dqcn9xvx,2.0,2
dqcnc0y3,dqcp1rzr,2.0,2
dqcnc0y3,dqcne1qu,2.0,2
dqcp1rzr,dqcn9xvx,2.0,2
dqcp1rzr,dqcn9r0y,2.0,2
dqcncf6c,dqcne1qu,2.0,2
dqcncf6c,dqcp1wg8,2.0,2
dqcnfffs,dqcne1qu,2.0,2
dqcng4te,dqcnc0gn,2.0,2
dqcng4te,dqcn9xvx,2.0,2
dqcnc0gn,dqcnfqc3,2.0,2
dqcnc0gn,dqcncx6x,2.0,2
dqcnc0gn,dqcn9r0y,2.0,2
dqcncx6x,dqcp1wg8,2.0,2
dqcncx6x,dqcp1gxv,2.0,2
dqcn9xvx,dqcp1gxv,2.0,2
dqcn9xvx,dqcn9r0y,2.0,2
dqcp1wg8,dqcp1gxv,2.0,2
dqcp176g,dqcnc29k,2.0,3
dqcp176g,dqcngqhc,2.0,3
dqcp176g,dqcnfpuz,2.0,3
dqcp176g,dqcngjkj,2.0,3
dqcp176g,dqcner94,2.0,3
dqcp176g,dqcncfq5,1.0,3
dqcp176g,dqcne4gy,2.0,3
dqcp176g,dqcnf3uz,2.0,3
dqcp176g,dqcnf794,2.0,3
dqcp176g,dqcnc0y3,2.0,3
dqcp176g,dqcnfqc3,2.0,3
dqcp176g,dqcncx6x,2.0,3
dqcp176g,dqcp1wg8,2.0,3
dqcp176g,dqcn9r0y,2.0,3
dqcnc7hq,dqcnc29k,2.0,3
dqcnc7hq,dqcng43b,2.0,3
dqcnc7hq,dqcp473c,2.0,3
dqcnc7hq,dqcncvkb,2.0,3
dqcnc7hq,dqcnfk5z,2.0,3
dqcnc7hq,dqcne6ct,2.0,3
dqcnc7hq,dqcncdq7,2.0,3
dqcnc7hq,dqcnc0gn,1.0,3
dqcnc7hq,dqcn9xvx,2.0,3
dqcnc7hq,dqcp1wg8,2.0,3
dqcnc7hq,dqcn9r0y,2.0,3
dqcnc29k,dqcnbchm,2.0,3
dqcnc29k,dqcng43b,2.0,3
dqcnc29k,dqcncvkb,2.0,3
dqcnc29k,dqcncf4c,2.0,3
dqcnc29k,dqcncwc5,2.0,3
dqcnc29k,dqcncx6x,2.0,3
dqcnc29k,dqcn9r0y,2.0,3
dqcngqhc,dqcncsjm,2.0,3
dqcngqhc,dqcp473c,2.0,3
dqcngqhc,dqcncu6f,2.0,3
dqcngqhc,dqcnctbb,2.0,3
dqcngqhc,dqcner94,2.0,3
