time_step,dimension,dimension_name,household_id,num_active_neighbors,prod_term,activate_prob,p_self
0,0,vacancy_state,dqcncx8t,1,1.0,0.0,0.0
0,0,vacancy_state,dqcnfedt,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnfkxp,0,1.0,0.0,0.0
0,0,vacancy_state,dqcng0fu,0,1.0,0.0,0.0
0,0,vacancy_state,dqcncvxw,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp43hq,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp1bsz,0,1.0,0.0,0.0
0,0,vacancy_state,dqcng1mm,0,1.0,0.0,0.0
0,0,vacancy_state,dqcncv68,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnu38f,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnft8d,0,1.0,0.0,0.0
0,0,vacancy_state,dqcngjj5,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnfnd7,0,1.0,0.0,0.0
0,0,vacancy_state,dqcne2ec,1,0.8808797053122955,0.11912029468770446,0.0
0,0,vacancy_state,dqcnfs2c,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp1gxe,1,1.0,0.0,0.0
0,0,vacancy_state,dqcp1w3h,1,0.8401819286699392,0.15981807133006076,0.0
0,0,vacancy_state,dqcnf1dt,0,1.0,0.0,0.0
0,0,vacancy_state,dqcngktv,0,1.0,0.0,0.0
0,0,vacancy_state,dqcng718,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp32pb,1,0.5,0.5,0.0
0,0,vacancy_state,dqcng4dv,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnfsbj,0,1.0,0.0,0.0
0,0,vacancy_state,dqcncqmm,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnfss1,0,1.0,0.0,0.0
0,0,vacancy_state,dqcncq72,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp412g,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnc5f8,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp4kg7,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp1x5h,1,0.8396402021708561,0.1603597978291439,0.0
0,0,vacancy_state,dqcne2cx,0,1.0,0.0,0.0
0,0,vacancy_state,dqcncd0f,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp1c1u,1,0.87272323659315,0.12727676340685,0.0
0,0,vacancy_state,dqcncrpy,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp4qe1,1,1.0,0.0,0.0
0,0,vacancy_state,dqcp422y,0,1.0,0.0,0.0
0,0,vacancy_state,dqcng5m0,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp4q65,0,1.0,0.0,0.0
0,0,vacancy_state,dqcngqk3,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnfc86,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp43hm,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnfqyx,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp4hv8,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp542q,0,1.0,0.0,0.0
0,0,vacancy_state,dqcng4fg,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp4nhc,1,0.5705460957709104,0.4294539042290896,0.0
0,0,vacancy_state,dqcnf5du,9,0.8771555167439868,0.12284448325601316,0.0
0,0,vacancy_state,dqcnduss,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp4ne6,1,0.554914973345669,0.44508502665433103,0.0
0,0,vacancy_state,dqcp38rr,1,1.0,0.0,0.0
0,0,vacancy_state,dqcnfmt8,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnfq3y,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnfurn,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnchkc,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp42bz,1,1.0,0.21361675301959426,0.2136167530195942
0,0,vacancy_state,dqcngmjx,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp1qtz,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnc7qe,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp4mk9,1,0.6357248719723463,0.3642751280276537,0.0
0,0,vacancy_state,dqcncxkk,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnc6t2,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnfc5n,0,1.0,0.0,0.0
0,0,vacancy_state,dqcndv8n,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnc5rh,0,1.0,0.0,0.0
0,0,vacancy_state,dqcng0t5,0,1.0,0.0,0.0
0,0,vacancy_state,dqcng0tp,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp1sdw,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnftkb,0,1.0,0.0,0.0
0,0,vacancy_state,dqcng4eh,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnu4cm,0,1.0,0.0,0.0
0,0,vacancy_state,dqcng4dt,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp414u,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnf1h2,0,1.0,0.0,0.0
0,0,vacancy_state,dqcn9ks8,0,1.0,0.0,0.0
0,0,vacancy_state,dqcncxbm,1,1.0,0.0,0.0
0,0,vacancy_state,dqcnfkkm,0,1.0,0.0,0.0
0,0,vacancy_state,dqcngqje,0,1.0,0.0,0.0
0,0,vacancy_state,dqcncskf,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp42y0,0,1.0,0.0,0.0
0,0,vacancy_state,dqcng262,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp1zyb,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp32pc,1,0.6750221515902302,0.32497784840976984,0.0
0,0,vacancy_state,dqcng6j1,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp4n30,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp42f1,1,0.8433553123800336,0.15664468761996642,0.0
0,0,vacancy_state,dqcng4kn,0,1.0,0.0,0.0
0,0,vacancy_state,dqcngks7,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnczh2,1,1.0,0.0,0.0
0,0,vacancy_state,dqcng0tx,0,1.0,0.0,0.0
0,0,vacancy_state,dqcne1t9,0,1.0,0.0,0.0
0,0,vacancy_state,dqcng1m5,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnffs7,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnft2p,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp38pz,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp1m3b,1,0.6567880864967037,0.3432119135032963,0.0
0,0,vacancy_state,dqcngqk6,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp4935,1,0.5853529100438222,0.41464708995617783,0.0
0,0,vacancy_state,dqcp170y,1,1.0,0.0,0.0
0,0,vacancy_state,dqcngf7g,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnd3zv,0,1.0,0.0,0.0
0,0,vacancy_state,dqcngrhf,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnfshh,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnfbhu,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnft5p,0,1.0,0.0,0.0
0,0,vacancy_state,dqcngmjh,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp4qe6,0,1.0,0.0,0.0
0,0,vacancy_state,dqcne0em,0,1.0,0.0,0.0
0,0,vacancy_state,dqcngnx2,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp1suq,2,0.6948849250042054,0.3051150749957946,0.0
0,0,vacancy_state,dqcng78d,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp38jd,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp609q,0,1.0,0.0,0.0
0,0,vacancy_state,dqcngdu9,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnf1vy,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnf1dw,0,1.0,0.0,0.0
0,0,vacancy_state,dqcndsjg,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp63nh,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp701n,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnggbu,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp4308,1,0.8571302940203082,0.14286970597969184,0.0
0,0,vacancy_state,dqcngrp5,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp42y2,1,1.0,0.18958808191614207,0.18958808191614207
0,0,vacancy_state,dqcngkme,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp32jq,1,0.8414477990671174,0.15855220093288258,0.0
0,0,vacancy_state,dqcngnmb,0,1.0,0.0,0.0
0,0,vacancy_state,dqcndypc,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnfwg0,0,1.0,0.0,0.0
0,0,vacancy_state,dqcngjvq,0,1.0,0.0,0.0
0,0,vacancy_state,dqcngh57,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp4qwr,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnf6f8,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp5pcs,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp15r0,0,1.0,0.0,0.0
0,0,vacancy_state,dqcncum7,0,1.0,0.0,0.0
0,0,vacancy_state,dqcncy6u,1,1.0,0.22029973000468672,0.22029973000468672
0,0,vacancy_state,dqcp71cz,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp1mq5,1,0.8548252565154111,0.14517474348458892,0.0
0,0,vacancy_state,dqcndqr1,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnff29,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp492c,0,1.0,0.0,0.0
0,0,vacancy_state,dqcndwsd,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp701g,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnu3ep,0,1.0,0.0,0.0
0,0,vacancy_state,dqcncwuw,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp7hnr,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp1sgx,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp4mkt,1,0.5486395473591872,0.4513604526408128,0.0
0,0,vacancy_state,dqcngjhn,0,1.0,0.0,0.0
0,0,vacancy_state,dqcngfs4,5,0.8090651783574234,0.19093482164257658,0.0
0,0,vacancy_state,dqcp542w,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnggsj,0,1.0,0.0,0.0
0,0,vacancy_state,dqcngnv1,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp176q,0,1.0,0.0,0.0
0,1,repair_state,dqcnemk2,1,1.0,0.0,0.0
0,1,repair_state,dqcp1c62,10,1.0,0.0,0.0
0,1,repair_state,dqcp40qh,2,1.0,0.0,0.0
0,1,repair_state,dqcnc78n,1,1.0,0.0,0.0
0,1,repair_state,dqcp41tf,2,1.0,0.0,0.0
0,1,repair_state,dqcngmd5,2,1.0,0.0,0.0
0,1,repair_state,dqcnf79h,0,1.0,0.0,0.0
0,1,repair_state,dqcp4ndn,3,1.0,0.0,0.0
0,1,repair_state,dqcp4hyd,9,1.0,0.0,0.0
0,1,repair_state,dqcng331,0,1.0,0.0,0.0
0,1,repair_state,dqcncv69,7,0.7623935821081436,0.23760641789185644,0.0
0,1,repair_state,dqcn55rf,0,1.0,0.0,0.0
0,1,repair_state,dqcng6jx,3,1.0,0.0,0.0
0,1,repair_state,dqcng4ss,2,1.0,0.0,0.0
0,1,repair_state,dqcng700,2,1.0,0.0,0.0
0,1,repair_state,dqcnc0gj,2,1.0,0.0,0.0
0,1,repair_state,dqcncxuy,2,1.0,0.0,0.0
0,1,repair_state,dqcp4ndf,3,1.0,0.0,0.0
0,1,repair_state,dqcncywq,4,0.5362917123009585,0.4637082876990415,0.0
0,1,repair_state,dqcnc61s,3,1.0,0.0,0.0
0,1,repair_state,dqcnfgeq,3,1.0,0.0,0.0
0,1,repair_state,dqcng6z4,4,1.0,0.0,0.0
0,1,repair_state,dqcp325z,6,1.0,0.0,0.0
0,1,repair_state,dqcnct3x,3,1.0,0.0,0.0
0,1,repair_state,dqcnf19v,3,1.0,0.0,0.0
0,1,repair_state,dqcnf523,2,1.0,0.0,0.0
0,1,repair_state,dqcnc8h1,2,1.0,0.0,0.0
0,1,repair_state,dqcnbbnu,1,1.0,0.0,0.0
0,1,repair_state,dqcp4qsd,3,1.0,0.1268145086487409,0.1268145086487409
0,1,repair_state,dqcng2bt,1,1.0,0.0,0.0
0,1,repair_state,dqcncx8t,3,0.8866678716900989,0.11333212830990114,0.0
0,1,repair_state,dqcnfedt,1,1.0,0.0,0.0
0,1,repair_state,dqcng4ep,8,0.7412583600780093,0.25874163992199073,0.0
0,1,repair_state,dqcnfkxp,3,1.0,0.0,0.0
0,1,repair_state,dqcng0fu,3,1.0,0.0,0.0
0,1,repair_state,dqcncvxw,3,1.0,0.0,0.0
0,1,repair_state,dqcp43hq,2,1.0,0.0,0.0
0,1,repair_state,dqcp5j8u,9,1.0,0.0,0.0
0,1,repair_state,dqcp1bsz,3,1.0,0.0,0.0
0,1,repair_state,dqcng1mm,1,1.0,0.0,0.0
0,1,repair_state,dqcncv68,3,0.8416483567430891,0.15835164325691087,0.0
0,1,repair_state,dqcnu38f,1,1.0,0.0,0.0
0,1,repair_state,dqcnft8d,6,1.0,0.0,0.0
0,1,repair_state,dqcngjj5,4,1.0,0.0,0.0
0,1,repair_state,dqcnfnd7,4,1.0,0.0,0.0
0,1,repair_state,dqcnfsce,8,0.7823708915957956,0.21762910840420435,0.0
0,1,repair_state,dqcne2ec,0,1.0,0.0,0.0
0,1,repair_state,dqcnfs2c,7,1.0,0.0,0.0
0,1,repair_state,dqcp1gxe,3,1.0,0.0,0.0
0,1,repair_state,dqcp1w3h,3,1.0,0.0,0.0
0,1,repair_state,dqcnf1dt,3,1.0,0.0,0.0
0,1,repair_state,dqcngktv,3,1.0,0.0,0.0
0,1,repair_state,dqcp32pb,3,1.0,0.0,0.0
0,1,repair_state,dqcng4dv,3,1.0,0.0,0.0
0,1,repair_state,dqcnfsbj,9,1.0,0.0,0.0
0,1,repair_state,dqcncqmm,4,0.8819599421777415,0.11804005782225846,0.0
0,1,repair_state,dqcnfss1,3,1.0,0.0,0.0
0,1,repair_state,dqcp1m1z,9,1.0,0.0,0.0
0,1,repair_state,dqcncq72,5,0.8564942746604111,0.14350572533958894,0.0
0,1,repair_state,dqcp412g,4,1.0,0.0,0.0
0,1,repair_state,dqcnc5f8,2,1.0,0.0,0.0
0,1,repair_state,dqcneksd,5,0.8879725927892534,0.11202740721074655,0.0
0,1,repair_state,dqcp4kg7,3,1.0,0.0,0.0
0,1,repair_state,dqcp1x5h,4,1.0,0.0,0.0
0,1,repair_state,dqcne2cx,0,1.0,0.0,0.0
0,1,repair_state,dqcncd0f,5,0.8833171663886924,0.1166828336113076,0.0
0,1,repair_state,dqcp1c1u,5,1.0,0.0,0.0
0,1,repair_state,dqcncrpy,2,1.0,0.0,0.0
0,1,repair_state,dqcp4qe1,6,0.793527327332864,0.20647267266713598,0.0
0,1,repair_state,dqcp422y,3,1.0,0.0,0.0
0,1,repair_state,dqcng5m0,3,1.0,0.0,0.0
0,1,repair_state,dqcp4q65,3,1.0,0.0,0.0
0,1,repair_state,dqcngqk3,3,1.0,0.0,0.0
0,1,repair_state,dqcnfc86,1,1.0,0.0,0.0
0,1,repair_state,dqcp43hm,2,1.0,0.0,0.0
0,1,repair_state,dqcnctxh,9,0.8978628709835264,0.10213712901647365,0.0
0,1,repair_state,dqcnfqyx,2,1.0,0.0,0.0
0,1,repair_state,dqcp4hv8,4,0.8587097062393795,0.14129029376062052,0.0
0,1,repair_state,dqcp542q,2,1.0,0.0,0.0
0,1,repair_state,dqcng4fg,5,1.0,0.0,0.0
0,1,repair_state,dqcp4nhc,7,1.0,0.0,0.0
0,1,repair_state,dqcnduss,1,1.0,0.0,0.0
0,1,repair_state,dqcp4ne6,9,1.0,0.0,0.0
0,1,repair_state,dqcp38rr,6,0.7670962375674273,0.23290376243257271,0.0
0,1,repair_state,dqcnfmt8,2,1.0,0.0,0.0
0,1,repair_state,dqcnfq3y,2,1.0,0.0,0.0
0,1,repair_state,dqcnfurn,4,1.0,0.0,0.0
0,1,repair_state,dqcnchkc,3,1.0,0.0,0.0
0,1,repair_state,dqcp42bz,3,1.0,0.21817216674375628,0.21817216674375625
0,1,repair_state,dqcngmjx,3,1.0,0.0,0.0
0,1,repair_state,dqcp1qtz,3,1.0,0.0,0.0
0,1,repair_state,dqcnc7qe,4,1.0,0.0,0.0
0,1,repair_state,dqcp4mk9,6,1.0,0.0,0.0
0,1,repair_state,dqcncxkk,4,1.0,0.0,0.0
0,1,repair_state,dqcnc6t2,5,1.0,0.0,0.0
0,1,repair_state,dqcnfc5n,2,0.7688430119786028,0.23115698802139717,0.0
0,1,repair_state,dqcndv8n,2,1.0,0.0,0.0
0,1,repair_state,dqcnc5rh,2,1.0,0.0,0.0
0,1,repair_state,dqcng0t5,5,1.0,0.0,0.0
0,1,repair_state,dqcng0tp,3,1.0,0.0,0.0
0,1,repair_state,dqcp1sdw,5,1.0,0.0,0.0
0,1,repair_state,dqcnftkb,2,1.0,0.0,0.0
0,1,repair_state,dqcng4eh,2,1.0,0.0,0.0
0,1,repair_state,dqcnu4cm,1,1.0,0.0,0.0
0,1,repair_state,dqcng4dt,2,1.0,0.0,0.0
0,1,repair_state,dqcp414u,9,1.0,0.0,0.0
0,1,repair_state,dqcnf1h2,6,1.0,0.0,0.0
0,1,repair_state,dqcn9ks8,0,1.0,0.0,0.0
0,1,repair_state,dqcncxbm,3,0.8891458464080487,0.11085415359195128,0.0
0,1,repair_state,dqcnfkkm,1,1.0,0.0,0.0
0,1,repair_state,dqcngqje,0,1.0,0.0,0.0
0,1,repair_state,dqcncskf,4,1.0,0.0,0.0
0,1,repair_state,dqcp42y0,2,1.0,0.0,0.0
0,1,repair_state,dqcng262,4,1.0,0.0,0.0
0,1,repair_state,dqcp1zyb,3,1.0,0.0,0.0
0,1,repair_state,dqcp32pc,3,1.0,0.0,0.0
0,1,repair_state,dqcp4n30,3,0.8796172973312391,0.12038270266876094,0.0
0,1,repair_state,dqcp42f1,8,1.0,0.0,0.0
0,1,repair_state,dqcng4kn,2,1.0,0.0,0.0
0,1,repair_state,dqcngks7,2,1.0,0.0,0.0
0,1,repair_state,dqcnczh2,1,1.0,0.0,0.0
0,1,repair_state,dqcng0tx,5,1.0,0.0,0.0
0,1,repair_state,dqcne1t9,0,1.0,0.0,0.0
0,1,repair_state,dqcng1m5,3,1.0,0.0,0.0
0,1,repair_state,dqcnffs7,1,1.0,0.0,0.0
0,1,repair_state,dqcnft2p,7,0.8955406573462887,0.10445934265371126,0.0
0,1,repair_state,dqcp38pz,3,1.0,0.0,0.0
0,1,repair_state,dqcp1m3b,7,1.0,0.0,0.0
0,1,repair_state,dqcngqk6,3,1.0,0.0,0.0
0,1,repair_state,dqcp4935,7,1.0,0.0,0.0
0,1,repair_state,dqcp170y,3,1.0,0.0,0.0
0,1,repair_state,dqcngf7g,2,1.0,0.0,0.0
0,1,repair_state,dqcnd3zv,0,1.0,0.0,0.0
0,1,repair_state,dqcngrhf,1,1.0,0.0,0.0
0,1,repair_state,dqcnfshh,6,1.0,0.0,0.0
0,1,repair_state,dqcnfbhu,3,1.0,0.0,0.0
0,1,repair_state,dqcnft5p,7,1.0,0.0,0.0
0,1,repair_state,dqcngmjh,6,1.0,0.0,0.0
0,1,repair_state,dqcp4qe6,3,1.0,0.0,0.0
0,1,repair_state,dqcne0em,0,1.0,0.0,0.0
0,1,repair_state,dqcngnx2,5,1.0,0.0,0.0
0,1,repair_state,dqcp1suq,4,1.0,0.0,0.0
0,1,repair_state,dqcng78d,4,1.0,0.0,0.0
0,1,repair_state,dqcp38jd,5,0.7153465727991251,0.28465342720087494,0.0
0,1,repair_state,dqcp609q,3,1.0,0.0,0.0
0,1,repair_state,dqcngdu9,2,1.0,0.0,0.0
0,1,repair_state,dqcnf1vy,4,1.0,0.0,0.0
0,1,repair_state,dqcnf1dw,6,1.0,0.0,0.0
0,1,repair_state,dqcndsjg,1,1.0,0.0,0.0
0,1,repair_state,dqcp63nh,3,1.0,0.0,0.0
0,1,repair_state,dqcp701n,2,1.0,0.0,0.0
0,1,repair_state,dqcnggbu,3,1.0,0.0,0.0
0,1,repair_state,dqcp4308,8,1.0,0.0,0.0
0,1,repair_state,dqcngrp5,1,1.0,0.0,0.0
0,1,repair_state,dqcp42y2,3,1.0,0.19261920630857976,0.19261920630857973
0,1,repair_state,dqcngkme,4,1.0,0.0,0.0
0,1,repair_state,dqcp32jq,3,1.0,0.0,0.0
0,1,repair_state,dqcngnmb,6,1.0,0.0,0.0
0,1,repair_state,dqcndypc,4,1.0,0.0,0.0
0,1,repair_state,dqcnfwg0,1,1.0,0.0,0.0
0,1,repair_state,dqcngjvq,3,1.0,0.0,0.0
0,1,repair_state,dqcngh57,6,1.0,0.0,0.0
0,1,repair_state,dqcp4qwr,2,1.0,0.0,0.0
0,1,repair_state,dqcnf6f8,7,1.0,0.0,0.0
0,1,repair_state,dqcp5pcs,2,1.0,0.0,0.0
0,1,repair_state,dqcp15r0,2,1.0,0.0,0.0
0,1,repair_state,dqcncum7,4,0.8934639340541195,0.1065360659458805,0.0
0,1,repair_state,dqcncy6u,5,1.0,0.22322405222327957,0.22322405222327954
0,1,repair_state,dqcp71cz,1,1.0,0.0,0.0
0,1,repair_state,dqcp1mq5,5,1.0,0.0,0.0
0,1,repair_state,dqcndqr1,6,1.0,0.0,0.0
0,1,repair_state,dqcnff29,5,1.0,0.0,0.0
0,1,repair_state,dqcp492c,3,1.0,0.0,0.0
0,1,repair_state,dqcndwsd,2,1.0,0.0,0.0
0,1,repair_state,dqcp701g,2,1.0,0.0,0.0
0,1,repair_state,dqcnu3ep,2,1.0,0.0,0.0
0,1,repair_state,dqcncwuw,3,0.8818939231000726,0.11810607689992736,0.0
0,1,repair_state,dqcp7hnr,3,1.0,0.0,0.0
0,1,repair_state,dqcp1sgx,3,1.0,0.0,0.0
0,1,repair_state,dqcp4mkt,4,1.0,0.0,0.0
0,1,repair_state,dqcngjhn,5,1.0,0.0,0.0
0,1,repair_state,dqcp542w,2,1.0,0.0,0.0
0,1,repair_state,dqcnggsj,2,1.0,0.0,0.0
0,1,repair_state,dqcngnv1,4,1.0,0.0,0.0
0,1,repair_state,dqcp176q,2,1.0,0.0,0.0
0,2,sales_state,dqcnemk2,1,1.0,0.0,0.0
0,2,sales_state,dqcp1c62,12,1.0,0.0,0.0
0,2,sales_state,dqcp40qh,2,1.0,0.0,0.0
0,2,sales_state,dqcnc78n,1,1.0,0.0,0.0
0,2,sales_state,dqcp41tf,2,1.0,0.0,0.0
0,2,sales_state,dqcngmd5,2,1.0,0.0,0.0
0,2,sales_state,dqcnf79h,0,1.0,0.0,0.0
0,2,sales_state,dqcp4ndn,3,1.0,0.0,0.0
0,2,sales_state,dqcp4hyd,9,1.0,0.0,0.0
0,2,sales_state,dqcng331,0,1.0,0.0,0.0
0,2,sales_state,dqcn55rf,0,1.0,0.0,0.0
0,2,sales_state,dqcng6jx,3,1.0,0.0,0.0
0,2,sales_state,dqcng4ss,2,1.0,0.0,0.0
0,2,sales_state,dqcng700,2,1.0,0.0,0.0
0,2,sales_state,dqcnc0gj,2,1.0,0.0,0.0
0,2,sales_state,dqcncxuy,2,1.0,0.0,0.0
0,2,sales_state,dqcp4ndf,3,1.0,0.0,0.0
0,2,sales_state,dqcnc61s,3,1.0,0.0,0.0
0,2,sales_state,dqcng8js,5,1.0,0.0,0.0
0,2,sales_state,dqcngqwm,2,1.0,0.0,0.0
0,2,sales_state,dqcnfgeq,3,1.0,0.0,0.0
0,2,sales_state,dqcng6z4,4,1.0,0.0,0.0
0,2,sales_state,dqcp325z,6,1.0,0.0,0.0
0,2,sales_state,dqcnct3x,3,1.0,0.0,0.0
0,2,sales_state,dqcnf19v,3,1.0,0.0,0.0
0,2,sales_state,dqcnf523,2,1.0,0.0,0.0
0,2,sales_state,dqcnc8h1,2,1.0,0.0,0.0
0,2,sales_state,dqcng153,3,1.0,0.0,0.0
0,2,sales_state,dqcnbbnu,1,1.0,0.0,0.0
0,2,sales_state,dqcp4qsd,3,1.0,0.12506413610837097,0.125064136108371
0,2,sales_state,dqcng2bt,1,1.0,0.0,0.0
0,2,sales_state,dqcncx8t,3,0.8842228786883481,0.11577712131165185,0.0
0,2,sales_state,dqcnfedt,1,1.0,0.0,0.0
0,2,sales_state,dqcng4ep,8,0.7288357387772622,0.27116426122273785,0.0
0,2,sales_state,dqcnfkxp,3,1.0,0.0,0.0
0,2,sales_state,dqcng0fu,3,1.0,0.0,0.0
0,2,sales_state,dqcncvxw,3,1.0,0.0,0.0
0,2,sales_state,dqcp43hq,2,1.0,0.0,0.0
0,2,sales_state,dqcp5j8u,9,1.0,0.0,0.0
0,2,sales_state,dqcp1bsz,3,1.0,0.0,0.0
0,2,sales_state,dqcng1mm,1,1.0,0.0,0.0
0,2,sales_state,dqcncv68,3,0.837930608581926,0.16206939141807397,0.0
