household_id,community,building_value,income,damage_level,population_scaled,age,race
dqcnfqc3,dqcnfq,0.5094691399707165,0.19817239172490783,0.0,0.2857142857142857,0.40498563984530045,1.0
dqcncx6x,dqcncx,0.5357497173406389,0.8848413701116894,0.0,1.0,0.8017663300219378,0.5
dqcne1qu,dqcne1,0.5670399024289355,0.49001648601535636,0.0,0.14285714285714285,0.6037743107924517,0.5
dqcn9xvx,dqcn9x,0.41869695109260907,0.8431693421175501,0.75,0.42857142857142855,0.3978798425843443,0.0
dqcp1wg8,dqcp1w,0.45818357444244606,0.5347111807512226,0.0,0.2857142857142857,0.3233128702467032,0.5
dqcp1gxv,dqcp1g,0.5601902228739032,0.9042325580459433,0.0,1.0,0.24202125553963524,0.0
dqcn9r0y,dqcn9r,0.6788892595908663,0.7729103506336269,0.25,0.14285714285714285,0.8590479667443928,0.0
dqcnenmf,dqcnen,0.11876792791796881,0.0,0.75,0.14285714285714285,0.4465255283864161,0.25
dqcnc2sv,dqcnc2,0.7055756585401949,0.06228959806144564,0.0,0.5714285714285714,0.5167289545248749,0.25
dqcncgsj,dqcncg,0.45785558165753504,0.0,1.0,0.8571428571428571,0.4503304496576761,0.0
dqcncfjz,dqcncf,0.7644299112927779,0.2909218550841025,0.0,0.42857142857142855,0.8608513275214186,0.5
dqcp4k9b,dqcp4k,0.7997666439059824,0.25195947442260364,0.0,0.2857142857142857,0.7622063902170837,0.0
dqcncv9e,dqcncv,0.6035549531697431,0.763445901426558,0.5,0.2857142857142857,0.5370613667779389,0.0
dqcncvy0,dqcncv,0.5820416151733908,0.6322302742930946,0.25,0.14285714285714285,0.4502368148185205,0.0
dqcng23k,dqcng2,0.5002673702513,0.0,1.0,0.8571428571428571,0.20327221452750543,1.0
dqcncf69,dqcncf,0.7272788459181305,0.30151088376966784,0.25,0.7142857142857143,0.8181347281997708,0.5
dqcng0x3,dqcng0,0.4919549036326174,0.5852949738681967,0.75,0.8571428571428571,0.7290642147322131,0.0
dqcnc9vh,dqcnc9,0.3488440743684617,0.02721753257210128,0.0,1.0,0.23188592638706415,0.0
dqcncvhv,dqcncv,0.5972506301283396,0.702710870228715,0.25,0.8571428571428571,0.4219182729418013,0.0
dqcng0rh,dqcng0,0.533196047326483,0.654188969389776,0.75,0.8571428571428571,0.8385006103732174,0.0
dqcnf1g2,dqcnf1,0.7399033886808617,0.3329151504328937,0.0,0.14285714285714285,0.2446397698788047,0.5
dqcp4hth,dqcp4h,0.5255109335688072,0.44769952643846656,0.5,0.7142857142857143,0.27859184051483854,0.5
dqcnf559,dqcnf5,0.5165139974375145,0.038952650532704323,0.5,0.7142857142857143,0.7608169485563422,0.0
dqcp1wk6,dqcp1w,0.6452753120326027,0.6114366921905814,0.0,0.2857142857142857,0.2674847161525402,0.0
dqcng5m8,dqcng5,0.4960482059372073,0.03042381604618649,0.5,0.7142857142857143,0.39309422163305285,0.0
dqcnc3fk,dqcnc3,0.2280307042521306,0.1637645100548813,0.0,1.0,0.11128215322535603,0.0
dqcnfkw0,dqcnfk,0.8135788251132797,0.4778716590193321,0.0,0.8571428571428571,0.24053425112162374,0.0
dqcp1yek,dqcp1y,0.5728661389713672,0.41189799792845766,0.0,0.2857142857142857,0.2743068635065039,1.0
dqcnc1m6,dqcnc1,0.6803272523833467,0.35094036504341947,1.0,1.0,0.4537468577379584,0.0
dqcnfkys,dqcnfk,0.7650189056287485,0.46669622435001457,0.0,0.42857142857142855,0.19631711523623183,0.0
dqcp1wbz,dqcp1w,0.5274135046680727,0.49128523359074605,0.5,0.8571428571428571,0.44833059008354614,0.0
dqcnc6ht,dqcnc6,0.34055743805858196,0.21842493929023882,0.5,0.2857142857142857,0.15683985817671747,0.0
dqcnc8ft,dqcnc8,0.3931560467585254,0.037461026372762773,0.0,0.14285714285714285,0.4990161007669781,0.0
dqcngqwq,dqcngq,0.568865648417319,0.6487548114411723,0.0,0.42857142857142855,0.1296914006195707,0.25
dqcp1xyv,dqcp1x,0.4220647271334603,0.3743944221658402,0.0,0.14285714285714285,0.10072699531466299,0.0
dqcnfmdf,dqcnfm,0.5932660629670804,0.0,0.25,0.7142857142857143,0.7988333680316916,0.0
dqcnfs2t,dqcnfs,0.7869175341354454,0.1940154773810788,0.0,0.42857142857142855,0.5205945877805789,0.5
dqcnfpuy,dqcnfp,0.41698328424683956,0.11353276456554608,0.5,0.5714285714285714,0.4112655297584411,1.0
dqcnfmyp,dqcnfm,0.6238273391483187,0.0024132539632927483,0.0,0.7142857142857143,0.8124451101056488,0.25
dqcnc778,dqcnc7,0.5711447065442741,0.15904623260265865,0.0,0.2857142857142857,0.17503483294904376,0.0
dqcp1gmx,dqcp1g,0.5497830242820809,0.7477488331189871,0.0,0.2857142857142857,0.26559720923282815,0.0
dqcp4jxf,dqcp4j,0.7200743451120672,0.5483837409468953,0.5,1.0,0.10547465478142697,0.0
dqcn7m99,dqcn7m,0.4972104813562726,0.2071696476327925,0.0,0.8571428571428571,0.15058133430905446,0.0
dqcp1gsz,dqcp1g,0.6188197585630176,0.8986507549802977,0.0,0.5714285714285714,0.1869946059658939,0.0
dqcnc77d,dqcnc7,0.5445491493093129,0.0,0.75,0.14285714285714285,0.22927951303669808,0.0
dqcncum1,dqcncu,0.3327775239236284,0.1558901117599854,0.5,0.14285714285714285,0.14698906174380344,0.0
dqcncuc6,dqcncu,0.34103870947269355,0.46449689420782525,0.0,0.14285714285714285,0.19361997603864384,0.0
dqcp4j1c,dqcp4j,0.6834577043453711,0.30505547906316255,0.0,0.14285714285714285,0.22983284358667075,0.0
dqcncfne,dqcncf,0.8298029807288039,0.45146647374862664,0.0,1.0,0.7721544943008182,0.5
dqcnfq3v,dqcnfq,0.6191468208787803,0.19422307281350315,0.0,1.0,0.5183651296884253,1.0
dqcncu74,dqcncu,0.3516447755365137,0.15634527560153333,0.0,0.5714285714285714,0.21546742939927782,0.0
dqcnf69x,dqcnf6,0.5340614700168007,0.4451148961756277,0.0,0.42857142857142855,0.5336794590412425,0.0
dqcp1ym5,dqcp1y,0.6018752690023687,0.3971259214787136,0.25,0.5714285714285714,0.1639284499800293,0.25
dqcnc5jg,dqcnc5,0.42894605741358055,0.0,1.0,0.5714285714285714,0.7318822808441823,0.0
dqcnep20,dqcnep,0.29884631933300354,0.2249147546724709,1.0,0.14285714285714285,0.7816899238297506,0.0
dqcnfnyk,dqcnfn,0.5893790645527077,0.3945039917342808,0.25,1.0,0.5456707814920585,0.0
dqcnczy0,dqcncz,0.5410991584819732,0.635376008288809,0.0,0.42857142857142855,0.5401928018968605,0.0
dqcnft40,dqcnft,0.6091666431804019,0.08372031738344662,0.0,0.5714285714285714,0.8458246207037051,0.0
dqcnfgqb,dqcnfg,0.3849486550174808,0.3475384628688059,0.75,0.7142857142857143,0.2527539010751833,0.25
dqcnfmnj,dqcnfm,0.5939799401749715,0.064074756365234,0.0,0.8571428571428571,0.7731917346173895,0.25
dqcnc5rf,dqcnc5,0.5913732785778406,0.0,0.0,0.8571428571428571,0.7987224158835761,0.0
dqcn8zhj,dqcn8z,0.5873200582942942,0.16872342183100192,0.0,0.14285714285714285,0.35689279507610333,0.25
dqcncsvg,dqcncs,0.8530448230229091,0.6089822065119697,0.0,0.8571428571428571,0.7849293750143966,0.0
dqcncxc2,dqcncx,0.698327034196484,0.835043615532706,0.75,0.7142857142857143,0.7069840262921544,1.0
dqcncesv,dqcnce,0.27939098334648527,0.0,1.0,0.8571428571428571,0.1923189947442203,1.0
dqcncv9s,dqcncv,0.6559214898684549,0.6407303894761879,0.0,0.7142857142857143,0.4780191133150565,0.0
dqcnennp,dqcnen,0.11317126123232675,0.08884443913415191,1.0,1.0,0.4391600907034327,0.0
dqcndk23,dqcndk,0.5775222429462235,0.30378746208920826,0.0,0.14285714285714285,0.12326913378199461,0.0
dqcn9rge,dqcn9r,0.6653452248788265,0.6742923653161425,0.0,0.2857142857142857,0.8110693476740991,0.0
dqcp1vqh,dqcp1v,0.7201976683171756,0.20870448875862427,0.0,0.7142857142857143,0.7457511777337879,0.25
dqcn7m93,dqcn7m,0.4544159188779059,0.05803269260108383,0.0,0.42857142857142855,0.18515758606717694,0.0
dqcnc5r3,dqcnc5,0.48888026970091725,0.0,0.0,0.2857142857142857,0.836240202273877,0.0
dqcnf47s,dqcnf4,0.35830926221384235,0.06247120253696076,0.0,0.2857142857142857,0.3883414945031586,0.0
dqcnc60q,dqcnc6,0.38944546787837814,0.1532485105456731,0.0,0.7142857142857143,0.24186117625855158,0.0
dqcnbbe7,dqcnbb,0.32387837118550145,0.38492163491965153,0.0,0.5714285714285714,0.1473100423837575,1.0
dqcn8zhh,dqcn8z,0.5530389496753375,0.2061378268643495,0.0,0.5714285714285714,0.4972808773400165,0.0
dqcnc2w6,dqcnc2,0.731180479500864,0.21124458045732208,0.0,0.2857142857142857,0.5208512782231626,0.25
dqcp1gtj,dqcp1g,0.6474053232855251,0.6605525913875016,0.0,0.14285714285714285,0.14223133044125663,0.0
dqcncxy1,dqcncx,0.5162436311196119,0.47373269826694375,0.0,0.2857142857142857,0.7693389185410761,0.5
dqcnf4v1,dqcnf4,0.29864146481189247,0.10155563252231503,0.0,1.0,0.4318689520824709,0.0
dqcp1cqm,dqcp1c,0.15515223601952807,0.13958114952056136,0.0,0.2857142857142857,0.5009458358967761,0.0
dqcp1ymn,dqcp1y,0.6489886305575034,0.35796347625081915,0.0,0.42857142857142855,0.19097703508473646,1.0
dqcnc78x,dqcnc7,0.550580950175566,0.20494024376034192,0.5,0.2857142857142857,0.20701770583892998,0.0
dqcnc5hk,dqcnc5,0.5105342385041773,0.09815996480747186,0.0,0.14285714285714285,0.8281018946706228,0.0
dqcnfq6s,dqcnfq,0.4464574357220319,0.212671811405224,0.0,0.42857142857142855,0.6253713650882737,1.0
dqcnctq4,dqcnct,0.7521871814943686,0.30460179827682243,0.5,0.14285714285714285,0.28265601778533644,0.0
dqcp4j6s,dqcp4j,0.7468656986749216,0.5379203996114504,0.0,0.8571428571428571,0.19191942339557444,0.0
dqcne28u,dqcne2,0.8046318706564849,0.19376481786337224,0.0,0.14285714285714285,0.3313480608451835,0.0
dqcp41gr,dqcp41,0.1882173149291568,0.0,1.0,0.2857142857142857,0.18448920567755203,0.0
dqcp1bqv,dqcp1b,0.43889259719810336,0.2067330047477931,0.0,1.0,0.8061451978899657,0.0
dqcncb21,dqcncb,0.7226185177098189,0.008575220962379303,0.25,0.5714285714285714,0.39494500108699915,0.0
dqcp3b1f,dqcp3b,0.029835927774715665,0.4013127167864644,0.0,0.7142857142857143,0.76966015585248,1.0
dqcp4kb6,dqcp4k,0.7332078158216765,0.17724370577901427,0.75,1.0,0.8150308158660927,0.0
dqcncucd,dqcncu,0.2898545047084146,0.31658636901611853,0.75,0.7142857142857143,0.27829470938507994,1.0
dqcne4gx,dqcne4,0.5377563003851199,0.9827301056123625,0.0,0.8571428571428571,0.18963797912103048,1.0
dqcnctex,dqcnct,0.7670288320974162,0.5144606648845954,0.0,0.14285714285714285,0.14531156737009637,0.0
dqcnc9je,dqcnc9,0.3909940534929447,0.0,0.25,1.0,0.11430203395940584,0.25
dqcng2bf,dqcng2,0.5365887959279101,0.04490816856089132,0.75,0.7142857142857143,0.19363500385267163,0.0
dqcngggb,dqcngg,0.4616260699151084,0.4311620198194898,0.0,0.7142857142857143,0.24902175581120461,0.0
dqcnc4u8,dqcnc4,0.39907081740647393,0.09593227897911666,0.0,0.7142857142857143,0.1420682627600383,1.0
dqcnbbdk,dqcnbb,0.3667974451326946,0.14092353559532564,0.0,0.42857142857142855,0.19615484037134012,0.0
dqcne0v2,dqcne0,0.7517009436986937,0.19472625387624926,0.0,1.0,0.14701932897445574,1.0
dqcn9pzt,dqcn9p,0.1656274057540974,0.4523663674553935,0.0,0.7142857142857143,0.08969117485758821,1.0
dqcngfnt,dqcngf,0.5062476077430582,0.0,0.0,0.7142857142857143,0.4427439046967745,0.0
dqcjghk2,dqcjgh,0.46720993683754053,0.4961133257920024,0.0,0.14285714285714285,0.11742609966105584,0.0
dqcncrp5,dqcncr,0.3766263413873647,0.32573375210972433,0.0,0.2857142857142857,0.7800073185570272,1.0
dqcp1yty,dqcp1y,0.6314281871765214,0.4325886316978636,0.5,0.42857142857142855,0.25891268163607745,1.0
dqcn9rqs,dqcn9r,0.6617576416921646,0.7151643666025143,0.0,0.7142857142857143,0.818932350368462,0.0
