household_id,community,building_value,income,damage_level,population_scaled,age,race,latitude,longitude
dqcnctbb,dqcnct,0.5538996047887825,0.6203272960223345,0.0,1.0,0.7737948952177646,0.5,39.18694496154785,-77.27663040161133
dqcne6ct,dqcne6,0.4654508886060161,0.8179476821986522,0.25,0.42857142857142855,0.40269855672094185,0.0,39.12737846374512,-77.19869613647461
dqcngjkj,dqcngj,0.4353468223773411,0.7222038740626638,0.25,0.5714285714285714,0.40269960530886295,0.5,39.18505668640137,-77.20624923706055
dqcner94,dqcner,0.7753727714177069,0.2988363535134189,0.75,0.7142857142857143,0.20913467027369273,0.0,39.15295600891113,-77.19938278198242
dqcnf6cg,dqcnf6,0.5734730571931239,0.3600516623336931,0.5,0.5714285714285714,0.6123840874024715,0.25,39.17098045349121,-77.2422981262207
dqcncf4c,dqcncf,0.6654314430267382,0.6909200343090767,0.0,0.42857142857142855,0.7418999441655745,0.0,39.16651725769043,-77.26289749145508
dqcnf6cj,dqcnf6,0.5722027424388505,0.15579759603927662,0.5,0.8571428571428571,0.5603924955277333,0.0,39.17132377624512,-77.24332809448242
dqcncfq5,dqcncf,0.622822625010285,0.45710165438071526,0.5,0.14285714285714285,0.7524454683739983,0.25,39.16823387145996,-77.2584342956543
dqcne4gy,dqcne4,0.7545837487628193,0.40758201121125764,0.0,0.5714285714285714,0.7970172731707407,0.0,39.12755012512207,-77.20659255981445
dqcng06w,dqcng0,0.47410550868926454,0.19045036534826232,0.25,0.7142857142857143,0.208022889023641,0.5,39.15776252746582,-77.20830917358398
dqcnf3uz,dqcnf3,0.5597670413576286,0.23302286291145208,0.0,1.0,0.8534262953524188,0.0,39.16617393493652,-77.23817825317383
dqcnc6tb,dqcnc6,0.7849714648610233,0.08431547331976952,1.0,0.8571428571428571,0.5824656578191209,0.5,39.16909217834473,-77.2807502746582
dqcnc7bc,dqcnc7,0.254448656517691,0.36855960253174896,0.5,0.5714285714285714,0.5431146497881985,0.25,39.176130294799805,-77.28761672973633
dqcp1z6r,dqcp1z,0.20690678190167824,0.07658070569152091,0.0,0.7142857142857143,0.25203866896082716,0.25,39.24033164978027,-77.26358413696289
dqcncdq7,dqcncd,0.24254741247902611,0.342152306334838,0.0,1.0,0.22068755782513913,0.0,39.16823387145996,-77.26907730102539
dqcp1ys8,dqcp1y,0.5299036556105122,0.6290423814291144,0.0,0.7142857142857143,0.2362199597844244,0.0,39.23501014709473,-77.26049423217773
dqcp4kgx,dqcp4k,0.43696198929469104,0.461537290927037,0.0,0.7142857142857143,0.11916938609294397,0.25,39.22659873962402,-77.23989486694336
dqcnc78q,dqcnc7,0.10382432106889308,0.3712853564608025,1.0,0.8571428571428571,0.6150747190464857,0.0,39.175615310668945,-77.28830337524414
dqcnf794,dqcnf7,0.5878924540255969,0.4017488569804182,0.75,1.0,0.8752932967128195,1.0,39.17492866516113,-77.24332809448242
dqcncwc5,dqcncw,0.509538202501118,0.02335365499037216,0.0,0.7142857142857143,0.37018980725896594,0.0,39.19295310974121,-77.27628707885742
dqcnc0y3,dqcnc0,0.42080452960030224,0.0,0.0,0.5714285714285714,0.5130853733661296,0.25,39.159650802612305,-77.29104995727539
dqcp1rzr,dqcp1r,0.39993632995507167,0.09288498809969384,0.0,0.7142857142857143,0.4856700385700008,1.0,39.24307823181152,-77.27869033813477
dqcncf6c,dqcncf,0.7642679887793973,0.8053372533738197,0.0,0.2857142857142857,0.8035369773111087,0.0,39.167890548706055,-77.26289749145508
dqcnfffs,dqcnff,0.5394866671148115,0.39587657839138124,1.0,0.14285714285714285,0.8302797807628498,0.0,39.171152114868164,-77.21929550170898
dqcng4te,dqcng4,0.6807065149757474,0.2649737947217008,0.0,0.42857142857142855,0.28244790949638277,0.5,39.169607162475586,-77.20418930053711
dqcnc0gn,dqcnc0,0.4528245051560896,0.003797846292117587,0.5,0.2857142857142857,0.4762886916060728,0.0,39.16050910949707,-77.29551315307617
dqcnfqc3,dqcnfq,0.6895324876456688,0.2250263199177106,0.0,0.42857142857142855,0.5348081484514097,1.0,39.192609786987305,-77.24298477172852
dqcncx6x,dqcncx,0.7074106978512513,0.0,0.0,1.0,0.4710903449662003,0.0,39.19638633728027,-77.27422714233398
dqcne1qu,dqcne1,0.6652645995436532,0.09497759691209913,0.0,0.14285714285714285,0.14115438306130512,0.0,39.118967056274414,-77.20247268676758
dqcn9xvx,dqcn9x,0.6304435626095279,0.0,0.25,0.42857142857142855,0.5513541431331717,0.0,39.15518760681152,-77.27010726928711
dqcp1wg8,dqcp1w,0.6393329100362579,0.7156624145511076,0.0,0.14285714285714285,0.844712552395543,0.0,39.23638343811035,-77.27285385131836
dqcp1gxv,dqcp1g,0.6173337287108491,0.3346804426684549,0.0,1.0,0.880567817450108,0.0,39.21938896179199,-77.25603103637695
dqcn9r0y,dqcn9r,0.5684251381365285,0.39169345360654084,0.0,0.2857142857142857,0.4502673256550633,0.0,39.150896072387695,-77.28761672973633
dqcnenmf,dqcnen,0.3056746636630034,0.0,0.0,0.42857142857142855,0.9240307217823089,0.0,39.14608955383301,-77.2038459777832
