household_id,building_value,income,damage_level,population_scaled,age,race,community_dqchf7,community_dqcn9r,community_dqcn9x,community_dqcnbb,community_dqcnbc,community_dqcnc0,community_dqcnc2,community_dqcnc6,community_dqcnc7,community_dqcncd,community_dqcncf,community_dqcncs,community_dqcnct,community_dqcncu,community_dqcncv,community_dqcncw,community_dqcncx,community_dqcne1,community_dqcne4,community_dqcne6,community_dqcnen,community_dqcner,community_dqcnf3,community_dqcnf6,community_dqcnf7,community_dqcnff,community_dqcnfk,community_dqcnfp,community_dqcnfq,community_dqcng0,community_dqcng4,community_dqcngj,community_dqcngq,community_dqcp17,community_dqcp1g,community_dqcp1r,community_dqcp1w,community_dqcp1y,community_dqcp1z,community_dqcp47,community_dqcp4k
1,0.2429281883094496,0.6220902948320127,0.0,0.1428571428571428,0.1443540310661372,0.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,0.5346716960284034,0.5983019338009484,0.0,0.2857142857142857,0.8494989216562558,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,0.492943659275892,0.4516138475500601,0.0,0.5714285714285714,0.827316969983315,0.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,0.6391847144700813,0.6032199669430217,0.5,0.1428571428571428,0.4214533354091805,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,0.4897161313145773,0.4774503222503707,0.0,0.5714285714285714,0.5738850511949831,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
47,0.5349725963490914,0.9203045453359538,0.0,0.5714285714285714,0.1876428947667929,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
18,0.3853296056692286,0.1247415847210466,0.75,0.7142857142857143,0.2442902382567429,0.25,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,0.5267084318185948,0.4924278782962223,0.0,0.5714285714285714,0.5930733561511365,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39,0.3113395294724443,0.2151267052627257,0.0,1.0,0.5566736776936951,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
27,0.2926960349155947,0.6399208608977491,0.0,0.2857142857142857,0.8787329667818528,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,0.5900670139206605,0.0,0.5,0.1428571428571428,0.8203113304555448,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14,0.5956688919081424,0.0976765088595144,1.0,1.0,0.619420852225632,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,0.5960061047647355,0.2072411705950156,1.0,0.8571428571428571,0.7525415093851062,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16,0.6497648666671498,0.2146583345206435,1.0,0.4285714285714285,0.3696428446565403,0.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,0.5669700244998473,0.0026648370643927,0.0,0.8571428571428571,0.1954473217878263,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36,0.5761232225975544,0.2644174272107046,0.0,0.4285714285714285,0.5913669561785302,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
28,0.6106296331441013,0.3947208020096001,0.0,0.7142857142857143,0.179818701670547,0.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9,0.7728210891668748,0.0,0.0,0.7142857142857143,0.8051109333382306,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
11,0.4480073324883105,0.0,0.0,0.4285714285714285,0.4173498914276729,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48,0.5511679671225788,0.8964592734423288,0.25,0.2857142857142857,0.6698969915674458,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
13,0.3811807873212686,0.3762391222233673,0.0,0.8571428571428571,0.5000153699506145,1.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46,0.3685260856741187,0.921766525066832,0.0,0.1428571428571428,0.1445405992209587,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
50,0.6110606014269617,0.0968365575749741,0.5,1.0,0.328403666282247,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
10,0.3453896604387931,0.2178467363187369,0.5,0.5714285714285714,0.5266426183242547,0.5,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,0.5475847582445958,0.0,0.0,0.5714285714285714,0.7697101162187284,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,0.3932962208719388,0.0,0.0,0.5714285714285714,0.4549474993251022,0.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,0.562724061192167,0.0,0.0,0.7142857142857143,0.7953724989845468,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44,0.5971656883281626,0.4496309709311605,0.5,0.1428571428571428,0.279840772248479,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
15,0.6551636623636827,0.3871308145589691,0.75,1.0,0.4997277548829955,0.25,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,0.5060516336315073,0.1948843113474556,0.0,0.4285714285714285,0.4620452819777724,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,0.447717994752414,0.3750156599983836,1.0,0.5714285714285714,0.8755786349831104,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6,0.6837548593913397,0.3153585524633644,0.0,0.2857142857142857,0.7340546539648792,1.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,0.5618466118472205,0.0449302529678932,0.0,0.4285714285714285,0.8496310433267845,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
22,0.3553905013076275,0.0,0.0,0.8571428571428571,0.1310132561542288,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,0.5704964009714847,0.1962532507036847,0.0,0.5714285714285714,0.2814509533389565,0.25,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,0.4352064600254721,0.6177824870069837,0.0,0.1428571428571428,0.2551494756946564,0.25,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45,0.4431601604944146,0.064775710351234,0.25,0.2857142857142857,0.5747566431675125,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
42,0.232405254121373,0.0,0.0,1.0,0.4768303272027033,0.5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2,0.5108013353281434,0.3348532788846826,0.0,1.0,0.2459627369050464,0.5,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,0.4498630171053792,0.0,0.75,0.5714285714285714,0.6787641819642246,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
