time_step,dimension,dimension_name,household_i,household_j,p_ji_value
1,1,repair,66,25,0.0
1,1,repair,62,25,0.0
1,1,repair,184,25,0.0
1,1,repair,52,25,0.0
1,1,repair,188,25,0.0
1,1,repair,86,25,0.0
1,1,repair,58,25,0.0
1,1,repair,108,25,0.0
1,1,repair,171,25,0.0
1,1,repair,106,25,0.0
1,1,repair,185,25,0.0
1,1,repair,187,25,0.0
1,1,repair,119,25,0.0
1,0,vacant,66,25,0.0
1,0,vacant,62,25,0.0
1,0,vacant,184,25,0.0
1,0,vacant,52,25,0.0
1,0,vacant,188,25,0.0
1,0,vacant,86,25,0.0
1,0,vacant,58,25,0.0
1,0,vacant,108,25,0.13386543516335545
1,0,vacant,171,25,0.0
1,0,vacant,106,25,0.0
1,0,vacant,185,25,0.0
1,0,vacant,187,25,0.0
1,0,vacant,119,25,0.0
1,2,sell,66,25,0.0
1,2,sell,62,25,0.0
1,2,sell,184,25,0.0
1,2,sell,52,25,0.0
1,2,sell,188,25,0.0
1,2,sell,86,25,0.0
1,2,sell,58,25,0.0
1,2,sell,108,25,0.0
1,2,sell,171,25,0.1085745988795908
1,2,sell,106,25,0.0
1,2,sell,185,25,0.0
1,2,sell,187,25,0.0
1,2,sell,119,25,0.0
1,1,repair,200,27,0.0
1,0,vacant,200,27,0.0
1,2,sell,200,27,0.0
1,0,vacant,44,28,0.0
1,2,sell,44,28,0.0
1,1,repair,100,30,0.0
1,0,vacant,100,30,0.0
1,2,sell,100,30,0.0
1,1,repair,66,31,0.0
1,1,repair,184,31,0.0
1,1,repair,102,31,0.0
1,0,vacant,66,31,0.0
1,0,vacant,184,31,0.0
1,0,vacant,102,31,0.0
1,2,sell,66,31,0.0
1,2,sell,184,31,0.0
1,2,sell,102,31,0.0
1,1,repair,36,32,0.0
1,1,repair,163,32,0.0
1,1,repair,86,32,0.0
1,1,repair,85,32,0.0
1,1,repair,140,32,0.0
1,1,repair,155,32,0.04391994862616042
1,1,repair,185,32,0.0
1,0,vacant,36,32,0.0
1,0,vacant,163,32,0.0
1,0,vacant,86,32,0.0
1,0,vacant,85,32,0.054327017689522646
1,0,vacant,140,32,0.0
1,0,vacant,155,32,0.0
1,0,vacant,185,32,0.0
1,2,sell,36,32,0.0
1,2,sell,163,32,0.0
1,2,sell,86,32,0.0
1,2,sell,85,32,0.0
1,2,sell,140,32,0.0
1,2,sell,155,32,0.0
1,2,sell,185,32,0.0
1,1,repair,110,33,0.036768476020672854
1,1,repair,43,33,0.03191862489899245
1,1,repair,127,33,0.0
1,1,repair,8,33,0.0
1,1,repair,91,33,0.0
1,0,vacant,110,33,0.0
1,0,vacant,43,33,0.0
1,0,vacant,127,33,0.0
1,0,vacant,8,33,0.0
1,0,vacant,91,33,0.03435271860251104
1,2,sell,110,33,0.0
1,2,sell,43,33,0.0
1,2,sell,127,33,0.0
1,2,sell,8,33,0.0
1,2,sell,91,33,0.0
1,1,repair,163,34,0.0
1,1,repair,35,34,0.12433180112769376
1,1,repair,184,34,0.0
1,1,repair,148,34,0.0
1,1,repair,199,34,0.0
1,1,repair,173,34,0.0
1,1,repair,197,34,0.0
1,0,vacant,163,34,0.0
1,0,vacant,35,34,0.0
1,0,vacant,184,34,0.0
1,0,vacant,148,34,0.0
1,0,vacant,199,34,0.1268023105646108
1,0,vacant,173,34,0.0
1,0,vacant,197,34,0.0
1,2,sell,163,34,0.0
1,2,sell,35,34,0.0
1,2,sell,184,34,0.0
1,2,sell,148,34,0.0
1,2,sell,199,34,0.0
1,2,sell,173,34,0.0
1,2,sell,197,34,0.0
1,0,vacant,152,35,0.0
1,0,vacant,36,35,0.0
1,0,vacant,197,35,0.0
1,0,vacant,34,35,0.0
1,0,vacant,105,35,0.12186688034263463
1,0,vacant,100,35,0.0
1,0,vacant,155,35,0.0
1,2,sell,152,35,0.0
1,2,sell,36,35,0.0
1,2,sell,197,35,0.0
1,2,sell,34,35,0.0
1,2,sell,105,35,0.0
1,2,sell,100,35,0.0
1,2,sell,155,35,0.0
1,1,repair,35,36,0.25
1,1,repair,152,36,0.0
1,1,repair,147,36,0.0
1,1,repair,32,36,0.0
1,1,repair,155,36,0.11069034743446735
1,1,repair,90,36,0.0
1,1,repair,103,36,0.0
1,1,repair,139,36,0.0
1,1,repair,190,36,0.0
1,1,repair,56,36,0.0
1,1,repair,102,36,0.0
1,1,repair,131,36,0.0
1,0,vacant,35,36,0.0
1,0,vacant,152,36,0.0
1,0,vacant,147,36,0.0
1,0,vacant,32,36,0.0
1,0,vacant,155,36,0.0
1,0,vacant,90,36,0.0
1,0,vacant,103,36,0.0
1,0,vacant,139,36,0.0
1,0,vacant,190,36,0.0
1,0,vacant,56,36,0.0
1,0,vacant,102,36,0.0
1,0,vacant,131,36,0.0
1,2,sell,35,36,0.0
1,2,sell,152,36,0.0
1,2,sell,147,36,0.0
1,2,sell,32,36,0.0
1,2,sell,155,36,0.0
1,2,sell,90,36,0.0
1,2,sell,103,36,0.0
1,2,sell,139,36,0.0
1,2,sell,190,36,0.0
1,2,sell,56,36,0.0
1,2,sell,102,36,0.0
1,2,sell,131,36,0.0
1,0,vacant,21,37,0.0
1,0,vacant,142,37,0.0
1,0,vacant,143,37,0.0
1,0,vacant,117,37,0.0
1,0,vacant,158,37,0.0
1,0,vacant,166,37,0.0
1,0,vacant,112,37,0.0
1,2,sell,21,37,0.0
1,2,sell,142,37,0.0
1,2,sell,143,37,0.0
1,2,sell,117,37,0.0
1,2,sell,158,37,0.0
1,2,sell,166,37,0.0
1,2,sell,112,37,0.0
1,1,repair,184,38,0.0
1,0,vacant,184,38,0.0
1,2,sell,184,38,0.0
1,1,repair,185,39,0.0
1,0,vacant,185,39,0.0
1,2,sell,185,39,0.0
1,1,repair,132,40,0.0
1,1,repair,44,40,0.0
1,1,repair,178,40,0.0
1,0,vacant,132,40,0.0
1,0,vacant,44,40,0.0
1,0,vacant,178,40,0.0
1,2,sell,132,40,0.0
1,2,sell,44,40,0.0
1,2,sell,178,40,0.0
1,1,repair,85,41,0.0
1,1,repair,187,41,0.0
1,1,repair,24,41,0.0
1,1,repair,191,41,0.0
1,1,repair,121,41,0.0
1,1,repair,142,41,0.0
1,1,repair,168,41,0.0
1,1,repair,89,41,0.10544567473412218
1,0,vacant,85,41,0.25
1,0,vacant,187,41,0.0
1,0,vacant,24,41,0.0
1,0,vacant,191,41,0.0
1,0,vacant,121,41,0.0
1,0,vacant,142,41,0.0
1,0,vacant,168,41,0.0
1,0,vacant,89,41,0.0
1,2,sell,85,41,0.0
1,2,sell,187,41,0.0
1,2,sell,24,41,0.0
1,2,sell,191,41,0.0
1,2,sell,121,41,0.0
1,2,sell,142,41,0.0
1,2,sell,168,41,0.0
1,2,sell,89,41,0.0
1,0,vacant,149,43,0.0
1,0,vacant,142,43,0.0
1,0,vacant,33,43,0.0
1,0,vacant,158,43,0.0
1,0,vacant,185,43,0.0
1,2,sell,149,43,0.0
1,2,sell,142,43,0.0
1,2,sell,33,43,0.0
1,2,sell,158,43,0.0
1,2,sell,185,43,0.0
1,1,repair,165,44,0.0
1,1,repair,132,44,0.0
1,1,repair,107,44,0.0
1,1,repair,191,44,0.0
1,1,repair,82,44,0.0
1,1,repair,2,44,0.0
1,1,repair,178,44,0.0
1,1,repair,130,44,0.0
1,1,repair,28,44,0.0917479503002542
1,1,repair,170,44,0.0
1,1,repair,167,44,0.0
1,1,repair,40,44,0.0
1,1,repair,90,44,0.0
1,1,repair,88,44,0.0
1,0,vacant,165,44,0.0
1,0,vacant,132,44,0.0
1,0,vacant,107,44,0.0
1,0,vacant,191,44,0.0
1,0,vacant,82,44,0.0
1,0,vacant,2,44,0.0
1,0,vacant,178,44,0.0
1,0,vacant,130,44,0.0
1,0,vacant,28,44,0.0
1,0,vacant,170,44,0.0
1,0,vacant,167,44,0.0
1,0,vacant,40,44,0.0
1,0,vacant,90,44,0.0
1,0,vacant,88,44,0.0
1,2,sell,165,44,0.0
1,2,sell,132,44,0.0
1,2,sell,107,44,0.0
1,2,sell,191,44,0.0
1,2,sell,82,44,0.0
1,2,sell,2,44,0.0
1,2,sell,178,44,0.0
1,2,sell,130,44,0.0
1,2,sell,28,44,0.0
1,2,sell,170,44,0.0
1,2,sell,167,44,0.0
1,2,sell,40,44,0.0
1,2,sell,90,44,0.0
1,2,sell,88,44,0.0
1,1,repair,102,45,0.0
1,1,repair,188,45,0.0
1,1,repair,163,45,0.0
1,1,repair,197,45,0.0
1,1,repair,86,45,0.0
1,0,vacant,102,45,0.0
1,0,vacant,188,45,0.0
1,0,vacant,163,45,0.0
1,0,vacant,197,45,0.0
1,0,vacant,86,45,0.0
1,2,sell,102,45,0.0
1,2,sell,188,45,0.0
1,2,sell,163,45,0.0
1,2,sell,197,45,0.0
1,2,sell,86,45,0.0
1,1,repair,115,46,0.0
1,1,repair,47,46,0.0
1,1,repair,184,46,0.0
1,1,repair,85,46,0.0
1,0,vacant,115,46,0.0
1,0,vacant,47,46,0.0
1,0,vacant,184,46,0.0
1,0,vacant,85,46,0.047723365998293556
1,2,sell,115,46,0.0
1,2,sell,47,46,0.0
1,2,sell,184,46,0.0
1,2,sell,85,46,0.0
1,1,repair,61,47,0.0
1,1,repair,46,47,0.0
1,1,repair,115,47,0.0
1,1,repair,113,47,0.0
1,0,vacant,61,47,0.0
1,0,vacant,46,47,0.0
1,0,vacant,115,47,0.0
1,0,vacant,113,47,0.0
1,2,sell,61,47,0.0
1,2,sell,46,47,0.0
1,2,sell,115,47,0.0
1,2,sell,113,47,0.0
1,1,repair,128,48,0.0
1,1,repair,136,48,0.0
1,1,repair,157,48,0.0
1,1,repair,76,48,0.0
1,0,vacant,128,48,0.0
1,0,vacant,136,48,0.0
1,0,vacant,157,48,0.0
1,0,vacant,76,48,0.0
1,2,sell,128,48,0.0
1,2,sell,136,48,0.0
1,2,sell,157,48,0.0
1,2,sell,76,48,0.0
1,1,repair,23,49,0.0
1,1,repair,182,49,0.0
1,1,repair,50,49,0.0
1,0,vacant,23,49,0.09231316356128003
1,0,vacant,182,49,0.0
1,0,vacant,50,49,0.08155490544414092
1,2,sell,23,49,0.0
1,2,sell,182,49,0.0
1,2,sell,50,49,0.0
1,1,repair,108,50,0.0
1,1,repair,105,50,0.0
1,1,repair,23,50,0.0
1,1,repair,91,50,0.0
1,1,repair,78,50,0.0
1,1,repair,49,50,0.0
1,2,sell,108,50,0.0
1,2,sell,105,50,0.0
1,2,sell,23,50,0.0
1,2,sell,91,50,0.0
1,2,sell,78,50,0.0
1,2,sell,49,50,0.0
1,1,repair,107,51,0.0
1,1,repair,160,51,0.0
1,0,vacant,107,51,0.0
1,0,vacant,160,51,0.0
1,2,sell,107,51,0.0
1,2,sell,160,51,0.0
1,1,repair,119,52,0.0
1,1,repair,171,52,0.0
1,1,repair,25,52,0.0
1,0,vacant,119,52,0.0
1,0,vacant,171,52,0.0
1,0,vacant,25,52,0.0
1,2,sell,119,52,0.0
1,2,sell,171,52,0.02718475470867361
1,2,sell,25,52,0.0
1,1,repair,115,53,0.0
1,1,repair,171,53,0.0
1,1,repair,102,53,0.0
1,0,vacant,115,53,0.0
1,0,vacant,171,53,0.0
1,0,vacant,102,53,0.0
1,1,repair,120,55,0.0
1,0,vacant,120,55,0.0
1,2,sell,120,55,0.0
1,1,repair,131,56,0.0
1,1,repair,155,56,0.10549398081967606
1,1,repair,151,56,0.0
1,1,repair,185,56,0.0
1,1,repair,181,56,0.0
1,1,repair,88,56,0.0
1,1,repair,190,56,0.0
1,1,repair,36,56,0.12735079468264976
1,1,repair,107,56,0.0
1,1,repair,172,56,0.0
1,0,vacant,131,56,0.0
1,0,vacant,155,56,0.0
1,0,vacant,151,56,0.0
1,0,vacant,185,56,0.0
1,0,vacant,181,56,0.0
1,0,vacant,88,56,0.0
1,0,vacant,190,56,0.0
1,0,vacant,36,56,0.0
1,0,vacant,107,56,0.0
1,0,vacant,172,56,0.0
1,2,sell,131,56,0.0
1,2,sell,155,56,0.0
1,2,sell,151,56,0.0
1,2,sell,185,56,0.0
1,2,sell,181,56,0.0
1,2,sell,88,56,0.0
1,2,sell,190,56,0.0
1,2,sell,36,56,0.0
1,2,sell,107,56,0.0
1,2,sell,172,56,0.0
1,0,vacant,115,57,0.0
1,2,sell,115,57,0.0
1,1,repair,25,58,0.0
1,1,repair,171,58,0.0
1,1,repair,118,58,0.0
1,0,vacant,25,58,0.0
1,0,vacant,171,58,0.0
1,0,vacant,118,58,0.0
1,2,sell,25,58,0.0
1,2,sell,171,58,0.04815644041929298
1,2,sell,118,58,0.0
1,1,repair,110,59,0.030148678564404965
1,1,repair,159,59,0.0
1,1,repair,152,59,0.0
1,0,vacant,110,59,0.0
1,0,vacant,159,59,0.0
1,0,vacant,152,59,0.0
1,2,sell,110,59,0.0
1,2,sell,159,59,0.0
1,2,sell,152,59,0.0
1,1,repair,188,60,0.0
1,1,repair,168,60,0.0
1,1,repair,184,60,0.0
1,1,repair,103,60,0.0
1,0,vacant,188,60,0.0
1,0,vacant,168,60,0.0
1,0,vacant,184,60,0.0
1,0,vacant,103,60,0.0
1,2,sell,188,60,0.0
1,2,sell,168,60,0.0
1,2,sell,184,60,0.0
1,2,sell,103,60,0.0
1,1,repair,140,61,0.0
1,1,repair,184,61,0.0
1,1,repair,76,61,0.0
1,1,repair,85,61,0.0
1,1,repair,47,61,0.0
1,1,repair,157,61,0.0
1,1,repair,180,61,0.0
1,0,vacant,140,61,0.0
1,0,vacant,184,61,0.0
1,0,vacant,76,61,0.0
1,0,vacant,85,61,0.07544449023842696
1,0,vacant,47,61,0.0
1,0,vacant,157,61,0.0
1,0,vacant,180,61,0.0
1,2,sell,140,61,0.0
1,2,sell,184,61,0.0
1,2,sell,76,61,0.0
1,2,sell,85,61,0.0
1,2,sell,47,61,0.0
1,2,sell,157,61,0.0
1,2,sell,180,61,0.0
1,1,repair,178,62,0.0
1,1,repair,25,62,0.0
1,1,repair,86,62,0.0
1,1,repair,78,62,0.0
1,1,repair,124,62,0.0
1,0,vacant,178,62,0.0
1,0,vacant,25,62,0.0
1,0,vacant,86,62,0.0
1,0,vacant,78,62,0.06591857130884446
1,0,vacant,124,62,0.0
1,2,sell,178,62,0.0
1,2,sell,25,62,0.0
1,2,sell,86,62,0.0
1,2,sell,78,62,0.0
1,2,sell,124,62,0.0
1,1,repair,173,63,0.0
1,1,repair,92,63,0.0
1,1,repair,155,63,0.06174427973885804
1,1,repair,17,63,0.0
1,1,repair,66,63,0.0
1,0,vacant,173,63,0.0
1,0,vacant,92,63,0.0
1,0,vacant,155,63,0.0
1,0,vacant,17,63,0.0
1,0,vacant,66,63,0.0
1,2,sell,173,63,0.0
1,2,sell,92,63,0.0
1,2,sell,155,63,0.0
1,2,sell,17,63,0.0
1,2,sell,66,63,0.0
1,1,repair,125,64,0.0
1,0,vacant,125,64,0.0
1,2,sell,125,64,0.0
1,1,repair,199,65,0.0
1,0,vacant,199,65,0.0
1,2,sell,199,65,0.0
1,1,repair,25,66,0.0
1,1,repair,102,66,0.0
1,1,repair,181,66,0.0
1,1,repair,88,66,0.0
1,1,repair,31,66,0.0
1,1,repair,170,66,0.0
1,1,repair,71,66,0.0
1,1,repair,178,66,0.0
1,1,repair,86,66,0.0
1,1,repair,107,66,0.0
1,1,repair,17,66,0.0
1,1,repair,124,66,0.0
1,1,repair,63,66,0.0
1,0,vacant,25,66,0.0
1,0,vacant,102,66,0.0
1,0,vacant,181,66,0.0
1,0,vacant,88,66,0.0
1,0,vacant,31,66,0.0
1,0,vacant,170,66,0.0
1,0,vacant,71,66,0.0
1,0,vacant,178,66,0.0
1,0,vacant,86,66,0.0
1,0,vacant,107,66,0.0
1,0,vacant,17,66,0.0
1,0,vacant,124,66,0.0
1,0,vacant,63,66,0.0
1,2,sell,25,66,0.0
1,2,sell,102,66,0.0
1,2,sell,181,66,0.0
1,2,sell,88,66,0.0
1,2,sell,31,66,0.0
1,2,sell,170,66,0.0
1,2,sell,71,66,0.0
1,2,sell,178,66,0.0
1,2,sell,86,66,0.0
1,2,sell,107,66,0.0
1,2,sell,17,66,0.0
1,2,sell,124,66,0.0
1,2,sell,63,66,0.0
1,0,vacant,168,67,0.0
1,2,sell,168,67,0.0
1,1,repair,86,68,0.0
1,0,vacant,86,68,0.0
1,2,sell,86,68,0.0
1,1,repair,88,69,0.0
1,2,sell,88,69,0.0
1,1,repair,142,70,0.0
1,1,repair,108,70,0.0
1,1,repair,120,70,0.0
1,1,repair,121,70,0.0
1,1,repair,150,70,0.0
1,1,repair,100,70,0.1091972852431927
1,0,vacant,142,70,0.0
1,0,vacant,108,70,0.13549611191494523
1,0,vacant,120,70,0.0
1,0,vacant,121,70,0.0
1,0,vacant,150,70,0.0
1,0,vacant,100,70,0.0
1,2,sell,142,70,0.0
1,2,sell,108,70,0.0
1,2,sell,120,70,0.0
1,2,sell,121,70,0.0
1,2,sell,150,70,0.0
1,2,sell,100,70,0.0
1,1,repair,197,71,0.0
1,1,repair,163,71,0.0
1,1,repair,155,71,0.05423588565257538
1,1,repair,66,71,0.0
1,1,repair,170,71,0.0
1,0,vacant,197,71,0.0
1,0,vacant,163,71,0.0
1,0,vacant,155,71,0.0
1,0,vacant,66,71,0.05981667244625846
1,0,vacant,170,71,0.0
1,2,sell,197,71,0.0
1,2,sell,163,71,0.0
1,2,sell,155,71,0.0
1,2,sell,66,71,0.0
1,2,sell,170,71,0.0
1,1,repair,163,72,0.0
1,0,vacant,163,72,0.0
1,2,sell,163,72,0.0
1,1,repair,8,73,0.0
1,0,vacant,8,73,0.0
1,2,sell,8,73,0.0
1,1,repair,82,74,0.0
1,0,vacant,82,74,0.0
1,2,sell,82,74,0.0
1,1,repair,5,75,0.05902723718067147
1,1,repair,110,75,0.06162867929014172
1,1,repair,24,75,0.0
1,1,repair,143,75,0.0554405359144903
1,1,repair,147,75,0.0
1,0,vacant,5,75,0.0
1,0,vacant,110,75,0.0
1,0,vacant,24,75,0.0
1,0,vacant,143,75,0.0
1,0,vacant,147,75,0.0
1,2,sell,5,75,0.0
1,2,sell,110,75,0.0
1,2,sell,24,75,0.0
1,2,sell,143,75,0.0
1,2,sell,147,75,0.0
1,1,repair,61,76,0.0
1,1,repair,180,76,0.0
1,1,repair,126,76,0.0
1,1,repair,10,76,0.0
1,1,repair,136,76,0.0
1,1,repair,105,76,0.0
1,1,repair,48,76,0.0
1,1,repair,93,76,0.0
1,0,vacant,61,76,0.0
1,0,vacant,180,76,0.0
1,0,vacant,126,76,0.0
1,0,vacant,10,76,0.0
1,0,vacant,136,76,0.0
1,0,vacant,105,76,0.11448875261163066
1,0,vacant,48,76,0.0
1,0,vacant,93,76,0.0
1,2,sell,61,76,0.0
1,2,sell,180,76,0.0
1,2,sell,126,76,0.0
1,2,sell,10,76,0.0
1,2,sell,136,76,0.0
1,2,sell,105,76,0.0
1,2,sell,48,76,0.0
1,2,sell,93,76,0.0
1,1,repair,92,77,0.0
1,0,vacant,92,77,0.0
1,2,sell,92,77,0.0
1,1,repair,91,78,0.0
1,1,repair,62,78,0.0
1,1,repair,88,78,0.0
1,1,repair,87,78,0.0
1,1,repair,188,78,0.0
1,1,repair,50,78,0.0
1,1,repair,108,78,0.0
1,1,repair,167,78,0.0
1,1,repair,82,78,0.0
1,1,repair,106,78,0.0
1,1,repair,17,78,0.0
1,1,repair,158,78,0.0
1,1,repair,165,78,0.0
1,2,sell,91,78,0.0
1,2,sell,62,78,0.0
1,2,sell,88,78,0.0
1,2,sell,87,78,0.0
1,2,sell,188,78,0.0
1,2,sell,50,78,0.0
1,2,sell,108,78,0.0
1,2,sell,167,78,0.0
1,2,sell,82,78,0.0
1,2,sell,106,78,0.0
1,2,sell,17,78,0.0
1,2,sell,158,78,0.0
1,2,sell,165,78,0.0
1,1,repair,99,79,0.0
1,1,repair,136,79,0.0
1,1,repair,105,79,0.0
1,1,repair,181,79,0.0
1,1,repair,140,79,0.0
1,1,repair,82,79,0.0
1,1,repair,178,79,0.0
1,0,vacant,99,79,0.0
1,0,vacant,136,79,0.0
1,0,vacant,105,79,0.12223816323547462
1,0,vacant,181,79,0.0
1,0,vacant,140,79,0.0
1,0,vacant,82,79,0.0
1,0,vacant,178,79,0.0
1,0,vacant,126,80,0.0
1,0,vacant,149,80,0.0
1,2,sell,126,80,0.0
1,2,sell,149,80,0.0
1,0,vacant,91,81,0.0
1,0,vacant,110,81,0.0
1,2,sell,91,81,0.0
1,2,sell,110,81,0.0
1,1,repair,99,82,0.0
1,1,repair,74,82,0.0
1,1,repair,87,82,0.0
