time_step,dimension,dimension_name,household_id,num_active_neighbors,prod_term,activate_prob,p_self
0,0,vacancy_state,dqcncvy0,0,1.0,0.0,0.0
0,0,vacancy_state,dqcncf69,4,0.09606280629481825,0.8,0.0
0,0,vacancy_state,dqcng0x3,6,1.0,0.0,0.0
0,0,vacancy_state,dqcnc9vh,12,1.0,0.0,0.0
0,0,vacancy_state,dqcncvhv,1,0.5271123957260052,0.4728876042739948,0.0
0,0,vacancy_state,dqcng0rh,6,1.0,0.15679974936662422,0.15679974936662422
0,0,vacancy_state,dqcnf1g2,3,1.0,0.0,0.0
0,0,vacancy_state,dqcp4hth,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnf559,1,0.6522104154176862,0.3477895845823138,0.0
0,0,vacancy_state,dqcp1wk6,3,1.0,0.0,0.0
0,0,vacancy_state,dqcng5m8,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnc3fk,4,0.07497899786243771,0.8,0.0
0,0,vacancy_state,dqcnfkw0,1,0.5,0.5,0.0
0,0,vacancy_state,dqcnc1m6,1,1.0,0.0,0.0
0,0,vacancy_state,dqcnfkys,1,0.5,0.5,0.0
0,0,vacancy_state,dqcp1wbz,1,1.0,0.0,0.0
0,0,vacancy_state,dqcnc8ft,11,1.0,0.0,0.0
0,0,vacancy_state,dqcngqwq,1,0.6776110005945533,0.32238899940544674,0.0
0,0,vacancy_state,dqcp1xyv,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnfmdf,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnfs2t,1,0.627747124710466,0.372252875289534,0.0
0,0,vacancy_state,dqcnfpuy,12,1.0,0.0,0.0
0,0,vacancy_state,dqcnfmyp,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnc778,1,0.5708121657829655,0.42918783421703455,0.0
0,0,vacancy_state,dqcp1gmx,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp4jxf,0,1.0,0.0,0.0
0,0,vacancy_state,dqcn7m99,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp1gsz,7,1.0,0.1749473385182645,0.17494733851826444
0,0,vacancy_state,dqcnc77d,1,0.6325212340038093,0.36747876599619067,0.0
0,0,vacancy_state,dqcncuc6,6,0.019176417688967825,0.8,0.0
0,0,vacancy_state,dqcp4j1c,0,1.0,0.0,0.0
0,0,vacancy_state,dqcncfne,5,0.07261355469341936,0.8,0.0
0,0,vacancy_state,dqcnfq3v,0,1.0,0.0,0.0
0,0,vacancy_state,dqcncu74,6,0.018732431146147244,0.8,0.0
0,0,vacancy_state,dqcp1ym5,1,0.5082031359185857,0.4917968640814143,0.0
0,0,vacancy_state,dqcnc5jg,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnep20,1,0.5433856046960208,0.4566143953039792,0.0
0,0,vacancy_state,dqcnfnyk,12,1.0,0.0,0.0
0,0,vacancy_state,dqcnft40,11,1.0,0.4008096037855233,0.40080960378552327
0,0,vacancy_state,dqcnfgqb,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnfmnj,1,0.52661204431881,0.47338795568118996,0.0
0,0,vacancy_state,dqcnc5rf,2,0.28135259331800944,0.7186474066819906,0.0
0,0,vacancy_state,dqcn8zhj,3,1.0,0.0,0.0
0,0,vacancy_state,dqcncsvg,11,1.0,0.0,0.0
0,0,vacancy_state,dqcncxc2,8,1.0,0.0,0.0
0,0,vacancy_state,dqcncesv,0,1.0,0.0,0.0
0,0,vacancy_state,dqcncv9s,1,0.5,0.5,0.0
0,0,vacancy_state,dqcnennp,4,1.0,0.0,0.0
0,0,vacancy_state,dqcndk23,0,1.0,0.0,0.0
0,0,vacancy_state,dqcn9rge,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp1vqh,1,0.529793254609848,0.47020674539015195,0.0
0,0,vacancy_state,dqcn7m93,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnc5r3,2,0.32142571011065724,0.6785742898893428,0.0
0,0,vacancy_state,dqcnf47s,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnc60q,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnbbe7,1,0.5,0.5,0.0
0,0,vacancy_state,dqcn8zhh,1,0.5728757522417165,0.4271242477582835,0.0
0,0,vacancy_state,dqcnc2w6,1,0.5159330701288305,0.4840669298711695,0.0
0,0,vacancy_state,dqcp1gtj,2,1.0,0.0,0.0
0,0,vacancy_state,dqcncxy1,1,0.6032541123019353,0.39674588769806474,0.0
0,0,vacancy_state,dqcnf4v1,10,1.0,0.2078973227489399,0.20789732274893993
0,0,vacancy_state,dqcp1cqm,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp1ymn,1,0.7004021128967375,0.2995978871032625,0.0
0,0,vacancy_state,dqcnc78x,5,0.037306238780093724,0.8,0.0
0,0,vacancy_state,dqcnc5hk,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnctq4,6,0.019247987839394565,0.8,0.0
0,0,vacancy_state,dqcp4j6s,0,1.0,0.0,0.0
0,0,vacancy_state,dqcne28u,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp41gr,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp1bqv,0,1.0,0.0,0.0
0,0,vacancy_state,dqcncb21,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp3b1f,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp4kb6,0,1.0,0.0,0.0
0,0,vacancy_state,dqcncucd,7,0.012466631339729407,0.8,0.0
0,0,vacancy_state,dqcne4gx,1,1.0,0.0,0.0
0,0,vacancy_state,dqcnctex,3,0.2098845901858874,0.7901154098141125,0.0
0,0,vacancy_state,dqcng2bf,1,0.7090056457215288,0.2909943542784712,0.0
0,0,vacancy_state,dqcngggb,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnc4u8,10,1.0,0.0,0.0
0,0,vacancy_state,dqcnbbdk,1,0.5443590388316562,0.45564096116834385,0.0
0,0,vacancy_state,dqcne0v2,0,1.0,0.0,0.0
0,0,vacancy_state,dqcn9pzt,1,0.5590458263263193,0.4409541736736807,0.0
0,0,vacancy_state,dqcngfnt,12,1.0,0.0,0.0
0,0,vacancy_state,dqcjghk2,0,1.0,0.0,0.0
0,0,vacancy_state,dqcncrp5,4,1.0,0.0,0.0
0,0,vacancy_state,dqcp1yty,0,1.0,0.0,0.0
0,0,vacancy_state,dqcn9rqs,11,1.0,0.0,0.0
0,0,vacancy_state,dqcnct4r,4,0.1272525589394178,0.8,0.0
0,0,vacancy_state,dqcncgpy,9,1.0,0.20237449535128904,0.202374495351289
0,0,vacancy_state,dqcnc7bd,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp4htm,1,0.5,0.5,0.0
0,0,vacancy_state,dqcnc7y0,5,0.05735057185826785,0.8,0.0
0,0,vacancy_state,dqcncueg,4,0.13552083651750543,0.8,0.0
0,0,vacancy_state,dqcp32j7,2,1.0,0.0,0.0
0,0,vacancy_state,dqcp478m,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp1wg7,8,1.0,0.0,0.0
0,0,vacancy_state,dqcnem9f,1,0.5,0.5,0.0
0,0,vacancy_state,dqcng0es,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp47ch,0,1.0,0.0,0.0
0,0,vacancy_state,dqcncssg,0,1.0,0.0,0.0
0,0,vacancy_state,dqcndte4,0,1.0,0.0,0.0
0,0,vacancy_state,dqcp3b1m,1,0.6034886592890492,0.39651134071095084,0.0
0,0,vacancy_state,dqcnfc69,0,1.0,0.0,0.0
0,0,vacancy_state,dqcncc0x,13,1.0,0.0,0.0
0,0,vacancy_state,dqcncv53,1,0.5,0.5,0.0
0,0,vacancy_state,dqcp4hjy,0,1.0,0.0,0.0
0,0,vacancy_state,dqcngnjv,0,1.0,0.0,0.0
0,0,vacancy_state,dqcng0g7,11,1.0,0.39968552009339364,0.39968552009339364
0,0,vacancy_state,dqcp1fce,0,1.0,0.0,0.0
0,0,vacancy_state,dqcng78b,0,1.0,0.0,0.0
0,0,vacancy_state,dqcn7pg9,1,1.0,0.0,0.0
0,0,vacancy_state,dqcnc48z,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnfmnq,1,0.5,0.5,0.0
0,0,vacancy_state,dqcncxsz,0,1.0,0.0,0.0
0,0,vacancy_state,dqcn71f0,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnbchx,2,0.2703371676861338,0.7296628323138662,0.0
0,0,vacancy_state,dqcp1w9k,11,1.0,0.34478097302607214,0.34478097302607214
0,0,vacancy_state,dqcp38qj,0,1.0,0.0,0.0
0,0,vacancy_state,dqcndtxt,0,1.0,0.0,0.0
0,0,vacancy_state,dqcngjgx,1,0.549645575098587,0.450354424901413,0.0
0,0,vacancy_state,dqcp1wft,13,1.0,0.0,0.0
0,0,vacancy_state,dqcncf22,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnc6ex,2,0.31129874176164973,0.6887012582383503,0.0
0,0,vacancy_state,dqcncx46,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnbbzc,0,1.0,0.0,0.0
0,0,vacancy_state,dqcncjbv,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnct6t,8,1.0,0.0,0.0
0,0,vacancy_state,dqcng74n,1,0.574819095966563,0.425180904033437,0.0
0,0,vacancy_state,dqcp428v,0,1.0,0.0,0.0
0,0,vacancy_state,dqcncfu4,0,1.0,0.0,0.0
0,0,vacancy_state,dqcng0qg,1,1.0,0.0,0.0
0,0,vacancy_state,dqcp4qdb,4,1.0,0.0,0.0
0,0,vacancy_state,dqcncu6h,6,0.019835450756568302,0.8,0.0
0,0,vacancy_state,dqcnf9bj,0,1.0,0.0,0.0
0,0,vacancy_state,dqcnc16p,3,1.0,0.0,0.0
0,1,repair_state,dqcp176g,6,0.8520556597932258,0.14794434020677416,0.0
0,1,repair_state,dqcnc29k,7,1.0,0.0,0.0
0,1,repair_state,dqcncsjm,10,0.8513114366940249,0.14868856330597513,0.0
0,1,repair_state,dqcnbchm,9,1.0,0.0,0.0
0,1,repair_state,dqcng43b,4,1.0,0.0,0.0
0,1,repair_state,dqcp473c,8,0.7967516064225545,0.2032483935774455,0.0
0,1,repair_state,dqcncvkb,9,1.0,0.0,0.0
0,1,repair_state,dqcp1rx0,8,1.0,0.0,0.0
0,1,repair_state,dqcp1yv9,10,0.8544510844231161,0.14554891557688387,0.0
0,1,repair_state,dqcnctbb,10,0.8296791506247055,0.17032084937529446,0.0
0,1,repair_state,dqcngjkj,10,0.8879108716664714,0.11208912833352858,0.0
0,1,repair_state,dqcncf4c,10,0.8083737898571036,0.19162621014289638,0.0
0,1,repair_state,dqcnf6cj,10,0.8457506133421193,0.15424938665788068,0.0
0,1,repair_state,dqcncfq5,5,0.8772787996290963,0.12272120037090373,0.0
0,1,repair_state,dqcne4gy,6,1.0,0.0,0.0
0,1,repair_state,dqcnc6tb,10,0.8504569500364445,0.1495430499635555,0.0
0,1,repair_state,dqcp1z6r,10,0.6761165310547541,0.3238834689452459,0.0
0,1,repair_state,dqcncdq7,10,0.8914954723276548,0.2866605381268795,0.19983950113552112
0,1,repair_state,dqcp1ys8,10,0.8531487798946427,0.14685122010535734,0.0
0,1,repair_state,dqcp4kgx,8,0.862164635272191,0.137835364727809,0.0
0,1,repair_state,dqcnc0y3,9,1.0,0.0,0.0
0,1,repair_state,dqcncf6c,8,0.5960527301962901,0.4039472698037099,0.0
0,1,repair_state,dqcnfffs,9,1.0,0.0,0.0
0,1,repair_state,dqcnc0gn,10,1.0,0.0,0.0
0,1,repair_state,dqcnfqc3,6,0.7963545803139088,0.20364541968609118,0.0
0,1,repair_state,dqcncx6x,9,1.0,0.0,0.0
0,1,repair_state,dqcne1qu,10,0.8892150716294045,0.1107849283705955,0.0
0,1,repair_state,dqcn9xvx,8,0.7498480406649795,0.25015195933502055,0.0
0,1,repair_state,dqcp1wg8,8,0.8389431666717989,0.1610568333282011,0.0
0,1,repair_state,dqcp1gxv,8,0.6195286471946704,0.3804713528053296,0.0
0,1,repair_state,dqcnenmf,7,0.6599167890533407,0.3400832109466593,0.0
0,1,repair_state,dqcncgsj,10,0.8164414346727216,0.18355856532727843,0.0
0,1,repair_state,dqcncfjz,10,1.0,0.0,0.0
0,1,repair_state,dqcp4k9b,5,0.854099998783407,0.14590000121659297,0.0
0,1,repair_state,dqcncv9e,8,0.5479942802253842,0.4520057197746158,0.0
0,1,repair_state,dqcncvy0,9,1.0,0.0,0.0
0,1,repair_state,dqcncf69,10,1.0,0.0,0.0
0,1,repair_state,dqcng0x3,10,1.0,0.0,0.0
0,1,repair_state,dqcnc9vh,10,0.8678399043870484,0.1321600956129516,0.0
0,1,repair_state,dqcncvhv,6,0.6216829659660702,0.3783170340339298,0.0
0,1,repair_state,dqcng0rh,10,0.8843858655857824,0.24963713879059013,0.15154358475369897
0,1,repair_state,dqcnf1g2,10,0.7608165334797135,0.23918346652028655,0.0
0,1,repair_state,dqcnf559,8,0.44053082788440445,0.5594691721155955,0.0
0,1,repair_state,dqcp1wk6,9,1.0,0.0,0.0
0,1,repair_state,dqcng5m8,8,0.8071614921957411,0.19283850780425893,0.0
0,1,repair_state,dqcnc3fk,10,0.824039072799253,0.17596092720074696,0.0
0,1,repair_state,dqcnfkw0,7,0.8341474979867571,0.16585250201324286,0.0
0,1,repair_state,dqcnc1m6,8,1.0,0.0,0.0
0,1,repair_state,dqcnfkys,9,0.5222557649291912,0.47774423507080876,0.0
0,1,repair_state,dqcp1wbz,9,1.0,0.0,0.0
0,1,repair_state,dqcnc8ft,10,0.8769430076900838,0.12305699230991618,0.0
0,1,repair_state,dqcngqwq,9,0.8758067980177884,0.12419320198221162,0.0
0,1,repair_state,dqcp1xyv,6,0.848386181175766,0.15161381882423397,0.0
0,1,repair_state,dqcnfmdf,5,1.0,0.0,0.0
0,1,repair_state,dqcnfs2t,7,0.596581605156968,0.403418394843032,0.0
0,1,repair_state,dqcnfpuy,10,0.7826915025923933,0.21730849740760672,0.0
0,1,repair_state,dqcnfmyp,8,0.5891044633809475,0.41089553661905254,0.0
0,1,repair_state,dqcnc778,10,0.882166038368049,0.11783396163195103,0.0
0,1,repair_state,dqcp1gmx,7,0.8723248395131438,0.12767516048685623,0.0
0,1,repair_state,dqcp4jxf,6,0.6142516816292826,0.38574831837071744,0.0
0,1,repair_state,dqcn7m99,9,1.0,0.0,0.0
0,1,repair_state,dqcp1gsz,10,0.8861757157504604,0.26286677674976133,0.16818616201190384
0,1,repair_state,dqcnc77d,8,0.5298306515723364,0.47016934842766356,0.0
0,1,repair_state,dqcncuc6,9,0.564681592038316,0.435318407961684,0.0
0,1,repair_state,dqcp4j1c,8,0.8921800716110253,0.1078199283889747,0.0
0,1,repair_state,dqcncfne,9,0.5336526392357509,0.4663473607642491,0.0
0,1,repair_state,dqcnfq3v,5,0.8981177913467421,0.10188220865325792,0.0
0,1,repair_state,dqcncu74,9,0.5666633642326797,0.4333366357673203,0.0
0,1,repair_state,dqcp1ym5,10,1.0,0.0,0.0
0,1,repair_state,dqcnc5jg,10,0.5922625520527436,0.4077374479472564,0.0
0,1,repair_state,dqcnep20,9,1.0,0.0,0.0
0,1,repair_state,dqcnfnyk,10,0.8504672742317713,0.14953272576822874,0.0
0,1,repair_state,dqcnft40,10,1.0,0.3978220869243251,0.3978220869243251
0,1,repair_state,dqcnfgqb,10,0.7611560317470702,0.23884396825292975,0.0
0,1,repair_state,dqcnfmnj,8,0.38008683277935906,0.6199131672206409,0.0
0,1,repair_state,dqcnc5rf,10,0.8761597885631597,0.12384021143684032,0.0
0,1,repair_state,dqcn8zhj,9,1.0,0.0,0.0
0,1,repair_state,dqcncsvg,9,1.0,0.0,0.0
0,1,repair_state,dqcncxc2,9,1.0,0.0,0.0
0,1,repair_state,dqcncesv,7,0.6558385640789212,0.34416143592107884,0.0
0,1,repair_state,dqcncv9s,8,0.6907267895628151,0.3092732104371849,0.0
0,1,repair_state,dqcnennp,10,0.6106365432870647,0.38936345671293526,0.0
0,1,repair_state,dqcndk23,7,0.8592035956168055,0.14079640438319452,0.0
0,1,repair_state,dqcn9rge,6,0.8207551528236101,0.1792448471763899,0.0
0,1,repair_state,dqcp1vqh,10,1.0,0.0,0.0
0,1,repair_state,dqcn7m93,10,0.879197302221959,0.12080269777804098,0.0
0,1,repair_state,dqcnc5r3,9,0.5643861537283397,0.43561384627166033,0.0
0,1,repair_state,dqcnf47s,8,0.7498944032716343,0.25010559672836574,0.0
0,1,repair_state,dqcnc60q,10,0.8227759420419998,0.17722405795800023,0.0
0,1,repair_state,dqcnbbe7,10,1.0,0.0,0.0
0,1,repair_state,dqcn8zhh,9,1.0,0.0,0.0
0,1,repair_state,dqcnc2w6,10,0.8974417162014783,0.10255828379852172,0.0
0,1,repair_state,dqcp1gtj,9,1.0,0.0,0.0
0,1,repair_state,dqcncxy1,9,0.5748591313708318,0.4251408686291682,0.0
0,1,repair_state,dqcnf4v1,10,1.0,0.20493909688447887,0.2049390968844789
0,1,repair_state,dqcp1cqm,10,0.8902198589431601,0.10978014105683986,0.0
0,1,repair_state,dqcp1ymn,7,0.43615237660347334,0.5638476233965266,0.0
0,1,repair_state,dqcnc78x,9,0.8946193131455198,0.10538068685448021,0.0
0,1,repair_state,dqcnc5hk,10,0.8617924418973586,0.1382075581026414,0.0
0,1,repair_state,dqcnctq4,10,0.8226172033220087,0.17738279667799128,0.0
0,1,repair_state,dqcp4j6s,8,1.0,0.0,0.0
0,1,repair_state,dqcp41gr,9,0.7959480576589938,0.2040519423410062,0.0
0,1,repair_state,dqcp1bqv,9,0.5342468153895641,0.4657531846104359,0.0
0,1,repair_state,dqcncb21,9,0.747436380292786,0.25256361970721397,0.0
0,1,repair_state,dqcp3b1f,8,0.7604540931053464,0.2395459068946536,0.0
0,1,repair_state,dqcp4kb6,5,0.8503634434348135,0.14963655656518648,0.0
0,1,repair_state,dqcncucd,10,0.8586985413280182,0.14130145867198185,0.0
0,1,repair_state,dqcne4gx,9,1.0,0.0,0.0
0,1,repair_state,dqcnctex,10,1.0,0.0,0.0
0,1,repair_state,dqcng2bf,8,0.6926414471797832,0.30735855282021685,0.0
0,1,repair_state,dqcngggb,7,1.0,0.0,0.0
0,1,repair_state,dqcnc4u8,9,1.0,0.0,0.0
0,1,repair_state,dqcnbbdk,9,0.4969796746843065,0.5030203253156935,0.0
0,1,repair_state,dqcne0v2,6,0.784070540376224,0.21592945962377597,0.0
0,1,repair_state,dqcn9pzt,9,0.5698516536615983,0.4301483463384017,0.0
0,1,repair_state,dqcngfnt,10,0.8919384005957665,0.10806159940423354,0.0
0,1,repair_state,dqcjghk2,4,1.0,0.0,0.0
0,1,repair_state,dqcncrp5,9,1.0,0.0,0.0
0,1,repair_state,dqcp1yty,10,0.8905648127306878,0.10943518726931223,0.0
0,1,repair_state,dqcn9rqs,10,1.0,0.0,0.0
0,1,repair_state,dqcnct4r,9,0.6804383502062535,0.31956164979374646,0.0
0,1,repair_state,dqcncgpy,10,1.0,0.198452147859554,0.19845214785955395
0,1,repair_state,dqcnc7bd,9,0.7527361558071317,0.2472638441928683,0.0
0,1,repair_state,dqcp4htm,10,0.8505564747704911,0.14944352522950888,0.0
0,1,repair_state,dqcnc7y0,9,0.6853603190276888,0.3146396809723112,0.0
0,1,repair_state,dqcncueg,10,0.8398836722567774,0.1601163277432226,0.0
0,1,repair_state,dqcp32j7,9,1.0,0.0,0.0
0,1,repair_state,dqcp478m,10,0.7508534820262059,0.24914651797379406,0.0
0,1,repair_state,dqcp1wg7,9,1.0,0.0,0.0
0,1,repair_state,dqcnem9f,9,0.7282502259755154,0.27174977402448464,0.0
0,1,repair_state,dqcng0es,8,0.7529419421901113,0.24705805780988865,0.0
0,1,repair_state,dqcp47ch,8,0.5925412110712898,0.40745878892871024,0.0
0,1,repair_state,dqcncssg,9,0.7582857393101452,0.2417142606898548,0.0
0,1,repair_state,dqcndte4,8,0.6621850492491455,0.33781495075085455,0.0
0,1,repair_state,dqcp3b1m,10,0.8713526331357946,0.12864736686420541,0.0
0,1,repair_state,dqcnfc69,8,0.7540152874304756,0.24598471256952437,0.0
0,1,repair_state,dqcncc0x,10,0.8572449954986792,0.14275500450132084,0.0
0,1,repair_state,dqcncv53,8,0.716680148594177,0.28331985140582305,0.0
0,1,repair_state,dqcp4hjy,8,0.7273596667274956,0.27264033327250436,0.0
0,1,repair_state,dqcngnjv,9,1.0,0.0,0.0
0,1,repair_state,dqcng0g7,10,1.0,0.3954304972355611,0.3954304972355612
0,1,repair_state,dqcp1fce,6,0.7947592092874668,0.2052407907125332,0.0
0,1,repair_state,dqcng78b,9,0.6624546867153782,0.3375453132846218,0.0
0,1,repair_state,dqcn7pg9,9,1.0,0.0,0.0
0,1,repair_state,dqcnc48z,7,1.0,0.0,0.0
0,1,repair_state,dqcnfmnq,9,0.5143521583495667,0.4856478416504333,0.0
0,1,repair_state,dqcncxsz,8,0.763203489188351,0.23679651081164899,0.0
0,1,repair_state,dqcn71f0,10,0.8885015217336053,0.1114984782663947,0.0
0,1,repair_state,dqcnbchx,10,0.8622846560042893,0.13771534399571073,0.0
0,1,repair_state,dqcp1w9k,10,1.0,0.33892811357006614,0.33892811357006614
0,1,repair_state,dqcp38qj,6,0.8503583978655668,0.14964160213443323,0.0
0,1,repair_state,dqcndtxt,8,0.6614437187832374,0.3385562812167626,0.0
0,1,repair_state,dqcngjgx,10,0.8879282473783121,0.11207175262168789,0.0
0,1,repair_state,dqcp1wft,10,0.8842181870741983,0.1157818129258017,0.0
0,1,repair_state,dqcncf22,9,0.7234096457767814,0.27659035422321865,0.0
0,1,repair_state,dqcnc6ex,8,0.5431870553261452,0.4568129446738548,0.0
0,1,repair_state,dqcncx46,7,0.571890356202397,0.42810964379760297,0.0
0,1,repair_state,dqcnbbzc,9,0.6935039949066223,0.3064960050933777,0.0
0,1,repair_state,dqcncjbv,7,0.816211307439692,0.18378869256030805,0.0
0,1,repair_state,dqcnct6t,9,1.0,0.0,0.0
0,1,repair_state,dqcng74n,10,0.8710424111572322,0.12895758884276776,0.0
0,1,repair_state,dqcp428v,9,0.7237495405761053,0.2762504594238947,0.0
0,1,repair_state,dqcncfu4,9,0.6185021279579184,0.38149787204208163,0.0
0,1,repair_state,dqcng0qg,9,0.5770050557999977,0.4229949442000023,0.0
0,1,repair_state,dqcp4qdb,9,1.0,0.0,0.0
0,1,repair_state,dqcncu6h,10,0.5629818855358745,0.43701811446412553,0.0
0,1,repair_state,dqcnf9bj,9,0.43167163773308437,0.5683283622669156,0.0
0,1,repair_state,dqcnc16p,9,1.0,0.0,0.0
0,2,sales_state,dqcp176g,6,0.8477258057659098,0.15227419423409017,0.0
0,2,sales_state,dqcnc29k,8,0.8986712665228578,0.10132873347714222,0.0
0,2,sales_state,dqcncsjm,13,0.8472081495200778,0.15279185047992216,0.0
0,2,sales_state,dqcnbchm,10,1.0,0.0,0.0
0,2,sales_state,dqcng43b,4,1.0,0.0,0.0
0,2,sales_state,dqcp473c,9,0.7934462721325097,0.20655372786749027,0.0
0,2,sales_state,dqcncvkb,9,1.0,0.0,0.0
0,2,sales_state,dqcp1rx0,8,1.0,0.0,0.0
0,2,sales_state,dqcp1yv9,11,0.8511338672105888,0.1488661327894112,0.0
0,2,sales_state,dqcnctbb,11,0.824588506210618,0.17541149378938203,0.0
0,2,sales_state,dqcngjkj,11,0.8896925510476359,0.1103074489523641,0.0
0,2,sales_state,dqcncf4c,11,0.722724760737942,0.277275239262058,0.0
0,2,sales_state,dqcnf6cj,11,0.8413604192298128,0.15863958077018725,0.0
0,2,sales_state,dqcncfq5,5,0.8760102831667828,0.12398971683321725,0.0
0,2,sales_state,dqcne4gy,6,1.0,0.0,0.0
0,2,sales_state,dqcng06w,9,0.7363369890775577,0.26366301092244226,0.0
0,2,sales_state,dqcnf3uz,11,1.0,0.0,0.0
0,2,sales_state,dqcnc6tb,11,0.8471699142643945,0.15283008573560553,0.0
0,2,sales_state,dqcp1z6r,10,0.6718119398217631,0.3281880601782369,0.0
0,2,sales_state,dqcncdq7,10,0.7977956272439479,0.36561918488034184,0.20483292530546954
0,2,sales_state,dqcp1ys8,12,0.854306253329377,0.14569374667062296,0.0
0,2,sales_state,dqcp4kgx,9,0.8599881136893635,0.14001188631063655,0.0
0,2,sales_state,dqcncwc5,14,1.0,0.0,0.0
0,2,sales_state,dqcnc0y3,9,1.0,0.0,0.0
0,2,sales_state,dqcncf6c,9,0.5948415130267963,0.40515848697320367,0.0
0,2,sales_state,dqcnfffs,9,1.0,0.0,0.0
0,2,sales_state,dqcnc0gn,10,1.0,0.0,0.0
0,2,sales_state,dqcnfqc3,7,0.5421554777660025,0.4578445222339975,0.0
0,2,sales_state,dqcncx6x,9,1.0,0.0,0.0
0,2,sales_state,dqcne1qu,10,0.8856402634453461,0.11435973655465392,0.0
0,2,sales_state,dqcn9xvx,9,0.48730800397409146,0.5126919960259085,0.0
0,2,sales_state,dqcp1wg8,8,0.7507282471986798,0.2492717528013202,0.0
