household_id,community,building_value,income,damage_level,population_scaled,age,race
dqcnfqc3,dqcnfq,0.17190290071655745,0.17190290071655745,1.0,0.8571428571428571,0.36509503501933954,0.0
dqcncx6x,dqcncx,0.10354446871287888,0.10354446871287888,1.0,0.2857142857142857,0.3653587208837673,0.5
dqcne1qu,dqcne1,0.3029026324864927,0.09087078974594781,0.25,0.8571428571428571,0.0,1.0
dqcn9xvx,dqcn9x,0.21150898570716942,0.06345269571215083,0.25,0.14285714285714285,0.28346849256555395,0.0
dqcp1wg8,dqcp1w,0.20713491972257347,0.20713491972257347,1.0,0.14285714285714285,0.14055064291694183,0.0
dqcp1gxv,dqcp1g,0.0,0.0,0.5,1.0,0.47480406941443276,0.0
dqcn9r0y,dqcn9r,0.2643943748323562,0.2643943748323562,1.0,0.5714285714285714,0.22361912581599586,0.0
dqcnenmf,dqcnen,0.32195463080047515,0.09658638924014255,0.25,0.5714285714285714,0.36255171691273336,0.0
dqcnc2sv,dqcnc2,0.17282829443997394,0.17282829443997394,1.0,0.14285714285714285,0.8470602479629379,0.5
dqcncgsj,dqcncg,0.3071138445031996,0.09213415335095988,0.25,0.5714285714285714,0.8224944914690251,0.0
dqcncfjz,dqcncf,0.3446641376403418,0.10339924129210254,0.25,1.0,0.9693365171743022,1.0
dqcp4k9b,dqcp4k,0.4361880675939763,0.21809403379698816,0.5,1.0,0.5571201849197794,0.0
dqcncv9e,dqcncv,0.46316051653446755,0.13894815496034027,0.25,0.42857142857142855,0.6535127173918942,0.0
dqcncvy0,dqcncv,0.11663792773115683,0.058318963865578416,0.5,0.14285714285714285,0.46148387430377474,0.5
dqcng23k,dqcng2,0.20842817182051576,0.20842817182051576,1.0,1.0,0.7564231699255148,0.25
dqcncf69,dqcncf,0.27790167452197573,0.08337050235659271,0.25,0.5714285714285714,1.0,0.0
dqcng0x3,dqcng0,0.21173123347511208,0.10586561673755604,0.5,0.7142857142857143,0.1868375856964356,0.5
dqcnc9vh,dqcnc9,0.4477123807334176,0.13431371422002528,0.25,0.8571428571428571,0.0,1.0
dqcncvhv,dqcncv,0.38096907690539145,0.19048453845269572,0.5,0.42857142857142855,0.5342080684079334,0.25
dqcng0rh,dqcng0,0.4553550216499981,0.13660650649499942,0.25,0.42857142857142855,0.04821774853729584,0.0
dqcnf1g2,dqcnf1,0.14005441238456529,0.07002720619228264,0.5,0.7142857142857143,0.21568309169054076,0.25
dqcp4hth,dqcp4h,0.0,0.0,0.0,0.2857142857142857,0.46513879359213095,0.0
dqcnf559,dqcnf5,0.2461758056481588,0.1230879028240794,0.5,0.7142857142857143,0.5646993970983112,0.0
dqcp1wk6,dqcp1w,0.38762309844043374,0.19381154922021687,0.5,0.8571428571428571,0.14654230897177306,0.25
dqcng5m8,dqcng5,0.14809939839828332,0.044429819519485,0.25,0.2857142857142857,0.5506175565580764,0.25
dqcnc3fk,dqcnc3,0.36869755144269456,0.11060926543280837,0.25,0.42857142857142855,0.8476671593722153,0.0
dqcnfkw0,dqcnfk,0.2305897229566617,0.0691769168869985,0.25,0.14285714285714285,0.47202102732964657,0.25
dqcp1yek,dqcp1y,0.1691133080430701,0.1691133080430701,1.0,0.7142857142857143,0.9219710155383806,0.0
dqcnc1m6,dqcnc1,0.34967429206422196,0.17483714603211098,0.5,0.8571428571428571,0.35334619689986974,0.5
dqcnfkys,dqcnfk,0.14809939839828332,0.044429819519485,0.25,0.8571428571428571,0.5769922808942559,0.25
dqcp1wbz,dqcp1w,0.2493619956316818,0.07480859868950454,0.25,0.14285714285714285,0.29999167833519996,0.25
dqcnc6ht,dqcnc6,0.03514963405755451,0.03514963405755451,1.0,0.14285714285714285,0.742607233390993,0.0
dqcnc8ft,dqcnc8,0.383720350998199,0.1151161052994597,0.25,0.8571428571428571,0.0,0.25
dqcngqwq,dqcngq,0.226175422462352,0.0678526267387056,0.25,0.2857142857142857,0.5213461055614569,0.5
dqcp1xyv,dqcp1x,0.4630168218569184,0.13890504655707553,0.25,0.14285714285714285,0.34926678035811093,0.0
dqcnfmdf,dqcnfm,0.4195750469402613,0.20978752347013066,0.5,1.0,0.4305603872935857,0.0
dqcnfs2t,dqcnfs,0.5881365674215427,0.17644097022646282,0.25,0.8571428571428571,0.4244381057786112,0.25
dqcnfpuy,dqcnfp,0.5025577652603748,0.15076732957811242,0.25,0.14285714285714285,0.11084277252710993,1.0
dqcnfmyp,dqcnfm,0.2296815725945511,0.06890447177836533,0.25,0.2857142857142857,0.34361171384155964,0.0
dqcnc778,dqcnc7,0.15142353527225352,0.07571176763612676,0.5,0.14285714285714285,0.9363595641217147,0.5
dqcp1gmx,dqcp1g,0.35151741579491896,0.17575870789745948,0.5,0.7142857142857143,0.3004891112437039,0.25
dqcp4jxf,dqcp4j,0.21336360501207036,0.21336360501207036,1.0,1.0,0.6527815023371515,0.0
dqcn7m99,dqcn7m,0.25842050810437983,0.12921025405218992,0.5,0.5714285714285714,0.7166043924341913,0.5
dqcp1gsz,dqcp1g,0.5571540790129134,0.16714622370387403,0.25,1.0,0.022408183764196104,0.0
dqcnc77d,dqcnc7,0.3155688393301912,0.09467065179905737,0.25,0.8571428571428571,0.5513676149180488,0.0
dqcncum1,dqcncu,0.16682185691841975,0.16682185691841975,1.0,0.8571428571428571,0.8846245174677221,0.0
dqcncuc6,dqcncu,0.374667586312603,0.1873337931563015,0.5,0.8571428571428571,0.8135835019547493,0.0
dqcp4j1c,dqcp4j,0.5395351956163543,0.1618605586849063,0.25,0.42857142857142855,0.5380155994391497,0.5
dqcncfne,dqcncf,0.28893359389968193,0.0866800781699046,0.25,0.14285714285714285,0.6859603418477149,0.0
dqcnfq3v,dqcnfq,0.5526478139249722,0.16579434417749167,0.25,0.5714285714285714,0.5098646466365685,0.0
dqcncu74,dqcncu,0.4654692110204238,0.13964076330612715,0.25,0.42857142857142855,0.7667144962575979,0.0
dqcnf69x,dqcnf6,0.4477506993140974,0.4477506993140974,1.0,0.14285714285714285,0.4272028032841323,0.0
dqcp1ym5,dqcp1y,0.18651760738782236,0.055955282216346706,0.25,0.2857142857142857,0.944485987369079,0.0
dqcnc5jg,dqcnc5,0.2774878338506342,0.08324635015519025,0.25,0.2857142857142857,0.8205966825182527,0.25
dqcnep20,dqcnep,0.1089435567306587,0.05447177836532935,0.5,0.42857142857142855,0.7908678697782565,0.0
dqcnfnyk,dqcnfn,0.25264206613787027,0.07579261984136107,0.25,1.0,0.08523599827007332,1.0
dqcnczy0,dqcncz,0.30065907958769206,0.30065907958769206,1.0,0.5714285714285714,0.1986492140772079,0.0
dqcnft40,dqcnft,0.14281526612254283,0.04284457983676285,0.25,0.2857142857142857,0.011193957024187113,0.0
dqcnfgqb,dqcnfg,0.2825286431390581,0.08475859294171745,0.25,0.8571428571428571,0.687979817556764,1.0
dqcnfmnj,dqcnfm,0.5757462543587386,0.17272387630762157,0.25,0.2857142857142857,0.6336317629233598,0.0
dqcnc5rf,dqcnc5,0.578857723109936,0.1736573169329808,0.25,0.8571428571428571,1.0,0.0
dqcn8zhj,dqcn8z,0.3454515844733111,0.10363547534199333,0.25,0.14285714285714285,0.5710140387065296,1.0
dqcncsvg,dqcncs,0.38914626202245467,0.1167438786067364,0.25,0.7142857142857143,0.2169741942843466,1.0
dqcncxc2,dqcncx,0.10056519906502663,0.050282599532513315,0.5,0.7142857142857143,0.46209167733498124,1.0
dqcncesv,dqcnce,0.603523393493505,0.1810570180480515,0.25,0.5714285714285714,0.2648112766232933,0.0
dqcncv9s,dqcncv,0.3338142315208645,0.10014426945625934,0.25,0.8571428571428571,0.4924842785019927,0.25
dqcnennp,dqcnen,0.605362685366134,0.1816088056098402,0.25,0.5714285714285714,0.11341605468233792,0.0
dqcndk23,dqcndk,0.3314480591638886,0.09943441774916657,0.25,0.8571428571428571,0.6069468321615776,0.25
dqcn9rge,dqcn9r,0.2636893129478484,0.1318446564739242,0.5,0.5714285714285714,0.3863122396648428,0.0
dqcp1vqh,dqcp1v,0.30998582212514847,0.09299574663754454,0.25,1.0,1.0,0.0
dqcn7m93,dqcn7m,0.1552688048434686,0.046580641453040576,0.25,1.0,0.8433852001883698,0.0
dqcnc5r3,dqcnc5,0.12638617465609073,0.06319308732804536,0.5,0.8571428571428571,0.6726327943590008,0.0
dqcnf47s,dqcnf4,0.5383837222669272,0.16151511668007817,0.25,0.42857142857142855,0.31119333803931426,0.25
dqcnc60q,dqcnc6,0.25250411924742305,0.07575123577422692,0.25,0.7142857142857143,0.9129705985611802,0.25
dqcnbbe7,dqcnbb,0.2085737824270989,0.06257213472812967,0.25,0.7142857142857143,0.9506891589618621,0.0
dqcn8zhh,dqcn8z,0.2623998927079741,0.13119994635398705,0.5,0.5714285714285714,0.7005887317831575,0.5
dqcnc2w6,dqcnc2,0.10452734030731502,0.05226367015365751,0.5,0.7142857142857143,0.8691560358001386,0.5
dqcp1gtj,dqcp1g,0.31373529524466415,0.09412058857339925,0.25,0.42857142857142855,0.2447870140529117,0.25
dqcncxy1,dqcncx,0.38219143962907615,0.11465743188872285,0.25,0.8571428571428571,0.7428143975014364,0.0
dqcnf4v1,dqcnf4,0.10566923401157222,0.05283461700578611,0.5,0.2857142857142857,0.07033982873330183,0.0
dqcp1cqm,dqcp1c,0.2685078744683297,0.08055236234049891,0.25,0.7142857142857143,0.9247408532348473,0.0
dqcp1ymn,dqcp1y,0.7204257194313523,0.3602128597156761,0.5,0.7142857142857143,0.7978949876607169,0.0
dqcnc78x,dqcnc7,0.41479097214239186,0.12443729164271757,0.25,0.7142857142857143,0.8388437631292279,0.0
dqcnc5hk,dqcnc5,0.12236272368471472,0.06118136184235736,0.5,0.42857142857142855,0.9638929349662103,0.25
dqcnfq6s,dqcnfq,0.080369391117753,0.080369391117753,1.0,0.5714285714285714,0.569153488975047,0.25
dqcnctq4,dqcnct,0.22908955052304864,0.11454477526152432,0.5,0.7142857142857143,0.8491640267727576,0.0
dqcp4j6s,dqcp4j,0.2374813196919186,0.1187406598459593,0.5,0.42857142857142855,0.46655960272322583,0.5
dqcne28u,dqcne2,0.2699812238954669,0.0,0.0,0.2857142857142857,0.8047839385759366,0.0
dqcp41gr,dqcp41,0.36403801203203434,0.1092114036096103,0.25,0.8571428571428571,0.5690503721105892,0.5
dqcp1bqv,dqcp1b,0.16185576886232134,0.08092788443116067,0.5,0.14285714285714285,0.6694660172569614,0.0
dqcncb21,dqcncb,0.5047725792236656,0.15143177376709968,0.25,0.5714285714285714,0.5739002642942775,0.5
dqcp3b1f,dqcp3b,0.14503965973100355,0.07251982986550178,0.5,0.14285714285714285,0.41956470662597695,0.25
dqcp4kb6,dqcp4k,0.5192589186496532,0.2596294593248266,0.5,0.7142857142857143,0.5214161854272577,0.0
dqcncucd,dqcncu,0.24440165536268538,0.07332049660880562,0.25,0.2857142857142857,0.8678779605836753,0.0
dqcne4gx,dqcne4,0.3961911330804307,0.11885733992412921,0.25,0.5714285714285714,0.34844714355017026,0.5
dqcnctex,dqcnct,0.11443652527110396,0.05721826263555198,0.5,0.42857142857142855,1.0,0.0
dqcnc9je,dqcnc9,0.32483427213856,0.32483427213856,1.0,0.14285714285714285,0.03569610116577272,1.0
dqcng2bf,dqcng2,0.26675288347319615,0.08002586504195884,0.25,0.8571428571428571,0.557310496262254,0.25
dqcngggb,dqcngg,0.5526478139249722,0.16579434417749167,0.25,0.14285714285714285,0.41700979000274424,0.5
dqcnc4u8,dqcnc4,0.28438901023106106,0.08531670306931831,0.25,1.0,0.3532532777628611,1.0
dqcnbbdk,dqcnbb,0.3785013603096141,0.11355040809288423,0.25,0.5714285714285714,0.6616220020770165,0.0
dqcne0v2,dqcne0,0.3404701689849408,0.10214105069548224,0.25,0.42857142857142855,0.4814621964123836,0.0
dqcn9pzt,dqcn9p,0.059428286776257805,0.029714143388128902,0.5,0.8571428571428571,0.5671528379350999,0.0
dqcngfnt,dqcngf,0.14503965973100355,0.07251982986550178,0.5,0.14285714285714285,0.0,0.25
dqcjghk2,dqcjgh,0.4997145265739357,0.24985726328696786,0.5,0.8571428571428571,0.5947170636913094,0.25
dqcncrp5,dqcncr,0.23772655860826916,0.11886327930413458,0.5,0.8571428571428571,0.5290477621438906,1.0
dqcp1yty,dqcp1y,0.29994635398704833,0.08998390619611449,0.25,0.5714285714285714,0.7605672987800671,0.5
dqcn9rqs,dqcn9r,0.15210752193738744,0.07605376096869372,0.5,0.7142857142857143,0.09486123643010046,0.5
dqcnct4r,dqcnct,0.21260872897267885,0.06378261869180366,0.25,0.5714285714285714,0.7280381152991836,0.0
dqcncgpy,dqcncg,0.2595183354408553,0.07785550063225659,0.25,0.2857142857142857,0.05896296749533476,0.0
dqcnc7bd,dqcnc7,0.24301452274207763,0.07290435682262328,0.25,0.14285714285714285,0.7603756419362038,0.25
dqcp4htm,dqcp4h,0.24280568647737288,0.12140284323868644,0.5,0.5714285714285714,0.8793267324238281,0.0
dqcnc7y0,dqcnc7,0.31215273786258957,0.09364582135877687,0.25,0.5714285714285714,0.7633126056506103,0.0
dqcncueg,dqcncu,0.0,0.0,0.5,1.0,0.7615997301025794,0.0
dqcp32j7,dqcp32,0.33146530252519446,0.16573265126259723,0.5,0.8571428571428571,0.32306911519241477,0.5
dqcp478m,dqcp47,0.325000957964517,0.09750028738935511,0.25,0.8571428571428571,0.6618017000056085,1.0
dqcp1wg7,dqcp1w,0.11849063110702379,0.03554718933210714,0.25,0.14285714285714285,0.4840358468227949,1.0
dqcnem9f,dqcnem,0.3658428171820516,0.10975284515461547,0.25,0.7142857142857143,0.779100578621778,0.25
dqcng0es,dqcng0,0.10966011418937043,0.05483005709468521,0.5,0.8571428571428571,0.48891919487650565,0.25
dqcp47ch,dqcp47,0.5291240372456604,0.15873721117369813,0.25,0.14285714285714285,0.7193394359232405,0.0
dqcncssg,dqcncs,0.0,0.0,0.25,0.2857142857142857,0.6951618125649434,0.25
dqcndte4,dqcndt,0.26711882591868796,0.13355941295934398,0.5,1.0,0.36755666129967457,0.25
dqcp3b1m,dqcp3b,0.14700157106180786,0.04410047131854236,0.25,0.5714285714285714,0.8285154266952717,0.0
dqcnfc69,dqcnfc,0.47127256006437523,0.23563628003218762,0.5,0.7142857142857143,0.6497594379278572,0.5
dqcncc0x,dqcncc,0.086408399432885,0.0432041997164425,0.5,1.0,0.11082223993435207,1.0
dqcncv53,dqcncv,0.1455531287121125,0.07277656435605626,0.5,1.0,0.5010250130571796,0.25
dqcp4hjy,dqcp4h,0.2904874123462467,0.08714622370387401,0.25,0.42857142857142855,0.466133844867438,0.25
dqcngnjv,dqcngn,0.12273441391730851,0.061367206958654254,0.5,1.0,0.7824597501371146,0.0
dqcng0g7,dqcng0,0.21284630417289344,0.06385389125186804,0.25,0.7142857142857143,0.0,0.0
dqcp1fce,dqcp1f,0.26711882591868796,0.13355941295934398,0.5,0.14285714285714285,0.4207597295495497,0.0
dqcng78b,dqcng7,0.19618346936429476,0.09809173468214738,0.5,0.42857142857142855,0.7360377773915588,0.0
dqcn7pg9,dqcn7p,0.4322335900678239,0.21611679503391196,0.5,0.2857142857142857,0.6083284982293675,1.0
dqcnc48z,dqcnc4,0.2600509637123041,0.13002548185615204,0.5,0.42857142857142855,0.4305831477114406,0.5
dqcnfmnq,dqcnfm,0.09392842089129019,0.046964210445645097,0.5,0.2857142857142857,0.5952663654035425,0.25
dqcncxsz,dqcncx,0.23089818753113384,0.06926945625934015,0.25,0.2857142857142857,0.3972124159559767,0.25
dqcn71f0,dqcn71,0.0,0.0,0.25,0.42857142857142855,0.8080146281627226,0.0
dqcncc0t,dqcncc,0.7613058972295667,0.3806529486147833,0.5,0.8571428571428571,0.2498621330914161,0.0
dqcnbchx,dqcnbc,0.14474077480170133,0.043422232440510404,0.25,0.14285714285714285,0.8344179174875654,0.0
dqcp1w9k,dqcp1w,0.31166609188795646,0.09349982756638694,0.25,0.2857142857142857,0.0,0.0
dqcp38qj,dqcp38,0.24562018622830212,0.07368605586849063,0.25,0.14285714285714285,0.41405591157486854,0.0
dqcndtxt,dqcndt,0.40730926926466643,0.12219278077939993,0.25,0.5714285714285714,0.7278555699725532,0.25
dqcngjgx,dqcngj,0.214599379238993,0.0643798137716979,0.25,0.5714285714285714,0.65045144967963,0.5
dqcp1wft,dqcp1w,0.296811894087443,0.0890435682262329,0.25,0.8571428571428571,0.03193944401698798,1.0
dqcncf22,dqcncf,0.08812315591830479,0.044061577959152394,0.5,0.14285714285714285,0.7028318931325703,0.25
dqcnc6ex,dqcnc6,0.28556347472889604,0.14278173736444802,0.5,0.7142857142857143,0.6684905169874112,0.0
dqcncx46,dqcncx,0.32590144461049164,0.09777043338314749,0.25,0.2857142857142857,0.5018540583433876,0.0
dqcnbbzc,dqcnbb,0.23089818753113384,0.06926945625934015,0.25,0.2857142857142857,0.6920160102000712,0.25
dqcncjbv,dqcncj,0.26632946315668465,0.13316473157834233,0.5,0.7142857142857143,0.6130117452634102,0.25
dqcnct6t,dqcnct,0.2565582250833429,0.07696746752500287,0.25,0.8571428571428571,0.48114292054454255,1.0
dqcng74n,dqcng7,0.3714622370387401,0.11143867111162203,0.25,0.42857142857142855,0.9169011945700507,0.5
dqcp428v,dqcp42,0.16710924627351803,0.08355462313675902,0.5,0.5714285714285714,0.782889687431137,0.0
dqcncfu4,dqcncf,0.39035521324290146,0.11710656397287045,0.25,0.14285714285714285,0.743610238337291,0.25
dqcng0qg,dqcng0,0.35734375598727824,0.10720312679618346,0.25,0.8571428571428571,0.2453580853502947,0.0
dqcncf58,dqcncf,0.3822661608614017,0.3822661608614017,1.0,0.14285714285714285,0.5270440729988345,0.0
dqcp4qdb,dqcp4q,0.35198681840824614,0.10559604552247386,0.25,0.2857142857142857,0.5192441752461949,1.0
dqcncu6h,dqcncu,0.29992336283864046,0.08997700885159213,0.25,0.14285714285714285,0.7846036884373524,0.0
dqcnf9bj,dqcnf9,0.1486071195922903,0.04458213587768709,0.25,0.42857142857142855,0.37810596183186884,0.0
dqcnc16p,dqcnc1,0.35020692033567075,0.17510346016783537,0.5,1.0,0.1839767961529083,0.25
