household_id,timestep,repair,vacant,sell
8,15,1,0,0
8,16,1,0,0
8,17,1,0,0
8,18,1,0,0
8,19,1,0,0
8,20,1,0,0
8,21,1,0,0
8,22,1,0,0
8,23,1,0,0
9,0,0,0,0
9,1,0,0,0
9,2,0,0,0
9,3,0,0,0
9,4,0,0,0
9,5,0,0,0
9,6,1,0,0
9,7,1,0,0
9,8,1,0,0
9,9,1,0,0
9,10,1,0,0
9,11,1,0,0
9,12,1,0,0
9,13,1,0,0
9,14,1,0,0
9,15,1,0,0
9,16,1,0,0
9,17,1,0,0
9,18,1,0,0
9,19,1,0,0
9,20,1,0,0
9,21,1,0,0
9,22,1,0,0
9,23,1,0,0
10,0,0,0,0
10,1,0,0,0
10,2,0,0,0
10,3,0,0,0
10,4,0,0,0
10,5,0,0,0
10,6,0,0,0
10,7,0,0,0
10,8,0,0,0
10,9,0,0,0
10,10,0,0,0
10,11,0,0,0
10,12,0,0,0
10,13,0,0,0
10,14,0,0,0
10,15,0,0,0
10,16,1,0,0
10,17,1,0,0
10,18,1,0,0
10,19,1,0,0
10,20,1,0,0
10,21,1,0,0
10,22,1,0,0
10,23,1,0,0
11,0,0,0,0
11,1,0,0,0
11,2,0,0,0
11,3,0,0,0
11,4,0,0,0
11,5,0,0,0
11,6,0,0,0
11,7,0,0,0
11,8,0,0,0
11,9,0,0,0
11,10,0,0,0
11,11,0,0,0
11,12,0,0,0
11,13,0,0,0
11,14,0,0,0
11,15,0,0,0
11,16,0,0,0
11,17,0,0,0
11,18,0,0,0
11,19,0,0,0
11,20,0,0,0
11,21,0,0,0
11,22,0,0,0
11,23,0,0,0
12,0,0,0,0
12,1,0,0,0
12,2,0,0,0
12,3,0,1,0
12,4,0,1,0
12,5,0,1,0
12,6,0,1,0
12,7,0,1,1
12,8,0,1,1
12,9,0,1,1
12,10,0,1,1
12,11,0,1,1
12,12,0,1,1
12,13,0,1,1
12,14,1,1,1
12,15,1,1,1
12,16,1,1,1
12,17,1,1,1
12,18,1,1,1
12,19,1,1,1
12,20,1,1,1
12,21,1,1,1
12,22,1,1,1
12,23,1,1,1
13,0,0,0,0
13,1,0,0,0
13,2,0,0,0
13,3,0,0,0
13,4,0,0,0
13,5,0,0,0
13,6,0,0,0
13,7,0,0,0
13,8,0,0,0
13,9,0,0,0
13,10,0,0,0
13,11,0,0,0
13,12,0,0,0
13,13,0,0,0
13,14,0,0,0
13,15,0,0,0
13,16,0,0,0
13,17,0,0,0
13,18,0,0,0
13,19,0,0,0
13,20,0,0,0
13,21,0,0,0
13,22,0,0,0
13,23,0,0,0
14,0,0,0,0
14,1,0,0,0
14,2,0,0,0
14,3,1,0,0
14,4,1,0,0
14,5,1,0,0
14,6,1,0,0
14,7,1,0,0
14,8,1,0,0
14,9,1,0,0
14,10,1,0,0
14,11,1,0,0
14,12,1,0,0
14,13,1,0,0
14,14,1,0,0
14,15,1,0,0
14,16,1,0,0
14,17,1,0,0
14,18,1,0,0
14,19,1,0,0
14,20,1,0,0
14,21,1,0,0
14,22,1,0,0
14,23,1,0,0
15,0,0,0,0
15,1,0,0,0
15,2,0,0,0
15,3,0,0,0
15,4,1,0,0
15,5,1,0,0
15,6,1,0,0
15,7,1,0,0
15,8,1,0,0
15,9,1,0,0
15,10,1,0,0
15,11,1,0,1
15,12,1,0,1
15,13,1,0,1
15,14,1,0,1
15,15,1,0,1
15,16,1,0,1
15,17,1,0,1
15,18,1,0,1
15,19,1,0,1
15,20,1,0,1
15,21,1,0,1
15,22,1,0,1
15,23,1,0,1
16,0,0,0,0
16,1,0,0,0
16,2,0,0,0
16,3,0,0,0
16,4,0,0,0
16,5,0,0,0
16,6,0,0,0
16,7,0,0,0
16,8,0,0,0
16,9,0,0,0
16,10,0,0,0
16,11,1,0,0
16,12,1,0,0
16,13,1,0,0
16,14,1,0,0
16,15,1,0,0
16,16,1,0,0
16,17,1,0,1
16,18,1,0,1
16,19,1,0,1
16,20,1,0,1
16,21,1,0,1
16,22,1,0,1
16,23,1,0,1
17,0,0,0,0
17,1,0,0,0
17,2,0,0,0
17,3,0,0,0
17,4,0,0,0
17,5,0,0,0
17,6,0,0,0
17,7,0,0,0
17,8,0,0,0
17,9,0,0,0
17,10,0,0,0
17,11,0,0,0
17,12,0,0,0
17,13,0,0,0
17,14,0,0,0
17,15,0,0,0
17,16,0,0,0
17,17,0,0,0
17,18,0,0,0
17,19,0,0,0
17,20,0,0,0
17,21,0,0,0
17,22,0,0,0
17,23,0,0,0
18,0,0,0,0
18,1,0,0,0
18,2,0,0,0
18,3,0,0,0
18,4,0,0,0
18,5,0,0,0
18,6,0,0,0
18,7,0,0,0
18,8,1,0,0
18,9,1,0,0
18,10,1,0,0
18,11,1,0,0
18,12,1,0,0
18,13,1,0,0
18,14,1,0,0
18,15,1,0,0
18,16,1,0,1
18,17,1,0,1
18,18,1,0,1
18,19,1,0,1
18,20,1,0,1
18,21,1,0,1
18,22,1,0,1
18,23,1,0,1
19,0,0,0,0
19,1,0,0,0
19,2,0,0,0
19,3,0,0,0
19,4,0,0,0
19,5,0,0,0
19,6,0,0,0
19,7,0,0,0
19,8,0,0,0
19,9,0,0,0
19,10,0,0,0
19,11,0,0,0
19,12,0,0,0
19,13,0,0,0
19,14,0,0,0
19,15,0,0,0
19,16,0,0,0
19,17,0,0,0
19,18,0,0,0
19,19,0,0,0
19,20,0,0,0
19,21,0,0,0
19,22,0,0,0
19,23,0,0,0
20,0,0,0,0
20,1,0,0,0
20,2,0,0,0
20,3,0,1,0
20,4,1,1,0
20,5,1,1,0
20,6,1,1,0
20,7,1,1,1
20,8,1,1,1
20,9,1,1,1
20,10,1,1,1
20,11,1,1,1
20,12,1,1,1
20,13,1,1,1
20,14,1,1,1
20,15,1,1,1
20,16,1,1,1
20,17,1,1,1
20,18,1,1,1
20,19,1,1,1
20,20,1,1,1
20,21,1,1,1
20,22,1,1,1
20,23,1,1,1
21,0,0,0,0
21,1,0,0,0
21,2,0,0,0
21,3,0,0,0
21,4,0,0,0
21,5,0,0,0
21,6,0,0,0
21,7,0,0,0
21,8,0,0,0
21,9,0,0,0
21,10,0,0,0
21,11,0,0,0
21,12,0,0,0
21,13,0,0,0
21,14,0,0,0
21,15,0,0,0
21,16,0,1,0
21,17,0,1,0
21,18,0,1,0
21,19,0,1,0
21,20,0,1,0
21,21,0,1,0
21,22,0,1,0
21,23,0,1,0
22,0,0,0,0
22,1,0,0,0
22,2,0,0,0
22,3,0,0,0
22,4,1,0,0
22,5,1,0,0
22,6,1,0,0
22,7,1,0,0
22,8,1,0,0
22,9,1,0,0
22,10,1,0,0
22,11,1,0,0
22,12,1,0,0
22,13,1,1,0
22,14,1,1,0
22,15,1,1,0
22,16,1,1,0
22,17,1,1,0
22,18,1,1,0
22,19,1,1,0
22,20,1,1,0
22,21,1,1,0
22,22,1,1,0
22,23,1,1,0
23,0,0,0,0
23,1,0,0,0
23,2,0,0,0
23,3,0,0,0
23,4,1,0,0
23,5,1,0,0
23,6,1,0,0
23,7,1,0,0
23,8,1,0,0
23,9,1,0,0
23,10,1,0,0
23,11,1,0,0
23,12,1,0,0
23,13,1,0,0
23,14,1,0,0
23,15,1,0,0
23,16,1,0,0
23,17,1,0,0
23,18,1,0,0
23,19,1,0,0
23,20,1,0,0
23,21,1,0,0
23,22,1,0,0
23,23,1,0,0
24,0,0,0,0
24,1,0,0,0
24,2,0,0,0
24,3,0,0,0
24,4,0,0,0
24,5,0,0,0
24,6,0,0,0
24,7,1,0,0
24,8,1,0,0
24,9,1,0,0
24,10,1,0,0
24,11,1,1,0
24,12,1,1,0
24,13,1,1,0
24,14,1,1,0
24,15,1,1,0
24,16,1,1,1
24,17,1,1,1
24,18,1,1,1
24,19,1,1,1
24,20,1,1,1
24,21,1,1,1
24,22,1,1,1
24,23,1,1,1
25,0,0,0,0
25,1,0,0,0
25,2,0,0,0
25,3,0,0,0
25,4,0,0,0
25,5,0,0,0
25,6,0,0,0
25,7,0,0,0
25,8,0,0,0
25,9,0,0,0
25,10,0,0,0
25,11,0,0,0
25,12,0,0,1
25,13,0,1,1
25,14,0,1,1
25,15,0,1,1
25,16,0,1,1
25,17,0,1,1
25,18,0,1,1
25,19,0,1,1
25,20,0,1,1
25,21,0,1,1
25,22,0,1,1
25,23,0,1,1
26,0,0,0,0
26,1,0,0,0
26,2,0,0,0
26,3,0,0,0
26,4,1,0,0
26,5,1,0,0
26,6,1,0,0
26,7,1,0,0
26,8,1,0,0
26,9,1,0,0
26,10,1,1,0
26,11,1,1,0
26,12,1,1,0
26,13,1,1,0
26,14,1,1,0
26,15,1,1,0
26,16,1,1,0
26,17,1,1,0
26,18,1,1,0
26,19,1,1,0
26,20,1,1,0
26,21,1,1,0
26,22,1,1,0
26,23,1,1,0
27,0,0,0,0
27,1,0,0,0
27,2,0,0,0
27,3,0,0,0
27,4,0,0,0
27,5,0,0,0
27,6,0,0,0
27,7,0,0,0
27,8,0,0,0
27,9,0,0,0
27,10,0,0,0
27,11,0,0,0
27,12,0,0,0
27,13,0,0,0
27,14,0,0,0
27,15,1,1,0
27,16,1,1,0
27,17,1,1,0
27,18,1,1,0
27,19,1,1,0
27,20,1,1,0
27,21,1,1,0
27,22,1,1,0
27,23,1,1,0
28,0,0,0,0
28,1,0,0,0
28,2,0,0,0
28,3,0,0,0
28,4,0,0,0
28,5,0,0,0
28,6,0,0,0
28,7,0,0,0
28,8,0,0,0
28,9,0,0,0
28,10,0,0,0
28,11,0,0,0
28,12,0,0,0
28,13,0,0,0
28,14,0,0,0
28,15,0,0,0
28,16,0,0,0
28,17,0,0,0
28,18,0,0,0
28,19,0,0,0
28,20,0,0,0
28,21,0,0,0
28,22,0,0,0
28,23,0,0,0
29,0,0,0,0
29,1,0,0,0
29,2,0,0,0
29,3,0,0,0
29,4,0,0,0
29,5,0,0,0
29,6,0,0,0
29,7,0,0,0
29,8,0,0,0
29,9,0,0,0
29,10,0,0,0
29,11,0,0,0
29,12,0,0,0
29,13,0,0,0
29,14,0,0,0
29,15,0,0,0
29,16,0,0,0
29,17,0,0,0
29,18,0,0,0
29,19,0,0,0
29,20,0,0,0
29,21,0,0,0
29,22,0,0,0
29,23,0,0,0
30,0,0,0,0
30,1,0,0,0
30,2,0,0,0
30,3,0,0,0
30,4,0,0,0
30,5,0,0,0
30,6,0,0,0
30,7,0,0,0
30,8,0,0,0
30,9,0,0,0
30,10,0,0,0
30,11,0,0,0
30,12,0,0,0
30,13,1,0,0
30,14,1,0,0
30,15,1,0,0
30,16,1,0,0
30,17,1,0,0
30,18,1,0,0
30,19,1,0,0
30,20,1,0,0
30,21,1,0,0
30,22,1,0,0
30,23,1,0,0
31,0,0,0,0
31,1,0,0,0
31,2,0,0,0
31,3,1,0,0
31,4,1,0,0
31,5,1,0,0
31,6,1,0,0
31,7,1,1,1
31,8,1,1,1
31,9,1,1,1
31,10,1,1,1
31,11,1,1,1
31,12,1,1,1
31,13,1,1,1
31,14,1,1,1
31,15,1,1,1
31,16,1,1,1
31,17,1,1,1
31,18,1,1,1
31,19,1,1,1
31,20,1,1,1
31,21,1,1,1
31,22,1,1,1
31,23,1,1,1
32,0,0,0,0
32,1,0,0,0
32,2,0,0,0
32,3,0,0,0
32,4,0,0,0
32,5,0,0,0
32,6,0,0,0
32,7,0,0,0
32,8,0,0,0
32,9,0,0,0
32,10,0,0,1
32,11,0,0,1
32,12,0,0,1
32,13,0,0,1
32,14,0,0,1
32,15,0,0,1
32,16,0,0,1
32,17,0,0,1
32,18,0,0,1
32,19,0,0,1
32,20,0,0,1
32,21,0,0,1
32,22,0,0,1
32,23,0,0,1
33,0,0,0,0
33,1,0,0,0
33,2,0,0,0
33,3,0,0,0
33,4,0,0,0
33,5,0,0,0
33,6,0,0,0
33,7,0,0,0
33,8,0,0,0
33,9,0,0,0
33,10,1,0,0
33,11,1,0,0
33,12,1,0,0
33,13,1,0,0
33,14,1,0,0
33,15,1,0,0
33,16,1,0,0
33,17,1,0,0
33,18,1,0,0
33,19,1,0,0
33,20,1,0,0
33,21,1,0,0
33,22,1,0,0
33,23,1,0,0
34,0,0,0,0
34,1,0,0,0
34,2,0,0,0
34,3,0,0,0
34,4,0,0,0
34,5,0,0,0
34,6,0,0,0
34,7,0,0,0
34,8,0,0,0
34,9,0,0,0
34,10,1,0,0
34,11,1,0,0
34,12,1,0,0
34,13,1,0,0
34,14,1,0,0
34,15,1,0,0
34,16,1,0,0
34,17,1,0,0
34,18,1,0,0
34,19,1,0,0
34,20,1,0,0
34,21,1,0,0
34,22,1,0,0
34,23,1,0,0
35,0,0,0,0
35,1,0,0,0
35,2,0,0,0
35,3,0,0,0
35,4,0,0,0
35,5,0,0,0
35,6,0,0,0
35,7,0,0,0
35,8,0,0,0
35,9,0,0,0
35,10,0,0,0
35,11,0,0,0
35,12,0,0,0
35,13,0,0,0
35,14,0,0,0
35,15,0,0,0
35,16,0,0,0
35,17,0,0,0
35,18,0,0,0
35,19,0,0,0
35,20,0,0,0
35,21,0,0,0
35,22,0,0,0
35,23,0,0,0
36,0,0,0,0
36,1,0,0,0
36,2,0,0,0
36,3,0,0,0
36,4,0,0,0
36,5,0,0,0
36,6,0,0,0
36,7,0,0,0
36,8,0,0,0
36,9,0,0,0
36,10,0,0,0
36,11,0,0,0
36,12,0,0,0
36,13,0,0,0
36,14,0,0,0
36,15,0,0,0
36,16,0,0,0
36,17,0,0,0
36,18,0,0,0
36,19,0,0,0
36,20,0,0,0
36,21,0,0,0
36,22,0,0,0
36,23,0,0,0
37,0,0,0,0
37,1,0,0,0
37,2,0,0,0
37,3,0,0,0
37,4,0,0,0
37,5,0,0,0
37,6,0,0,0
37,7,0,0,0
37,8,0,0,0
37,9,0,0,0
37,10,0,0,0
37,11,0,0,0
37,12,0,0,0
37,13,0,0,0
37,14,0,0,0
37,15,0,0,0
37,16,0,0,0
37,17,0,0,0
37,18,0,0,0
37,19,0,0,0
37,20,0,0,0
37,21,0,0,0
37,22,0,0,0
37,23,0,0,0
38,0,0,0,0
38,1,0,0,0
38,2,0,0,0
38,3,0,0,0
38,4,0,0,0
38,5,0,0,0
38,6,0,0,0
38,7,0,0,0
38,8,0,0,0
38,9,0,0,0
38,10,0,0,0
38,11,0,0,0
38,12,0,0,0
38,13,0,0,0
38,14,0,0,0
38,15,0,0,0
38,16,0,0,0
38,17,0,0,0
38,18,0,0,0
38,19,0,0,0
38,20,0,0,0
38,21,0,0,0
38,22,0,0,1
38,23,0,0,1
39,0,0,0,0
39,1,0,0,0
39,2,1,0,0
39,3,1,0,0
39,4,1,0,0
39,5,1,0,0
39,6,1,0,0
39,7,1,1,0
39,8,1,1,1
39,9,1,1,1
39,10,1,1,1
39,11,1,1,1
39,12,1,1,1
39,13,1,1,1
39,14,1,1,1
39,15,1,1,1
39,16,1,1,1
39,17,1,1,1
39,18,1,1,1
39,19,1,1,1
39,20,1,1,1
39,21,1,1,1
39,22,1,1,1
39,23,1,1,1
40,0,0,0,0
40,1,0,0,0
40,2,1,0,0
40,3,1,0,0
40,4,1,0,0
40,5,1,0,0
40,6,1,0,0
40,7,1,0,0
40,8,1,0,0
40,9,1,0,0
40,10,1,0,0
40,11,1,0,0
40,12,1,0,0
40,13,1,0,0
40,14,1,0,0
40,15,1,0,0
40,16,1,0,0
40,17,1,0,1
40,18,1,0,1
40,19,1,0,1
40,20,1,0,1
40,21,1,0,1
40,22,1,0,1
40,23,1,0,1
41,0,0,0,0
41,1,0,0,0
41,2,0,0,0
41,3,0,0,0
41,4,0,0,0
41,5,0,0,0
41,6,0,0,0
41,7,0,0,0
41,8,0,0,0
41,9,0,0,0
41,10,0,0,0
41,11,0,0,0
41,12,0,0,0
41,13,0,0,0
41,14,0,0,0
41,15,0,0,0
41,16,0,0,0
41,17,0,0,0
41,18,0,0,0
41,19,0,0,0
41,20,0,0,0
41,21,0,0,0
41,22,0,0,0
41,23,0,0,0
42,0,0,0,0
42,1,0,0,0
42,2,0,0,0
42,3,0,0,0
42,4,0,0,0
42,5,0,0,0
42,6,0,0,0
42,7,0,0,0
42,8,0,0,0
42,9,0,0,0
42,10,0,0,0
42,11,0,0,0
42,12,0,0,0
42,13,0,0,0
42,14,0,0,0
42,15,0,0,1
42,16,1,0,1
42,17,1,0,1
42,18,1,0,1
42,19,1,0,1
42,20,1,0,1
42,21,1,0,1
42,22,1,0,1
42,23,1,0,1
43,0,1,0,0
43,1,1,0,0
43,2,1,0,0
43,3,1,0,0
43,4,1,0,0
43,5,1,0,0
43,6,1,0,0
43,7,1,0,0
43,8,1,0,0
43,9,1,0,0
43,10,1,0,0
43,11,1,0,0
43,12,1,1,0
43,13,1,1,0
43,14,1,1,0
43,15,1,1,0
43,16,1,1,0
43,17,1,1,0
43,18,1,1,0
43,19,1,1,0
43,20,1,1,1
43,21,1,1,1
43,22,1,1,1
43,23,1,1,1
44,0,0,0,0
44,1,0,0,0
44,2,0,0,0
44,3,0,0,0
44,4,0,0,0
44,5,0,0,0
44,6,0,0,0
44,7,0,0,0
44,8,1,0,0
44,9,1,0,0
44,10,1,0,0
44,11,1,0,0
44,12,1,0,0
44,13,1,0,0
44,14,1,0,0
44,15,1,0,0
44,16,1,0,1
44,17,1,0,1
44,18,1,0,1
44,19,1,0,1
44,20,1,0,1
44,21,1,0,1
44,22,1,0,1
44,23,1,0,1
45,0,0,0,0
45,1,0,0,0
45,2,0,0,0
45,3,0,0,0
45,4,0,0,0
45,5,0,0,0
45,6,0,0,0
45,7,0,0,0
45,8,0,0,0
45,9,0,0,0
45,10,0,0,0
45,11,0,0,0
45,12,0,0,0
45,13,0,0,0
45,14,0,0,0
45,15,0,0,0
45,16,0,0,0
45,17,0,0,0
45,18,0,0,0
45,19,0,0,0
45,20,0,0,0
45,21,0,0,0
45,22,0,0,0
45,23,0,0,0
46,0,0,0,0
46,1,0,0,0
46,2,0,0,0
46,3,0,0,0
46,4,0,0,0
46,5,0,0,0
46,6,0,0,0
46,7,0,0,0
46,8,1,0,0
46,9,1,0,0
46,10,1,0,0
46,11,1,0,0
46,12,1,0,0
46,13,1,0,0
46,14,1,0,0
46,15,1,0,0
46,16,1,0,0
46,17,1,0,0
46,18,1,0,0
46,19,1,0,0
46,20,1,0,0
46,21,1,0,0
46,22,1,0,0
46,23,1,0,0
47,0,0,1,0
47,1,0,1,0
47,2,0,1,1
47,3,0,1,1
47,4,0,1,1
47,5,0,1,1
47,6,0,1,1
47,7,0,1,1
47,8,0,1,1
47,9,0,1,1
47,10,0,1,1
47,11,0,1,1
47,12,0,1,1
47,13,0,1,1
47,14,0,1,1
47,15,0,1,1
47,16,0,1,1
47,17,0,1,1
47,18,1,1,1
47,19,1,1,1
47,20,1,1,1
47,21,1,1,1
47,22,1,1,1
47,23,1,1,1
48,0,0,0,0
48,1,0,0,0
48,2,0,0,0
48,3,0,0,0
48,4,0,0,0
48,5,1,0,0
48,6,1,0,0
48,7,1,0,0
48,8,1,0,0
48,9,1,0,0
48,10,1,0,0
48,11,1,0,1
48,12,1,0,1
48,13,1,0,1
48,14,1,0,1
48,15,1,0,1
48,16,1,0,1
48,17,1,0,1
48,18,1,0,1
48,19,1,0,1
48,20,1,0,1
48,21,1,0,1
48,22,1,0,1
48,23,1,0,1
49,0,0,0,0
49,1,0,0,0
49,2,0,0,0
49,3,0,0,0
49,4,0,0,0
49,5,0,0,0
49,6,0,0,0
49,7,0,0,0
49,8,0,0,0
49,9,0,0,0
49,10,0,0,0
49,11,0,0,0
49,12,0,0,0
49,13,0,0,0
49,14,0,0,0
49,15,0,0,0
49,16,0,0,0
49,17,0,0,0
49,18,0,0,0
49,19,0,0,0
49,20,0,0,0
49,21,0,0,0
49,22,0,0,0
49,23,0,0,0
50,0,0,0,0
50,1,0,0,0
50,2,0,0,0
50,3,0,0,0
50,4,0,0,0
50,5,0,0,0
50,6,0,0,0
50,7,0,0,0
50,8,0,0,0
50,9,0,0,0
50,10,1,0,0
50,11,1,0,0
50,12,1,0,0
50,13,1,0,0
50,14,1,0,0
50,15,1,0,0
50,16,1,0,0
50,17,1,0,0
50,18,1,0,0
50,19,1,0,0
50,20,1,0,0
50,21,1,0,0
50,22,1,0,0
50,23,1,0,0
51,0,0,0,0
51,1,0,0,0
51,2,0,0,0
51,3,0,0,0
51,4,0,0,0
51,5,0,0,0
51,6,0,0,0
51,7,0,0,0
51,8,0,0,0
51,9,0,0,0
51,10,0,0,0
51,11,0,0,0
51,12,0,0,0
51,13,0,0,0
51,14,0,0,0
51,15,0,0,0
51,16,0,0,0
51,17,0,0,0
51,18,0,0,0
51,19,0,0,0
51,20,0,0,0
51,21,0,0,0
51,22,0,0,0
51,23,0,0,0
52,0,0,0,0
52,1,0,0,0
52,2,0,0,0
52,3,0,0,0
52,4,0,0,0
52,5,0,0,0
52,6,0,0,0
52,7,0,0,0
52,8,0,0,0
52,9,0,0,0
52,10,0,0,0
52,11,0,0,0
52,12,0,0,0
52,13,0,0,0
52,14,0,0,0
52,15,0,0,0
52,16,0,0,0
52,17,0,0,0
52,18,0,0,0
52,19,0,0,0
52,20,0,0,0
52,21,0,0,0
52,22,0,0,0
52,23,0,0,0
53,0,0,0,0
53,1,0,0,0
53,2,0,0,0
53,3,0,0,0
53,4,0,0,0
53,5,0,0,0
53,6,0,0,0
53,7,0,0,0
53,8,0,0,0
53,9,0,0,0
53,10,0,0,0
53,11,0,0,0
53,12,0,0,0
53,13,0,0,0
53,14,0,0,0
53,15,0,0,0
53,16,0,0,0
53,17,0,0,0
53,18,0,0,0
53,19,0,0,0
53,20,0,0,0
53,21,0,0,0
53,22,0,0,0
53,23,0,0,0
54,0,0,0,0
54,1,0,0,0
54,2,0,0,0
54,3,0,0,0
54,4,0,0,0
54,5,0,0,0
54,6,0,0,0
54,7,0,0,0
54,8,0,0,0
54,9,0,0,0
54,10,0,0,0
54,11,0,0,0
54,12,0,0,0
54,13,0,0,0
54,14,0,0,0
54,15,0,0,0
54,16,0,0,0
54,17,0,0,0
54,18,0,0,0
54,19,0,0,0
54,20,0,0,0
54,21,0,0,0
54,22,0,0,0
54,23,0,0,0
55,0,1,0,0
55,1,1,0,0
55,2,1,0,0
55,3,1,0,0
55,4,1,0,0
55,5,1,0,0
55,6,1,0,0
55,7,1,0,0
55,8,1,0,0
55,9,1,0,0
55,10,1,0,0
55,11,1,0,0
55,12,1,0,1
55,13,1,0,1
55,14,1,0,1
55,15,1,0,1
55,16,1,1,1
55,17,1,1,1
55,18,1,1,1
55,19,1,1,1
55,20,1,1,1
55,21,1,1,1
55,22,1,1,1
55,23,1,1,1
56,0,0,0,0
56,1,0,0,0
56,2,0,0,0
56,3,0,0,0
56,4,0,0,0
56,5,0,0,0
56,6,0,0,0
56,7,0,0,0
56,8,0,0,0
56,9,0,0,0
56,10,0,0,0
56,11,0,0,0
56,12,0,0,0
56,13,0,0,0
56,14,0,0,0
56,15,0,0,0
56,16,0,0,0
56,17,0,0,0
56,18,0,0,0
56,19,0,0,0
56,20,0,0,0
56,21,0,0,0
56,22,0,0,0
56,23,0,0,0
57,0,0,0,0
57,1,0,0,0
57,2,0,0,0
57,3,0,0,0
57,4,1,0,0
57,5,1,0,0
57,6,1,0,0
57,7,1,0,0
57,8,1,0,0
57,9,1,0,0
57,10,1,0,0
57,11,1,0,0
57,12,1,0,0
57,13,1,0,0
57,14,1,0,0
57,15,1,0,1
57,16,1,0,1
57,17,1,0,1
57,18,1,0,1
57,19,1,0,1
57,20,1,0,1
57,21,1,0,1
57,22,1,0,1
57,23,1,0,1
58,0,0,0,0
58,1,0,0,0
58,2,0,0,0
58,3,0,0,0
58,4,0,0,0
58,5,0,0,0
58,6,0,0,0
58,7,0,0,0
58,8,1,0,0
58,9,1,0,0
58,10,1,0,0
58,11,1,0,0
58,12,1,0,0
58,13,1,0,0
58,14,1,0,0
58,15,1,0,0
58,16,1,0,0
58,17,1,0,0
58,18,1,0,0
58,19,1,0,0
58,20,1,0,0
58,21,1,0,0
58,22,1,0,0
58,23,1,0,0
59,0,0,0,0
59,1,0,0,0
59,2,0,0,0
59,3,0,0,0
