home,dqcp176g,dqcnc7hq,dqcnc29k,dqcngqhc,dqcnbbdq,dqcncsjm,dqcnbchm,dqcng43b,dqcnfpuz,dqcp473c,dqchf7jt,dqcncu6f,dqcncvkb,dqcnfk5z,dqcp1rx0,dqcp1yv9,dqcnctbb,dqcne6ct,dqcngjkj,dqcner94,dqcnf6cg,dqcncf4c,dqcnf6cj,dqcncfq5,dqcne4gy,dqcng06w,dqcnf3uz,dqcnc6tb,dqcnc7bc,dqcp1z6r,dqcncdq7,dqcp1ys8,dqcp4kgx,dqcnc78q,dqcnf794,dqcncwc5,dqcnc0y3,dqcp1rzr,dqcncf6c,dqcnfffs,dqcng4te,dqcnc0gn,dqcnfqc3,dqcncx6x,dqcne1qu,dqcn9xvx,dqcp1wg8,dqcp1gxv,dqcn9r0y,dqcnenmf
dqchf7jt,7.425720605745562e-29,1.975284158274047e-23,2.450221836543237e-21,6.518699982537404e-25,3.46503636731808e-22,2.538445168121468e-24,5.400095607546921e-22,1.0606745598217897e-22,2.883372829083253e-26,1.1015435454818852e-28,1.0,1.341586327632772e-23,1.1169439956000756e-24,1.117395929396097e-23,4.755197276969091e-32,9.490955089978053e-32,7.239891064617823e-26,1.19309201866509e-17,1.3414531200916397e-24,2.1516816737754998e-20,1.1861198098456243e-22,3.498604574311157e-23,1.988373441649765e-22,2.417623048120939e-22,7.878418735168961e-18,7.000492903838436e-21,2.44504573928376e-22,2.120010673446989e-22,4.19592256603715e-24,4.3079382080853567e-32,1.6722538274646369e-22,1.6489820446787506e-31,4.35913990469361e-30,7.811059516947757e-24,3.262524802187795e-24,1.1364011890664554e-26,2.2984355523089453e-21,2.1632792463986662e-32,3.329012494286575e-22,1.894160520178773e-22,9.267076995807485e-23,1.701689071761385e-21,3.891087602336017e-25,7.157966358455433e-27,1.537550169313873e-16,1.039213211353849e-20,2.3258055874812632e-31,4.104731314485468e-29,1.774687945085131e-20,1.2292058401099414e-19
dqcncu6f,0.3936489674697821,0.40903262518015593,0.5827879595193184,0.2569087975663873,0.2042015951752752,0.45007433413829034,0.43874887804478596,0.19539538130330447,0.4114281382047056,0.3597069065859116,1.341586327632772e-23,1.0,0.45737482893931747,0.39052929612592224,0.15684310741302718,0.18938834326098095,0.19640911516831674,0.11102666226009253,0.36038262820238215,0.16048224195263527,0.5264730157875601,0.10436335055470317,0.5598611117399374,0.39714289289543137,0.07105911205506181,0.27020187842997273,0.4282806010318878,0.7388587943193402,0.4070031039902207,0.11145339250362052,0.5759389866504572,0.16036573305108037,0.3038011023390767,0.39476199234169085,0.08948736386761645,0.15371817969310794,0.3258123698468876,0.1230256165977034,0.4230399845905904,0.3343643064229132,0.23279342620964302,0.33370912917825096,0.5550798882556173,0.14075904129185468,0.06143599808981387,0.6408644476840853,0.1469172847381058,0.2628036745997028,0.29940562607730037,0.14278326443595588
dqcncvkb,0.20935241169248,0.8354332100464277,0.49495448840094614,0.18994076185121153,0.43129214678001887,0.4188472248059992,0.3679423451541471,0.15825275438656677,0.4938261300739027,0.20987611926570543,1.1169439956000756e-24,0.45737482893931747,1.0,0.5566695906487781,0.1183893173481012,0.13287769115752693,0.03312962340861509,0.031117693717602538,0.09598159015322116,0.036151950622415954,0.07455339499627554,0.01871777765878861,0.15233659844151795,0.3454902263830961,0.017732173039535126,0.07701881386876298,0.6197490604652691,0.44916352477171395,0.4340059955990053,0.13606627628567738,0.5013891805667063,0.14476927039698143,0.1634133530013675,0.7913931153159056,0.019037116370586395,0.0563711817669986,0.05569568044080107,0.06516111596111397,0.2242990638350917,0.11625393983450936,0.16432446093054726,0.06466433825165437,0.2434447110186509,0.01038065858763782,0.01816248976571903,0.13321544747879582,0.05314885238129376,0.037620080015240885,0.11387202993430194,0.08190819425030399
dqcnfk5z,0.11206695161997823,0.36780261031113765,0.33567152885202195,0.2628813974512731,0.128900046950346,0.13291144798401022,0.14769749437747662,0.07860742034225085,0.8026699205201576,0.12602795442052375,1.117395929396097e-23,0.39052929612592224,0.5566695906487781,1.0,0.09701001785855888,0.04263394800942732,0.01475060582464234,0.055242333801296464,0.13194677415182893,0.10609646523891597,0.1486111514206959,0.05138882998618803,0.27507092504671427,0.7880241472575608,0.09639181757830761,0.1744632416482006,0.3155952625012849,0.40955150826580256,0.21087636100630916,0.1726911877834786,0.6558795830163391,0.04256321428369698,0.09053252423278033,0.30572153608164043,0.06342608114286036,0.05317466050907366,0.08033965480613316,0.0655331757252221,0.5768086024526464,0.3931319400478314,0.11391944076053008,0.09254673487895512,0.47713569640086434,0.01334971583627479,0.0733322872575802,0.12974708734270463,0.06819030537674643,0.05797674871996536,0.25551248390008546,0.36016216658102707
dqcp1rx0,0.6416659144354486,0.0698706110442567,0.055651990273546115,0.0474970319681548,0.019643070218227553,0.03858998820518246,0.047387519646726994,0.009156267358121974,0.31260907427337703,0.3542847035762268,4.755197276969091e-32,0.15684310741302718,0.1183893173481012,0.09701001785855888,1.0,0.36203530124497507,0.015749995949709637,0.0006981124167688635,0.033157181537715026,0.006211962225184106,0.0412184530856729,0.006032135334329558,0.08026345754762171,0.0778886918083043,0.0006556049388767797,0.013692827169018196,0.029601908694200908,0.12258504937961313,0.049392241383961547,0.7639243274795808,0.07553983316492104,0.3728601922685176,0.34106630487987877,0.07808118971693645,0.006974927020617825,0.027026626813814857,0.03997365396202861,0.94024150221907,0.08563020545699529,0.048997583270305185,0.013015820567495985,0.04598617374294228,0.2650741708929507,0.026884281804541728,0.0005184887365564811,0.030765523024388647,0.7876083906105618,0.26560463847976296,0.02377545571467632,0.005706375271070291
dqcp1yv9,0.4852599232571575,0.0704666078379617,0.041037445810367765,0.0987657385063861,0.020667913310381775,0.15287096713568485,0.045796222213009254,0.06242656069187031,0.11106204066609711,0.618349594973671,9.490955089978053e-32,0.18938834326098095,0.13287769115752693,0.04263394800942732,0.36203530124497507,1.0,0.08071823751265288,0.0025544923832337826,0.11230531283095874,0.007800413016068742,0.04802239843463747,0.004133726931407346,0.05557565527224904,0.019810422461026187,0.0005505885363535742,0.017738085847139484,0.08337094075379914,0.07086831093596158,0.07070397287222048,0.19078291268487205,0.039614866835466736,0.8496688630398299,0.8298625230132383,0.0811746224102705,0.00519298396335503,0.037720865132401825,0.015189706053395991,0.2819478181120628,0.019294659267883707,0.0237737192709304,0.06520451328778341,0.015184386238336721,0.12030246606914696,0.040369054796105606,0.00047775864136935677,0.04020913694336448,0.23029788634633022,0.21149498511858386,0.005639901027302448,0.002967616993662054
dqcnctbb,0.05174758158700969,0.03321024513388345,0.043426399886400506,0.01471500928484058,0.01966835816161626,0.31091007711388946,0.046493777005524296,0.01906523708426083,0.019178478906812176,0.04296525777288779,7.239891064617823e-26,0.19640911516831674,0.03312962340861509,0.01475060582464234,0.015749995949709637,0.08071823751265288,1.0,0.01247425953032856,0.14634907708061717,0.006804462310251246,0.18868948137770591,0.14727378046003367,0.03321049278067555,0.014134385982462423,0.009263102750513438,0.012895088420040555,0.034226110256518984,0.05277123439019677,0.20271572277848335,0.007339153016041003,0.06747482472324998,0.028889501342077725,0.09432911100775762,0.03548146613648686,0.11064172497807298,0.3946978385686583,0.0240596397218292,0.012169007494603437,0.01609401767161796,0.012357378920277853,0.019272836607002103,0.02394588584947209,0.02998116133574852,0.48337984904599807,0.0016676530198415432,0.1303382334159359,0.01348684392072692,0.13879149300681357,0.02908285413922227,0.0034253431812700168
dqcne6ct,0.004993739494196093,0.022351299893755148,0.0613604536588643,0.17296279759638997,0.009317876888307892,0.03681050450482665,0.026228788879929497,0.25484532181342906,0.0193962415379641,0.019425835692006066,1.19309201866509e-17,0.11102666226009253,0.031117693717602538,0.055242333801296464,0.0006981124167688635,0.0025544923832337826,0.01247425953032856,1.0,0.21680692807736038,0.5023152856534419,0.18090320044480823,0.012986523356859474,0.18658224386046282,0.04989129624717625,0.29732055724910395,0.5001831878813133,0.16626900725847032,0.06512061072044244,0.01599716526892007,0.0006060508483832544,0.05306566754218686,0.0023216762251624056,0.011335792121205371,0.016693227582006774,0.013646211281321579,0.004254045277448574,0.042635044736975554,0.0005362574355918607,0.054186646936639375,0.19055974989779703,0.31683886445798065,0.034201865882190874,0.06102324439083725,0.006345510773281573,0.5718689474178901,0.19855871343122866,0.0011218015198296311,0.00793360708138066,0.034395516602147895,0.29831916541637665
dqcngjkj,0.0770991491744934,0.043779856065034164,0.06287900672196148,0.48918822880484253,0.010330799199757115,0.15357279554019426,0.03164289760120675,0.2586060546038779,0.1257287192895364,0.2429680015259605,1.3414531200916397e-24,0.36038262820238215,0.09598159015322116,0.13194677415182893,0.033157181537715026,0.11230531283095874,0.14634907708061717,0.21680692807736038,1.0,0.2761983287823956,0.5166915610680753,0.06789538517832304,0.29065747623516897,0.0803457598687237,0.10688280283832981,0.3550431943172322,0.18874781721581432,0.10678185721025056,0.07016408662533961,0.028738411123749925,0.11704284496555356,0.06915495503240252,0.2970429531301377,0.0376231273296491,0.09958634366128782,0.07624041841633063,0.0459557748927781,0.02878004055498257,0.08631782486410935,0.2862104121326585,0.3536539856557419,0.03954618926017296,0.27021201134998796,0.12401756094856954,0.06780814871557564,0.20911486036271326,0.04283266222940542,0.23186663350041511,0.03718974268335837,0.13528696003803012
dqcner94,0.023562952315643187,0.019993290130649335,0.06641815833970764,0.36693479416111036,0.005462282727649856,0.016976588699224693,0.025605399463206825,0.2002841786255123,0.06531831343947525,0.07527837597428585,2.1516816737754998e-20,0.16048224195263527,0.036151950622415954,0.10609646523891597,0.006211962225184106,0.007800413016068742,0.006804462310251246,0.5023152856534419,0.2761983287823956,1.0,0.29286024424473245,0.010000090596428809,0.5334332893432814,0.10921315210477356,0.19137755495635211,0.9486214456409822,0.12154237172342086,0.11461832422437998,0.009110472962717373,0.005296711233563787,0.06096165231498699,0.009119812436114807,0.03558444037141325,0.015454937719716852,0.01220881035480182,0.0030506911685977247,0.12135109731178823,0.0063488793941810185,0.1510283168858085,0.6112329529580903,0.31594015997430597,0.097148022313709,0.2614889410035757,0.009824682981320386,0.5394235247413365,0.23058103151341608,0.01408158370373348,0.03954244125327575,0.04937922954679355,0.46245676962037086
dqcnf6cg,0.10856616740524468,0.05557925396591134,0.1539585843156809,0.17112618469934535,0.0204252356347144,0.11828143448662784,0.08367603893134046,0.07899323755297583,0.14759497055348422,0.13246133597646356,1.1861198098456243e-22,0.5264730157875601,0.07455339499627554,0.1486111514206959,0.0412184530856729,0.04802239843463747,0.18868948137770591,0.18090320044480823,0.5166915610680753,0.29286024424473245,1.0,0.2253560496265386,0.5367892176664146,0.19658618705798536,0.20578804803514933,0.3632204178999887,0.10359422652467434,0.2686923967137944,0.10408114647548976,0.02945912619627181,0.2446819549966074,0.029636842999709728,0.1292174401489778,0.04928462118370162,0.2123087386067353,0.1258072677578935,0.27462126160758965,0.04251997371826499,0.2810222770404108,0.42038584979643673,0.11923410025317818,0.2528235618440899,0.39967353740145306,0.32157637798730654,0.11568932668646396,0.5572767712149725,0.07312826384053678,0.36296339458585464,0.22853647764448332,0.1774259721447848
dqcncf4c,0.008517243071300716,0.017373311921840152,0.03314179162945636,0.007770345627253345,0.007995168291046826,0.05607631315470441,0.01507324005619583,0.0020328078049402995,0.04386215336939865,0.0050726433682062744,3.498604574311157e-23,0.10436335055470317,0.01871777765878861,0.05138882998618803,0.006032135334329558,0.004133726931407346,0.14727378046003367,0.012986523356859474,0.06789538517832304,0.010000090596428809,0.2253560496265386,1.0,0.03367665400316731,0.07975168155878423,0.1300576113325033,0.01468135159160729,0.009848989485035743,0.045974804741613216,0.13174961284283213,0.008224338432943432,0.18295487930242693,0.0012218829910790154,0.009954219908874401,0.014723335016367493,0.877428643918847,0.49191413326091205,0.024422829704842667,0.00513878955932184,0.0828794494806403,0.03916917077374462,0.003315837336467292,0.028166183592076368,0.04261352118100724,0.2817061668954151,0.0089386637775414,0.06780618215394622,0.006745689869415474,0.07260253760764074,0.19340328061472872,0.029200430021304024
dqcnf6cj,0.2205800711717243,0.11513915339425232,0.3074078087790927,0.3320288584284273,0.04347779128901926,0.07388682521448138,0.17410286103757958,0.16815393857188737,0.274019011806157,0.2713445066849925,1.988373441649765e-22,0.5598611117399374,0.15233659844151795,0.27507092504671427,0.08026345754762171,0.05557565527224904,0.03321049278067555,0.18658224386046282,0.29065747623516897,0.5334332893432814,0.5367892176664146,0.03367665400316731,1.0,0.35397586888548344,0.10244451226394963,0.6740850516387509,0.21658130429055433,0.5231929393474539,0.061932397712505534,0.0553021548766443,0.24880950896009066,0.0641376976775926,0.14362285533368668,0.10308244089836016,0.03136895264343272,0.02053362682367851,0.5132463718000762,0.08132249946842424,0.5004394622773266,0.7452535589783897,0.2465911614341603,0.4715650515856508,0.7351137059121919,0.05137049070253288,0.20486270416479335,0.5874107484600298,0.13740562821846142,0.19706150753567836,0.22030439324753656,0.30933830476033813
dqcncfq5,0.1061786617841158,0.3034471668762613,0.4447094676913971,0.1235432661878642,0.13709453231159185,0.08669206315106145,0.20423943587335772,0.03619066845272998,0.634160526730732,0.07298357372489178,2.417623048120939e-22,0.39714289289543137,0.3454902263830961,0.7880241472575608,0.0778886918083043,0.019810422461026187,0.014134385982462423,0.04989129624717625,0.0803457598687237,0.10921315210477356,0.19658618705798536,0.07975168155878423,0.35397586888548344,1.0,0.12691419653806213,0.16979083389904145,0.180911156404596,0.5607561409568533,0.18742391214895485,0.11702968281133311,0.7436556334412155,0.020047121310047055,0.04453752698695994,0.255958380631665,0.07533937238943382,0.05063452892972811,0.20484171293997805,0.05972234940513081,0.9033640992637959,0.4316618882619218,0.05564590195241375,0.2395940317651712,0.4911609646311722,0.01963023501891363,0.09880557551450159,0.20877084733002327,0.07113426852380209,0.06240047269534469,0.5744424571145552,0.3661792508522844
dqcne4gy,0.0018616374441682954,0.012721037131189463,0.03781735407603428,0.04918716593168634,0.0046069160051352195,0.01596862616141098,0.010143054299504892,0.018526323657522322,0.03414558665740092,0.00379115722994605,7.878418735168961e-18,0.07105911205506181,0.017732173039535126,0.09639181757830761,0.0006556049388767797,0.0005505885363535742,0.009263102750513438,0.29732055724910395,0.10688280283832981,0.19137755495635211,0.20578804803514933,0.1300576113325033,0.10244451226394963,0.12691419653806213,1.0,0.18387389614655777,0.03514476386678953,0.04660507433053246,0.02173068305494326,0.0011831391537425228,0.11759689253084256,0.0003128637441725551,0.0030971302150265326,0.008627951097326586,0.1454144413594222,0.01913325024470511,0.030146702982968215,0.0005434566169821838,0.1277921508136357,0.20745682294081685,0.03228905481417813,0.02887354324696404,0.05929253228854079,0.014160136164416536,0.4072582203976826,0.09230410970382216,0.0010934358251952503,0.009985629755692251,0.1360807310912118,0.4611153673514747
dqcng06w,0.04883474882858072,0.04528489783872761,0.12345646427753809,0.4845958864191364,0.013548420059316179,0.037359463719251675,0.05353170679659375,0.29174956147649694,0.11597694503638763,0.13365856788249036,7.000492903838436e-21,0.27020187842997273,0.07701881386876298,0.1744632416482006,0.013692827169018196,0.017738085847139484,0.012895088420040555,0.5001831878813133,0.3550431943172322,0.9486214456409822,0.3632204178999887,0.01468135159160729,0.6740850516387509,0.16979083389904145,0.18387389614655777,1.0,0.21419978513441323,0.19855664772294485,0.020922974617445068,0.011434910734652592,0.10846430726570602,0.02072444076650209,0.06707104960037027,0.03630925565150088,0.017242852579645966,0.006213531938266549,0.16800064449597354,0.013098379962600803,0.2186550522523596,0.6951105356610425,0.4319370495292631,0.1398609883016101,0.3750562010146199,0.015238298434256956,0.47652905384364097,0.32594666841295866,0.025750033940756322,0.06071579545548611,0.07524959043442489,0.48826187484270117
dqcnf3uz,0.10719420734144326,0.49556184245317697,0.4053083905314079,0.3539378982550111,0.25666938717132987,0.3891757023554331,0.296952097440119,0.5823165183961373,0.20001111613903427,0.20634146065040193,2.44504573928376e-22,0.4282806010318878,0.6197490604652691,0.3155952625012849,0.029601908694200908,0.08337094075379914,0.034226110256518984,0.16626900725847032,0.18874781721581432,0.12154237172342086,0.10359422652467434,0.009848989485035743,0.21658130429055433,0.180911156404596,0.03514476386678953,0.21419978513441323,1.0,0.3441715715738991,0.21368475316331678,0.02615448845491829,0.2655923833017518,0.0991146480133559,0.13587585145657338,0.44850201547127205,0.010074288207416649,0.021466840919313904,0.059268168769372166,0.0165953176190982,0.13078955793217453,0.14837261907568008,0.555814761650436,0.05888782647116252,0.18398012661172147,0.007423662472000302,0.06852077151074049,0.22067615170206514,0.017388143722574162,0.02268125817669621,0.061135286131883994,0.13145924713470222
dqcnc6tb,0.33180531129948787,0.5288817043775054,0.8811371469004803,0.1263022094754476,0.352314924434947,0.23375395287139641,0.6918043610706618,0.10220719223556135,0.39448521933462616,0.19331937650643125,2.120010673446989e-22,0.7388587943193402,0.44916352477171395,0.40955150826580256,0.12258504937961313,0.07086831093596158,0.05277123439019677,0.06512061072044244,0.10678185721025056,0.11461832422437998,0.2686923967137944,0.045974804741613216,0.5231929393474539,0.5607561409568533,0.04660507433053246,0.19855664772294485,0.3441715715738991,1.0,0.2996449033429434,0.08734560626056713,0.6046704140512522,0.08142181196772423,0.10967467215128965,0.5133394770205437,0.03178032179375373,0.05337509771737284,0.5127825718847014,0.09491227409880314,0.6113802159332975,0.28951727646832165,0.12165704245191965,0.5575364651653559,0.4801716014068359,0.04114420287104739,0.06604500465915247,0.5750868112370959,0.11318765362398078,0.10276469037192432,0.4616266317402162,0.1423667231984105
