household_id,community,building_value,income,damage_level,population_scaled,age,race
dqcp1z6r,dqcp1z,0.5752689134821243,0.21139836871537915,1.0,1.0,0.8253283692126683,0.0
dqcncdq7,dqcncd,0.5992633117494601,0.34219031843094305,1.0,0.42857142857142855,0.8638988460785129,0.25
dqcp1ys8,dqcp1y,0.5035645780208419,0.7652706979397421,0.75,0.8571428571428571,0.2090613473243576,0.0
dqcp4kgx,dqcp4k,0.37001276294603336,0.5897829852215644,1.0,0.7142857142857143,0.2500241628732438,0.25
dqcnc78q,dqcnc7,0.2937284831983354,0.7921512764618659,0.0,0.14285714285714285,0.7609999474070924,0.0
dqcnf794,dqcnf7,0.3675873552097561,0.0,0.0,0.42857142857142855,0.8629152584976416,1.0
dqcncwc5,dqcncw,0.24058437592472623,0.39271613931940447,0.0,1.0,0.8045451531693596,1.0
dqcnc0y3,dqcnc0,0.3824676332082945,0.0,0.5,0.2857142857142857,0.1601468346773114,0.0
dqcp1rzr,dqcp1r,0.5815763463740152,0.13459476240209495,0.75,0.14285714285714285,0.45204946285912667,0.0
dqcncf6c,dqcncf,0.44466130038120993,0.0032778423287170917,1.0,0.42857142857142855,0.7188890900787764,0.0
dqcnfffs,dqcnff,0.5831916979282561,0.0,0.0,0.42857142857142855,0.4597199964975221,0.0
dqcng4te,dqcng4,0.6047613041338936,0.7636641691840407,0.0,0.2857142857142857,0.18523722474343174,0.0
dqcnc0gn,dqcnc0,0.2734615299992411,0.0,0.25,0.14285714285714285,0.22784756917196664,0.0
dqcnfqc3,dqcnfq,0.5384266281368778,0.10238291945608534,0.0,1.0,0.4658727334097166,0.0
dqcncx6x,dqcncx,0.5142909585964464,0.07193603878372365,0.0,0.42857142857142855,0.21531687336804708,1.0
dqcne1qu,dqcne1,0.3627059860337405,0.09477723039448517,0.0,0.42857142857142855,0.3979616630255904,0.0
dqcn9xvx,dqcn9x,0.36389552512507184,0.30418740825809315,0.0,1.0,0.1666013950835977,0.25
dqcp1wg8,dqcp1w,0.37806719182855936,0.029787978225522635,0.0,0.8571428571428571,0.3489067756598383,0.0
dqcp1gxv,dqcp1g,0.7038175475453863,0.02226776076010288,0.75,0.5714285714285714,0.21711838737652556,0.5
dqcn9r0y,dqcn9r,0.5099940092743377,0.0,0.0,0.5714285714285714,0.7646391161726624,0.25
dqcnenmf,dqcnen,0.4125870810253941,0.07646613734808826,0.0,0.2857142857142857,0.7053985345328674,0.0
