household_id_1,household_id_2,link_type,time_step
dqcncsjm,dqcncf4c,2.0,1
dqcncsjm,dqcnc6tb,2.0,1
dqcncsjm,dqcncdq7,2.0,1
dqcncsjm,dqcnc78q,2.0,1
dqcncsjm,dqcnc0y3,2.0,1
dqcnbchm,dqcng43b,2.0,1
dqcnbchm,dqcp473c,2.0,1
dqcnbchm,dqcncu6f,2.0,1
dqcng43b,dqcnc6tb,2.0,1
dqcng43b,dqcnc7bc,2.0,1
dqcng43b,dqcnc0gn,2.0,1
dqcng43b,dqcn9r0y,2.0,1
dqcnfpuz,dqcncu6f,1.0,1
dqcnfpuz,dqcnc6tb,2.0,1
dqcnfpuz,dqcp1z6r,2.0,1
dqcnfpuz,dqcncwc5,2.0,1
dqcp473c,dqcnf6cj,2.0,1
dqcp473c,dqcnc6tb,2.0,1
dqcp473c,dqcp1z6r,2.0,1
dqcp473c,dqcnfffs,2.0,1
dqcp473c,dqcnfqc3,2.0,1
dqcp473c,dqcp1wg8,2.0,1
dqchf7jt,dqcne6ct,2.0,1
dqchf7jt,dqcnc7bc,2.0,1
dqcncu6f,dqcp1yv9,2.0,1
dqcncvkb,dqcncfq5,2.0,1
dqcncvkb,dqcncwc5,2.0,1
dqcncvkb,dqcncf6c,2.0,1
dqcnfk5z,dqcp1rx0,2.0,1
dqcnfk5z,dqcne6ct,2.0,1
dqcnfk5z,dqcnf794,2.0,1
dqcp1rx0,dqcnctbb,2.0,1
dqcp1yv9,dqcner94,2.0,1
dqcp1yv9,dqcp1ys8,1.0,1
dqcnctbb,dqcnc0y3,2.0,1
dqcnctbb,dqcncx6x,2.0,1
dqcne6ct,dqcngjkj,2.0,1
dqcne6ct,dqcnf6cj,2.0,1
dqcne6ct,dqcng4te,1.0,1
dqcngjkj,dqcn9xvx,2.0,1
dqcner94,dqcnfqc3,2.0,1
dqcnf6cg,dqcnfqc3,2.0,1
dqcncf4c,dqcng06w,2.0,1
dqcnf6cj,dqcng06w,1.0,1
dqcnf6cj,dqcnf794,2.0,1
dqcnf6cj,dqcncf6c,2.0,1
dqcnf6cj,dqcnc0gn,2.0,1
dqcncfq5,dqcng06w,2.0,1
dqcncfq5,dqcnc6tb,1.0,1
dqcncfq5,dqcnc7bc,2.0,1
dqcncfq5,dqcp1z6r,2.0,1
dqcncfq5,dqcncdq7,2.0,1
dqcncfq5,dqcnc0y3,2.0,1
dqcncfq5,dqcn9xvx,2.0,1
dqcncfq5,dqcp1wg8,2.0,1
dqcne4gy,dqcp1z6r,2.0,1
dqcne4gy,dqcnc0gn,2.0,1
dqcne4gy,dqcn9r0y,2.0,1
dqcng06w,dqcp1ys8,2.0,1
dqcnc6tb,dqcncdq7,1.0,1
dqcnc6tb,dqcp4kgx,1.0,1
dqcnc6tb,dqcnf794,2.0,1
dqcnc6tb,dqcnc0gn,2.0,1
dqcnc6tb,dqcnfqc3,2.0,1
dqcnc7bc,dqcnf794,2.0,1
dqcncdq7,dqcnc78q,2.0,1
dqcncdq7,dqcnc0y3,2.0,1
dqcncdq7,dqcncf6c,2.0,1
dqcncdq7,dqcn9xvx,2.0,1
dqcp1ys8,dqcnfffs,2.0,1
dqcnf794,dqcn9r0y,1.0,1
dqcnc0y3,dqcnc0gn,2.0,1
dqcp1rzr,dqcnc0gn,2.0,1
dqcp1rzr,dqcp1wg8,1.0,1
dqcncf6c,dqcncx6x,2.0,1
dqcnfqc3,dqcncx6x,2.0,1
dqcnfqc3,dqcnenmf,2.0,1
dqcne1qu,dqcn9r0y,2.0,1
dqcp1wg8,dqcn9r0y,2.0,1
dqcp1wg8,dqcnenmf,2.0,1
dqcp176g,dqcnc29k,2.0,2
dqcp176g,dqcncu6f,2.0,2
dqcp176g,dqcp1ys8,2.0,2
dqcp176g,dqcp1wg8,2.0,2
dqcnc7hq,dqcp473c,2.0,2
dqcnc7hq,dqcncf6c,2.0,2
dqcnc7hq,dqcne1qu,2.0,2
dqcnc29k,dqcnfpuz,2.0,2
dqcnc29k,dqcncvkb,2.0,2
dqcnc29k,dqcncdq7,2.0,2
dqcnc29k,dqcne1qu,2.0,2
dqcnc29k,dqcnenmf,2.0,2
dqcngqhc,dqcnbchm,2.0,2
dqcngqhc,dqcp1ys8,2.0,2
dqcngqhc,dqcne1qu,2.0,2
dqcnbbdq,dqcn9xvx,2.0,2
dqcncsjm,dqcp473c,2.0,2
dqcncsjm,dqcncf4c,2.0,2
dqcncsjm,dqcncfq5,2.0,2
dqcncsjm,dqcnc6tb,2.0,2
dqcncsjm,dqcncdq7,2.0,2
dqcncsjm,dqcnc78q,2.0,2
dqcncsjm,dqcnc0y3,2.0,2
dqcncsjm,dqcn9xvx,2.0,2
dqcnbchm,dqcnc0y3,2.0,2
dqcnbchm,dqcncx6x,1.0,2
dqcng43b,dqcnc7bc,2.0,2
dqcng43b,dqcnc0gn,2.0,2
dqcng43b,dqcn9r0y,2.0,2
dqcnfpuz,dqcncu6f,1.0,2
dqcnfpuz,dqcnfk5z,2.0,2
dqcnfpuz,dqcnc6tb,2.0,2
dqcp473c,dqcncvkb,2.0,2
dqcp473c,dqcnc6tb,2.0,2
dqcp473c,dqcp1z6r,2.0,2
dqcp473c,dqcp1ys8,2.0,2
dqcp473c,dqcnfffs,2.0,2
dqchf7jt,dqcngjkj,2.0,2
dqchf7jt,dqcnc7bc,2.0,2
dqcncu6f,dqcnfk5z,2.0,2
dqcncu6f,dqcnctbb,1.0,2
dqcncu6f,dqcng06w,1.0,2
dqcncu6f,dqcnfffs,2.0,2
dqcncvkb,dqcnfk5z,2.0,2
dqcncvkb,dqcnc78q,2.0,2
dqcncvkb,dqcncwc5,2.0,2
dqcncvkb,dqcne1qu,2.0,2
dqcnfk5z,dqcng06w,1.0,2
dqcnfk5z,dqcnenmf,2.0,2
dqcp1rx0,dqcnctbb,2.0,2
dqcp1rx0,dqcp1z6r,2.0,2
dqcp1rx0,dqcnfffs,2.0,2
dqcp1yv9,dqcne6ct,2.0,2
dqcp1yv9,dqcnc7bc,2.0,2
dqcp1yv9,dqcp1ys8,1.0,2
dqcnctbb,dqcnc78q,2.0,2
dqcnctbb,dqcncx6x,2.0,2
dqcne6ct,dqcne4gy,2.0,2
dqcne6ct,dqcncf6c,2.0,2
dqcne6ct,dqcng4te,1.0,2
dqcne6ct,dqcncx6x,2.0,2
dqcne6ct,dqcnenmf,2.0,2
dqcngjkj,dqcnf6cg,1.0,2
dqcnf6cg,dqcncf6c,1.0,2
dqcnf6cg,dqcnc0gn,2.0,2
dqcnf6cg,dqcne1qu,2.0,2
dqcncf4c,dqcne4gy,2.0,2
dqcncf4c,dqcng06w,2.0,2
dqcncf4c,dqcnc7bc,2.0,2
dqcnf6cj,dqcng06w,1.0,2
dqcncfq5,dqcnc7bc,2.0,2
dqcncfq5,dqcp1z6r,2.0,2
dqcncfq5,dqcne1qu,2.0,2
dqcncfq5,dqcn9xvx,2.0,2
dqcncfq5,dqcp1wg8,2.0,2
dqcne4gy,dqcp1z6r,2.0,2
dqcne4gy,dqcnc0gn,2.0,2
dqcne4gy,dqcn9r0y,2.0,2
dqcnc6tb,dqcnf794,2.0,2
dqcnc6tb,dqcnc0gn,2.0,2
dqcnc6tb,dqcp1gxv,1.0,2
dqcnc6tb,dqcnenmf,2.0,2
dqcnc7bc,dqcnf794,2.0,2
dqcnc7bc,dqcncwc5,2.0,2
dqcnc7bc,dqcnenmf,2.0,2
dqcp1z6r,dqcp1rzr,2.0,2
dqcncdq7,dqcnc0y3,2.0,2
dqcncdq7,dqcn9xvx,2.0,2
dqcp1ys8,dqcnfffs,2.0,2
dqcnf794,dqcncx6x,2.0,2
dqcnf794,dqcn9r0y,1.0,2
dqcncf6c,dqcncx6x,2.0,2
dqcncf6c,dqcn9xvx,2.0,2
dqcncf6c,dqcnenmf,2.0,2
dqcnfffs,dqcnc0gn,2.0,2
dqcne1qu,dqcn9r0y,2.0,2
dqcp1wg8,dqcn9r0y,2.0,2
dqcp176g,dqcncu6f,2.0,3
dqcp176g,dqcnctbb,2.0,3
dqcp176g,dqcnfffs,2.0,3
dqcp176g,dqcnfqc3,2.0,3
dqcnc7hq,dqcp473c,2.0,3
dqcnc7hq,dqcncf4c,2.0,3
dqcnc7hq,dqcnfqc3,2.0,3
dqcnc29k,dqcngqhc,2.0,3
dqcnc29k,dqcnbbdq,1.0,3
dqcnc29k,dqcnbchm,2.0,3
dqcnc29k,dqcncvkb,2.0,3
dqcnc29k,dqcne1qu,2.0,3
dqcngqhc,dqcnbchm,2.0,3
dqcngqhc,dqcncvkb,2.0,3
dqcngqhc,dqcp1ys8,2.0,3
dqcnbbdq,dqcnc78q,2.0,3
dqcnbbdq,dqcne1qu,2.0,3
dqcnbbdq,dqcn9r0y,2.0,3
dqcncsjm,dqcp473c,2.0,3
dqcncsjm,dqcncfq5,2.0,3
dqcncsjm,dqcnc6tb,2.0,3
dqcncsjm,dqcncdq7,2.0,3
dqcncsjm,dqcnc0y3,2.0,3
dqcnbchm,dqcp473c,2.0,3
dqcnbchm,dqcncu6f,2.0,3
dqcnbchm,dqcncx6x,1.0,3
dqcng43b,dqcnc6tb,2.0,3
dqcng43b,dqcnc7bc,2.0,3
dqcng43b,dqcnc78q,2.0,3
dqcng43b,dqcnc0gn,2.0,3
dqcng43b,dqcne1qu,2.0,3
dqcnfpuz,dqcp473c,2.0,3
dqcnfpuz,dqcncu6f,1.0,3
dqcnfpuz,dqcnfk5z,2.0,3
dqcnfpuz,dqcp1z6r,2.0,3
dqcnfpuz,dqcncwc5,2.0,3
dqcnfpuz,dqcnenmf,2.0,3
dqcp473c,dqcnc6tb,2.0,3
dqcp473c,dqcp1ys8,2.0,3
dqcp473c,dqcp4kgx,1.0,3
dqcp473c,dqcnc78q,1.0,3
dqcp473c,dqcnfffs,2.0,3
dqcp473c,dqcp1wg8,2.0,3
dqchf7jt,dqcne6ct,2.0,3
dqchf7jt,dqcngjkj,2.0,3
dqcncu6f,dqcnfk5z,2.0,3
dqcncu6f,dqcnctbb,1.0,3
dqcncu6f,dqcne6ct,2.0,3
dqcncu6f,dqcng06w,1.0,3
dqcncu6f,dqcnc6tb,2.0,3
dqcncvkb,dqcnfk5z,2.0,3
dqcncvkb,dqcncfq5,2.0,3
dqcncvkb,dqcne1qu,2.0,3
dqcncvkb,dqcnenmf,2.0,3
dqcnfk5z,dqcp1rx0,2.0,3
dqcnfk5z,dqcne6ct,2.0,3
dqcp1rx0,dqcnctbb,2.0,3
dqcp1rx0,dqcnc6tb,2.0,3
dqcp1rx0,dqcnfffs,2.0,3
dqcp1rx0,dqcnenmf,2.0,3
dqcp1yv9,dqcnc7bc,2.0,3
dqcp1yv9,dqcp1ys8,1.0,3
dqcp1yv9,dqcp4kgx,1.0,3
dqcne6ct,dqcngjkj,2.0,3
dqcne6ct,dqcne4gy,2.0,3
dqcne6ct,dqcncf6c,2.0,3
dqcne6ct,dqcncx6x,2.0,3
dqcnf6cg,dqcnc7bc,2.0,3
dqcnf6cg,dqcncf6c,1.0,3
dqcnf6cg,dqcne1qu,2.0,3
dqcncf4c,dqcne4gy,2.0,3
dqcncf4c,dqcng06w,2.0,3
dqcncf4c,dqcnc7bc,2.0,3
dqcncf4c,dqcnf794,2.0,3
dqcnf6cj,dqcng06w,1.0,3
dqcncfq5,dqcncdq7,2.0,3
dqcncfq5,dqcnc0gn,2.0,3
dqcncfq5,dqcne1qu,2.0,3
dqcne4gy,dqcp1z6r,2.0,3
dqcng06w,dqcnc78q,2.0,3
dqcnc6tb,dqcncdq7,1.0,3
dqcnc6tb,dqcnf794,2.0,3
dqcnc6tb,dqcnfffs,2.0,3
dqcnc6tb,dqcnc0gn,2.0,3
dqcnc6tb,dqcp1gxv,1.0,3
dqcnc7bc,dqcnf794,2.0,3
dqcp1z6r,dqcp1ys8,2.0,3
dqcncdq7,dqcnc78q,2.0,3
dqcncdq7,dqcncf6c,2.0,3
dqcnf794,dqcnc0y3,2.0,3
dqcnf794,dqcncx6x,2.0,3
dqcnf794,dqcn9r0y,1.0,3
dqcnc0y3,dqcn9xvx,2.0,3
dqcp1rzr,dqcnc0gn,2.0,3
dqcp1rzr,dqcnenmf,2.0,3
dqcnfqc3,dqcn9r0y,2.0,3
dqcnfqc3,dqcnenmf,2.0,3
dqcp1wg8,dqcn9r0y,2.0,3
dqcp1wg8,dqcnenmf,2.0,3
dqcp176g,dqcnc29k,2.0,4
dqcp176g,dqcngqhc,2.0,4
dqcp176g,dqcng43b,2.0,4
dqcp176g,dqcnctbb,2.0,4
dqcp176g,dqcp1rzr,2.0,4
dqcp176g,dqcnfffs,2.0,4
dqcnc7hq,dqcnbbdq,2.0,4
dqcnc7hq,dqcnc78q,2.0,4
dqcnc7hq,dqcncf6c,2.0,4
dqcnc7hq,dqcne1qu,2.0,4
dqcnc29k,dqcnbbdq,1.0,4
dqcnc29k,dqcnbchm,2.0,4
dqcnc29k,dqcnfpuz,2.0,4
dqcnc29k,dqcncvkb,2.0,4
dqcnc29k,dqcnenmf,2.0,4
dqcngqhc,dqcnbchm,2.0,4
dqcngqhc,dqcncvkb,2.0,4
dqcngqhc,dqcncfq5,2.0,4
dqcngqhc,dqcnfffs,2.0,4
dqcnbbdq,dqcncvkb,2.0,4
dqcnbbdq,dqcne1qu,2.0,4
dqcnbbdq,dqcn9r0y,2.0,4
dqcncsjm,dqcnc6tb,2.0,4
dqcncsjm,dqcncdq7,2.0,4
dqcncsjm,dqcn9xvx,2.0,4
dqcnbchm,dqcng43b,2.0,4
dqcnbchm,dqcnc0y3,2.0,4
dqcng43b,dqcngjkj,2.0,4
dqcng43b,dqcnc6tb,2.0,4
dqcng43b,dqcnc7bc,2.0,4
dqcng43b,dqcnc78q,2.0,4
dqcng43b,dqcn9r0y,2.0,4
dqcnfpuz,dqcp473c,2.0,4
dqcnfpuz,dqcncu6f,1.0,4
dqcnfpuz,dqcnc6tb,2.0,4
dqcnfpuz,dqcp1z6r,2.0,4
dqcp473c,dqcncdq7,2.0,4
dqcp473c,dqcp4kgx,1.0,4
dqcp473c,dqcnfffs,2.0,4
dqcp473c,dqcnfqc3,2.0,4
dqchf7jt,dqcne6ct,2.0,4
dqchf7jt,dqcngjkj,2.0,4
dqcncu6f,dqcnfk5z,2.0,4
dqcncu6f,dqcp1yv9,2.0,4
dqcncu6f,dqcng06w,1.0,4
dqcncu6f,dqcnfffs,2.0,4
dqcncvkb,dqcnc7bc,2.0,4
dqcncvkb,dqcnc78q,2.0,4
dqcncvkb,dqcncf6c,2.0,4
dqcncvkb,dqcne1qu,2.0,4
dqcnfk5z,dqcp1rx0,2.0,4
dqcnfk5z,dqcne6ct,2.0,4
dqcnfk5z,dqcnf794,2.0,4
dqcp1rx0,dqcp1z6r,2.0,4
dqcp1rx0,dqcnfffs,2.0,4
dqcp1yv9,dqcp1ys8,1.0,4
dqcnctbb,dqcnc0y3,2.0,4
dqcnctbb,dqcncx6x,2.0,4
dqcne6ct,dqcng4te,1.0,4
dqcner94,dqcng4te,1.0,4
dqcner94,dqcne1qu,1.0,4
dqcnf6cg,dqcnc7bc,2.0,4
dqcnf6cg,dqcncf6c,1.0,4
dqcnf6cg,dqcnc0gn,2.0,4
dqcnf6cg,dqcnfqc3,2.0,4
dqcnf6cg,dqcne1qu,2.0,4
dqcnf6cj,dqcng06w,1.0,4
dqcncfq5,dqcng06w,2.0,4
dqcncfq5,dqcnc7bc,2.0,4
dqcncfq5,dqcp1z6r,2.0,4
dqcncfq5,dqcncdq7,2.0,4
dqcncfq5,dqcnc0y3,2.0,4
dqcncfq5,dqcne1qu,2.0,4
dqcncfq5,dqcn9xvx,2.0,4
dqcncfq5,dqcp1wg8,2.0,4
dqcne4gy,dqcnc0gn,2.0,4
dqcnc6tb,dqcncdq7,1.0,4
dqcnc6tb,dqcp4kgx,1.0,4
dqcnc6tb,dqcnf794,2.0,4
dqcnc6tb,dqcp1gxv,1.0,4
dqcnc6tb,dqcnenmf,2.0,4
dqcnc7bc,dqcp1z6r,2.0,4
dqcnc7bc,dqcnenmf,2.0,4
dqcp1z6r,dqcp1rzr,2.0,4
dqcncdq7,dqcnc78q,2.0,4
dqcp1ys8,dqcnfffs,2.0,4
dqcnf794,dqcne1qu,2.0,4
dqcnf794,dqcn9r0y,1.0,4
dqcncwc5,dqcn9r0y,1.0,4
dqcnc0y3,dqcnc0gn,2.0,4
dqcnc0y3,dqcnfqc3,2.0,4
dqcnc0y3,dqcn9r0y,2.0,4
dqcp1rzr,dqcnenmf,2.0,4
dqcncf6c,dqcncx6x,2.0,4
dqcncf6c,dqcn9xvx,2.0,4
dqcncf6c,dqcnenmf,2.0,4
dqcnfffs,dqcnc0gn,2.0,4
dqcnfqc3,dqcncx6x,2.0,4
dqcne1qu,dqcn9r0y,2.0,4
dqcn9xvx,dqcn9r0y,2.0,4
dqcp1wg8,dqcn9r0y,2.0,4
dqcp176g,dqcngqhc,2.0,5
dqcp176g,dqcncu6f,2.0,5
dqcp176g,dqcp1rx0,2.0,5
dqcnc7hq,dqcp473c,2.0,5
dqcnc7hq,dqcncf4c,2.0,5
dqcnc7hq,dqcncfq5,2.0,5
dqcnc7hq,dqcne1qu,2.0,5
dqcnc29k,dqcngqhc,2.0,5
dqcnc29k,dqcnbchm,2.0,5
dqcnc29k,dqcnfpuz,2.0,5
dqcnc29k,dqcncvkb,2.0,5
dqcngqhc,dqcncvkb,2.0,5
dqcngqhc,dqcncfq5,2.0,5
dqcngqhc,dqcnc0y3,2.0,5
dqcngqhc,dqcne1qu,2.0,5
dqcnbbdq,dqcncvkb,2.0,5
dqcnbbdq,dqcnc78q,2.0,5
dqcnbbdq,dqcne1qu,2.0,5
dqcncsjm,dqcp473c,2.0,5
dqcncsjm,dqcncf4c,2.0,5
dqcncsjm,dqcnc6tb,2.0,5
dqcncsjm,dqcnc0y3,2.0,5
dqcncsjm,dqcn9xvx,2.0,5
dqcncsjm,dqcn9r0y,2.0,5
dqcnbchm,dqcncu6f,2.0,5
dqcnbchm,dqcnc0y3,2.0,5
dqcnbchm,dqcncx6x,1.0,5
dqcng43b,dqcnc7bc,2.0,5
dqcng43b,dqcnfffs,2.0,5
dqcng43b,dqcnc0gn,2.0,5
dqcng43b,dqcne1qu,2.0,5
dqcnfpuz,dqcncu6f,1.0,5
dqcnfpuz,dqcnfk5z,2.0,5
dqcnfpuz,dqcncdq7,2.0,5
dqcnfpuz,dqcncwc5,2.0,5
dqcnfpuz,dqcnc0y3,1.0,5
dqcnfpuz,dqcnenmf,2.0,5
dqcp473c,dqcncvkb,2.0,5
dqcp473c,dqcp1z6r,2.0,5
dqcp473c,dqcp1ys8,2.0,5
dqcp473c,dqcp4kgx,1.0,5
dqcp473c,dqcnc78q,1.0,5
dqcp473c,dqcnfffs,2.0,5
dqcp473c,dqcnfqc3,2.0,5
dqchf7jt,dqcne6ct,2.0,5
dqcncu6f,dqcnfk5z,2.0,5
dqcncu6f,dqcp1yv9,2.0,5
dqcncu6f,dqcng06w,1.0,5
dqcncu6f,dqcnc6tb,2.0,5
dqcncvkb,dqcncwc5,2.0,5
dqcncvkb,dqcne1qu,2.0,5
dqcncvkb,dqcnenmf,2.0,5
dqcnfk5z,dqcp1rx0,2.0,5
dqcnfk5z,dqcne6ct,2.0,5
dqcnfk5z,dqcng06w,1.0,5
dqcnfk5z,dqcnenmf,2.0,5
dqcp1rx0,dqcnc6tb,2.0,5
dqcp1rx0,dqcp1z6r,2.0,5
dqcp1rx0,dqcnenmf,2.0,5
dqcp1yv9,dqcnc7bc,2.0,5
dqcp1yv9,dqcp1ys8,1.0,5
dqcp1yv9,dqcp4kgx,1.0,5
dqcnctbb,dqcnc78q,2.0,5
dqcnctbb,dqcncx6x,2.0,5
dqcne6ct,dqcngjkj,2.0,5
dqcne6ct,dqcncx6x,2.0,5
dqcngjkj,dqcnf6cg,1.0,5
dqcnf6cg,dqcng06w,2.0,5
dqcnf6cg,dqcnc7bc,2.0,5
dqcncf4c,dqcne4gy,2.0,5
dqcncf4c,dqcng06w,2.0,5
dqcncf4c,dqcnc7bc,2.0,5
dqcncf4c,dqcnf794,2.0,5
dqcnf6cj,dqcng06w,1.0,5
dqcncfq5,dqcncf6c,2.0,5
dqcncfq5,dqcp1wg8,2.0,5
dqcne4gy,dqcnc0gn,2.0,5
dqcng06w,dqcnc78q,2.0,5
dqcng06w,dqcne1qu,2.0,5
dqcnc6tb,dqcncdq7,1.0,5
dqcnc6tb,dqcp4kgx,1.0,5
dqcnc6tb,dqcnf794,2.0,5
dqcnc6tb,dqcnc0gn,2.0,5
dqcnc6tb,dqcnfqc3,2.0,5
dqcp1z6r,dqcp1ys8,2.0,5
dqcncdq7,dqcnc78q,2.0,5
dqcncdq7,dqcnc0y3,2.0,5
dqcncdq7,dqcn9xvx,2.0,5
dqcp1ys8,dqcnfffs,2.0,5
dqcnf794,dqcn9r0y,1.0,5
dqcnc0y3,dqcnfqc3,2.0,5
dqcnc0y3,dqcn9xvx,2.0,5
dqcnc0y3,dqcn9r0y,2.0,5
dqcp1rzr,dqcnc0gn,2.0,5
dqcp1rzr,dqcp1wg8,1.0,5
dqcp1rzr,dqcnenmf,2.0,5
dqcncf6c,dqcncx6x,2.0,5
dqcncf6c,dqcn9xvx,2.0,5
dqcne1qu,dqcn9r0y,2.0,5
dqcn9xvx,dqcn9r0y,2.0,5
dqcp1wg8,dqcnenmf,2.0,5
dqcp176g,dqcnc29k,2.0,6
dqcp176g,dqcng43b,2.0,6
dqcp176g,dqcp1rx0,2.0,6
