household_id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
13,0.45612978752362465,-0.14955419387261082,0.08269265072955012,-0.2230576327934637,-0.00613165680063843,0.4350501723677599,-0.022728916796929788,-0.006572075227385232,0.8784367451793085,-0.0234513306409716,-0.34123821451796643,-0.18016349606412985,1.0,-0.07017539069256618,0.19215289279250236,0.2334700605873673,0.7905837798458536,-0.0005968195956298494,-0.04574725813018188,-0.035819563521118924,0.4048706801096148,-0.0009133931178968435,-0.02938292179451807,0.3874701768292176,0.140020339830922,-0.06007727464893198,0.14464229473458745,0.07167594779662112,0.20216563443850244,-0.08483555297027823,-0.02371103422738141,-0.023393495348767557,-0.007971608344230718,-0.1597259770572157,0.502136127461686,-0.11043196332495686,-0.1275868955363222,0.2342118276705416,-0.0010463428293969734,-0.13612129146341934,-0.2706137023418236,-0.06854332512457306,-0.002461470516577524,0.21457298179966144,-0.15900783816134223,-0.008079558870433656,-0.19985509730554196,0.08201528075217424,-0.11290824855738824,-0.016782653899541033
14,0.40768022232560863,0.6684293112049327,0.6706576268422523,0.5343953279157287,0.6222729198409327,0.37573368136315366,0.462319868142676,0.5553427654191783,-0.06954029941746231,0.7800377997942274,0.3743896482665563,0.6299690197890684,-0.07017539069256618,1.0,0.41378516830970424,0.5472406830934667,-0.04175109423610701,0.6042781559440517,0.7023132680393305,0.599583857007896,0.37521116844161106,0.5785217042529612,0.6329510652748274,0.48746444643427855,0.36327722636777515,0.5962784069841623,0.6164711785541561,0.5697806612227218,0.6635341376540732,0.4928440228313572,0.7676343371842816,0.8212112375720846,0.5459184821152361,0.5924599517995492,-0.26575550115487023,0.8423269913189344,0.606037274030492,0.5659518052698297,0.6348115280934951,0.5451611260763582,0.5730000156175156,0.8161433580798878,0.5682074553651051,-0.09613048892381015,0.6099267889937878,0.7194864530434286,0.4587813009370505,0.43410943711228944,0.8762560472934287,0.7594001187938273
15,0.5118457139863413,0.4716741294801571,0.6836611718334678,0.2506525936227185,0.22391394091538774,0.4486668624809702,0.10098588235570394,0.1721802184631015,0.18855884577734094,0.32362223528646317,0.31604065696321937,0.3330246277828752,0.19215289279250236,0.41378516830970424,1.0,0.31278669364301814,0.27853001153796575,0.17782216596427858,0.24442838586338922,0.2758766520331185,0.3283599682714685,0.16447992312354642,0.19289728989560972,0.5947849214654639,0.2965264175985971,0.28369627336100767,0.5219971886360417,0.5482360102298361,0.5438627636904696,0.048296469336791215,0.34368033744027304,0.3287888666140045,0.16620464844389204,0.25300648011507687,-0.11473293528362527,0.39020421554304563,0.39548579834298003,0.315226791003285,0.20181104328630262,0.28724961214232436,0.3615705013922701,0.3984909981192456,0.14170954405661607,0.4776408981371705,0.27352119487474846,0.26662075727915846,0.2761426846190874,0.3676689179239071,0.46038675105040305,0.32258198014765527
16,0.5917758288718244,0.3453099705400485,0.4340261020147016,0.20353011830569012,0.6975054870049024,0.526370989101771,0.5589826486613859,0.6448965886120919,0.20702425764960486,0.6883456837991616,0.0037990143724236924,0.27190540166639976,0.2334700605873673,0.5472406830934667,0.31278669364301814,1.0,0.18175164340302408,0.7172685024104377,0.689193815184997,0.5532890507109134,0.570566797685264,0.6889907343661594,0.5719318532704669,0.5616095310421287,0.4744637466812809,0.4578891386421129,0.4917074655357996,0.3670586123496108,0.6976026655411289,0.5598940699970731,0.6240201359100663,0.633393716420269,0.6339907809671903,0.29994713014686036,0.015492254989221355,0.44776871610711066,0.34563597364176957,0.9271451821170539,0.6857320295588083,0.29694669891028236,0.17229641071593627,0.5870701790292612,0.6982299583567779,-0.08880469728675644,0.3027825296994715,0.7218808465237659,0.18445446440763247,0.5690374550954251,0.443663569644985,0.6411023414150097
17,0.4784495205260374,-0.09535383409427367,0.16301993222503652,-0.12960573312303514,-0.03171203335318684,0.48791717140619695,-0.03680182862392667,-0.026569422646328444,0.8596256252767305,-0.033741989056438104,-0.22038500174686226,-0.09203912705920869,0.7905837798458536,-0.04175109423610701,0.27853001153796575,0.18175164340302408,1.0,-0.028800025732104828,-0.07305456580820135,-0.03157501197289658,0.418562380203514,-0.025868663395262947,-0.011973082885831543,0.43756121257517766,0.14020523560555742,-0.021302131002093994,0.22151505867524002,0.17422274031793483,0.21189459510967146,-0.11400686859684495,-0.014408218826474695,-0.008551166556152179,-0.026653097457324915,-0.07964050519463095,0.5106161429051128,-0.06049994043441398,-0.06839677461347216,0.1932560723090212,-0.014321277858808878,-0.05519654270362717,-0.18456621240326898,-0.06702140102206067,-0.031350997492958665,0.3362668572159454,-0.07806905390648056,-0.02516656291976438,-0.10204995767483349,0.02400124250519786,-0.0648065683901835,-0.009624378298188851
18,0.4437759145802739,0.4104275899862886,0.3942023954767381,0.27258190169545193,0.8853835055505259,0.41816607360945723,0.7663309559823255,0.866373212510782,-0.010895933669293312,0.7784190761269512,0.0766302498810123,0.3479177292785306,-0.0005968195956298494,0.6042781559440517,0.17782216596427858,0.7172685024104377,-0.028800025732104828,1.0,0.7080058296927667,0.7059685411655572,0.4014027280679806,0.9462591278229625,0.733224340526522,0.37896189199084485,0.49331645450770223,0.614773483457691,0.4914466172493187,0.37047828114673453,0.6176726317696236,0.5935895263642741,0.7580828368052525,0.7610947049679406,0.8537165411571375,0.38823033153918407,-0.12439812620262947,0.5002943681487413,0.4500149386343627,0.7160333248906978,0.9238184383543921,0.4268959184544684,0.19820104473639621,0.6187066905723563,0.9400641070119905,-0.28300924352587864,0.38932672696276993,0.8710262624698543,0.30318986536187176,0.42538994937763164,0.49340339873742123,0.7913186708207502
19,0.35416357739406334,0.4178286637553805,0.4311329882094118,0.31315274442313235,0.6846635873947331,0.3018392086728503,0.47987842364823374,0.5912820357419375,-0.06443979251396859,0.8029309087229801,0.0777588333092295,0.375902398928726,-0.04574725813018188,0.7023132680393305,0.24442838586338922,0.689193815184997,-0.07305456580820135,0.7080058296927667,1.0,0.524956098349425,0.39599115549738473,0.6562331375286463,0.5988662265257614,0.4251326955119906,0.30151025061816195,0.4412301339163921,0.4222892283744988,0.3314425168531522,0.5848948807905339,0.6785601673558315,0.6697947890711392,0.7220436521047127,0.5766107609464705,0.39076931008033855,-0.2637898411716606,0.6027689648734149,0.37109802462031494,0.6963952215793812,0.6818462230698827,0.3141502968081987,0.32981183265364966,0.7390278332231681,0.6764078362602125,-0.2243517646601545,0.3965375799404285,0.7933136679323116,0.2041667692336644,0.51646506433494,0.5841835327382017,0.6833525730207961
20,0.48830337253081624,0.6031215731198081,0.4864083407084292,0.2702885127891934,0.7929901068349617,0.4562869590868077,0.7291095937133274,0.7965478633253142,-0.04481480984085895,0.7130383975067323,0.24075084666333502,0.38189497020979046,-0.035819563521118924,0.599583857007896,0.2758766520331185,0.5532890507109134,-0.03157501197289658,0.7059685411655572,0.524956098349425,1.0,0.2742376916458328,0.726397674204868,0.6061259163749584,0.3387258581962215,0.6854589483997325,0.8054967902505525,0.5782802272298408,0.47956552493242066,0.6825036500201145,0.32922395983486696,0.8250355440321114,0.7090076203655877,0.7954055179131688,0.3733238448982419,-0.15646534431643389,0.4800736454118708,0.6865505144694715,0.5353901223853783,0.7298127440388444,0.5691646995888843,0.22250376101226133,0.6288257177261045,0.6671243983195907,-0.1989177221673415,0.3843588503281481,0.7211429297620486,0.47577157417143334,0.4245681808494114,0.5462918396546477,0.8125396273307509
21,0.5758178277878465,0.1674043005626894,0.42125979195138463,0.2900349893461188,0.34952659463803326,0.6055233458255038,0.3249138590069579,0.34879027608581126,0.4378400778476017,0.3739722623651609,0.008323156804972087,0.304236988427926,0.4048706801096148,0.37521116844161106,0.3283599682714685,0.570566797685264,0.418562380203514,0.4014027280679806,0.39599115549738473,0.2742376916458328,1.0,0.3920086599635233,0.46953633350585655,0.730559879615462,0.2594770242742611,0.2928299918172538,0.506256878193959,0.4196900249589933,0.4831809917559976,0.4469696993231409,0.36082566022931584,0.4288534048254763,0.34600809930244947,0.36235343118049,0.24978585754977223,0.38067402858104704,0.18568037825197914,0.6267436770353725,0.42027567698276314,0.25593388659622773,0.18910391914436708,0.3053868187746248,0.41295745222863256,0.04939866633008272,0.35600671435759623,0.40246419540920164,0.16025837657792996,0.2317504729998736,0.3123469982115551,0.38267430560231863
22,0.45024282098749524,0.4054171237504718,0.3854670849829358,0.2675563765458725,0.8757994736230013,0.43282105756048594,0.8199895057954683,0.909194028887251,-0.008150778523827507,0.7429963397702423,0.08163260500215896,0.34412868568527677,-0.0009133931178968435,0.5785217042529612,0.16447992312354642,0.6889907343661594,-0.025868663395262947,0.9462591278229625,0.6562331375286463,0.726397674204868,0.3920086599635233,1.0,0.7423357193304938,0.36390679806454784,0.5208710707083418,0.6434441753838882,0.5003728643538827,0.3774745592379132,0.6076115663082543,0.5589380676729814,0.7514276758764146,0.7452987127116327,0.8996585295480791,0.38756102881377597,-0.10399290002314632,0.4790563766500966,0.46154738546206275,0.6884949730932883,0.9319181164615757,0.44878487313170956,0.17855507380827518,0.5849483399131976,0.9381767025676865,-0.29316817705940523,0.3879558822629908,0.8319844395438829,0.3244895396671338,0.392706168882351,0.47359398991118096,0.7853707495598831
23,0.41950885253945513,0.41499969728983854,0.46723731650015743,0.4911796982323202,0.6642436015560154,0.44972695463656853,0.6893545886666284,0.700587350300646,-0.008691362154156002,0.6530377922218179,0.21790376585901683,0.5414344153577149,-0.02938292179451807,0.6329510652748274,0.19289728989560972,0.5719318532704669,-0.011973082885831543,0.733224340526522,0.5988662265257614,0.6061259163749584,0.46953633350585655,0.7423357193304938,1.0,0.42384517786809794,0.3968911240059789,0.6590249578844943,0.6024484491296971,0.5036809978815016,0.5488682237395455,0.6097339280791214,0.693858193076907,0.7853213775265317,0.7014226360135389,0.6198132984454778,-0.08967148090283383,0.6155308933851628,0.4797964517229204,0.6153046887145779,0.7996757765283427,0.5839196858129485,0.33416441705179156,0.5305469513991512,0.7546797586856553,-0.2647284573723543,0.6129930774416805,0.7123746869588946,0.4532252818163762,0.23957760724084265,0.5477763824339231,0.7323044119620681
24,0.6667293899922815,0.3436414499651642,0.6273070304450674,0.35032648937856536,0.3699655270284705,0.6436466587804346,0.2848568686251176,0.3390723429168996,0.40239636808156765,0.4414309523154344,0.17109457455099952,0.39470619913209837,0.3874701768292176,0.48746444643427855,0.5947849214654639,0.5616095310421287,0.43756121257517766,0.37896189199084485,0.4251326955119906,0.3387258581962215,0.730559879615462,0.36390679806454784,0.42384517786809794,1.0,0.3301097894638255,0.35107547904973957,0.6186856232516971,0.5623470689225067,0.621002375410938,0.3466789557547365,0.4348832186294671,0.4768334752646013,0.33373908674925257,0.395090845835409,0.12867798049810864,0.482167995403855,0.3239175118191264,0.5960128867892132,0.4009492842882745,0.3276985027920477,0.3357261436425476,0.4311080939874169,0.36553061183563584,0.2627373618032369,0.401181728452769,0.42950902671438485,0.25655431839700416,0.36806511130850417,0.45942936605220175,0.43959598371251485
25,0.6156171345677359,0.4364368661477178,0.3991568549534088,0.08117567919202107,0.5653132767158451,0.5732450279743213,0.5835101329522945,0.5939567246416126,0.12406742078567545,0.4689287567227156,0.11796551190443005,0.19056684902621013,0.140020339830922,0.36327722636777515,0.2965264175985971,0.4744637466812809,0.14020523560555742,0.49331645450770223,0.30151025061816195,0.6854589483997325,0.2594770242742611,0.5208710707083418,0.3968911240059789,0.3301097894638255,1.0,0.6153678475777296,0.5186695516727098,0.4186276971464117,0.6241159810045522,0.124590292914036,0.5572430037291185,0.4591245399786138,0.5979129238563647,0.18028654000817923,0.03420405880754618,0.2556049667726351,0.5359964140645452,0.4436762768656226,0.5060661172031089,0.4233369965056284,0.026735577163825464,0.4032730266799167,0.46740817896628906,-0.0807488019160536,0.19033918926336446,0.48055086518448276,0.36006717950635536,0.37901244690961344,0.32766696184865785,0.5471467492465341
26,0.4731178391550763,0.6168263627780983,0.5414042946780653,0.4005416217514258,0.6549923758467855,0.48674433291380803,0.6907165265736301,0.6975711632580095,-0.04702821898742826,0.6152170321656512,0.37485572617170615,0.5089274752186099,-0.06007727464893198,0.5962784069841623,0.28369627336100767,0.4578891386421129,-0.021302131002093994,0.614773483457691,0.4412301339163921,0.8054967902505525,0.2928299918172538,0.6434441753838882,0.6590249578844943,0.35107547904973957,0.6153678475777296,1.0,0.6787587386558462,0.6008835354341453,0.6186593447286839,0.3025446946454151,0.756905331305395,0.701558091975144,0.7034174220844307,0.5055318139762588,-0.1271734242927951,0.5302934714372469,0.7593437825758076,0.4643286897448554,0.6742052210294194,0.7551507350433359,0.3001490353294396,0.5435699982252429,0.5961767318827041,-0.18697259867849114,0.5155300604554012,0.6269303759274278,0.6538526959579136,0.27467280781110937,0.5719199497446819,0.7550455545170404
27,0.6395109042017937,0.5837082817803891,0.7687797687181733,0.5251938694471291,0.5052500395923563,0.6744744487524263,0.48875375285643086,0.5134704298322283,0.1737013871416715,0.5432576030390537,0.4479480016185242,0.6167252746215172,0.14464229473458745,0.6164711785541561,0.5219971886360417,0.4917074655357996,0.22151505867524002,0.4914466172493187,0.4222892283744988,0.5782802272298408,0.506256878193959,0.5003728643538827,0.6024484491296971,0.6186856232516971,0.5186695516727098,0.6787587386558462,1.0,0.8613025455165306,0.6927207517735616,0.31137621455643194,0.6329794060471816,0.6466587763268374,0.5143841979943435,0.6009599647316551,0.031412628685486,0.6101267557272498,0.6461993311039916,0.5198011761956796,0.5486908310840748,0.6987870418985045,0.4346777572753734,0.5143079663302537,0.47642869084658834,0.08240949406305809,0.6128225207826832,0.5352800321808481,0.627008759118872,0.28965425935213573,0.6195377792482011,0.6324631679744406
28,0.537982259543285,0.5905382802006709,0.7982642023895927,0.5765646280415452,0.38868839035804914,0.576272415139528,0.3675723973013725,0.39164070796351147,0.10830372448171277,0.4487308120319673,0.5643217469651782,0.6681227470398041,0.07167594779662112,0.5697806612227218,0.5482360102298361,0.3670586123496108,0.17422274031793483,0.37047828114673453,0.3314425168531522,0.47956552493242066,0.4196900249589933,0.3774745592379132,0.5036809978815016,0.5623470689225067,0.4186276971464117,0.6008835354341453,0.8613025455165306,1.0,0.5901382214083033,0.2184924148617703,0.5388518410141878,0.555730393965423,0.39253710039255973,0.617504246439232,-0.04096943069051329,0.5981233256499441,0.6369357867587493,0.39652899241026895,0.43019563865409993,0.7043953277792253,0.5010006238460285,0.45088003478665084,0.3536783744887039,0.11683085336556487,0.6343739299249274,0.42717524308664356,0.6779689602220358,0.2071584922931652,0.6128266234990629,0.5323714205776097
29,0.7058568658459958,0.6029853347590362,0.6755089393646205,0.31643532094381843,0.6712260253599104,0.6248659066387928,0.5330357784508297,0.6189182027778928,0.18683024357578648,0.7147227811309282,0.2515914286679857,0.4184374005990046,0.20216563443850244,0.6635341376540732,0.5438627636904696,0.6976026655411289,0.21189459510967146,0.6176726317696236,0.5848948807905339,0.6825036500201145,0.4831809917559976,0.6076115663082543,0.5488682237395455,0.621002375410938,0.6241159810045522,0.6186593447286839,0.6927207517735616,0.5901382214083033,1.0,0.3691489660908355,0.739371748860433,0.6908945499033814,0.6113324636864916,0.39452096791803126,-0.022156065989080265,0.5540502924598809,0.5965509939582645,0.6834057046870072,0.6307775735256584,0.48272121383417654,0.3228113486346641,0.692230727182527,0.5772496934270577,0.08164143928285994,0.4081503034611389,0.6851928811346429,0.40014896849923587,0.5904527328446714,0.616265383176771,0.7259071222881783
30,0.23112006865374246,0.1742254537556378,0.25979173151337753,0.30656614279307703,0.4978275615973343,0.22563680816583986,0.4151122173145656,0.4695483208165654,-0.08207279381629884,0.5395930516142493,-0.06186096246489137,0.3149158135175365,-0.08483555297027823,0.4928440228313572,0.048296469336791215,0.5598940699970731,-0.11400686859684495,0.5935895263642741,0.6785601673558315,0.32922395983486696,0.4469696993231409,0.5589380676729814,0.6097339280791214,0.3466789557547365,0.124590292914036,0.3025446946454151,0.31137621455643194,0.2184924148617703,0.3691489660908355,1.0,0.4584486485055037,0.5625439224372697,0.46116860761117917,0.39382928830268915,-0.22103601523357574,0.4802600905388291,0.16813878359719947,0.6079293566277358,0.5846019510554787,0.2199063191267807,0.22414496506039017,0.4410864197447383,0.6148107306509509,-0.3762396908469281,0.3842962924339317,0.5880559876041933,0.09675274599585337,0.23439036788328182,0.38138269497152455,0.491742249027067
