time_step,dimension,dimension_name,household_i,household_j,p_ji_value
1,1,repair,197,5,0.0
1,1,repair,180,5,0.11242302229334908
1,1,repair,194,5,0.0
1,1,repair,105,5,0.0
1,1,repair,113,5,0.0
1,1,repair,149,5,0.0
1,1,repair,124,5,0.0
1,1,repair,160,5,0.0
1,1,repair,200,5,0.0
1,1,repair,82,5,0.0
1,1,repair,165,5,0.0
1,1,repair,8,5,0.0
1,0,vacant,199,5,0.0
1,0,vacant,20,5,0.0
1,0,vacant,53,5,0.0
1,0,vacant,63,5,0.0
1,0,vacant,197,5,0.0
1,0,vacant,180,5,0.0
1,0,vacant,194,5,0.0
1,0,vacant,105,5,0.0
1,0,vacant,113,5,0.0
1,0,vacant,149,5,0.0
1,0,vacant,124,5,0.0
1,0,vacant,160,5,0.0
1,0,vacant,200,5,0.0
1,0,vacant,82,5,0.0
1,0,vacant,165,5,0.0
1,0,vacant,8,5,0.0
1,2,sell,199,5,0.0
1,2,sell,20,5,0.0
1,2,sell,53,5,0.0
1,2,sell,63,5,0.0
1,2,sell,197,5,0.0
1,2,sell,180,5,0.0
1,2,sell,194,5,0.0
1,2,sell,105,5,0.0
1,2,sell,113,5,0.0
1,2,sell,149,5,0.0
1,2,sell,124,5,0.0
1,2,sell,160,5,0.0
1,2,sell,200,5,0.0
1,2,sell,82,5,0.0
1,2,sell,165,5,0.0
1,2,sell,8,5,0.0
1,1,repair,143,6,0.0
1,1,repair,121,6,0.0
1,1,repair,72,6,0.0
1,1,repair,190,6,0.0
1,1,repair,100,6,0.0
1,0,vacant,143,6,0.0
1,0,vacant,121,6,0.0
1,0,vacant,72,6,0.0
1,0,vacant,190,6,0.0
1,0,vacant,100,6,0.0
1,2,sell,143,6,0.0
1,2,sell,121,6,0.0
1,2,sell,72,6,0.0
1,2,sell,190,6,0.0
1,2,sell,100,6,0.0
1,1,repair,24,7,0.0
1,1,repair,193,7,0.03560356035803341
1,1,repair,9,7,0.0
1,1,repair,82,7,0.0
1,1,repair,180,7,0.03932243631544653
1,1,repair,63,7,0.0
1,1,repair,165,7,0.0
1,0,vacant,24,7,0.0
1,0,vacant,193,7,0.0
1,0,vacant,9,7,0.0
1,0,vacant,82,7,0.0
1,0,vacant,180,7,0.0
1,0,vacant,63,7,0.0
1,0,vacant,165,7,0.0
1,2,sell,24,7,0.0
1,2,sell,193,7,0.0
1,2,sell,9,7,0.0
1,2,sell,82,7,0.0
1,2,sell,180,7,0.0
1,2,sell,63,7,0.0
1,2,sell,165,7,0.0
1,1,repair,155,8,0.0
1,1,repair,52,8,0.0
1,1,repair,194,8,0.0
1,1,repair,195,8,0.0
1,1,repair,173,8,0.0
1,1,repair,153,8,0.0
1,1,repair,181,8,0.0
1,1,repair,199,8,0.0
1,1,repair,5,8,0.0
1,0,vacant,155,8,0.0
1,0,vacant,52,8,0.0
1,0,vacant,194,8,0.0
1,0,vacant,195,8,0.0
1,0,vacant,173,8,0.0
1,0,vacant,153,8,0.0
1,0,vacant,181,8,0.0
1,0,vacant,199,8,0.0
1,0,vacant,5,8,0.0
1,2,sell,155,8,0.0
1,2,sell,52,8,0.0
1,2,sell,194,8,0.0
1,2,sell,195,8,0.0
1,2,sell,173,8,0.0
1,2,sell,153,8,0.0
1,2,sell,181,8,0.0
1,2,sell,199,8,0.0
1,2,sell,5,8,0.0
1,1,repair,179,9,0.0
1,1,repair,7,9,0.0
1,1,repair,127,9,0.0
1,1,repair,46,9,0.0
1,1,repair,102,9,0.0
1,1,repair,143,9,0.0
1,1,repair,24,9,0.0
1,1,repair,69,9,0.0
1,1,repair,191,9,0.0
1,0,vacant,179,9,0.0
1,0,vacant,7,9,0.0
1,0,vacant,127,9,0.0
1,0,vacant,46,9,0.0
1,0,vacant,102,9,0.0
1,0,vacant,143,9,0.0
1,0,vacant,24,9,0.0
1,0,vacant,69,9,0.0
1,0,vacant,191,9,0.0
1,2,sell,179,9,0.0
1,2,sell,7,9,0.0
1,2,sell,127,9,0.0
1,2,sell,46,9,0.0
1,2,sell,102,9,0.0
1,2,sell,143,9,0.0
1,2,sell,24,9,0.0
1,2,sell,69,9,0.0
1,2,sell,191,9,0.0
1,1,repair,153,10,0.0
1,1,repair,199,10,0.0
1,0,vacant,153,10,0.0
1,0,vacant,199,10,0.0
1,1,repair,158,11,0.0
1,1,repair,25,11,0.0
1,1,repair,125,11,0.0
1,1,repair,108,11,0.1364878827776571
1,1,repair,155,11,0.0
1,1,repair,43,11,0.0
1,1,repair,62,11,0.0
1,1,repair,42,11,0.0
1,1,repair,112,11,0.0
1,1,repair,173,11,0.0
1,1,repair,145,11,0.0
1,1,repair,90,11,0.0
1,1,repair,70,11,0.07808460298318612
1,0,vacant,158,11,0.0
1,0,vacant,25,11,0.0
1,0,vacant,125,11,0.0
1,0,vacant,108,11,0.0
1,0,vacant,155,11,0.0
1,0,vacant,43,11,0.0
1,0,vacant,62,11,0.0
1,0,vacant,42,11,0.0
1,0,vacant,112,11,0.0
1,0,vacant,173,11,0.0
1,0,vacant,145,11,0.0
1,0,vacant,90,11,0.0
1,0,vacant,70,11,0.0
1,2,sell,158,11,0.0
1,2,sell,25,11,0.0
1,2,sell,125,11,0.0
1,2,sell,108,11,0.0
1,2,sell,155,11,0.0
1,2,sell,43,11,0.0
1,2,sell,62,11,0.0
1,2,sell,42,11,0.0
1,2,sell,112,11,0.0
1,2,sell,173,11,0.0
1,2,sell,145,11,0.0
1,2,sell,90,11,0.0
1,2,sell,70,11,0.0
1,1,repair,159,12,0.0
1,1,repair,29,12,0.0
1,1,repair,59,12,0.0
1,1,repair,113,12,0.0
1,0,vacant,159,12,0.0
1,0,vacant,29,12,0.0
1,0,vacant,59,12,0.0
1,0,vacant,113,12,0.0
1,2,sell,159,12,0.0
1,2,sell,29,12,0.0
1,2,sell,59,12,0.0
1,2,sell,113,12,0.0
1,1,repair,59,13,0.0
1,1,repair,191,13,0.0
1,1,repair,124,13,0.0
1,1,repair,29,13,0.0
1,1,repair,170,13,0.03349306803222573
1,1,repair,157,13,0.0
1,1,repair,159,13,0.0
1,1,repair,187,13,0.0
1,0,vacant,59,13,0.0
1,0,vacant,191,13,0.0
1,0,vacant,124,13,0.0
1,0,vacant,29,13,0.0
1,0,vacant,170,13,0.0
1,0,vacant,157,13,0.0
1,0,vacant,159,13,0.0
1,0,vacant,187,13,0.0
1,2,sell,59,13,0.0
1,2,sell,191,13,0.0
1,2,sell,124,13,0.0
1,2,sell,29,13,0.0
1,2,sell,170,13,0.0
1,2,sell,157,13,0.0
1,2,sell,159,13,0.0
1,2,sell,187,13,0.0
1,1,repair,116,14,0.0
1,1,repair,4,14,0.0
1,1,repair,99,14,0.0
1,1,repair,163,14,0.0
1,1,repair,174,14,0.03458749056329956
1,1,repair,180,14,0.04476589740998303
1,0,vacant,116,14,0.0
1,0,vacant,4,14,0.0
1,0,vacant,99,14,0.0
1,0,vacant,163,14,0.0
1,0,vacant,174,14,0.0
1,0,vacant,180,14,0.0
1,2,sell,116,14,0.0
1,2,sell,4,14,0.0
1,2,sell,99,14,0.0
1,2,sell,163,14,0.0
1,2,sell,174,14,0.0
1,2,sell,180,14,0.0
1,1,repair,195,16,0.0
1,0,vacant,195,16,0.0
1,2,sell,195,16,0.0
1,1,repair,181,17,0.0
1,1,repair,172,17,0.0
1,0,vacant,181,17,0.0
1,0,vacant,172,17,0.0
1,2,sell,181,17,0.0
1,2,sell,172,17,0.0
1,1,repair,96,18,0.0
1,1,repair,117,18,0.0
1,1,repair,191,18,0.0
1,1,repair,182,18,0.0
1,1,repair,75,18,0.0
1,1,repair,173,18,0.0
1,1,repair,44,18,0.0
1,1,repair,159,18,0.0
1,1,repair,195,18,0.0
1,1,repair,142,18,0.0
1,0,vacant,96,18,0.0
1,0,vacant,117,18,0.0
1,0,vacant,191,18,0.0
1,0,vacant,182,18,0.0
1,0,vacant,75,18,0.0
1,0,vacant,173,18,0.0
1,0,vacant,44,18,0.0
1,0,vacant,159,18,0.0
1,0,vacant,195,18,0.0
1,0,vacant,142,18,0.0
1,2,sell,96,18,0.0
1,2,sell,117,18,0.0
1,2,sell,191,18,0.0
1,2,sell,182,18,0.0
1,2,sell,75,18,0.0
1,2,sell,173,18,0.0
1,2,sell,44,18,0.0
1,2,sell,159,18,0.0
1,2,sell,195,18,0.0
1,2,sell,142,18,0.0
1,1,repair,4,19,0.0
1,1,repair,181,19,0.0
1,1,repair,33,19,0.0
1,0,vacant,4,19,0.0
1,0,vacant,181,19,0.0
1,0,vacant,33,19,0.0
1,2,sell,4,19,0.0
1,2,sell,181,19,0.0
1,2,sell,33,19,0.0
1,1,repair,5,20,0.0
1,1,repair,155,20,0.0
1,1,repair,31,20,0.0
1,1,repair,199,20,0.0
1,1,repair,24,20,0.0
1,1,repair,153,20,0.0
1,0,vacant,5,20,0.0
1,0,vacant,155,20,0.0
1,0,vacant,31,20,0.0
1,0,vacant,199,20,0.0
1,0,vacant,24,20,0.0
1,0,vacant,153,20,0.0
1,2,sell,5,20,0.0
1,2,sell,155,20,0.0
1,2,sell,31,20,0.0
1,2,sell,199,20,0.0
1,2,sell,24,20,0.0
1,2,sell,153,20,0.0
1,1,repair,42,21,0.0
1,1,repair,157,21,0.0
1,1,repair,143,21,0.0
1,1,repair,43,21,0.0
1,1,repair,193,21,0.035871159648999104
1,1,repair,70,21,0.02628597406948689
1,1,repair,170,21,0.03679831211921653
1,0,vacant,42,21,0.0
1,0,vacant,157,21,0.0
1,0,vacant,143,21,0.0
1,0,vacant,43,21,0.0
1,0,vacant,193,21,0.0
1,0,vacant,70,21,0.0
1,0,vacant,170,21,0.0
1,2,sell,42,21,0.0
1,2,sell,157,21,0.0
1,2,sell,143,21,0.0
1,2,sell,43,21,0.0
1,2,sell,193,21,0.0
1,2,sell,70,21,0.0
1,2,sell,170,21,0.0
1,1,repair,23,22,0.0
1,1,repair,86,22,0.0
1,1,repair,108,22,0.12986547710548074
1,1,repair,98,22,0.0
1,1,repair,177,22,0.0
1,1,repair,157,22,0.0
1,1,repair,115,22,0.0
1,1,repair,39,22,0.0
1,0,vacant,23,22,0.0
1,0,vacant,86,22,0.0
1,0,vacant,108,22,0.0
1,0,vacant,98,22,0.0
1,0,vacant,177,22,0.0
1,0,vacant,157,22,0.0
1,0,vacant,115,22,0.1358954830553781
1,0,vacant,39,22,0.0
1,2,sell,23,22,0.0
1,2,sell,86,22,0.0
1,2,sell,108,22,0.0
1,2,sell,98,22,0.0
1,2,sell,177,22,0.0
1,2,sell,157,22,0.0
1,2,sell,115,22,0.0
1,2,sell,39,22,0.0
1,1,repair,22,23,0.0
1,1,repair,191,23,0.0
1,1,repair,92,23,0.0
1,1,repair,200,23,0.0
1,1,repair,114,23,0.0
1,1,repair,39,23,0.0
1,1,repair,111,23,0.0
1,1,repair,29,23,0.0
1,1,repair,199,23,0.0
1,1,repair,155,23,0.0
1,1,repair,108,23,0.0993149472127044
1,0,vacant,22,23,0.0
1,0,vacant,191,23,0.0
1,0,vacant,92,23,0.0
1,0,vacant,200,23,0.0
1,0,vacant,114,23,0.0
1,0,vacant,39,23,0.0
1,0,vacant,111,23,0.0
1,0,vacant,29,23,0.0
1,0,vacant,199,23,0.0
1,0,vacant,155,23,0.0
1,0,vacant,108,23,0.0
1,2,sell,22,23,0.0
1,2,sell,191,23,0.0
1,2,sell,92,23,0.0
1,2,sell,200,23,0.0
1,2,sell,114,23,0.0
1,2,sell,39,23,0.0
1,2,sell,111,23,0.0
1,2,sell,29,23,0.0
1,2,sell,199,23,0.0
1,2,sell,155,23,0.0
1,2,sell,108,23,0.0
1,1,repair,7,24,0.0
1,1,repair,179,24,0.0
1,1,repair,31,24,0.0
1,1,repair,76,24,0.0
1,1,repair,188,24,0.0
1,1,repair,174,24,0.13078209456968673
1,1,repair,190,24,0.11018983537777882
1,1,repair,156,24,0.0
1,1,repair,116,24,0.0
1,1,repair,65,24,0.0
1,1,repair,20,24,0.0
1,1,repair,9,24,0.0
1,1,repair,127,24,0.0
1,0,vacant,7,24,0.0
1,0,vacant,179,24,0.0
1,0,vacant,31,24,0.0
1,0,vacant,76,24,0.0
1,0,vacant,188,24,0.0
1,0,vacant,174,24,0.0
1,0,vacant,190,24,0.0
1,0,vacant,156,24,0.0
1,0,vacant,116,24,0.0
1,0,vacant,65,24,0.0
1,0,vacant,20,24,0.0
1,0,vacant,9,24,0.0
1,0,vacant,127,24,0.0
1,2,sell,7,24,0.0
1,2,sell,179,24,0.0
1,2,sell,31,24,0.0
1,2,sell,76,24,0.0
1,2,sell,188,24,0.0
1,2,sell,174,24,0.0
1,2,sell,190,24,0.0
1,2,sell,156,24,0.0
1,2,sell,116,24,0.0
1,2,sell,65,24,0.0
1,2,sell,20,24,0.0
1,2,sell,9,24,0.0
1,2,sell,127,24,0.0
1,1,repair,112,25,0.0
1,1,repair,11,25,0.0
1,1,repair,177,25,0.0
1,1,repair,125,25,0.0
1,0,vacant,112,25,0.0
1,0,vacant,11,25,0.0
1,0,vacant,177,25,0.0
1,0,vacant,125,25,0.0
1,2,sell,112,25,0.0
1,2,sell,11,25,0.0
1,2,sell,177,25,0.0
1,2,sell,125,25,0.0
1,1,repair,75,26,0.0
1,1,repair,66,26,0.0
1,1,repair,105,26,0.0
1,1,repair,143,26,0.0
1,1,repair,191,26,0.0
1,1,repair,102,26,0.0
1,1,repair,157,26,0.0
1,1,repair,170,26,0.049085643511119645
1,1,repair,126,26,0.0
1,1,repair,193,26,0.04791086003599173
1,0,vacant,75,26,0.0
1,0,vacant,66,26,0.0
1,0,vacant,105,26,0.0
1,0,vacant,143,26,0.0
1,0,vacant,191,26,0.0
1,0,vacant,102,26,0.0
1,0,vacant,157,26,0.0
1,0,vacant,170,26,0.0
1,0,vacant,126,26,0.0
1,0,vacant,193,26,0.0
1,2,sell,75,26,0.0
1,2,sell,66,26,0.0
1,2,sell,105,26,0.0
1,2,sell,143,26,0.0
1,2,sell,191,26,0.0
1,2,sell,102,26,0.0
1,2,sell,157,26,0.0
1,2,sell,170,26,0.0
1,2,sell,126,26,0.0
1,2,sell,193,26,0.0
1,0,vacant,65,27,0.0
1,0,vacant,106,27,0.0
1,0,vacant,102,27,0.0
1,2,sell,65,27,0.0
1,2,sell,106,27,0.0
1,2,sell,102,27,0.0
1,1,repair,46,28,0.0
1,1,repair,52,28,0.0
1,0,vacant,46,28,0.0
1,0,vacant,52,28,0.0
1,2,sell,46,28,0.0
1,2,sell,52,28,0.0
1,1,repair,187,29,0.0
1,1,repair,163,29,0.0
1,1,repair,12,29,0.0
1,1,repair,124,29,0.0
1,1,repair,13,29,0.0
1,1,repair,111,29,0.0
1,1,repair,51,29,0.0
1,1,repair,185,29,0.0
1,1,repair,39,29,0.0
1,1,repair,23,29,0.0
1,0,vacant,187,29,0.0
1,0,vacant,163,29,0.0
1,0,vacant,12,29,0.0
1,0,vacant,124,29,0.0
1,0,vacant,13,29,0.0
1,0,vacant,111,29,0.0
1,0,vacant,51,29,0.0
1,0,vacant,185,29,0.0
1,0,vacant,39,29,0.0
1,0,vacant,23,29,0.0
1,2,sell,187,29,0.0
1,2,sell,163,29,0.0
1,2,sell,12,29,0.0
1,2,sell,124,29,0.0
1,2,sell,13,29,0.0
1,2,sell,111,29,0.0
1,2,sell,51,29,0.0
1,2,sell,185,29,0.0
1,2,sell,39,29,0.0
1,2,sell,23,29,0.0
1,1,repair,163,30,0.0
1,1,repair,67,30,0.0
1,0,vacant,163,30,0.0
1,0,vacant,67,30,0.0
1,2,sell,163,30,0.0
1,2,sell,67,30,0.0
1,1,repair,62,31,0.0
1,1,repair,131,31,0.0
1,1,repair,20,31,0.0
1,1,repair,24,31,0.0
1,1,repair,65,31,0.0
1,1,repair,86,31,0.0
1,1,repair,61,31,0.0
1,1,repair,50,31,0.0
1,1,repair,68,31,0.0
1,1,repair,82,31,0.0
1,1,repair,66,31,0.0
1,1,repair,174,31,0.12336272852956565
1,1,repair,39,31,0.0
1,0,vacant,62,31,0.0
1,0,vacant,131,31,0.07429901075870375
1,0,vacant,20,31,0.0
1,0,vacant,24,31,0.0
1,0,vacant,65,31,0.0
1,0,vacant,86,31,0.0
1,0,vacant,61,31,0.0
1,0,vacant,50,31,0.0
1,0,vacant,68,31,0.0
1,0,vacant,82,31,0.0
1,0,vacant,66,31,0.0
1,0,vacant,174,31,0.0
1,0,vacant,39,31,0.0
1,2,sell,62,31,0.0
1,2,sell,131,31,0.0
1,2,sell,20,31,0.0
1,2,sell,24,31,0.0
1,2,sell,65,31,0.0
1,2,sell,86,31,0.0
1,2,sell,61,31,0.0
1,2,sell,50,31,0.0
1,2,sell,68,31,0.0
1,2,sell,82,31,0.0
1,2,sell,66,31,0.0
1,2,sell,174,31,0.0
1,2,sell,39,31,0.0
1,1,repair,180,32,0.0
1,1,repair,193,32,0.0
1,0,vacant,180,32,0.0
1,0,vacant,193,32,0.0
1,2,sell,180,32,0.0
1,2,sell,193,32,0.0
1,1,repair,121,33,0.0
1,1,repair,180,33,0.027475141304396915
1,1,repair,107,33,0.0
1,1,repair,134,33,0.0
1,1,repair,19,33,0.0
1,1,repair,181,33,0.0
1,0,vacant,121,33,0.0
1,0,vacant,180,33,0.0
1,0,vacant,107,33,0.0
1,0,vacant,134,33,0.0
1,0,vacant,19,33,0.0
1,0,vacant,181,33,0.0
1,2,sell,121,33,0.0
1,2,sell,180,33,0.0
1,2,sell,107,33,0.0
1,2,sell,134,33,0.0
1,2,sell,19,33,0.0
1,2,sell,181,33,0.0
1,1,repair,55,34,0.0
1,1,repair,65,34,0.0
1,1,repair,86,34,0.0
1,1,repair,181,34,0.0
1,1,repair,45,34,0.0
1,1,repair,154,34,0.0
1,0,vacant,55,34,0.0
1,0,vacant,65,34,0.0
1,0,vacant,86,34,0.0
1,0,vacant,181,34,0.0
1,0,vacant,45,34,0.0
1,0,vacant,154,34,0.0
1,2,sell,55,34,0.0
1,2,sell,65,34,0.0
1,2,sell,86,34,0.0
1,2,sell,181,34,0.0
1,2,sell,45,34,0.0
1,2,sell,154,34,0.0
1,1,repair,68,35,0.0
1,0,vacant,68,35,0.0
1,2,sell,68,35,0.0
1,1,repair,107,36,0.0
1,1,repair,72,36,0.0
1,1,repair,181,36,0.0
1,1,repair,157,36,0.0
1,1,repair,143,36,0.0
1,1,repair,190,36,0.04218070589576508
1,1,repair,170,36,0.058661728550225806
1,1,repair,184,36,0.0
1,1,repair,75,36,0.0
1,1,repair,83,36,0.0
1,1,repair,150,36,0.0
1,1,repair,158,36,0.0
1,0,vacant,107,36,0.0
1,0,vacant,72,36,0.0
1,0,vacant,181,36,0.0
1,0,vacant,157,36,0.0
1,0,vacant,143,36,0.0
1,0,vacant,190,36,0.0
1,0,vacant,170,36,0.0
1,0,vacant,184,36,0.0
1,0,vacant,75,36,0.0
1,0,vacant,83,36,0.0
1,0,vacant,150,36,0.0
1,0,vacant,158,36,0.0
1,2,sell,107,36,0.0
1,2,sell,72,36,0.0
1,2,sell,181,36,0.0
1,2,sell,157,36,0.0
1,2,sell,143,36,0.0
1,2,sell,190,36,0.0
1,2,sell,170,36,0.0
1,2,sell,184,36,0.0
1,2,sell,75,36,0.0
1,2,sell,83,36,0.0
1,2,sell,150,36,0.0
1,2,sell,158,36,0.0
1,1,repair,117,37,0.0
1,0,vacant,117,37,0.0
1,2,sell,117,37,0.0
1,1,repair,111,39,0.0
1,1,repair,129,39,0.0
1,1,repair,131,39,0.0
1,1,repair,61,39,0.0
1,1,repair,189,39,0.0
1,1,repair,110,39,0.0
1,1,repair,62,39,0.0
1,1,repair,22,39,0.0
1,1,repair,23,39,0.0
1,1,repair,31,39,0.0
1,1,repair,29,39,0.0
1,1,repair,114,39,0.0
1,1,repair,199,39,0.0
1,0,vacant,111,39,0.0
1,0,vacant,129,39,0.0
1,0,vacant,131,39,0.11140528042185274
1,0,vacant,61,39,0.0
1,0,vacant,189,39,0.0
1,0,vacant,110,39,0.0
1,0,vacant,62,39,0.0
1,0,vacant,22,39,0.0
1,0,vacant,23,39,0.0
1,0,vacant,31,39,0.0
1,0,vacant,29,39,0.0
1,0,vacant,114,39,0.0
1,0,vacant,199,39,0.0
1,2,sell,111,39,0.0
1,2,sell,129,39,0.0
1,2,sell,131,39,0.0
1,2,sell,61,39,0.0
1,2,sell,189,39,0.0
1,2,sell,110,39,0.0
1,2,sell,62,39,0.0
1,2,sell,22,39,0.0
1,2,sell,23,39,0.0
1,2,sell,31,39,0.0
1,2,sell,29,39,0.0
1,2,sell,114,39,0.0
1,2,sell,199,39,0.0
1,1,repair,186,40,0.0
1,1,repair,171,40,0.0
1,0,vacant,186,40,0.0
1,0,vacant,171,40,0.0
1,2,sell,186,40,0.0
1,2,sell,171,40,0.0
1,1,repair,167,41,0.0
1,1,repair,108,41,0.04450261739150465
1,1,repair,100,41,0.0
1,1,repair,64,41,0.0
1,1,repair,3,41,0.0
1,1,repair,98,41,0.0
1,0,vacant,167,41,0.0
1,0,vacant,108,41,0.0
1,0,vacant,100,41,0.0
1,0,vacant,64,41,0.0
1,0,vacant,3,41,0.0
1,0,vacant,98,41,0.0
1,2,sell,167,41,0.0
1,2,sell,108,41,0.0
1,2,sell,100,41,0.0
1,2,sell,64,41,0.0
1,2,sell,3,41,0.0
1,2,sell,98,41,0.0
1,1,repair,21,42,0.0
1,1,repair,179,42,0.0
1,1,repair,126,42,0.0
1,1,repair,70,42,0.07186363188647611
1,1,repair,11,42,0.0
1,1,repair,90,42,0.0
1,1,repair,108,42,0.1284480774198366
1,1,repair,155,42,0.0
1,0,vacant,21,42,0.0
1,0,vacant,179,42,0.0
1,0,vacant,126,42,0.0
1,0,vacant,70,42,0.0
1,0,vacant,11,42,0.0
1,0,vacant,90,42,0.0
1,0,vacant,108,42,0.0
1,0,vacant,155,42,0.0
1,2,sell,21,42,0.0
1,2,sell,179,42,0.0
1,2,sell,126,42,0.0
1,2,sell,70,42,0.0
1,2,sell,11,42,0.0
1,2,sell,90,42,0.0
1,2,sell,108,42,0.0
1,2,sell,155,42,0.0
1,1,repair,70,43,0.0429998965580517
1,1,repair,158,43,0.0
1,1,repair,173,43,0.0
1,1,repair,11,43,0.0
1,1,repair,21,43,0.0
1,1,repair,45,43,0.0
1,0,vacant,70,43,0.0
1,0,vacant,158,43,0.0
1,0,vacant,173,43,0.0
1,0,vacant,11,43,0.0
1,0,vacant,21,43,0.0
1,0,vacant,45,43,0.0
1,2,sell,70,43,0.0
1,2,sell,158,43,0.0
1,2,sell,173,43,0.0
1,2,sell,11,43,0.0
1,2,sell,21,43,0.0
1,2,sell,45,43,0.0
1,1,repair,111,44,0.0
1,1,repair,159,44,0.0
1,1,repair,147,44,0.0
1,1,repair,182,44,0.0
1,1,repair,195,44,0.0
1,1,repair,166,44,0.0
1,1,repair,18,44,0.0
1,1,repair,189,44,0.0
1,1,repair,62,44,0.0
1,0,vacant,111,44,0.0
1,0,vacant,159,44,0.0
1,0,vacant,147,44,0.0
1,0,vacant,182,44,0.0
1,0,vacant,195,44,0.0
1,0,vacant,166,44,0.0
1,0,vacant,18,44,0.0
1,0,vacant,189,44,0.0
1,0,vacant,62,44,0.0
1,2,sell,111,44,0.0
1,2,sell,159,44,0.0
1,2,sell,147,44,0.0
1,2,sell,182,44,0.0
1,2,sell,195,44,0.0
1,2,sell,166,44,0.0
1,2,sell,18,44,0.0
1,2,sell,189,44,0.0
1,2,sell,62,44,0.0
1,1,repair,173,45,0.0
1,1,repair,70,45,0.04535832665743231
1,1,repair,56,45,0.0
1,1,repair,166,45,0.0
1,1,repair,34,45,0.0
1,1,repair,43,45,0.0
1,0,vacant,173,45,0.0
1,0,vacant,70,45,0.0
1,0,vacant,56,45,0.0
1,0,vacant,166,45,0.0
1,0,vacant,34,45,0.0
1,0,vacant,43,45,0.0
1,2,sell,173,45,0.0
1,2,sell,70,45,0.0
1,2,sell,56,45,0.0
1,2,sell,166,45,0.0
1,2,sell,34,45,0.0
1,2,sell,43,45,0.0
1,1,repair,28,46,0.0
1,1,repair,167,46,0.0
1,1,repair,157,46,0.0
1,1,repair,50,46,0.0
1,1,repair,92,46,0.0
1,1,repair,170,46,0.13780786538058495
1,1,repair,193,46,0.13483790945538696
1,1,repair,9,46,0.0
1,1,repair,165,46,0.0
1,1,repair,131,46,0.0
1,1,repair,180,46,0.11704098734381907
1,1,repair,47,46,0.0
1,1,repair,114,46,0.0
1,1,repair,106,46,0.0
1,1,repair,132,46,0.0
1,1,repair,151,46,0.0
1,1,repair,55,46,0.0
1,1,repair,191,46,0.0
1,0,vacant,28,46,0.0
1,0,vacant,167,46,0.0
1,0,vacant,157,46,0.0
1,0,vacant,50,46,0.0
1,0,vacant,92,46,0.0
1,0,vacant,170,46,0.0
1,0,vacant,193,46,0.0
1,0,vacant,9,46,0.0
1,0,vacant,165,46,0.0
1,0,vacant,131,46,0.10964967068924045
1,0,vacant,180,46,0.0
1,0,vacant,47,46,0.0
1,0,vacant,114,46,0.0
